% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
2.5,2.88,41.744427,-71.335045,2.0,1.5,32.5,26.7,17.1,2.7,21.0,0.0,2.3,46.3,39.8,30938.0,2.8,0.0,0.5,1,0.194024058983314,5154,44001030100,4.5,92.7
1.7,2.52,41.7380654285714,-71.3119256285714,2.5,1.9,33.1,23.8,13.6,5.4,24.0,0.0,2.0,44.9,44.5,37351.0,1.3,0.0,0.0,7,2.26610553577209,3089,44001030200,5.9,95.1
4.4,2.85,41.7420765,-71.29336,3.2,0.0,28.0,38.2,15.8,3.1,14.8,0.0,4.0,47.8,42.6,45517.0,5.3,0.0,0.3,4,0.87989441267048,4546,44001030300,7.0,90.0
1.6,2.79,41.73424037,-71.31929371,2.1,0.1,39.4,38.6,4.9,2.9,14.2,0.0,2.7,47.2,45.6,58698.0,0.6,0.0,0.4,1,0.275785990071704,3626,44001030400,4.6,97.4
0.0,2.06,41.73088715,-71.28310465,16.9,0.0,17.0,8.5,28.4,19.4,26.7,0.0,1.2,47.6,39.7,22603.0,2.3,0.0,0.5,2,0.634316523945449,3153,44001030500,8.9,97.2
0.0,2.54,,,3.9,0.1,24.1,10.6,26.5,8.9,29.9,0.0,5.0,48.6,43.7,33093.0,0.1,0.0,0.0,0,0,3500,44001030601,12.4,99.9
0.0,2.33,,,8.9,0.2,18.1,7.8,36.5,16.8,20.8,0.0,1.7,50.2,46.3,26561.0,2.6,0.0,0.2,0,0,4080,44001030602,11.1,96.9
0.3,1.92,41.672935,-71.27254,22.0,0.0,18.1,10.1,19.5,27.1,25.2,0.0,1.5,46.1,38.5,19818.0,3.1,0.0,0.0,1,0.256871307474955,3893,44001030700,7.9,96.6
3.4,2.14,,,11.5,0.4,19.3,14.9,22.9,19.3,23.6,0.0,0.8,45.3,29.8,14128.0,0.9,0.1,0.0,0,0,5297,44001030800,4.8,95.2
2.1,2.96,41.71103,-71.26709,3.7,0.0,20.5,10.4,26.0,16.2,26.9,0.0,1.2,51.6,39.9,36765.0,0.8,0.3,0.0,1,0.146134736226801,6843,44001030901,7.1,96.8
0.0,2.29,41.7005159,-71.2801912,6.7,0.0,23.9,11.9,24.1,13.5,26.6,0.0,1.7,47.9,49.0,35147.0,0.1,0.6,0.9,1,0.141183114499506,7083,44001030902,5.2,98.4
2.8,2.25,,,3.4,3.0,26.7,12.0,22.9,7.7,30.6,0.0,1.9,47.7,41.8,37695.0,0.9,0.0,0.0,0,0,6432,44003020101,4.2,93.3
3.4,2.3,41.6881085,-71.5041775,12.5,3.5,13.5,5.0,31.7,12.8,37.0,0.0,10.8,49.9,35.3,31863.0,1.6,0.6,4.6,2,0.399760143913652,5003,44003020102,7.6,86.3
