tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
21015070200,64.32,84.09,89.89,8.39,22.89,79.37,95.06,9.02,36.04,71.40,35.68,70.31,67.23,16.00,15.10,85.27,40.75,23.25,87.81
21015070301,29.42,93.16,98.96,3.76,34.77,3.49,55.17,3.13,11.47,51.45,37.94,67.86,5.03,25.43,97.33,16.91,33.86,77.11,23.16
21015070305,87.90,65.23,21.99,23.25,36.13,94.88,57.16,1.50,27.88,47.91,41.66,60.24,32.96,7.39,42.29,21.08,18.36,59.97,45.19
21015070307,96.42,47.10,56.35,16.18,89.71,59.61,32.41,77.65,68.31,56.62,51.27,59.88,57.43,23.16,82.18,85.18,38.21,84.90,46.19
21015070308,92.52,73.66,78.65,12.10,50.27,73.48,23.62,91.07,77.92,78.01,54.81,68.40,45.38,8.66,57.43,44.83,46.01,65.78,60.79
21015070309,98.41,64.78,87.90,17.09,91.25,84.18,3.94,91.70,84.54,76.93,16.91,68.22,78.56,22.35,77.11,18.63,61.97,86.45,12.65
21015070311,54.44,72.30,80.92,20.90,82.28,99.14,83.09,0.86,36.22,78.11,0.23,91.07,14.01,30.05,90.62,92.52,98.78,23.80,58.98
21015070312,87.62,73.30,19.72,17.82,54.08,56.62,33.86,65.23,57.34,49.73,32.96,40.03,17.45,2.04,8.11,93.97,8.93,20.17,68.95
21015070313,92.88,50.73,63.51,18.00,81.28,27.06,13.46,19.90,65.78,72.85,31.32,13.10,72.48,17.27,50.45,13.10,50.09,89.17,6.12
21015070314,90.25,65.78,69.04,9.29,88.35,44.92,64.05,65.68,36.76,66.86,56.07,67.14,82.46,26.88,51.63,35.40,79.37,57.71,5.67
21015070401,97.23,55.62,86.54,12.38,96.33,69.13,12.28,93.61,74.21,68.04,15.46,91.70,39.30,20.63,86.36,34.22,60.15,86.54,25.43
21015070402,87.81,54.53,78.20,11.20,97.51,50.09,43.11,38.40,20.99,50.91,50.45,77.11,27.15,14.73,64.32,66.77,46.37,72.39,64.78
21015070502,76.75,17.45,49.64,13.55,92.70,22.44,59.79,29.06,55.62,80.28,27.06,28.51,36.22,14.19,69.04,65.50,80.01,82.55,23.44
21015070503,88.89,67.68,58.43,15.28,65.96,23.53,25.25,12.10,16.36,48.64,38.67,35.31,52.63,6.75,25.43,90.44,27.15,10.74,69.04
21015070504,89.08,54.35,84.90,9.47,93.70,50.18,51.81,71.12,28.51,37.76,31.05,18.45,43.74,12.10,70.22,88.89,58.52,62.78,63.06
21015070601,86.99,5.30,71.67,12.83,94.61,36.58,85.72,68.40,43.83,55.89,25.79,70.85,48.19,25.07,59.97,77.38,64.51,38.03,24.07
21015070604,80.19,7.39,78.92,9.56,93.61,44.74,94.51,84.81,59.34,44.20,31.14,17.63,50.27,20.26,74.75,66.59,15.37,44.02,15.64
21015070605,98.50,49.55,72.85,18.99,72.03,67.95,8.20,89.26,95.87,85.90,40.84,53.63,59.88,25.97,97.14,11.47,8.11,35.04,27.43
21015070606,80.37,51.81,64.32,7.57,96.60,62.15,45.74,71.58,8.20,44.47,34.22,37.40,13.55,15.19,73.39,74.66,67.41,12.47,44.65
21015070607,94.15,41.48,64.05,16.55,89.35,52.72,41.48,69.40,34.68,30.42,26.88,67.68,30.60,35.68,92.43,86.54,18.18,61.51,38.94
21017030100,47.82,79.92,90.44,29.15,44.29,4.85,45.19,10.74,48.37,4.76,29.78,53.17,19.27,40.30,73.12,89.62,88.17,66.05,2.49
21017030200,37.85,68.68,71.31,25.79,24.25,15.73,53.81,9.11,80.19,63.51,51.09,44.56,45.92,37.58,36.67,30.96,81.73,48.73,9.84
21017030300,77.47,46.55,86.08,32.59,52.18,5.85,51.63,4.85,83.73,39.21,88.62,38.94,24.98,70.40,38.30,87.44,47.73,43.11,83.45
21017030400,64.96,29.69,60.06,29.60,67.04,18.18,33.14,17.09,66.41,29.60,75.66,88.44,59.70,10.29,19.17,81.28,45.56,49.73,83.00
21017030500,39.48,44.74,59.97,19.08,23.53,22.62,84.00,32.32,62.60,51.81,42.11,86.81,18.45,33.59,78.20,54.08,84.09,25.88,16.18
21017030600,44.47,36.85,95.42,21.99,66.77,15.82,66.95,50.09,71.40,2.40,71.85,57.52,90.80,0.68,20.44,38.12,79.01,16.91,4.22
21019030200,13.28,80.92,19.90,1.86,0.95,89.35,98.23,13.46,48.82,42.48,7.21,96.60,0.14,97.14,98.14,63.60,49.18,55.44,63.24
21019030300,42.66,68.50,14.37,0.32,23.44,68.59,85.18,64.96,27.24,52.18,50.00,14.10,28.24,85.00,52.36,33.14,70.58,38.58,78.47
21019030400,48.28,66.59,10.74,3.49,56.44,90.16,6.30,6.94,31.05,77.47,20.53,66.32,6.30,84.45,29.60,45.92,90.98,75.48,87.72
21019030500,79.47,64.69,19.27,5.94,36.67,91.16,12.19,16.91,63.96,62.60,53.08,83.00,32.77,82.37,15.55,5.30,76.56,24.71,77.65
21019030600,83.82,30.42,12.47,7.30,33.32,48.82,39.94,7.03,55.08,27.24,62.15,42.75,23.98,88.17,16.64,61.88,78.38,45.92,14.73
21019030700,72.39,61.33,11.56,2.40,16.36,54.81,69.76,22.98,54.81,62.33,92.97,69.95,19.45,82.46,19.36,18.45,98.50,7.93,56.62
21019030800,30.51,76.65,4.49,0.77,31.87,76.29,8.11,22.80,7.66,73.03,73.84,36.04,1.50,68.04,70.04,61.97,93.43,67.14,90.44
21019030900,56.35,46.74,22.17,1.68,42.38,46.74,76.29,31.69,53.63,78.56,53.90,86.99,5.58,92.79,36.04,41.02,99.32,12.10,75.66
21019031001,50.54,33.23,16.73,6.30,15.19,19.08,77.65,7.93,86.99,81.37,62.06,88.17,3.04,88.71,26.07,65.87,98.87,50.54,85.45
21019031002,66.41,55.80,78.74,2.67,82.73,84.90,93.61,62.51,70.85,12.01,58.34,19.08,7.75,80.37,26.61,27.15,93.52,42.38,46.37
21019031100,72.48,12.19,22.26,7.21,45.74,29.15,47.19,13.74,66.77,41.30,28.06,38.58,10.83,95.24,21.08,64.14,78.83,71.58,32.41
21019031200,61.60,12.28,35.68,3.04,59.88,49.00,71.76,45.10,69.76,46.74,48.10,47.37,13.28,78.74,4.58,69.67,34.04,7.75,33.77
21019031300,39.39,50.18,18.18,1.22,21.44,77.20,97.51,51.09,88.35,87.35,89.44,79.65,1.22,83.09,20.72,70.58,94.97,33.05,49.00
21021930100,60.97,19.63,37.67,62.42,19.90,37.67,92.43,54.71,80.10,14.73,19.27,15.64,39.03,75.02,24.71,14.01,94.06,85.63,94.06
21021930200,61.79,34.41,27.15,63.24,54.90,24.07,69.04,49.55,89.80,36.22,80.83,58.98,35.22,79.37,42.84,51.27,96.60,88.17,85.63
21021930300,49.37,87.26,33.50,58.98,8.39,91.43,4.31,80.83,1.68,1.31,6.21,12.38,5.49,4.22,0.32,55.98,64.05,91.61,18.90
21021930400,39.21,75.39,65.50,58.70,32.77,14.64,35.58,16.55,30.60,23.07,63.87,84.36,11.29,60.88,25.70,12.10,58.79,13.55,20.72
21021930500,64.87,50.27,90.25,55.98,64.69,21.71,42.02,31.78,22.62,11.11,46.10,67.59,40.57,77.11,22.44,2.49,71.85,97.05,11.29
21021930600,55.80,10.38,51.72,50.00,77.74,53.99,60.61,78.20,43.93,33.77,67.41,54.81,51.18,52.90,29.42,61.24,78.20,68.13,64.96
21021930700,46.92,28.88,61.06,60.52,60.06,89.62,65.59,44.02,50.27,31.50,6.57,22.71,47.91,73.75,36.31,29.96,68.22,17.54,21.17
21023950100,48.46,52.27,37.49,4.67,66.68,41.21,65.87,27.15,62.51,89.89,82.09,47.10,3.40,21.62,89.26,68.40,69.31,18.72,72.03
21023950200,64.51,13.10,35.77,10.65,69.67,27.88,71.21,32.77,53.54,59.34,6.84,3.40,18.99,19.63,45.19,54.17,44.20,17.00,22.44
21023950300,51.63,44.38,26.34,7.84,49.09,50.36,61.42,40.84,31.23,71.03,24.16,26.52,3.94,15.37,34.95,72.30,11.47,18.27,48.19
21025920100,28.60,30.05,30.24,28.24,55.89,60.06,2.86,47.73,22.89,2.77,14.55,7.48,65.05,20.17,32.59,14.73,74.21,94.51,85.18
21025920200,22.71,20.72,62.06,22.80,52.36,61.33,36.85,77.47,38.49,5.21,47.55,37.58,69.40,45.65,67.50,21.44,61.06,84.09,8.66
21025920300,10.38,34.59,30.69,20.35,20.99,78.65,41.21,63.78,79.74,47.01,59.79,62.87,44.11,72.57,86.08,36.49,72.76,92.43,61.06
21025920400,1.68,48.19,15.82,7.48,60.34,83.91,18.36,88.89,75.57,88.35,98.96,80.19,14.73,11.83,39.76,77.74,53.72,55.26,57.52
21025920500,12.56,53.26,6.75,22.17,29.69,90.07,16.46,63.15,65.05,84.90,87.62,1.22,0.68,79.83,66.77,82.37,77.47,41.84,52.18
21025920600,4.49,21.17,56.98,19.27,85.00,54.44,9.75,66.14,76.75,49.55,61.51,10.47,86.90,69.58,81.46,62.78,60.97,97.96,56.53
21025920700,4.67,7.84,37.94,23.16,3.85,71.31,83.27,54.81,87.90,20.35,62.60,68.50,67.04,31.50,63.15,47.01,36.31,62.24,35.95
21027960100,36.04,41.12,52.72,64.42,87.17,28.69,53.99,54.35,35.58,94.88,27.79,23.25,34.32,28.42,44.02,75.11,17.54,67.77,90.80
21027960200,32.86,8.93,53.99,77.56,62.06,20.81,47.73,61.24,59.43,38.30,31.50,63.15,91.07,0.59,38.40,35.22,88.26,68.40,82.82
21027960300,57.71,21.71,48.19,73.48,76.47,34.13,79.37,66.32,32.05,85.99,46.01,40.21,24.71,37.76,60.24,60.70,85.27,27.88,27.52
21027960400,42.20,0.23,56.07,82.18,42.84,5.39,72.39,27.43,81.64,77.20,42.02,82.82,92.61,4.03,28.88,25.25,90.07,4.67,46.10
21027960501,19.72,58.70,85.00,54.62,80.83,24.43,66.77,29.60,64.42,99.41,95.97,42.84,7.48,43.65,46.01,57.89,69.67,88.35,7.03
21027960502,22.26,55.44,93.88,60.79,72.30,18.09,73.48,68.13,79.10,99.50,52.81,95.78,43.38,87.35,76.47,59.88,64.87,75.66,35.04
21029020101,74.93,45.92,40.21,42.11,48.19,52.18,77.83,63.60,10.38,67.23,37.49,36.31,35.58,52.18,4.22,86.99,14.64,39.85,66.77
21029020102,59.34,53.08,47.37,34.77,76.75,54.26,75.02,70.58,18.90,91.16,61.70,66.23,10.20,57.07,31.87,75.57,35.22,21.44,94.33
21029020103,83.64,43.83,88.08,53.45,75.57,33.14,66.86,61.42,61.88,29.42,63.15,9.93,33.68,39.48,48.82,75.48,86.54,86.63,17.82
21029020201,81.55,36.40,53.08,45.29,95.87,60.15,22.35,69.85,13.37,66.59,70.13,24.52,38.94,54.90,45.47,89.44,21.89,26.07,47.73
21029020202,85.63,9.84,45.19,56.44,79.47,34.22,53.17,45.38,32.14,57.80,30.87,22.44,30.69,71.58,31.41,66.41,53.26,40.48,22.62
21029020300,85.54,16.00,63.15,51.00,89.44,41.30,81.55,67.50,37.49,45.83,75.02,10.20,33.86,56.80,57.98,64.60,39.48,3.76,14.46
21029020400,71.12,36.58,57.80,56.62,70.58,30.42,38.67,52.63,85.27,95.87,30.05,15.37,24.80,40.84,3.94,34.86,44.29,26.88,57.16
21029020500,64.23,63.60,44.83,31.60,88.08,40.30,49.82,47.37,6.84,96.96,59.25,47.82,96.42,77.29,5.30,19.72,54.53,15.10,87.08
21029020601,55.71,47.91,42.02,35.49,73.75,30.33,83.91,48.37,41.75,98.14,61.06,35.49,72.30,65.78,4.40,28.42,45.10,22.26,88.08
21029020602,84.72,13.64,65.05,72.03,88.53,92.52,95.33,28.51,95.24,70.67,21.89,6.03,76.56,75.48,58.25,17.00,62.42,1.86,97.69
21029020701,66.59,59.88,38.49,53.81,70.67,85.36,33.95,36.31,4.13,53.90,11.74,11.47,14.64,32.68,14.01,88.80,41.30,10.92,91.61
21029020702,61.15,51.72,75.29,67.04,71.67,98.69,94.61,3.85,49.09,73.75,38.76,15.46,32.14,25.79,3.76,13.92,1.95,26.25,2.86
21029020800,51.00,31.41,46.83,48.28,57.07,18.63,80.55,23.98,63.24,95.78,58.70,6.57,10.65,46.83,21.71,23.71,32.68,52.63,31.96
21029020900,56.26,20.90,62.96,52.09,90.16,35.86,31.69,66.23,44.38,90.07,2.13,2.67,42.66,34.86,15.28,20.35,42.57,43.47,26.43
21029021101,68.13,45.38,83.45,36.58,97.78,66.05,41.93,90.98,9.47,72.21,34.13,32.50,41.39,66.86,25.97,79.19,17.09,83.82,72.85
21029021102,67.68,7.30,60.88,53.72,88.26,17.18,68.59,37.85,62.96,81.64,44.38,10.83,47.01,60.97,42.48,43.11,29.24,5.58,21.26
21029021200,59.97,12.56,71.12,58.43,86.36,71.12,77.92,61.15,52.99,77.29,7.48,7.39,41.75,69.76,39.94,28.15,82.82,10.38,76.02
21031930100,52.54,39.57,87.17,84.27,51.54,91.80,90.44,52.36,15.28,47.55,1.04,15.55,30.87,79.28,15.00,92.34,61.33,15.00,61.88
21031930200,15.19,58.16,81.73,68.04,89.62,72.39,49.27,93.25,8.39,95.42,57.52,17.00,9.66,62.60,17.72,96.33,13.37,73.66,15.28
21031930300,10.20,59.25,90.71,86.99,22.71,48.10,24.52,15.64,27.52,18.99,57.16,42.66,81.64,3.13,97.42,39.94,25.43,26.34,33.68
21031930400,55.98,5.85,73.48,86.36,34.95,21.89,90.62,68.50,43.56,71.58,18.45,4.22,36.04,90.16,30.60,86.72,17.82,8.48,51.45
21031930500,55.17,0.95,30.96,88.62,13.28,6.66,90.07,20.99,84.09,94.24,46.37,4.40,34.86,93.70,87.99,86.63,5.85,1.41,49.64
21033920100,44.74,2.04,60.15,92.52,46.55,20.17,68.68,71.85,26.88,51.09,19.81,31.05,83.18,9.38,90.07,41.57,98.41,22.44,59.70
21033920200,36.76,48.73,17.36,94.61,25.43,8.20,37.22,17.18,29.96,58.79,65.59,61.79,31.69,4.94,69.76,23.80,61.60,1.13,20.08
21033920300,43.47,24.16,40.03,93.16,43.65,38.12,57.80,72.57,15.73,54.99,67.32,71.76,46.65,10.11,53.17,51.00,89.17,32.23,49.18
21035010100,35.22,15.46,72.57,94.33,36.85,30.24,82.64,74.30,24.52,92.52,76.02,75.11,43.11,68.40,38.03,48.19,83.27,46.19,36.04
21035010200,65.05,7.12,78.83,96.60,67.50,83.82,91.98,89.71,23.07,40.03,83.09,31.60,61.60,40.39,50.73,58.07,68.77,26.16,67.23
21035010301,47.37,89.53,4.40,95.97,2.58,93.61,0.59,94.24,0.32,38.40,36.22,4.13,63.15,6.57,6.30,6.03,59.79,99.14,6.75
21035010302,28.06,80.64,48.82,95.51,2.95,95.33,15.73,88.44,0.50,14.46,10.29,42.11,0.59,31.60,98.32,98.14,55.44,74.48,28.88
21035010400,19.90,84.36,93.70,95.87,50.63,7.39,11.74,29.78,0.77,36.76,9.66,94.88,17.91,91.25,94.51,78.01,76.38,44.29,96.96
21035010500,43.74,66.41,18.27,96.69,32.14,66.23,16.91,72.30,3.22,68.13,92.52,88.62,2.77,45.92,57.71,84.36,61.24,77.38,79.92
21035010600,69.95,55.17,83.36,99.32,10.02,85.18,23.07,63.51,88.08,88.08,81.64,28.69,46.28,71.49,89.89,26.34,92.52,75.02,5.21
21035010700,74.57,12.10,52.54,99.50,44.92,19.27,17.36,41.75,28.60,42.20,71.21,18.54,60.24,55.44,33.50,39.03,96.78,84.72,89.08
21035010800,42.29,20.26,49.27,97.14,30.87,66.95,62.69,37.13,33.32,89.62,90.71,68.77,37.58,71.31,68.68,52.54,77.92,25.97,68.59
21037050100,11.74,96.78,4.85,0.59,34.04,65.96,46.92,48.73,2.95,90.80,91.70,18.99,63.06,2.13,95.51,89.17,20.81,0.32,10.20
21037050400,80.73,82.91,7.84,2.95,20.72,16.73,59.16,6.03,6.57,96.87,74.66,72.57,99.77,70.31,43.93,19.36,82.46,51.27,15.46
21037050500,31.87,86.45,6.12,0.95,7.84,13.55,96.60,23.25,20.35,98.87,16.55,62.33,99.14,84.09,92.70,8.75,38.03,45.38,28.33
21037050600,4.03,93.61,7.93,0.05,95.60,76.20,48.73,93.34,1.41,99.77,30.51,13.46,99.41,55.26,98.87,32.32,52.18,3.04,5.76
21037051101,57.43,83.18,9.38,0.14,57.43,83.18,67.68,69.04,0.68,98.69,11.83,7.66,99.95,61.42,47.37,11.20,96.06,9.84,10.38
21037051102,82.00,65.68,28.69,5.12,84.18,54.35,21.26,48.10,35.95,91.89,39.30,29.87,80.46,9.93,22.98,15.55,18.27,67.68,96.78
21037051200,29.51,71.03,21.80,0.86,32.86,41.66,78.56,33.50,8.30,97.05,3.31,26.34,39.48,25.16,86.72,29.06,20.35,42.75,71.67
21037051300,96.51,24.80,17.09,15.64,74.03,51.72,45.38,9.56,47.28,49.09,42.48,48.01,72.76,42.75,91.25,90.53,70.94,88.80,59.34
21037051901,85.90,26.34,73.66,6.03,90.25,49.27,80.64,76.56,47.01,69.85,14.37,85.54,24.16,38.58,62.96,47.64,40.57,17.72,35.77
21037051903,78.65,43.20,25.52,17.91,63.96,89.17,70.67,2.77,61.06,70.31,38.03,43.83,8.57,22.53,81.91,42.66,84.00,53.72,70.58
21037051904,87.44,40.84,61.60,8.75,95.51,48.91,41.84,62.96,18.45,37.04,16.46,40.75,39.12,30.69,72.12,93.52,39.30,25.43,40.57
21037052001,77.65,43.93,69.85,8.57,80.73,58.07,47.01,80.28,69.58,83.54,18.36,78.56,13.74,17.82,75.48,60.79,65.50,6.66,39.57
21037052002,74.48,7.66,44.92,8.11,88.17,32.05,88.26,51.63,72.21,78.47,32.05,31.96,25.70,18.09,38.58,64.23,89.98,33.86,37.31
21037052100,74.21,75.66,10.02,0.41,20.44,67.68,94.06,67.41,9.38,98.32,83.91,68.86,98.87,18.81,5.21,34.77,34.59,0.95,31.60
21037052200,92.43,57.52,13.19,13.83,26.43,12.01,65.41,7.57,30.87,50.18,26.07,37.94,86.08,24.80,54.44,96.51,9.93,5.39,80.83
21037052301,86.54,63.06,13.37,11.92,25.97,17.09,47.55,4.40,16.91,57.07,49.82,68.04,51.54,23.25,69.22,40.03,4.67,76.56,32.05
21037052302,94.51,60.15,21.35,7.93,62.15,81.28,30.42,49.18,17.54,62.78,52.63,85.36,73.93,27.15,81.55,60.06,40.39,83.45,13.01
21037052400,75.11,71.67,16.00,8.02,24.71,31.69,50.27,9.47,13.74,69.22,37.85,28.88,29.33,14.01,70.94,4.85,70.13,76.02,85.00
21037052500,72.30,75.75,31.50,4.94,27.88,51.54,78.92,66.41,8.66,40.21,1.95,49.64,36.85,26.16,91.89,22.89,17.91,28.33,9.66
21037052800,84.18,52.36,36.22,6.75,22.53,37.22,94.88,41.02,20.63,55.44,28.88,96.15,13.10,36.67,73.84,91.80,11.92,48.37,27.24
21037052900,79.83,35.31,34.50,10.02,51.63,16.55,80.83,11.38,46.65,78.74,38.85,59.07,14.46,26.70,51.99,26.88,81.28,80.55,11.20
21037053100,81.64,50.45,26.43,12.47,69.76,26.79,15.55,10.11,29.06,70.49,14.10,51.00,11.02,24.16,80.55,44.74,31.87,67.59,56.89
21037053200,62.78,86.26,48.55,1.41,9.56,38.76,99.32,80.64,13.10,52.99,24.80,17.36,97.33,15.64,5.76,21.80,1.86,18.00,91.25
21037053301,85.27,68.13,17.72,12.74,23.71,53.26,18.99,18.63,12.56,44.83,41.02,41.75,5.30,3.31,29.78,98.23,39.66,70.31,60.88
21037053302,83.73,72.12,15.91,13.01,21.26,61.06,28.79,30.24,4.67,24.71,15.64,87.90,1.41,4.58,18.09,69.04,17.18,98.78,15.19
21039960100,50.45,40.12,83.73,95.42,33.59,30.78,65.23,69.22,3.13,75.57,47.46,93.52,43.65,34.04,47.10,81.73,1.68,76.11,7.48
21039960200,38.30,33.77,39.12,99.23,47.01,92.34,75.20,21.35,52.90,95.60,83.73,44.92,44.56,20.81,83.27,70.40,72.67,77.29,56.71
21039960300,36.67,37.58,75.11,98.78,18.90,34.59,71.12,14.10,14.46,88.98,31.60,79.10,52.18,61.51,68.50,8.84,27.52,95.15,7.75
21041950100,19.36,56.07,79.65,21.80,92.79,86.99,45.29,22.89,55.17,51.72,11.38,56.71,81.10,0.23,66.41,10.56,11.29,40.30,85.36
21041950200,35.31,67.86,91.98,19.81,53.45,21.99,75.29,41.93,54.44,19.99,76.56,24.71,41.84,0.32,92.52,56.89,62.15,90.25,97.51
