% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.97,39.29661,-75.711075,5.1,5.3,7.9,5.0,41.3,18.1,27.7,0.0,5.1,52.4,40.3,31348.0,3.2,0.0,0.4,1,0.149120190873844,6706,10001040100,5.5,91.1
0.7,2.96,39.304166,-75.61681,10.0,21.1,12.5,4.2,32.1,15.4,35.7,0.3,9.1,45.4,33.4,29972.0,3.4,0.0,0.8,2,0.380083618396047,5262,10001040201,6.1,73.6
1.2,2.8,39.29814555,-75.60386625,6.8,22.6,13.5,8.3,30.6,8.2,39.4,0.0,3.6,46.7,38.3,34544.0,2.4,1.5,1.1,4,0.336955606098896,11871,10001040202,6.5,71.2
1.3,2.65,39.291947125,-75.585611075,9.3,35.9,9.7,4.6,34.7,16.5,34.5,0.0,3.1,45.0,33.3,31325.0,2.5,0.0,1.0,4,0.837696335078534,4775,10001040203,5.2,59.3
1.4,2.98,,,26.6,48.3,11.8,5.0,36.3,11.4,35.4,0.0,2.1,44.3,30.7,24634.0,6.4,0.0,1.4,0,0,5173,10001040501,6.0,42.6
5.5,2.22,39.193455,-75.515915,2.7,19.4,11.7,5.7,42.2,15.1,25.3,0.0,10.1,46.4,43.4,33066.0,0.8,0.0,1.7,1,0.452488687782805,2210,10001040502,7.3,72.6
2.7,2.81,39.1726612666667,-75.55367104,18.2,39.4,25.8,16.9,26.3,5.9,25.1,0.0,3.1,50.6,35.8,29583.0,4.4,0.5,1.5,15,3.02480338777979,4959,10001040700,7.4,51.5
0.0,1.81,39.16363,-75.526505,18.0,30.9,21.8,13.7,22.4,19.9,22.2,0.0,2.0,41.4,31.3,12141.0,0.2,0.0,0.2,1,0.382995021064726,2611,10001040900,14.8,68.7
1.8,2.41,39.1571990675,-75.4823278125,14.3,28.1,11.9,3.5,31.2,21.7,31.7,0.0,27.4,46.0,31.7,27355.0,3.5,0.0,0.9,4,0.686813186813187,5824,10001041000,11.5,65.7
2.5,3.56,39.12162965,-75.4776275166667,12.6,15.3,6.9,4.3,18.2,3.3,67.4,0.0,7.9,49.7,20.8,24430.0,8.6,1.4,0.8,6,1.84785956267324,3247,10001041100,10.4,71.4
14.7,2.61,,,9.1,31.6,13.3,14.0,25.0,18.5,29.1,0.2,10.2,47.8,41.1,24315.0,3.5,0.0,3.3,0,0,4375,10001041200,8.6,46.7
0.3,2.35,39.1479202258333,-75.5236321841667,35.9,40.2,9.7,9.5,33.2,11.3,36.4,0.0,0.9,50.2,31.0,26689.0,3.1,0.0,0.0,24,11.439466158246,2098,10001041300,11.4,56.3
0.4,2.47,39.1548401111111,-75.5448155555555,33.0,61.1,11.3,10.3,27.6,17.4,33.4,0.3,6.9,48.8,28.4,22177.0,2.6,0.0,0.8,9,2.63157894736842,3420,10001041400,7.5,34.9
4.2,2.59,39.135582,-75.529305,8.6,39.0,16.3,8.4,30.5,11.0,33.8,0.0,1.2,47.4,40.2,30182.0,2.1,0.9,0.0,1,0.271517784414879,3683,10001041500,5.8,53.8
4.1,2.5,39.1306479,-75.5301713,4.8,4.7,23.1,12.6,25.0,10.5,28.7,0.0,1.5,44.9,48.9,35838.0,1.8,1.7,0.0,1,0.49480455220188,2021,10001041600,6.8,87.8
2.1,2.7,39.115676,-75.5409225,7.9,20.8,15.0,9.6,33.2,9.0,33.2,0.0,7.7,48.1,40.7,30917.0,2.2,0.2,3.0,8,1.44875045273452,5522,10001041701,7.7,71.7
6.1,3.15,,,15.9,29.1,17.3,14.5,29.9,7.9,30.4,0.0,4.7,48.2,37.3,30563.0,1.9,0.2,0.8,0,0,4606,10001041702,8.5,62.1
3.7,2.78,39.22628,-75.57915,10.6,25.0,14.0,8.0,30.1,18.6,29.2,0.0,4.6,46.2,35.8,28055.0,2.0,2.6,2.2,1,0.105075128717033,9517,10001041801,8.4,64.4
5.1,2.89,,,14.8,18.2,14.4,12.2,23.2,20.7,29.5,0.0,1.9,53.0,31.2,31116.0,2.2,0.0,1.3,0,0,4532,10001041802,6.4,73.2
1.2,2.61,,,12.5,4.1,6.6,4.7,37.2,26.4,25.1,0.0,1.2,51.1,42.1,29217.0,1.7,0.0,0.0,0,0,4758,10001041900,9.1,93.0
0.0,2.63,,,10.0,2.1,9.2,4.1,43.3,22.7,20.7,0.0,1.8,54.4,40.4,25533.0,2.9,0.5,0.4,0,0,3056,10001042000,9.1,94.2
1.3,2.66,39.07067683,-75.57003555,12.1,16.7,9.2,6.3,40.3,19.1,25.1,0.0,3.4,49.4,37.2,27260.0,1.6,0.0,0.0,1,0.24975024975025,4004,10001042100,5.8,80.4
2.0,2.84,39.103215,-75.5115855,10.7,21.1,19.3,9.0,29.7,14.0,28.0,0.1,3.3,52.1,35.1,34815.0,7.3,0.1,0.2,2,0.219852698691876,9097,10001042201,8.6,69.1
1.3,2.95,,,10.5,15.9,12.5,9.1,34.2,6.5,37.7,0.3,4.4,50.2,38.8,31553.0,2.6,0.0,0.9,0,0,9436,10001042202,7.0,79.0
0.6,2.25,38.931087,-75.41817,17.1,24.9,5.0,6.1,33.5,24.7,30.8,1.1,18.6,51.9,40.3,18137.0,0.5,0.0,9.6,1,0.284414106939704,3516,10001042500,14.1,63.2
4.8,2.51,38.98887,-75.5542,14.2,15.1,9.0,5.2,45.4,12.8,27.6,0.0,4.9,47.3,41.6,26039.0,2.7,2.1,0.7,5,0.703333802222535,7109,10001042800,9.5,74.6
0.4,3.0,,,6.7,13.4,14.5,4.1,40.7,16.4,24.4,0.0,4.6,51.1,39.2,26523.0,0.1,0.0,1.2,0,0,5169,10001042900,7.2,84.9
0.6,2.42,,,14.9,15.0,7.6,1.2,42.2,19.6,29.3,0.0,6.0,48.3,36.1,24119.0,3.2,0.0,1.2,0,0,5267,10001043000,7.9,80.0
0.0,2.55,,,6.6,6.2,2.7,2.9,52.9,18.7,22.8,0.0,0.6,50.7,46.6,25676.0,2.5,0.0,0.0,0,0,2142,10001043100,7.6,91.3
0.2,2.69,,,16.9,4.0,8.9,2.9,39.1,24.6,24.5,0.0,6.3,49.7,39.6,23828.0,1.2,0.0,1.0,0,0,3797,10001043202,15.9,93.5
1.6,2.59,39.1671921455555,-75.5398364722222,16.6,61.4,12.9,7.1,23.1,17.8,39.2,1.0,5.2,42.0,22.7,11962.0,2.7,0.0,1.1,18,2.95372497538563,6094,10001043300,8.2,32.2
0.7,2.42,38.9300805483333,-75.4482413783333,11.6,13.2,10.8,7.1,36.4,15.2,30.5,0.0,4.4,45.6,45.5,27896.0,2.7,0.2,1.4,6,1.47094876195146,4079,10001043400,12.0,81.7
,,,,,,,,,,,,,,,,,,,0,0,0,10001990000,,
0.3,2.31,,,12.2,79.6,14.1,6.4,33.6,13.7,32.1,0.0,2.0,47.8,42.2,29190.0,0.8,0.5,2.0,0,0,5413,10003000200,5.4,16.7
