tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
47001020100,TN,Anderson County,36.0010185,-84.263595,1,85.7,3053,576.037735849057,2.03,11.4,39.4,45.1,66.6,20.7,0.6,4.9,0.0,0.4,6.7,0.4,9.7,29.2,61.0,17771.0,29.5,2,0.655093350802489
47001020201,TN,Anderson County,36.0215545454545,-84.2263632727273,1,97.3,4137,422.142857142857,2.21,4.5,45.2,48.1,85.1,2.8,0.3,9.5,0.0,0.6,1.8,2.6,2.9,14.9,82.2,34931.0,6.5,11,2.65893159294175
47001020202,TN,Anderson County,36.02221,-84.243195,1,89.7,3999,1176.17647058824,2.07,3.1,51.5,44.7,90.7,0.5,0.7,5.5,0.0,1.7,1.0,10.2,11.2,19.6,69.2,30156.0,8.5,1,0.250062515628907
47001020300,TN,Anderson County,,,1,92.3,3894,2163.33333333333,2.44,4.2,34.5,47.8,82.1,10.3,0.0,0.3,0.0,0.9,6.4,9.2,6.3,23.6,70.1,28096.0,8.2,0,0
47001020400,TN,Anderson County,36.025022051,-84.24266708,1,84.7,4419,1077.80487804878,2.27,21.5,40.8,51.7,91.6,2.2,0.6,1.2,0.0,0.0,4.5,7.0,8.5,23.4,68.1,18011.0,31.8,10,2.26295541977823
47001020500,TN,Anderson County,,,1,85.8,3745,1872.5,2.38,8.7,34.8,46.2,77.2,14.6,0.2,0.7,0.0,4.8,2.5,5.5,15.8,35.0,49.2,19697.0,30.0,0,0
47001020600,TN,Anderson County,,,1,91.8,2741,1827.33333333333,2.79,8.0,46.2,49.4,87.2,7.0,0.0,1.7,0.0,0.0,4.1,5.4,5.0,23.7,71.4,31705.0,7.5,0,0
47001020700,TN,Anderson County,,,2,88.1,1578,17.891156462585,2.6,6.5,45.3,51.0,99.4,0.0,0.3,0.0,0.0,0.0,0.3,0.0,34.9,50.4,14.8,15497.0,25.1,0,0
47001020800,TN,Anderson County,,,2,88.1,4501,319.219858156028,2.49,9.6,46.2,48.5,98.3,0.4,0.2,0.3,0.0,0.0,0.8,0.2,28.4,46.5,25.1,15516.0,24.6,0,0
47001020901,TN,Anderson County,,,2,94.4,6025,144.831730769231,2.51,5.1,45.8,51.3,98.1,0.1,0.0,0.0,0.0,0.3,1.4,0.4,16.7,31.7,51.6,22925.0,13.0,0,0
47001020902,TN,Anderson County,,,2,93.8,5965,185.82554517134,2.56,11.1,43.7,47.8,98.2,0.0,0.2,0.0,0.0,0.2,1.4,0.6,12.5,40.3,47.2,21771.0,10.2,0,0
47001021000,TN,Anderson County,36.07085537,-84.27259622,1,91.7,6338,127.782258064516,2.76,4.5,40.6,44.9,96.6,2.2,0.0,0.0,0.0,0.0,1.2,0.3,18.5,38.6,42.9,22283.0,34.9,1,0.157778479015462
47001021100,TN,Anderson County,,,1,97.1,3849,366.571428571429,2.3,6.5,50.3,47.3,94.4,2.6,0.4,0.3,0.0,1.2,1.2,1.3,5.8,32.8,61.4,34418.0,4.8,0,0
47001021201,TN,Anderson County,,,1,86.9,5112,248.155339805825,2.75,7.6,41.8,53.5,93.4,4.6,0.0,0.0,0.0,0.0,2.0,0.3,17.9,36.1,46.0,23039.0,13.7,0,0
47001021202,TN,Anderson County,,,1,89.4,5164,1358.94736842105,1.91,4.8,47.5,46.5,91.6,3.4,0.0,0.7,0.0,0.3,4.0,2.3,15.9,34.5,49.7,23513.0,20.6,0,0
47001021301,TN,Anderson County,,,1,93.4,3370,293.04347826087,2.57,5.3,44.6,49.8,98.3,1.2,0.0,0.0,0.0,0.0,0.5,0.5,18.8,36.9,44.3,23557.0,14.8,0,0
47001021302,TN,Anderson County,,,1,89.1,7655,380.845771144279,2.78,4.3,41.4,52.8,95.6,0.4,0.6,0.9,0.5,0.0,1.9,1.0,18.4,40.0,41.6,24090.0,11.4,0,0
47001980100,TN,Anderson County,35.963275,-84.298102,10,,0,0.0,,,,,,,,,,,,,,,0,,,1,0
47003950100,TN,Bedford County,,,5,93.2,3555,46.1688311688312,2.62,4.0,43.3,48.5,88.8,7.5,0.6,1.1,0.0,0.5,1.6,0.8,10.9,38.1,50.9,27463.0,6.1,0,0
47003950200,TN,Bedford County,,,5,88.5,7222,80.5128205128205,2.69,3.8,35.7,50.3,95.7,1.6,0.0,0.0,0.0,0.7,2.0,1.7,17.6,42.6,39.8,24211.0,11.7,0,0
47003950300,TN,Bedford County,,,5,90.2,3801,39.6764091858038,2.67,6.7,41.0,52.7,91.8,1.8,0.0,1.1,0.0,2.1,3.2,2.9,20.7,41.0,38.3,22268.0,11.4,0,0
47003950401,TN,Bedford County,35.48432935,-86.46102119,4,77.7,5763,314.918032786885,2.78,6.5,35.3,52.9,82.6,7.1,0.0,0.8,0.0,7.5,2.0,22.3,20.2,38.1,41.6,21029.0,16.9,1,0.173520735727919
47003950402,TN,Bedford County,35.494865,-86.47235,4,87.9,6831,284.625,2.55,7.5,35.2,45.7,77.1,10.8,3.7,0.0,0.0,7.4,1.1,16.6,24.1,37.6,38.3,22485.0,24.9,1,0.146391450739277
47003950500,TN,Bedford County,,,4,81.0,6317,579.54128440367,2.77,5.8,36.4,44.2,77.0,10.0,0.1,0.0,0.0,5.5,7.4,17.8,22.4,40.6,36.9,21561.0,20.3,0,0
47003950600,TN,Bedford County,35.47211572,-86.4182895828571,4,85.3,7324,559.083969465649,2.77,7.6,33.9,50.0,70.2,18.2,0.1,0.0,0.0,8.7,2.8,18.1,20.8,44.8,34.4,17641.0,19.2,7,0.955761878754779
