% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.1,2.05,,,15.5,0.1,13.9,8.7,42.5,3.9,31.1,0.0,2.9,52.5,50.4,18467.0,0.2,0.6,0.1,0,0,1449,30001000100,4.4,98.9
0.0,2.19,45.1976135,-112.6316811,7.3,0.0,22.2,8.2,28.3,7.4,33.8,0.0,1.2,52.5,47.9,26081.0,1.9,0.8,0.0,1,0.304228780042592,3287,30001000200,2.5,97.3
2.9,2.09,45.21423943,-112.6378351,18.8,0.5,23.3,11.5,24.7,8.4,32.1,0.4,5.3,47.2,32.4,16809.0,2.6,0.9,0.8,1,0.2255299954894,4434,30001000300,4.6,91.9
2.2,2.71,,,20.0,0.0,7.2,8.3,37.1,15.0,32.4,0.0,7.4,45.6,38.9,19733.0,8.2,27.4,1.3,0,0,4570,30003000100,4.8,60.8
0.0,4.25,,,37.4,0.1,14.0,2.6,25.9,14.0,43.4,0.0,2.8,49.0,21.3,15878.0,3.0,86.0,0.0,0,0,1688,30003940400,15.0,10.9
0.0,3.9,,,32.8,0.0,13.3,2.5,38.1,11.1,34.9,0.0,2.5,54.0,33.1,20396.0,0.5,70.5,0.0,0,0,1440,30003940500,20.7,29.0
0.0,4.92,45.54042178,-107.2836075,28.7,0.0,5.4,3.2,39.2,20.3,31.9,0.0,2.6,52.7,24.8,20420.0,2.5,82.1,0.0,2,0.666000666000666,3003,30003940600,33.1,15.5
0.0,4.24,,,25.3,0.0,9.6,3.1,32.6,21.8,32.9,0.0,1.2,53.8,29.2,14653.0,1.3,82.4,0.0,0,0,2075,30003940700,30.8,16.3
0.0,2.93,,,26.3,0.0,17.8,5.9,28.5,13.9,33.9,1.5,1.3,45.4,30.0,20755.0,0.5,42.1,0.0,0,0,1512,30005000100,8.3,55.8
0.2,2.2,,,17.2,0.0,17.3,1.8,36.9,10.9,33.1,0.0,2.2,51.3,46.4,22698.0,1.5,1.1,1.4,0,0,2348,30005000200,2.6,95.8
0.0,3.48,48.43617032,-108.7149232,37.9,0.0,11.7,0.4,23.5,16.1,48.3,0.3,3.6,54.6,28.0,16619.0,0.5,97.5,0.0,2,1.31492439184747,1521,30005940100,9.8,1.8
0.0,3.19,,,38.1,0.0,10.6,1.6,25.9,13.8,48.2,0.0,0.0,48.2,32.2,15508.0,0.2,96.4,0.0,0,0,1095,30005940200,13.5,3.4
0.0,2.65,,,15.4,0.0,10.5,4.1,49.2,9.4,26.9,0.0,0.6,53.1,47.0,17934.0,2.5,0.4,0.0,0,0,2194,30007000100,4.6,97.0
0.0,2.83,46.464233,-111.67032,8.6,2.6,13.5,4.7,42.2,9.6,30.1,0.0,0.1,48.2,39.6,25662.0,6.1,0.0,0.0,1,0.307408545957578,3253,30007000200,5.1,91.2
1.9,2.48,,,8.8,0.7,19.7,7.7,35.4,9.2,27.9,0.3,0.5,47.7,46.7,22522.0,0.9,1.5,0.0,0,0,2529,30009000100,4.3,94.7
0.3,2.63,,,9.2,0.0,12.4,3.5,42.3,10.1,31.6,0.0,3.5,48.3,43.3,23511.0,0.3,0.4,0.9,0,0,2023,30009000200,6.3,98.1
0.3,2.06,,,18.5,0.2,31.2,10.6,29.2,6.9,22.1,0.0,0.1,53.2,46.3,25846.0,0.0,1.1,0.0,0,0,2329,30009000300,5.2,98.5
0.3,2.08,,,8.7,0.0,23.6,8.2,26.6,7.8,33.7,0.0,0.9,51.9,52.5,27691.0,0.0,1.8,0.9,0,0,1725,30009000400,2.6,96.9
0.0,2.48,,,11.1,0.0,20.6,1.3,35.0,8.4,34.7,0.0,5.7,54.4,47.4,19718.0,0.0,0.3,0.5,0,0,1410,30009000500,2.8,99.2
