county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
22057,21.09,13.28,92.97,36.72,44.53,82.03,58.59,21.09,88.28,30.47,71.09,30.47,28.91,35.16,3.91,74.22,94.53
22059,58.59,2.34,52.34,66.41,38.28,10.16,47.66,22.66,86.72,86.72,86.72,75.78,47.66,61.72,63.28,69.53,7.03
22061,57.03,96.09,16.41,99.22,78.91,36.72,3.91,17.97,57.03,25.78,91.41,83.59,27.34,91.41,28.91,46.09,60.16
22063,14.84,19.53,41.41,21.09,63.28,74.22,0.78,60.16,91.41,58.59,74.22,44.53,80.47,27.34,52.34,5.47,49.22
22065,97.66,91.41,82.03,74.22,58.59,85.16,16.41,75.78,85.16,71.09,5.47,8.59,36.72,22.66,66.41,32.03,25.78
22067,85.16,67.97,25.78,22.66,17.97,67.97,64.84,38.28,46.09,97.66,75.78,78.91,75.78,39.84,21.09,36.72,50.78
22069,71.09,86.72,32.03,92.97,77.34,94.53,17.97,27.34,11.72,24.22,72.66,38.28,30.47,60.16,85.16,77.34,72.66
22071,30.47,99.22,63.28,32.03,24.22,49.22,94.53,57.03,67.97,2.34,80.47,60.16,14.84,42.97,80.47,92.97,61.72
22073,55.47,85.16,7.03,69.53,52.34,80.47,19.53,50.78,72.66,75.78,53.91,80.47,44.53,30.47,30.47,53.91,28.91
22075,5.47,74.22,91.41,25.78,19.53,28.91,82.03,28.91,92.97,85.16,41.41,99.22,99.22,32.03,72.66,66.41,97.66
22077,60.16,32.03,44.53,7.03,8.59,77.34,78.91,72.66,30.47,33.59,52.34,22.66,32.03,28.91,50.78,52.34,83.59
22079,35.16,66.41,33.59,60.16,47.66,71.09,52.34,42.97,17.97,53.91,39.84,89.84,66.41,64.84,53.91,38.28,11.72
22081,75.78,38.28,11.72,41.41,16.41,57.03,74.22,35.16,21.09,78.91,35.16,35.16,74.22,82.03,19.53,71.09,99.22
22083,88.28,47.66,49.22,53.91,22.66,89.84,7.03,89.84,69.53,69.53,11.72,67.97,42.97,67.97,7.03,83.59,52.34
22085,46.09,0.78,42.97,97.66,88.28,99.22,99.22,46.09,71.09,42.97,67.97,57.03,57.03,25.78,36.72,47.66,39.84
22087,10.16,83.59,99.22,77.34,86.72,69.53,10.16,88.28,44.53,94.53,96.09,21.09,91.41,74.22,46.09,60.16,3.91
22089,11.72,64.84,47.66,10.16,74.22,86.72,27.34,85.16,66.41,47.66,61.72,14.84,41.41,38.28,57.03,17.97,14.84
22091,89.84,82.03,80.47,19.53,71.09,96.09,46.09,63.28,28.91,8.59,58.59,66.41,71.09,78.91,25.78,7.03,8.59
22093,44.53,78.91,39.84,0.78,72.66,92.97,53.91,36.72,39.84,49.22,38.28,32.03,49.22,97.66,17.97,8.59,24.22
22095,27.34,89.84,61.72,8.59,89.84,88.28,57.03,49.22,42.97,92.97,17.97,7.03,13.28,57.03,33.59,88.28,71.09
22097,64.84,50.78,72.66,30.47,41.41,32.03,35.16,0.78,22.66,96.09,32.03,71.09,10.16,83.59,91.41,39.84,78.91
22099,25.78,41.41,77.34,35.16,60.16,39.84,49.22,7.03,14.84,66.41,28.91,85.16,2.34,53.91,13.28,2.34,80.47
22101,39.84,55.47,94.53,58.59,32.03,61.72,85.16,64.84,25.78,35.16,22.66,3.91,96.09,75.78,58.59,27.34,92.97
22103,3.91,52.34,35.16,16.41,36.72,72.66,39.84,94.53,77.34,7.03,97.66,92.97,7.03,36.72,71.09,86.72,86.72
22105,41.41,71.09,64.84,38.28,66.41,83.59,8.59,53.91,75.78,39.84,94.53,41.41,63.28,85.16,44.53,94.53,44.53
22107,96.09,77.34,78.91,27.34,5.47,91.41,63.28,96.09,27.34,52.34,19.53,33.59,46.09,55.47,83.59,21.09,32.03
22109,19.53,14.84,89.84,86.72,82.03,97.66,89.84,3.91,97.66,88.28,30.47,58.59,8.59,52.34,94.53,58.59,57.03
22111,52.34,28.91,10.16,46.09,35.16,33.59,50.78,83.59,32.03,99.22,92.97,63.28,53.91,88.28,92.97,13.28,77.34
22113,22.66,25.78,83.59,72.66,11.72,22.66,30.47,11.72,5.47,16.41,33.59,94.53,92.97,16.41,38.28,22.66,0.78
22115,8.59,60.16,36.72,96.09,94.53,24.22,14.84,74.22,60.16,74.22,16.41,0.78,94.53,92.97,14.84,85.16,67.97
22117,74.22,44.53,88.28,24.22,33.59,66.41,32.03,80.47,36.72,10.16,99.22,53.91,38.28,77.34,32.03,49.22,82.03
22119,80.47,36.72,8.59,64.84,10.16,53.91,66.41,55.47,24.22,82.03,55.47,77.34,61.72,63.28,41.41,89.84,17.97
22121,28.91,72.66,28.91,14.84,75.78,60.16,44.53,14.84,78.91,57.03,66.41,11.72,83.59,24.22,55.47,10.16,19.53
22123,86.72,10.16,66.41,82.03,3.91,44.53,5.47,99.22,89.84,60.16,14.84,69.53,24.22,5.47,10.16,42.97,96.09
22125,50.78,35.16,55.47,5.47,99.22,27.34,36.72,86.72,13.28,67.97,13.28,97.66,11.72,11.72,96.09,97.66,55.47
22127,78.91,24.22,21.09,44.53,46.09,19.53,88.28,58.59,82.03,36.72,50.78,50.78,55.47,66.41,78.91,50.78,35.16
