tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
42001030101,34.28,52.28,69.33,8.56,56.77,48.26,34.56,52.34,22.72,61.98,21.72,47.91,54.19,42.38,41.32,62.70,54.38,50.93,86.89
42001030102,45.34,48.48,85.66,10.63,39.93,57.36,23.95,70.71,20.74,52.78,31.55,47.72,42.54,52.56,12.64,51.37,25.14,80.51,8.15
42001030200,78.16,31.39,93.61,17.23,48.98,23.38,8.24,83.37,32.80,64.90,33.78,46.34,20.02,42.76,67.67,64.93,55.70,70.24,78.00
42001030300,68.58,37.96,93.20,10.13,11.98,77.56,13.87,80.07,16.60,63.83,52.84,61.57,35.57,57.93,37.14,46.78,14.97,72.60,67.70
42001030400,49.51,40.06,77.40,19.99,73.92,63.33,34.47,95.43,20.37,48.73,53.53,49.73,39.90,50.77,66.98,92.51,11.51,49.70,71.47
42001030500,72.19,35.66,93.33,19.96,61.26,26.68,14.27,95.56,32.96,63.05,64.62,31.33,23.57,18.92,69.30,93.92,52.40,32.65,89.02
42001030600,61.98,45.24,72.82,16.32,64.53,60.16,13.80,84.81,64.21,46.78,4.48,77.56,55.54,35.76,63.87,24.04,79.22,10.38,77.37
42001030700,61.01,48.54,61.86,11.67,72.69,24.26,18.70,53.44,10.91,55.42,13.21,58.94,36.13,28.28,61.13,37.26,10.13,70.12,90.91
42001030800,47.88,43.95,67.51,9.81,76.43,25.99,28.41,78.16,23.07,47.13,9.88,65.62,70.49,13.43,71.15,16.00,60.22,35.03,75.08
42001030900,63.93,44.68,68.36,10.69,74.64,31.96,8.87,76.11,20.81,51.02,32.99,80.76,71.09,8.81,58.59,66.66,10.03,57.40,91.94
42001031000,56.86,46.18,78.16,8.68,40.59,63.68,6.89,72.47,25.02,45.52,13.27,84.56,75.74,33.97,74.92,68.39,73.16,93.39,35.29
42001031101,63.14,44.99,37.77,22.94,66.25,28.47,8.09,88.02,14.59,19.33,42.73,82.05,67.20,66.82,4.07,22.47,18.07,52.87,84.16
42001031102,24.29,63.05,66.28,11.48,70.52,56.86,17.98,81.67,40.12,44.08,12.55,48.63,62.55,13.46,46.84,15.75,82.77,32.02,94.14
42001031201,15.53,59.75,56.89,16.54,64.05,73.38,41.03,93.07,62.58,38.77,5.76,20.87,29.10,49.64,22.53,72.25,94.55,19.17,89.84
42001031202,23.57,45.21,77.25,6.23,26.27,70.24,39.02,81.89,12.83,40.72,5.73,46.03,64.40,15.81,42.04,61.13,68.86,39.46,63.96
42001031203,33.28,41.98,72.41,4.16,43.01,46.03,43.89,81.45,14.37,54.66,6.17,49.10,63.36,52.25,24.89,68.77,63.77,19.55,38.46
42001031300,46.15,49.80,30.92,24.92,66.16,21.40,31.45,51.99,3.16,21.40,9.50,50.52,39.56,29.88,34.12,15.66,83.15,48.76,88.21
42001031401,40.81,57.87,57.68,19.08,82.71,41.32,20.46,86.73,64.62,56.42,12.64,37.04,47.44,9.00,90.03,93.77,62.36,26.49,91.19
42001031402,29.44,44.93,33.81,16.16,80.04,22.38,40.50,95.90,51.11,45.24,7.11,63.52,57.93,50.80,18.20,94.80,81.83,4.82,73.98
42001031501,78.85,52.81,17.54,89.59,15.22,82.77,0.39,13.05,2.34,1.93,12.96,97.00,14.27,7.99,11.95,87.04,99.07,1.74,89.40
42001031502,76.81,51.33,29.04,66.19,87.23,48.54,7.84,78.44,22.97,14.18,24.07,54.16,9.97,18.64,63.21,60.69,75.58,5.01,96.75
42001031600,10.51,46.97,74.10,19.21,27.31,43.86,92.32,57.62,1.55,53.34,2.53,4.38,9.47,21.72,33.53,66.54,63.87,38.05,64.31
42001031700,37.45,8.53,72.19,22.79,9.25,5.26,96.62,96.31,1.15,31.49,1.02,5.92,10.63,6.42,60.38,86.57,63.52,20.68,93.51
42003010300,84.41,27.18,8.56,97.50,6.11,98.51,2.81,41.22,30.04,1.30,5.14,39.75,95.59,20.18,4.35,5.98,66.63,58.09,31.36
42003020100,43.86,79.00,8.68,99.14,79.98,86.10,32.43,55.42,8.90,25.42,71.59,38.33,3.82,51.71,18.70,18.86,79.73,27.40,29.10
42003020300,0.14,94.68,22.66,97.85,36.42,95.08,41.32,86.23,52.15,59.16,85.54,1.55,0.05,96.47,98.92,0.05,2.75,94.90,17.38
42003030500,89.15,31.55,1.96,70.46,88.18,95.21,79.29,86.70,88.61,90.97,36.95,30.98,11.70,8.40,59.16,24.32,37.89,15.15,92.76
42003040200,90.03,57.43,0.36,97.35,80.95,2.34,29.26,5.95,12.52,90.37,14.75,96.97,3.88,72.00,4.98,40.81,80.32,97.72,52.94
42003040400,74.83,94.08,5.73,99.86,3.53,33.78,39.24,37.92,37.64,28.12,2.84,92.48,48.63,26.05,52.94,97.69,21.06,1.21,3.66
42003040500,84.25,63.36,5.35,98.76,28.85,21.18,1.05,0.11,0.86,45.18,2.25,96.91,96.94,18.42,99.64,99.86,34.69,81.11,8.90
42003040600,87.36,35.03,15.41,98.85,8.06,83.87,0.02,12.08,7.15,3.94,7.27,52.15,89.75,10.44,99.95,93.99,99.98,21.66,59.03
42003040900,82.80,42.76,37.64,98.70,0.90,98.95,0.61,25.30,60.82,16.76,2.28,86.54,7.68,62.74,93.23,99.26,96.40,97.19,44.71
42003050100,89.90,42.57,0.11,51.87,89.21,11.95,61.32,28.16,59.41,98.35,54.82,51.05,9.28,26.99,44.58,5.79,98.19,66.10,96.72
42003050600,77.62,71.34,1.62,81.86,84.03,2.40,89.40,96.91,91.54,99.70,80.23,39.97,35.66,4.35,61.51,91.72,28.75,35.47,4.44
42003050900,97.38,23.07,0.24,96.25,99.58,99.48,99.10,48.82,3.94,94.77,11.64,99.42,4.35,91.13,83.46,9.81,24.17,99.70,1.68
42003051000,86.51,43.83,4.22,98.82,8.75,96.53,12.83,28.97,11.20,14.21,25.02,95.08,14.15,1.65,85.07,71.47,21.88,71.25,24.51
42003051100,94.90,7.74,0.08,13.90,50.68,94.96,69.99,98.35,99.73,88.96,2.37,40.59,0.08,99.86,30.14,0.02,96.88,17.01,1.87
42003060300,54.73,54.60,10.63,91.66,54.82,88.80,7.96,35.16,23.85,39.62,75.39,9.75,9.81,67.01,37.58,45.27,85.57,13.05,83.46
42003060500,46.31,34.28,16.72,90.28,37.92,89.59,3.82,88.83,26.93,23.04,92.67,18.39,12.92,80.61,37.04,61.73,65.66,14.84,72.41
42003070300,22.19,85.54,12.20,98.23,91.57,79.29,32.49,21.84,4.44,40.91,72.06,9.72,31.45,15.56,77.87,0.68,84.56,55.45,21.34
42003070500,58.50,96.28,12.45,99.64,6.52,37.04,33.84,37.61,16.94,55.32,28.47,52.34,27.56,53.56,32.08,48.82,24.51,3.72,5.42
42003070600,38.83,88.99,14.18,99.36,11.26,90.78,24.17,69.90,17.51,8.53,71.69,5.70,60.29,49.20,11.73,30.26,45.62,4.70,25.58
42003070800,60.16,98.89,37.67,99.83,2.15,30.10,52.84,84.69,63.93,91.94,18.39,80.07,2.75,62.58,60.57,38.96,6.08,35.82,4.63
42003070900,76.33,98.51,45.62,99.98,0.46,71.94,61.86,96.25,84.94,73.95,1.87,97.06,17.07,23.67,17.60,48.48,50.93,81.42,7.02
