tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
41003010702,74.24,74.12,97.39,14.85,85.64,8.06,81.52,96.79,11.94,56.42,99.09,5.88,98.00,3.82,26.61,6.61,91.58,0.91,84.91
41003010800,46.12,42.36,65.64,15.21,81.27,47.58,85.15,37.76,30.00,58.48,85.88,17.64,72.55,44.42,85.88,69.88,80.91,81.27,55.33
41003010900,8.18,69.39,62.97,69.76,49.39,97.03,78.36,90.97,37.64,34.36,87.70,40.30,94.85,14.73,74.48,45.39,62.48,13.76,42.12
41005020100,1.64,72.79,17.88,55.58,30.36,58.85,68.42,35.33,68.18,54.24,26.73,78.12,89.52,20.91,94.97,70.97,60.55,41.88,76.18
41005020200,3.09,74.36,42.73,46.36,62.85,17.88,29.76,80.55,74.61,54.73,20.06,22.00,47.94,23.21,91.94,76.79,51.70,65.88,69.88
41005020302,13.39,72.55,57.52,60.55,64.91,52.42,45.76,90.24,25.76,88.79,7.21,16.91,32.91,11.45,31.45,46.48,85.64,80.06,46.36
41005020303,3.58,73.76,70.85,17.88,66.73,0.91,21.39,76.79,90.24,60.06,54.97,35.33,77.15,72.06,46.73,39.58,82.00,41.27,54.48
41005020304,11.09,93.27,49.39,71.70,70.85,55.33,47.70,93.64,10.97,82.85,32.18,81.64,48.79,26.00,74.61,40.06,66.36,55.70,16.55
41005020401,8.42,64.30,37.39,37.52,76.42,33.27,64.06,42.85,16.30,91.45,12.30,67.21,54.48,33.88,35.09,10.48,29.15,9.27,73.27
41005020403,0.18,84.18,4.79,82.12,64.42,96.42,73.27,76.18,20.79,81.27,0.42,93.15,50.61,6.24,99.58,99.09,32.06,97.64,48.18
41005020404,1.27,68.18,15.33,38.85,69.27,33.15,65.64,24.79,38.00,76.91,9.03,77.64,37.64,23.45,95.21,61.88,45.52,69.03,31.33
41005020501,4.30,79.82,12.91,59.94,68.91,45.03,65.03,43.82,65.64,28.55,34.36,42.00,37.88,9.27,91.45,75.58,56.18,89.52,59.94
41005020503,1.03,70.12,29.88,40.67,51.45,22.36,51.21,51.21,70.00,58.12,23.58,58.73,72.67,20.18,97.39,65.15,47.94,40.06,64.18
41005020504,3.21,76.42,33.27,65.64,71.33,53.39,39.94,75.94,21.76,69.88,22.12,53.03,60.42,33.27,74.36,34.85,41.76,6.36,62.97
41005020505,1.39,63.09,41.15,59.09,53.64,31.33,17.64,66.12,80.91,57.03,11.58,42.36,92.55,59.45,97.03,39.45,7.21,56.42,13.88
41005020600,19.33,78.24,14.97,56.91,42.12,72.18,68.91,54.85,25.64,52.30,64.79,68.55,57.39,64.30,48.42,18.24,82.61,50.48,18.12
41005020700,7.09,67.33,41.27,50.36,59.33,42.00,72.91,22.00,11.82,76.06,48.55,65.27,60.67,39.70,65.39,23.45,92.67,8.06,66.85
41005020800,30.73,62.73,65.39,87.33,64.79,36.30,67.94,38.61,89.76,58.73,21.88,26.36,92.67,34.85,32.30,23.70,87.82,27.70,13.03
41005020900,29.27,62.61,44.91,26.24,18.24,25.76,54.24,10.61,72.30,53.15,76.42,60.67,77.64,95.21,22.00,14.97,72.91,66.73,17.76
41005021000,52.79,56.91,71.21,31.45,28.79,21.39,52.91,24.18,52.79,82.61,34.00,30.85,68.91,66.48,37.27,26.97,37.52,90.73,5.39
41005021100,39.82,67.21,48.30,73.15,13.88,91.45,58.61,27.21,42.36,55.09,59.82,51.21,48.91,97.27,22.61,32.18,61.52,81.76,11.33
41005021200,40.30,53.27,60.30,33.64,15.82,34.97,37.88,43.33,92.55,71.58,12.55,33.88,80.79,77.27,46.00,81.88,34.85,33.88,52.06
41005021300,18.12,55.94,35.94,20.91,38.48,16.79,60.42,12.42,54.36,77.03,30.12,57.76,57.76,82.24,68.67,81.39,85.52,78.12,32.42
41005021400,41.03,61.88,56.42,57.15,27.21,46.24,54.97,4.55,56.91,51.33,15.21,27.70,35.70,24.67,42.97,74.97,48.91,60.18,24.55
41005021500,30.00,44.30,59.33,66.48,48.06,84.79,40.30,54.61,6.97,96.55,0.91,10.85,32.79,58.73,9.15,46.36,50.36,48.91,47.09
41005021601,85.15,49.88,66.12,29.64,15.21,70.85,97.64,45.39,44.55,86.36,67.58,11.82,14.97,81.88,83.45,88.67,26.61,67.45,44.42
41005021602,65.88,62.97,50.12,45.15,44.79,52.30,71.45,71.94,27.21,91.21,20.18,46.48,49.52,66.24,58.36,51.09,85.76,22.00,25.52
41005021700,47.82,43.82,68.79,54.00,52.79,35.94,47.94,19.58,37.88,93.39,4.06,23.21,63.21,72.55,8.55,40.18,85.03,77.76,15.33
41005021801,6.73,67.45,18.85,53.52,47.94,45.52,51.33,11.82,36.18,54.00,41.39,72.06,51.58,90.73,65.88,72.79,81.27,31.45,59.82
41005021802,73.03,62.00,61.76,33.88,26.36,27.94,63.21,54.73,82.36,72.06,26.24,25.88,48.67,67.70,20.30,89.03,41.64,67.94,72.55
41005021900,54.97,60.42,61.27,20.30,26.97,18.36,89.64,34.85,48.67,78.00,78.00,30.61,37.76,78.00,39.82,85.76,13.39,99.33,13.76
41005022000,43.45,60.55,30.12,47.09,28.06,80.55,85.39,37.88,14.61,92.67,16.06,79.33,65.03,77.64,24.06,74.24,74.73,44.55,29.52
41005022101,56.91,56.67,47.45,26.61,36.67,28.30,66.61,19.70,51.82,72.91,31.09,24.67,18.73,73.64,54.48,32.06,11.94,55.82,50.36
41005022103,44.67,97.76,21.39,87.82,57.15,87.21,23.21,99.09,69.15,13.03,81.88,4.91,3.82,45.15,11.58,22.97,75.09,59.45,18.00
41005022105,34.36,78.36,13.39,64.79,81.52,37.27,55.58,32.67,50.61,35.70,53.39,58.00,56.06,63.94,52.18,40.42,88.55,91.21,97.03
41005022107,63.94,73.64,38.85,32.18,34.00,14.73,66.97,13.76,70.36,21.76,90.48,15.45,74.24,19.33,1.76,45.03,46.85,93.15,15.09
41005022108,79.33,34.48,61.88,34.85,9.27,78.73,36.67,7.33,58.12,76.79,6.36,9.15,89.03,41.03,28.79,83.45,95.21,89.39,1.27
41005022201,91.33,76.06,70.12,47.82,18.36,23.58,20.06,94.00,99.70,25.03,4.18,0.79,9.88,14.24,15.33,29.76,72.18,99.58,0.06
41005022205,30.97,91.21,19.21,82.85,48.67,81.39,20.42,85.64,49.15,20.79,45.76,35.70,34.24,47.33,78.24,64.06,69.03,36.67,71.09
41005022206,49.88,93.76,30.00,84.67,91.94,76.55,5.15,98.48,19.45,30.61,46.61,3.33,14.48,48.30,63.82,0.79,94.85,7.45,46.73
41005022207,24.30,96.30,4.18,73.52,96.79,58.24,27.09,95.21,8.67,23.58,81.39,39.94,7.09,54.12,80.55,22.24,6.36,52.42,14.73
41005022208,11.58,90.61,10.36,87.70,93.27,80.42,32.67,96.18,15.82,26.85,71.45,18.85,36.79,41.27,87.70,57.88,10.48,22.85,68.18
41005022301,10.97,50.12,15.94,24.91,64.30,33.88,57.39,13.39,19.70,66.85,50.12,24.18,66.24,68.91,90.24,50.85,91.09,53.39,48.67
41005022302,25.27,48.91,13.27,41.64,28.18,79.09,91.33,13.03,34.24,48.67,84.91,20.91,68.42,83.09,62.24,61.76,74.00,34.12,81.27
41005022400,23.21,59.58,40.91,80.18,15.33,86.00,94.36,10.48,84.79,35.45,68.79,43.45,69.76,81.76,15.94,71.58,65.15,43.45,78.36
41005022500,55.21,54.61,54.97,41.39,51.94,17.15,83.70,8.91,67.82,42.24,74.97,8.67,25.15,64.91,80.91,89.64,38.97,97.88,57.27
41005022602,10.00,53.88,13.88,55.82,53.39,61.15,50.24,5.64,35.33,39.33,55.45,45.76,82.36,91.70,52.42,86.36,44.42,66.00,24.91
41005022603,38.61,70.97,5.52,9.88,88.79,8.42,86.36,19.33,35.82,35.82,88.67,48.55,27.58,43.33,40.06,11.94,46.36,84.79,74.00
41005022605,52.30,51.09,16.55,27.09,56.55,39.82,64.18,14.97,43.45,62.73,37.52,23.94,26.97,90.48,4.67,47.82,37.39,37.03,73.15
41005022606,21.88,53.64,25.64,33.52,59.58,39.21,74.12,27.09,26.97,77.52,32.79,34.73,53.15,63.58,62.48,84.30,86.85,82.73,30.48
41005022702,5.27,64.79,20.79,75.82,66.00,93.27,63.94,64.30,12.42,80.91,5.64,41.15,50.12,14.97,84.67,68.91,56.79,36.06,20.18
41005022707,16.55,68.67,37.64,55.21,71.58,50.36,48.18,60.55,24.55,67.45,20.79,29.52,75.58,6.00,24.55,59.45,25.76,70.48,16.67
41005022708,68.42,70.00,4.55,16.79,45.27,42.12,84.91,5.03,88.06,10.12,52.06,14.12,8.06,0.18,41.64,12.79,54.73,16.55,5.64
41005022710,14.61,72.91,52.18,43.58,44.18,30.24,74.48,78.61,40.55,58.36,88.91,27.09,91.82,35.82,8.42,83.33,79.70,95.21,87.21
41005022800,0.67,38.36,52.67,36.55,76.91,17.27,6.36,42.24,55.94,87.82,1.39,32.42,98.48,79.21,77.88,1.76,58.97,46.12,28.42
41005022901,6.24,52.91,8.42,54.97,70.12,36.67,53.64,15.94,72.06,43.70,22.97,40.55,42.73,28.79,70.61,85.52,15.94,98.73,47.70
41005022904,72.79,58.12,21.64,29.39,18.48,68.91,93.27,40.55,66.97,63.58,85.52,64.18,63.82,54.61,76.42,87.58,68.91,75.58,57.76
41005022905,35.09,68.30,7.33,57.76,62.36,78.97,65.15,78.73,34.00,60.42,61.03,62.12,58.00,26.85,70.73,20.55,87.94,12.30,40.79
41005022906,51.58,49.76,8.30,11.82,35.70,11.33,37.52,18.85,96.91,37.27,34.97,55.82,75.21,61.27,3.21,65.39,25.27,52.55,8.67
41005022907,88.55,64.18,13.15,7.09,43.09,16.55,77.88,32.06,70.85,74.85,56.42,85.27,21.88,68.55,37.39,7.94,26.73,83.21,96.55
41005023001,12.79,51.21,9.03,39.58,55.70,65.64,70.00,17.76,22.48,59.82,36.67,30.97,54.61,67.33,86.48,70.00,66.00,79.45,78.24
41005023002,29.39,36.55,14.00,25.03,74.73,41.27,50.73,14.61,5.52,91.33,31.45,51.33,74.61,63.33,32.06,19.94,64.06,7.58,21.15
41005023100,8.91,52.55,13.03,76.42,24.79,87.58,56.91,20.55,68.06,27.33,72.91,21.03,56.91,66.00,92.42,35.94,29.76,77.52,60.30
41005023201,17.39,40.18,24.91,87.45,54.48,92.91,72.42,8.79,36.91,70.12,14.12,15.70,62.24,86.61,78.85,5.76,83.21,94.97,28.67
41005023202,26.24,64.55,5.88,58.36,84.18,70.12,74.73,34.48,5.39,55.21,83.09,39.45,65.76,84.30,64.42,31.70,51.21,61.76,49.39
41005023300,9.52,47.82,10.85,50.00,51.70,51.09,39.58,18.12,45.27,52.06,36.55,21.52,81.52,92.67,60.18,27.70,15.33,76.55,58.12
41005023401,61.52,41.15,11.70,32.67,61.03,24.67,27.94,11.09,47.21,62.48,40.79,32.55,85.64,70.24,86.97,19.45,94.48,7.33,34.36
41005023403,25.64,56.06,14.24,50.61,39.94,36.18,93.03,23.21,25.27,59.94,86.61,34.12,45.76,46.12,5.39,75.45,90.85,80.18,75.82
41005023404,45.39,44.79,15.09,25.88,48.18,18.61,57.15,19.45,25.39,73.88,58.85,25.64,62.61,69.15,28.55,74.36,80.67,95.82,3.58
41005023500,51.45,26.61,16.67,39.33,70.00,51.94,68.06,11.21,3.94,89.15,46.97,9.76,24.06,89.76,30.24,35.45,97.52,48.79,26.36
41005023600,27.58,44.06,16.42,81.27,13.39,98.24,69.15,49.52,67.09,35.94,57.52,10.36,44.91,73.15,85.52,38.73,48.06,90.24,20.30
41005023700,55.82,37.27,11.82,70.48,96.06,59.45,77.76,12.79,15.70,67.09,60.18,15.94,30.12,88.42,90.48,63.09,70.61,42.36,60.67
41005023800,43.82,40.55,2.36,29.27,33.76,82.61,71.21,15.09,52.55,45.76,59.45,43.09,51.09,83.82,23.45,88.30,78.36,11.58,9.27
41005023901,60.42,50.48,9.15,9.39,67.21,19.33,78.73,20.30,27.09,67.94,63.82,49.39,23.70,49.64,25.27,84.91,54.24,60.06,14.12
41005023902,58.48,42.24,13.76,44.30,38.24,50.61,68.55,24.06,74.73,31.21,83.82,12.06,59.45,78.48,9.64,88.55,53.88,98.48,74.97
41005024000,37.15,20.30,8.67,22.36,90.61,32.06,39.33,9.64,2.24,84.18,54.12,17.15,5.64,94.12,53.27,74.73,86.00,6.85,34.85
41005024100,21.64,31.33,18.97,34.36,70.36,30.85,34.00,10.00,15.21,65.15,47.82,13.88,40.91,87.70,64.30,43.94,41.88,87.94,29.15
41005024200,49.76,28.79,16.18,51.21,31.94,64.91,77.15,12.67,33.76,60.79,54.24,7.21,29.52,86.00,41.15,96.67,40.55,94.61,17.88
41005024302,9.39,31.70,18.48,39.82,41.39,22.97,23.45,12.91,53.64,55.82,18.12,8.30,35.09,75.70,75.45,30.85,62.73,23.82,45.88
41005024303,25.76,29.15,24.55,83.58,4.55,98.48,70.97,26.97,94.61,32.06,16.30,6.61,39.58,74.12,67.21,17.27,30.97,13.03,24.79
41005024304,16.42,31.21,35.21,83.70,8.79,91.70,63.45,37.39,64.67,52.79,26.36,7.82,66.61,75.94,75.33,66.24,51.94,59.33,26.85
41005024400,43.09,74.97,53.52,56.55,54.36,30.12,87.94,68.06,71.94,51.09,73.39,30.24,72.42,14.00,14.36,49.39,54.00,89.64,56.55
41005980000,89.76,21.39,45.27,94.36,7.45,82.73,0.30,82.36,80.42,97.03,13.88,97.64,98.97,0.55,16.67,0.06,15.09,99.94,99.58
41007950100,58.00,49.03,47.33,66.00,8.67,96.91,62.12,21.15,97.27,96.67,77.27,37.15,59.33,24.79,32.67,54.97,64.91,64.91,79.94
41007950200,22.00,50.36,84.79,54.61,32.42,35.82,15.70,56.91,82.48,99.09,82.73,21.27,91.21,31.09,56.06,15.58,58.12,65.52,75.33
41007950300,47.70,47.33,51.45,47.45,37.39,25.03,31.58,8.30,98.12,84.67,94.48,4.30,61.15,14.36,60.30,22.61,51.58,81.88,63.21
41007950400,16.67,34.73,30.48,71.45,41.52,73.88,13.39,4.79,60.06,97.52,79.45,37.52,61.27,43.45,31.70,6.97,36.55,4.79,21.64
41007950500,51.94,46.97,24.67,49.15,50.00,53.88,77.64,7.21,94.97,90.73,93.52,7.33,25.64,7.70,27.21,81.15,64.42,70.00,21.03
41007950600,38.12,38.73,10.24,73.27,44.55,93.76,48.91,4.18,68.91,92.30,95.94,28.06,25.88,57.88,25.03,38.97,21.15,60.67,85.39
41007950700,27.09,30.48,56.18,65.39,33.15,38.00,18.85,25.15,93.76,97.64,96.67,18.12,39.94,5.39,71.09,31.21,35.21,33.15,68.42
41007950900,70.85,19.09,86.24,62.85,31.45,46.73,11.45,28.30,75.58,99.82,55.94,16.18,17.52,8.18,9.39,64.18,40.30,95.58,54.00
41007951100,36.91,37.88,31.82,48.55,52.55,12.42,9.64,24.91,97.88,87.33,97.39,20.06,40.42,8.42,39.94,29.03,50.61,14.36,86.61
41007951200,33.15,15.58,19.94,85.76,20.79,63.82,11.33,26.48,83.09,98.97,98.36,69.27,25.52,37.27,36.18,96.91,85.88,20.67,41.64
41007951300,30.61,32.06,36.79,86.12,24.55,91.09,4.79,6.97,87.21,95.94,93.39,25.52,26.85,43.94,36.67,25.52,77.88,9.39,46.12
41009970200,43.21,14.12,38.12,88.06,32.18,34.73,7.58,12.06,59.94,99.45,96.55,49.52,7.45,12.67,56.79,77.39,54.97,43.58,32.30
41009970300,56.30,35.45,42.12,66.24,59.82,84.55,77.39,6.61,21.88,94.97,40.42,0.18,34.12,80.18,32.79,31.58,88.42,44.30,42.97
41009970400,44.42,28.30,25.03,69.88,78.12,60.30,49.52,6.48,64.42,88.18,47.45,1.76,46.48,95.82,75.70,80.79,42.97,36.55,46.85
41009970500,27.82,33.52,27.82,46.85,63.45,45.27,26.61,13.15,53.76,91.70,36.79,6.24,71.70,85.52,58.48,38.12,31.09,50.12,16.30
41009970600,22.73,39.09,21.88,54.36,32.55,78.36,55.45,7.82,51.94,81.52,40.18,4.06,19.33,59.33,56.42,36.18,27.82,51.33,16.42
41009970700,66.73,46.36,34.97,68.30,66.48,31.82,82.48,14.48,81.52,73.76,92.79,11.09,85.88,94.48,49.52,93.76,10.97,62.00,59.09
41009970800,67.21,40.91,60.91,61.03,40.67,60.42,72.67,17.64,31.58,95.21,66.85,3.82,26.12,86.36,30.48,67.45,14.36,94.24,61.03
41009970900,30.12,43.21,23.33,30.73,60.79,34.00,31.82,34.00,22.00,90.97,64.30,8.79,71.58,84.79,4.42,93.88,92.30,44.18,52.79
41009971000,41.15,41.27,34.00,60.30,19.94,94.00,81.76,11.94,37.76,85.76,82.00,9.39,64.67,61.88,71.21,60.42,89.76,69.52,36.91
41009971100,37.27,33.88,24.79,42.73,26.48,87.45,48.79,5.76,39.94,88.67,84.55,12.55,86.73,97.03,70.00,96.79,67.70,21.15,43.33
41011000100,37.03,5.39,77.39,62.61,56.42,98.36,13.03,41.27,87.45,57.27,44.79,74.12,69.88,73.27,44.79,30.97,42.85,52.67,38.85
41011000200,49.27,6.85,77.15,86.24,79.82,98.73,41.88,39.94,94.73,26.12,69.03,54.00,29.76,52.91,87.58,10.73,70.00,95.09,24.18
41011000300,65.76,25.52,90.12,58.85,96.30,87.33,34.36,72.42,76.91,70.36,7.33,68.42,8.55,4.18,3.82,57.76,79.94,30.48,84.67
41011000400,32.06,32.42,52.91,21.64,94.73,70.61,55.82,29.03,65.52,27.45,95.45,92.06,44.06,65.39,6.73,32.42,14.24,88.55,45.39
41011000502,65.52,3.94,91.45,22.73,94.12,90.73,9.88,65.64,32.67,77.39,29.76,15.33,16.30,64.18,26.97,83.94,47.58,50.73,12.18
41011000503,72.30,34.36,87.82,18.61,98.73,60.18,26.12,42.00,2.73,66.48,95.09,82.73,34.85,52.18,72.18,92.06,77.76,73.88,19.82
41011000504,82.12,19.45,94.00,40.18,99.58,20.55,6.00,3.94,28.67,32.67,54.73,40.67,22.24,17.52,64.67,79.33,2.12,35.33,38.48
41011000600,34.97,35.09,75.94,16.06,85.27,54.73,29.15,13.27,71.45,15.33,96.30,82.00,61.52,19.58,58.85,82.48,69.76,56.30,40.06
41011000700,58.97,25.39,76.18,32.91,66.24,90.00,30.73,72.79,96.67,11.70,87.21,31.45,24.79,16.06,45.52,59.09,17.64,92.42,75.21
41011000800,50.00,12.30,64.18,22.24,80.79,96.55,29.88,50.12,61.27,42.73,58.36,61.15,20.06,49.15,32.42,81.76,41.39,17.52,85.15
41011000900,59.45,2.12,84.91,35.70,96.18,76.18,14.12,62.36,31.82,89.39,46.36,59.94,0.67,9.52,11.82,36.06,83.09,29.64,57.15
41011001000,46.48,5.76,69.64,31.58,93.15,65.52,2.12,55.70,86.36,38.85,90.73,90.97,55.82,62.12,47.70,49.64,45.27,40.79,61.15
41011001100,70.97,0.30,86.36,84.91,90.24,82.85,7.09,76.55,85.27,77.27,88.06,81.03,3.21,22.85,65.52,91.45,36.79,41.15,84.18
41013950100,47.21,13.15,27.33,66.85,20.42,5.15,22.97,65.15,31.21,28.42,35.33,43.21,86.61,88.79,30.61,92.79,30.12,37.64,46.61
41013950200,67.09,8.18,51.82,76.55,14.85,29.64,45.39,61.76,29.76,43.21,14.85,6.00,15.45,50.12,10.97,93.03,17.27,72.18,75.09
41013950300,64.06,15.82,77.27,87.21,23.33,28.79,52.18,59.45,5.64,51.94,59.70,33.15,89.64,45.03,63.21,68.42,15.82,65.64,79.09
41013950400,55.45,2.24,68.30,92.67,13.76,60.55,25.03,83.21,3.70,81.15,0.67,42.97,14.12,90.12,50.97,13.76,14.12,62.85,45.27
41015950100,64.30,0.06,95.58,50.24,82.73,74.00,3.21,86.97,51.58,96.30,56.30,87.09,5.03,3.45,92.67,55.70,61.76,18.85,14.61
41015950200,20.18,6.73,69.76,30.97,85.52,84.42,6.97,70.24,88.67,22.00,90.36,96.30,43.33,37.39,17.03,24.06,79.58,58.97,78.85
41015950301,16.06,13.39,69.15,14.36,91.21,88.91,21.52,72.06,70.12,13.15,57.64,93.52,56.55,42.85,27.94,54.36,79.09,24.18,70.97
41015950302,34.73,17.27,89.15,11.09,97.39,53.52,9.03,68.91,75.45,12.91,34.85,94.97,60.18,22.61,2.36,11.21,7.94,60.42,79.33
41015950400,63.45,0.55,95.82,57.88,97.52,95.09,12.06,84.79,64.55,56.30,0.55,76.91,75.94,57.39,62.36,40.67,50.00,6.97,41.88
41017000100,4.18,30.97,38.61,66.36,35.09,18.00,24.91,60.67,23.21,11.21,0.79,55.58,14.73,53.39,91.09,7.70,32.42,54.97,48.91
41017000200,54.85,2.36,82.85,53.15,27.70,54.48,19.33,69.64,51.09,29.27,2.48,3.09,48.30,94.85,87.82,57.15,27.70,32.06,25.03
41017000300,57.88,9.76,51.58,69.03,13.64,83.21,61.76,35.21,55.33,7.09,43.58,9.03,40.79,97.15,85.03,69.39,22.48,69.64,43.45
41017000401,54.24,21.27,49.76,45.39,23.45,54.24,89.27,49.88,42.97,9.64,10.61,1.27,2.00,23.82,72.30,29.39,23.33,42.61,9.39
41017000402,31.45,9.27,68.91,78.97,9.52,92.18,57.88,62.73,49.76,22.36,4.30,9.88,40.06,75.58,75.09,26.73,42.00,64.67,52.91
41017000500,26.73,7.58,50.85,92.91,18.12,50.85,14.00,85.03,58.24,75.09,73.88,89.52,5.27,1.39,78.97,4.91,63.33,23.58,82.24
41017000600,5.88,26.00,51.70,79.21,19.45,48.18,35.70,53.76,63.09,16.30,11.82,22.48,72.06,60.06,95.70,1.88,39.33,51.94,81.03
41017000700,46.61,27.70,22.00,79.33,68.30,19.09,68.30,50.85,7.94,38.24,35.45,43.94,11.45,21.64,54.00,70.48,56.42,58.61,40.42
41017000800,66.61,17.76,64.30,26.85,54.61,1.39,24.42,74.24,10.00,68.06,22.48,19.94,18.48,32.06,82.12,78.73,43.58,80.55,55.45
41017000900,88.79,16.91,54.00,46.61,17.03,12.91,80.67,74.00,45.15,39.21,74.61,37.76,76.30,25.39,50.85,91.70,4.79,58.24,12.30
41017001001,53.15,29.88,28.06,82.00,16.18,59.70,78.97,26.85,18.36,14.73,71.82,32.06,5.52,21.03,31.82,31.82,84.67,86.00,85.76
41017001002,26.61,20.42,34.73,74.48,10.36,84.18,65.76,57.03,40.30,13.76,35.82,20.67,63.58,92.18,99.09,65.03,35.09,59.21,66.48
41017001100,11.94,44.18,30.97,59.58,40.06,40.06,80.55,58.97,10.73,17.27,14.61,43.33,49.03,33.52,60.67,23.82,89.03,45.76,63.70
41017001200,17.64,27.45,36.06,41.27,28.55,20.30,55.33,53.27,25.15,12.06,21.27,18.36,73.76,80.67,83.21,53.39,38.73,84.67,36.55
41017001300,11.82,56.79,38.48,53.39,20.91,33.03,92.91,66.85,47.82,7.21,27.45,48.79,30.85,6.61,71.33,10.00,78.85,9.52,62.48
41017001400,8.30,53.03,57.27,59.45,39.58,19.58,83.94,72.18,22.12,11.58,15.58,27.21,28.79,4.55,54.12,6.48,84.30,25.27,88.42
41017001500,54.48,47.58,67.09,63.09,7.09,62.73,98.85,70.85,81.64,8.06,16.42,13.15,3.94,4.67,26.36,45.76,47.82,27.45,82.97
41017001600,70.12,48.06,66.36,25.76,7.58,11.45,92.67,49.39,90.12,4.67,65.03,18.97,65.27,14.48,22.85,48.91,19.09,93.03,36.79
41017001700,55.58,41.52,69.39,15.70,37.52,2.97,81.27,59.33,34.61,16.79,19.21,11.94,1.52,35.58,63.58,43.33,35.70,62.36,20.67
41017001800,52.91,36.06,73.39,29.52,14.61,6.73,84.06,51.09,80.06,8.18,32.55,11.21,31.70,38.73,18.85,61.27,49.64,41.39,23.58
41017001901,8.79,36.79,7.70,58.97,60.18,18.12,51.09,36.79,43.09,3.70,62.73,39.82,34.97,90.85,66.73,7.45,36.42,46.36,81.64
41017001902,35.94,48.67,14.36,36.18,22.24,26.00,77.27,67.58,67.45,2.85,51.21,26.00,41.52,57.15,38.73,44.06,83.82,93.27,25.15
41017002000,40.42,44.42,35.58,44.18,19.21,26.36,98.00,42.61,81.39,2.00,42.24,4.42,0.91,9.39,70.48,42.73,55.33,14.73,90.24
