% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.6,,,9.9,1.4,4.7,2.9,39.8,21.3,31.4,0.0,6.8,49.6,35.4,27255.0,0.0,0.0,5.2,0,0,3073,13001950100,1.4,93.4
0.0,2.68,,,32.6,47.4,2.3,1.0,54.3,22.5,20.0,0.0,3.3,48.4,34.5,18934.0,0.9,0.0,1.1,0,0,4579,13001950200,11.9,50.6
2.7,2.53,31.77748856,-82.34741526,28.8,9.0,13.9,4.2,35.2,24.8,21.9,0.0,21.3,47.9,33.4,20676.0,0.0,0.2,18.6,1,0.19790223629527,5053,13001950300,3.6,69.5
0.0,2.05,,,15.7,23.8,4.3,5.1,44.9,29.0,16.7,0.0,0.0,57.7,50.9,25901.0,0.0,0.0,0.0,0,0,1397,13001950400,8.9,76.2
0.0,2.53,,,18.6,14.0,2.3,4.4,43.4,28.3,21.7,0.3,3.2,54.0,42.6,20419.0,0.8,0.0,0.8,0,0,4100,13001950500,7.6,84.1
0.0,2.8,,,27.2,27.2,5.5,1.9,43.8,28.1,20.7,0.0,14.3,46.4,35.8,19741.0,3.0,0.1,9.8,0,0,2117,13003960100,12.4,59.9
0.0,2.98,,,31.1,18.0,5.2,3.7,39.4,37.6,14.1,0.0,25.9,49.2,31.7,16854.0,1.7,0.0,19.7,0,0,4973,13003960200,9.5,60.6
0.0,3.76,,,40.2,5.1,3.6,3.8,39.0,38.1,15.5,0.0,27.4,49.5,33.5,15121.0,0.0,0.0,3.0,0,0,1285,13003960300,26.4,91.9
0.7,2.78,,,15.3,0.2,3.8,2.8,45.0,24.8,23.6,0.0,7.8,48.0,37.5,21519.0,0.0,0.0,7.6,0,0,2739,13005970100,4.1,91.5
0.0,2.53,31.5400117,-82.460336,24.3,30.8,7.3,6.9,45.9,21.0,18.9,0.0,1.0,49.4,35.2,17127.0,0.0,0.0,0.2,1,0.264900662251656,3775,13005970201,7.7,69.1
0.0,2.89,,,19.6,16.1,2.8,0.9,45.9,36.3,14.2,0.0,10.2,48.7,35.3,19167.0,0.4,0.0,7.4,0,0,4561,13005970202,6.4,76.0
0.0,3.17,,,41.0,52.0,10.6,0.6,40.2,21.6,26.9,0.0,0.4,41.7,26.8,19709.0,0.0,0.0,0.0,0,0,2543,13007960100,9.0,48.0
0.0,2.04,,,22.5,53.4,6.5,0.0,56.9,12.7,23.9,0.0,0.0,48.5,41.6,25536.0,0.0,0.0,0.0,0,0,951,13007960200,10.7,46.6
0.0,2.48,33.16343354,-83.18879369,12.2,36.1,9.5,11.5,35.3,18.4,25.2,0.0,0.9,49.8,45.4,22659.0,1.0,0.0,0.0,1,0.196811651249754,5081,13009970100,4.1,63.0
2.7,2.62,33.08239726,-83.22503823,31.9,33.1,13.4,10.6,37.4,11.3,27.2,0.0,5.5,48.6,28.9,24144.0,0.2,0.2,2.2,1,0.12809017548354,7807,13009970200,6.6,61.6
3.3,2.33,,,21.2,31.4,14.1,17.8,31.5,11.9,24.9,0.0,1.3,44.2,44.7,30604.0,0.8,0.0,0.0,0,0,5337,13009970300,2.4,64.5
1.6,2.44,33.08282286,-83.226838505,31.8,30.4,12.9,17.6,25.2,16.0,28.3,0.0,4.2,38.7,22.7,15105.0,0.6,0.0,0.0,2,0.428173838578463,4671,13009970400,9.8,67.4
