county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
13043,27.36,90.88,72.64,22.96,14.78,53.14,87.74,88.36,55.03,72.64,97.17,29.87,63.21,51.89,91.51,97.17,18.55
13045,66.35,65.09,56.92,73.27,85.22,80.82,5.97,86.48,12.89,80.82,25.47,30.50,27.99,77.67,45.60,43.08,17.30
13047,91.51,16.04,80.19,80.82,76.42,61.32,16.67,75.79,19.81,57.55,73.27,78.30,23.58,63.84,59.43,22.33,21.70
13049,45.60,92.77,61.32,3.46,86.48,97.17,25.47,3.46,99.69,89.62,80.19,78.93,99.69,81.45,9.75,2.83,72.64
13051,73.27,60.69,6.60,9.12,10.38,59.43,96.54,80.19,56.29,12.89,34.28,56.29,7.86,70.13,94.65,17.92,70.75
13053,88.36,95.28,4.09,33.65,99.69,91.51,63.21,90.25,43.71,71.38,32.39,85.85,97.17,96.54,95.91,96.54,31.76
13055,44.97,48.74,90.25,95.28,94.03,36.16,14.78,81.45,20.44,28.62,71.38,9.75,9.75,12.26,18.55,19.18,82.08
13057,96.54,65.72,55.66,60.06,58.81,37.42,40.57,28.62,31.13,34.28,9.12,94.03,36.16,6.60,46.23,26.10,66.35
13059,65.09,89.62,11.64,69.50,11.64,43.08,83.33,99.69,0.31,63.84,84.59,54.40,97.80,64.47,55.03,24.84,92.77
13061,0.94,47.48,9.75,92.77,19.81,98.43,4.72,31.13,66.98,9.12,61.32,99.06,92.14,32.39,0.31,99.69,4.09
13063,55.03,94.65,0.31,95.91,3.46,47.48,21.70,58.18,90.88,78.30,92.77,95.28,9.12,97.17,19.18,18.55,58.81
13065,11.01,76.42,56.29,16.67,50.63,92.14,81.45,57.55,14.15,51.89,88.99,5.97,63.84,1.57,5.97,85.22,44.34
13067,95.91,84.59,9.12,93.40,13.52,29.25,78.93,21.70,18.55,15.41,54.40,80.19,10.38,36.16,62.58,60.69,25.47
13069,31.76,88.99,54.40,14.78,43.71,24.21,38.68,34.91,25.47,24.84,78.30,90.88,36.79,67.61,61.95,75.79,93.40
13071,24.21,95.91,78.93,31.13,16.04,46.86,9.12,9.12,34.28,39.31,60.06,86.48,55.03,76.42,82.70,11.64,19.18
13073,97.80,59.43,16.67,15.41,60.06,41.82,72.64,46.86,94.65,68.87,60.69,11.64,70.13,7.86,36.16,52.52,56.29
13075,27.99,81.45,72.01,9.75,24.84,58.81,27.99,13.52,8.49,92.77,93.40,82.70,31.76,41.82,75.16,29.25,74.53
13077,94.65,37.42,33.65,62.58,69.50,27.36,39.31,14.78,15.41,53.14,4.09,36.79,46.23,14.78,6.60,53.14,69.50
13079,58.81,9.12,64.47,50.63,88.99,54.40,53.14,15.41,65.72,40.57,75.79,20.44,68.87,13.52,50.63,55.03,43.71
13081,13.52,50.00,20.44,54.40,26.10,85.85,17.30,82.70,48.11,44.97,77.04,17.92,94.03,44.34,22.96,60.06,89.62
13083,77.04,19.18,93.40,92.14,73.27,50.63,45.60,85.22,2.83,72.01,94.03,53.77,18.55,87.11,66.98,39.94,9.12
13085,90.88,9.75,85.22,58.81,75.16,56.92,50.00,52.52,45.60,19.81,23.58,82.08,51.26,3.46,52.52,30.50,29.25
13087,26.10,55.03,31.13,43.71,27.36,63.21,64.47,4.72,0.94,86.48,56.29,69.50,30.50,37.42,83.96,88.99,13.52
13089,85.22,90.25,2.20,97.80,5.97,63.84,92.77,44.97,63.21,64.47,85.22,65.72,6.60,60.06,23.58,0.94,90.88
13091,32.39,19.81,48.74,39.94,92.14,30.50,78.30,50.00,33.02,5.35,27.99,14.78,43.08,71.38,13.52,84.59,24.84
13093,9.12,58.18,43.71,72.01,90.25,5.97,77.67,14.15,54.40,26.73,17.92,75.79,43.71,83.33,90.88,40.57,6.60
13095,10.38,45.60,0.94,73.90,17.30,96.54,35.53,63.21,27.36,38.68,8.49,61.95,14.78,28.62,76.42,9.12,82.70
13097,80.82,73.90,14.15,78.30,39.31,51.89,18.55,23.58,62.58,87.11,3.46,97.80,20.44,66.98,38.05,48.11,42.45
13099,14.15,21.70,25.47,65.09,7.23,48.11,20.44,10.38,3.46,90.25,79.56,70.75,82.08,39.94,17.92,90.25,58.18
13101,17.92,99.69,99.06,27.36,0.94,94.03,80.82,2.83,42.45,48.11,11.01,40.57,28.62,11.64,21.07,2.20,1.57
13103,89.62,39.94,45.60,0.31,72.01,14.15,46.23,40.57,85.22,43.71,29.25,13.52,21.07,17.30,27.36,27.99,52.52
13105,42.45,22.33,74.53,56.92,24.21,10.38,55.03,90.88,85.85,49.37,15.41,22.96,34.28,97.80,37.42,77.67,55.66
13107,12.89,66.98,43.08,21.70,31.76,53.77,26.10,94.65,65.09,18.55,82.70,85.22,19.18,29.87,32.39,28.62,27.36
13109,34.28,78.30,48.11,19.81,2.20,7.23,57.55,66.98,55.66,23.58,5.35,4.09,37.42,19.81,12.26,91.51,3.46
13111,69.50,2.83,97.17,91.51,46.23,76.42,75.16,70.75,69.50,7.23,66.35,60.06,85.85,61.32,25.47,44.97,61.95
13113,98.43,26.73,16.04,77.67,46.86,42.45,82.70,1.57,68.24,38.05,36.16,21.70,87.74,4.09,50.00,92.77,48.74
13115,68.87,73.27,73.90,94.03,61.32,49.37,22.96,83.33,17.92,47.48,24.21,47.48,67.61,63.21,80.19,79.56,5.97
13117,99.69,83.96,10.38,80.19,48.74,9.75,66.35,16.04,77.67,19.18,99.06,0.31,84.59,9.12,36.79,93.40,73.90
13119,47.48,42.45,89.62,50.00,38.68,22.33,27.36,96.54,53.14,25.47,90.25,58.81,39.31,15.41,30.50,63.21,15.41
13121,94.03,75.79,1.57,96.54,18.55,52.52,95.28,48.11,22.33,41.19,89.62,26.10,7.23,26.73,43.71,59.43,77.67
13123,72.64,93.40,99.69,90.25,58.18,99.69,99.69,17.92,90.25,99.69,78.93,83.33,4.09,46.23,14.15,63.84,36.79
13125,63.21,27.36,91.51,14.15,64.47,66.98,60.69,55.66,73.27,78.93,77.67,11.01,2.83,72.64,48.11,33.65,4.72
13127,68.24,51.89,30.50,7.86,4.09,75.16,95.91,26.10,43.08,8.49,13.52,41.19,72.01,55.03,92.77,13.52,16.67
13129,72.01,94.03,94.65,85.85,68.87,85.22,56.29,74.53,49.37,97.80,31.76,21.07,33.65,43.71,27.99,61.95,95.91
13131,19.81,86.48,62.58,40.57,37.42,78.30,44.97,8.49,11.01,55.03,57.55,55.03,95.91,31.76,49.37,69.50,84.59
13133,46.86,21.07,60.69,74.53,6.60,12.89,86.48,36.16,77.04,16.67,38.68,95.91,89.62,20.44,81.45,72.01,56.92
13135,97.17,97.17,3.46,98.43,2.83,4.72,66.98,37.42,94.03,17.30,99.69,12.89,90.88,99.69,40.57,70.75,9.75
13137,77.67,85.85,87.11,70.75,12.26,13.52,24.21,95.28,67.61,17.92,64.47,31.13,73.27,79.56,69.50,65.72,17.92
13139,83.96,96.54,86.48,68.24,19.18,4.09,10.38,61.95,68.87,22.33,1.57,89.62,83.33,25.47,84.59,89.62,98.43
13141,2.83,16.67,19.18,83.96,95.28,0.94,93.40,56.92,95.91,82.08,43.71,76.42,65.09,21.70,90.25,78.93,45.60
13143,63.84,20.44,87.74,83.33,84.59,84.59,13.52,67.61,17.30,51.26,83.96,5.35,44.34,24.21,28.62,34.28,35.53
13145,93.40,4.72,39.31,55.66,87.74,65.09,36.16,2.20,38.68,27.36,16.04,77.04,75.79,19.18,88.36,38.68,12.26
13147,56.92,17.92,82.70,53.77,21.07,11.01,73.90,89.62,50.63,21.70,86.48,92.77,26.10,54.40,65.72,68.87,27.99
13149,59.43,5.35,83.33,72.64,91.51,48.74,3.46,41.82,29.25,36.79,72.64,4.72,45.60,82.08,16.67,44.34,7.86
13151,90.25,55.66,5.35,61.32,44.97,34.28,11.64,19.81,82.08,70.13,45.60,80.82,31.13,56.92,47.48,68.24,19.81
13153,85.85,60.06,12.26,38.05,48.11,68.87,69.50,38.68,24.84,54.40,41.82,32.39,52.52,27.99,11.64,81.45,43.08
13155,35.53,31.76,50.00,11.01,72.64,40.57,43.71,35.53,12.26,46.86,87.74,96.54,85.22,78.93,12.89,16.67,33.65
13157,87.74,64.47,75.79,39.31,68.24,25.47,19.18,64.47,76.42,58.18,67.61,33.02,47.48,35.53,58.81,21.07,63.84
13159,53.14,33.02,77.04,53.14,51.89,34.91,34.28,56.29,59.43,45.60,52.52,7.86,29.25,58.81,34.91,50.63,32.39
13161,55.66,82.08,75.16,7.23,21.70,16.04,14.15,42.45,26.73,61.32,26.10,51.89,66.35,68.24,82.08,82.08,39.94
13163,7.23,52.52,27.36,37.42,32.39,61.95,29.87,92.77,96.54,65.09,58.81,68.24,3.46,43.08,71.38,77.04,51.89
13165,21.70,36.16,69.50,23.58,22.33,20.44,90.25,84.59,71.38,84.59,59.43,53.14,86.48,58.18,79.56,73.90,31.13
13167,19.18,53.77,57.55,19.18,92.77,21.70,8.49,68.24,92.77,70.75,95.91,87.11,79.56,22.96,99.06,32.39,41.82
13169,81.45,8.49,41.19,28.62,62.58,55.66,48.11,17.30,61.32,63.21,31.13,63.84,16.04,41.19,8.49,49.37,75.16
13171,48.74,31.13,33.02,58.18,63.84,87.11,11.01,77.67,51.26,31.13,58.18,79.56,38.05,73.90,22.33,42.45,24.21
13173,23.58,74.53,29.25,12.89,75.79,87.74,7.23,72.64,7.86,4.09,70.75,49.37,42.45,2.20,93.40,24.21,97.80
13175,44.34,28.62,34.28,26.10,16.67,15.41,61.95,66.35,36.79,92.14,66.98,35.53,90.25,65.09,1.57,66.35,85.85
13177,92.14,30.50,21.70,27.99,83.96,39.31,51.26,5.35,7.23,37.42,50.00,10.38,53.77,16.04,35.53,7.86,63.21
13179,74.53,88.36,2.83,6.60,80.82,81.45,88.99,92.14,66.35,36.16,0.94,14.15,1.57,90.88,48.74,94.65,10.38
13181,33.65,0.94,67.61,61.95,4.72,33.65,90.88,83.96,70.75,5.97,18.55,44.97,50.00,30.50,4.72,92.14,92.14
13183,73.90,91.51,12.89,1.57,88.36,92.77,0.31,75.16,98.43,12.26,2.83,65.09,73.90,56.29,53.14,83.96,2.20
13185,51.89,77.67,7.86,13.52,60.69,82.70,41.19,72.01,4.72,56.29,65.09,38.05,75.16,83.96,87.11,5.35,72.01
13187,80.19,51.26,88.99,48.74,77.67,89.62,82.08,98.43,9.12,94.03,47.48,81.45,70.75,21.07,72.01,23.58,57.55
13189,31.13,27.99,34.91,29.87,11.01,22.96,46.86,94.03,72.01,75.16,35.53,72.01,22.33,33.65,24.21,33.02,22.33
13191,46.23,7.86,41.82,8.49,26.73,62.58,83.96,6.60,97.17,9.75,43.08,45.60,78.30,8.49,85.22,50.00,40.57
13193,3.46,78.93,17.92,88.36,95.91,88.36,73.27,51.89,93.40,60.69,90.88,42.45,48.11,11.01,85.85,31.13,33.02
13195,78.30,48.11,82.08,38.68,65.72,56.29,59.43,71.38,78.93,50.63,74.53,48.11,14.15,47.48,9.12,56.92,8.49
13197,24.84,34.91,32.39,66.98,79.56,82.08,2.20,38.05,80.82,39.94,39.94,27.36,91.51,31.13,33.02,3.46,14.78
13199,25.47,14.78,47.48,82.70,51.26,68.24,15.41,39.31,63.84,73.90,68.24,37.42,44.97,53.77,66.35,41.82,14.15
13201,34.91,26.10,63.84,41.19,50.00,88.99,63.84,4.09,4.09,96.54,63.21,7.23,54.40,17.92,19.81,21.70,87.11
13205,4.09,72.01,23.58,64.47,89.62,90.88,31.76,33.65,46.23,13.52,50.63,27.99,26.73,48.74,21.70,41.19,94.65
13207,75.79,12.89,55.03,51.26,82.70,51.26,53.77,16.67,73.90,43.08,33.65,39.94,69.50,75.79,77.04,12.26,59.43
13209,53.77,67.61,65.09,17.30,56.92,31.76,88.36,45.60,40.57,69.50,30.50,75.16,76.42,68.87,39.94,8.49,70.13
13211,76.42,6.60,70.75,42.45,38.05,29.87,51.89,20.44,78.30,50.00,10.38,73.27,39.94,48.11,78.30,14.78,50.00
13213,58.18,87.74,98.43,85.22,74.53,21.07,0.94,91.51,44.34,30.50,39.31,12.26,2.20,16.67,88.99,88.36,97.17
13215,65.72,69.50,7.23,81.45,59.43,72.64,65.72,51.26,5.97,83.96,19.81,74.53,61.95,93.40,89.62,51.26,5.35
13217,71.38,54.40,18.55,52.52,56.29,77.04,29.25,55.03,87.11,97.17,5.97,70.13,27.36,51.26,70.13,11.01,60.69
13219,99.06,25.47,29.87,35.53,55.03,14.78,72.01,30.50,48.74,24.21,75.16,44.34,82.70,9.75,75.79,20.44,88.99
13221,64.47,24.84,84.59,41.82,54.40,9.12,70.75,65.72,58.81,42.45,42.45,51.26,40.57,50.63,70.75,17.30,11.01
13223,95.28,41.82,35.53,44.97,81.45,50.00,5.35,24.21,39.94,90.88,14.78,91.51,17.30,22.33,7.23,71.38,47.48
13225,52.52,61.32,14.78,63.84,28.62,55.03,62.58,60.06,10.38,29.87,4.72,88.36,5.97,87.74,73.90,12.89,38.05
13227,88.99,3.46,88.36,71.38,78.30,35.53,37.42,43.08,47.48,10.38,36.79,60.69,53.14,23.58,94.03,22.96,22.96
13229,56.29,63.21,78.30,4.09,61.95,70.75,60.06,34.28,41.82,11.64,76.42,36.16,57.55,61.95,33.65,25.47,34.91
13231,82.70,17.30,63.21,31.76,85.85,77.67,1.57,26.73,53.77,21.07,69.50,90.25,29.87,77.04,5.35,26.73,83.33
13233,61.32,83.33,83.96,87.74,63.21,23.58,2.83,65.09,32.39,61.95,7.86,24.21,59.43,62.58,41.82,58.81,0.94
13235,43.08,11.64,59.43,34.28,0.31,36.79,17.92,29.25,22.96,85.85,21.07,19.18,60.69,74.53,26.73,94.03,30.50
13237,60.06,36.79,66.98,63.21,33.65,19.81,70.13,22.33,72.64,6.60,9.75,88.99,74.53,72.01,29.25,6.60,20.44
13239,6.60,11.01,36.16,99.06,80.19,99.06,75.79,9.75,83.33,14.78,29.87,1.57,56.92,85.22,31.13,78.30,94.03
13241,67.61,50.63,95.28,79.56,9.12,74.53,92.14,76.42,52.52,0.94,83.33,99.69,58.81,12.89,43.08,73.27,51.26
13243,4.72,38.05,19.81,87.11,67.61,24.84,52.52,11.01,34.91,80.19,97.80,52.52,22.96,29.25,99.69,34.91,41.19
13245,43.71,56.92,4.72,33.02,35.53,60.06,79.56,97.80,84.59,87.74,22.96,67.61,8.49,46.86,78.93,54.40,36.16
13247,75.16,79.56,8.49,77.04,14.15,43.71,21.07,27.36,89.62,59.43,6.60,97.17,24.21,59.43,17.30,9.75,95.28
13249,50.00,46.23,38.05,48.11,71.38,83.96,4.09,29.87,31.76,7.86,27.36,68.87,12.89,7.23,38.68,46.23,91.51
13251,26.73,39.31,46.86,11.64,23.58,57.55,85.85,68.87,88.99,77.04,70.13,87.74,12.26,40.57,46.86,36.16,68.87
13253,36.79,10.38,49.37,55.03,29.87,70.13,22.33,0.94,14.78,26.10,62.58,73.90,81.45,92.14,86.48,85.85,23.58
13255,48.11,56.29,51.26,66.35,57.55,78.93,36.79,59.43,60.06,91.51,63.84,50.00,41.82,52.52,39.31,61.32,55.03
13257,61.95,23.58,81.45,49.37,41.82,73.27,23.58,97.17,82.70,41.82,55.03,56.92,55.66,55.66,58.18,37.42,29.87
13259,0.31,97.80,38.68,99.69,97.17,2.83,94.65,36.79,36.16,2.83,7.23,2.20,87.11,5.35,2.20,0.31,0.31
13261,14.78,57.55,11.01,76.42,34.91,72.01,55.66,87.11,9.75,85.22,12.89,2.83,83.96,14.15,54.40,45.60,49.37
13263,16.67,2.20,39.94,94.65,22.96,26.10,77.04,5.97,75.79,74.53,12.26,19.81,61.32,99.06,67.61,82.70,80.19
13265,1.57,46.86,44.97,82.08,44.34,6.60,54.40,69.50,99.06,73.27,65.72,24.84,11.64,26.10,73.27,83.33,86.48
13267,21.07,82.70,70.13,17.92,96.54,2.20,98.43,49.37,21.07,62.58,24.84,28.62,21.70,4.72,63.84,95.91,2.83
13269,8.49,24.21,31.76,88.99,49.37,93.40,19.81,73.27,64.47,1.57,51.89,9.12,32.39,24.84,65.09,58.18,79.56
13271,9.75,92.14,76.42,45.60,93.40,0.31,91.51,18.55,35.53,29.25,2.20,61.32,92.77,88.99,3.46,1.57,99.69
13273,5.35,34.28,17.30,75.16,17.92,69.50,12.89,27.99,50.00,88.36,53.77,57.55,88.36,0.31,98.43,53.77,73.27
13275,38.05,32.39,27.99,34.91,31.13,75.79,49.37,12.26,6.60,32.39,37.42,25.47,80.82,91.51,97.17,10.38,53.77
13277,49.37,80.82,37.42,24.21,5.35,31.13,43.08,32.39,1.57,65.72,81.45,83.96,65.72,33.02,72.64,99.06,39.31
13279,28.62,85.22,46.23,26.73,1.57,45.60,38.05,87.74,37.42,4.72,28.62,46.86,16.67,66.35,10.38,67.61,7.23
13281,78.93,0.31,97.80,90.88,29.25,97.80,99.06,79.56,70.13,16.04,16.67,84.59,96.54,95.91,92.14,57.55,61.32
13283,30.50,13.52,71.38,24.84,34.28,11.64,71.38,50.63,33.65,34.91,49.37,29.25,4.72,95.28,96.54,5.97,71.38
13285,62.58,44.97,22.96,78.93,66.35,65.72,9.75,60.69,30.50,82.70,44.97,34.91,78.93,85.85,24.84,15.41,46.23
13287,16.04,75.16,40.57,51.89,27.99,46.23,61.32,19.18,26.10,35.53,91.51,46.23,13.52,27.36,56.29,4.72,87.74
13289,11.64,29.25,68.87,43.08,53.14,18.55,31.13,25.47,95.28,99.06,88.36,17.30,98.43,0.94,97.80,4.09,12.89
13291,84.59,1.57,96.54,89.62,55.66,95.28,97.80,47.48,92.14,22.96,34.91,77.67,99.06,90.25,68.24,66.98,77.04
13293,39.31,29.87,58.81,70.13,53.77,90.25,48.74,61.32,51.89,60.06,46.86,8.49,60.06,65.72,64.47,27.36,90.25
13295,70.13,15.41,92.77,84.59,87.11,58.18,26.73,82.08,11.64,83.33,82.08,71.38,35.53,50.00,57.55,36.79,11.64
13297,87.11,33.65,53.14,36.16,70.13,44.97,24.84,48.74,75.16,68.24,44.34,58.18,46.86,53.14,15.41,47.48,65.72
13299,29.87,58.81,58.18,10.38,25.47,66.35,97.17,39.94,5.35,77.67,85.85,23.58,62.58,75.16,16.04,56.29,68.24
13301,7.86,7.23,28.62,75.79,8.49,32.39,58.18,62.58,97.80,55.66,48.74,6.60,5.35,57.55,44.34,76.42,46.86
13303,17.30,18.55,24.84,46.23,65.09,19.18,65.09,73.90,86.48,67.61,22.33,41.82,50.63,44.97,42.45,51.89,78.93
13305,36.16,70.75,50.63,4.72,77.04,80.19,32.39,63.84,80.19,2.20,51.26,66.98,48.74,80.19,60.69,46.86,60.06
13307,29.25,14.15,36.79,56.29,78.93,3.46,50.63,7.23,19.18,98.43,26.73,38.68,68.24,86.48,26.10,7.23,66.98
13309,5.97,62.58,61.95,22.33,99.06,1.57,94.03,24.84,44.97,20.44,96.54,98.43,0.94,45.60,0.94,80.82,96.54
13311,79.56,4.09,90.88,60.69,36.79,26.73,68.24,88.99,23.58,31.76,46.23,94.65,88.99,18.55,74.53,16.04,21.07
13313,70.75,99.06,95.91,97.17,39.94,41.19,6.60,78.93,74.53,48.74,0.31,15.41,58.18,39.31,95.28,97.80,99.06
13315,22.33,49.37,60.06,32.39,97.80,5.35,85.22,12.89,46.86,52.52,56.92,43.71,17.92,78.30,11.01,87.11,85.22
13317,20.44,22.96,53.77,67.61,7.86,12.26,74.53,80.82,88.36,44.34,41.19,55.66,71.38,60.69,31.76,62.58,37.42
13319,51.26,5.97,51.89,29.25,47.48,16.67,41.82,33.02,91.51,95.28,14.15,22.33,93.40,94.65,2.83,90.88,44.97
13321,33.02,38.68,66.35,30.50,42.45,60.69,33.02,7.86,38.05,56.92,87.11,33.65,15.41,92.77,87.74,19.81,67.61
