tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
26001000100,11.84,93.54,14.69,72.28,15.57,99.65,10.30,25.92,52.85,3.75,38.99,94.79,70.31,38.00,83.30,72.14,76.75,81.76,24.94
26001970100,10.96,91.86,15.20,75.65,7.92,98.70,21.86,20.44,77.19,6.68,60.83,95.52,80.55,84.43,84.80,88.82,84.21,60.25,29.58
26001970400,52.05,96.32,31.63,63.61,32.14,97.13,20.18,23.87,93.83,19.19,63.28,95.26,70.42,69.17,38.95,57.32,46.49,44.62,25.96
26001970500,40.60,97.93,29.99,66.61,34.89,99.80,13.59,62.51,56.84,11.80,42.65,90.69,76.02,54.02,25.41,76.27,61.64,23.91,50.48
26001970600,24.06,94.24,19.63,60.35,29.29,99.10,12.39,39.10,75.69,7.45,58.42,94.02,77.30,61.20,66.47,90.10,45.06,84.10,33.13
26003000100,26.11,98.37,73.34,94.02,52.96,40.23,71.00,8.58,58.42,10.08,43.30,13.81,11.36,97.82,13.81,69.58,89.66,41.04,7.67
26003000200,24.57,98.34,62.22,96.18,73.75,36.97,95.48,17.91,15.20,22.89,9.53,8.58,4.48,54.39,26.84,26.88,78.54,27.97,19.81
26003000300,46.56,98.74,82.20,82.27,98.81,53.29,0.68,88.13,3.71,1.96,2.32,49.56,29.99,98.01,10.15,7.41,0.79,14.62,45.98
26005030200,1.88,59.11,45.68,46.38,50.15,27.94,70.56,41.33,3.35,59.22,19.78,5.95,75.10,10.01,80.41,46.45,92.77,43.16,87.87
26005030300,26.69,67.67,88.57,13.52,89.85,7.04,10.70,48.83,47.07,79.31,53.66,15.17,78.94,86.52,8.43,23.22,33.06,2.62,43.41
26005030401,39.28,67.60,88.13,8.98,78.83,4.23,41.29,16.85,65.22,84.76,42.50,20.03,77.33,82.89,18.57,28.70,5.58,14.22,53.00
26005030402,23.69,65.29,82.60,30.72,93.83,5.80,54.24,32.25,59.73,76.20,84.03,15.53,47.44,38.14,30.50,28.49,11.36,9.31,88.27
26005030500,39.83,72.03,82.42,32.11,69.98,12.75,52.63,44.04,57.65,93.40,36.28,16.45,86.00,80.30,37.78,33.13,57.28,49.27,27.68
26005030600,40.45,77.33,82.16,21.39,84.91,7.56,34.74,25.45,76.34,89.99,60.98,17.18,84.25,58.49,18.42,35.66,8.65,7.67,57.94
26005030702,27.68,70.93,82.64,9.42,76.20,11.07,24.57,33.02,37.27,81.36,39.28,9.28,85.82,70.09,19.45,49.78,50.66,19.48,27.53
26005030703,77.41,81.83,97.68,3.35,7.78,31.78,59.73,69.32,2.69,90.72,82.05,39.46,54.87,76.86,16.52,30.61,83.33,5.40,99.76
26005030704,59.99,72.94,95.96,2.54,50.11,7.48,49.09,37.71,9.42,79.45,44.40,61.12,78.76,73.38,15.50,37.82,54.57,17.47,97.97
26005030800,12.42,73.93,28.34,39.90,8.65,39.17,62.44,53.37,7.23,81.87,38.25,5.65,81.32,13.96,58.96,26.62,92.37,38.22,39.17
26005030901,42.83,86.85,89.30,46.16,16.70,52.01,7.67,32.47,26.25,51.94,97.90,59.33,98.96,15.68,70.34,62.88,31.19,21.57,14.36
26005030902,38.44,81.10,87.58,44.00,38.04,41.44,80.41,86.52,1.96,82.13,70.60,17.58,74.95,12.90,49.82,84.47,95.41,72.25,87.36
26005031000,71.81,90.29,93.83,28.41,24.28,41.84,10.45,10.01,36.86,56.92,99.10,87.72,98.23,6.93,26.80,46.16,14.84,43.12,98.55
26005031100,23.29,90.47,79.53,28.23,57.61,75.65,2.76,61.53,46.71,44.80,82.71,65.88,99.95,39.50,46.38,38.51,8.95,8.91,64.16
26005031200,48.32,82.42,84.32,40.63,47.69,13.78,44.55,27.83,64.42,65.22,86.59,75.65,99.10,60.10,19.96,9.82,5.98,63.79,94.90
26005031300,41.07,83.99,88.75,22.19,79.24,30.64,18.39,52.45,43.63,64.23,87.43,51.50,95.55,34.23,38.84,26.03,29.25,26.77,64.49
26005031800,20.84,78.43,43.82,38.25,31.92,23.87,51.43,35.00,53.88,91.71,26.33,27.31,96.32,43.52,54.50,52.49,14.03,15.57,38.91
26005031900,51.02,81.98,72.10,22.05,42.43,19.92,42.79,37.78,69.32,90.69,63.57,19.41,92.08,37.67,25.01,32.77,22.34,65.51,75.54
26005032000,39.50,77.48,41.62,29.40,11.65,21.97,33.35,27.57,64.12,88.16,54.39,33.24,91.46,20.44,73.64,10.19,92.63,61.96,81.06
26005032100,22.23,72.65,50.77,23.29,41.62,19.41,25.78,28.38,48.90,66.14,84.28,18.75,88.42,22.19,62.81,71.70,59.77,78.80,19.56
26005032200,58.05,62.22,84.14,47.62,1.66,13.04,88.46,47.44,12.79,73.97,50.44,15.31,64.64,35.14,11.98,77.63,74.99,65.37,97.57
26005032401,83.37,81.76,98.99,15.09,60.94,10.52,98.23,77.77,0.38,75.69,98.23,92.59,12.86,42.50,19.63,97.86,96.73,5.87,99.95
