tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
53001950100,WA,Adams County,,,10,92.7,2443,3.91694725028058,2.37,2.8,45.0,52.1,91.4,0.5,0.2,1.5,0.0,3.1,3.4,6.2,9.6,30.9,59.5,25246.0,8.3,0,0
53001950200,WA,Adams County,,,10,94.0,1638,1638,2.53,6.1,45.2,47.7,95.1,0.0,0.5,0.4,0.0,1.8,2.2,9.2,12.5,30.2,57.3,26458.0,17.5,0,0
53001950300,WA,Adams County,,,4,69.2,6695,23.9192568774562,3.8,8.8,23.6,52.4,64.4,0.5,1.2,0.0,0.7,31.6,1.6,75.0,46.7,24.8,28.5,19470.0,24.6,0,0
53001950400,WA,Adams County,,,4,79.5,3358,2583.07692307692,3.43,5.7,24.3,49.3,68.9,0.5,1.9,2.6,0.0,23.7,2.3,72.4,40.0,22.5,37.4,21711.0,35.7,0,0
53001950500,WA,Adams County,,,4,83.6,4966,1034.58333333333,3.54,4.5,28.0,50.3,62.8,1.3,3.7,0.6,0.0,30.5,1.1,81.9,39.9,26.4,33.7,24806.0,21.1,0,0
53003960100,WA,Asotin County,,,1,93.3,4128,7.9768115942029,2.47,4.7,49.4,47.7,90.4,0.0,1.3,3.0,0.1,0.0,5.2,1.6,6.3,26.8,66.9,31564.0,9.3,0,0
53003960200,WA,Asotin County,,,1,96.9,4868,42.7017543859649,2.27,6.9,54.4,47.2,94.4,0.9,1.4,0.3,0.0,0.0,3.0,3.9,5.0,28.6,66.5,32107.0,7.1,0,0
53003960300,WA,Asotin County,46.417538,-117.04554,1,86.6,3418,2278.66666666667,2.12,11.9,37.0,51.1,94.0,0.2,2.3,0.3,0.0,1.2,2.0,5.6,20.3,24.4,55.4,20732.0,23.8,2,0.585137507314219
53003960400,WA,Asotin County,,,1,86.5,2289,3815.0,2.36,15.5,40.2,46.0,94.5,0.3,0.3,0.2,0.0,3.6,1.1,6.6,13.2,26.8,59.9,20490.0,20.7,0,0
53003960500,WA,Asotin County,,,1,86.0,3758,5368.57142857143,2.43,7.1,36.6,48.0,94.5,0.1,0.6,0.6,0.0,0.4,3.7,3.7,11.2,29.7,59.1,23086.0,18.5,0,0
53003960600,WA,Asotin County,,,1,86.7,3652,1922.10526315789,2.52,7.0,41.1,48.1,95.8,0.0,0.2,0.7,0.2,0.0,3.0,1.6,9.2,38.1,52.7,22134.0,13.7,0,0
53005010100,WA,Benton County,46.2827185,-119.27201,1,96.5,4605,1842.0,2.52,5.3,49.7,51.4,90.0,0.3,0.7,5.4,0.0,1.0,2.6,3.5,0.8,10.9,88.3,45732.0,3.3,6,1.30293159609121
53005010201,WA,Benton County,46.308675,-119.286497,1,93.9,5087,302.797619047619,2.71,7.9,41.2,47.8,89.0,2.3,0.2,6.0,0.1,0.4,2.0,5.1,2.0,13.6,84.4,41667.0,7.5,2,0.393159032828779
53005010202,WA,Benton County,46.3098675,-119.2736775,1,85.6,5904,2952.0,2.06,4.3,35.0,54.4,80.8,0.3,1.3,4.7,0.0,5.2,7.7,20.5,7.0,20.0,73.1,28036.0,21.6,2,0.338753387533875
53005010300,WA,Benton County,,,1,91.9,5918,2690.0,2.67,9.5,32.7,48.2,82.3,3.5,0.9,1.2,0.2,7.3,4.7,10.2,8.5,35.2,56.3,27877.0,11.5,0,0
53005010400,WA,Benton County,,,1,92.1,3382,5636.66666666667,2.33,8.1,31.7,54.3,81.9,0.0,0.3,3.0,0.0,3.3,11.6,13.7,5.6,26.2,68.2,28259.0,11.6,0,0
53005010500,WA,Benton County,46.281250385,-119.27945666,1,88.9,3545,3545.0,3.31,5.7,27.3,50.3,76.3,2.6,0.1,4.3,0.0,14.6,2.1,19.7,6.3,23.2,70.4,30490.0,27.6,20,5.64174894217207
53005010600,WA,Benton County,46.26859,-119.26815,1,90.0,4229,1409.66666666667,2.44,4.6,30.7,50.6,78.8,0.8,1.4,3.5,0.0,4.6,10.9,15.8,4.6,28.7,66.7,29806.0,12.4,1,0.236462520690471
53005010701,WA,Benton County,,,2,83.4,2441,171.901408450704,2.75,7.1,43.6,54.9,90.0,1.0,0.3,0.5,0.0,3.4,4.8,8.6,6.1,26.1,67.8,34000.0,5.6,0,0
53005010703,WA,Benton County,,,1,87.6,3109,163.631578947368,2.79,9.0,40.1,49.0,84.6,0.5,0.7,1.1,0.2,11.6,1.4,17.7,7.0,31.0,61.9,24974.0,17.9,0,0
53005010705,WA,Benton County,46.27448,-119.31886,1,97.0,5095,1819.64285714286,2.92,5.0,38.8,50.8,96.8,0.5,0.9,0.6,0.0,1.0,0.3,5.6,2.6,18.2,79.2,48183.0,3.3,1,0.196270853778214
53005010707,WA,Benton County,,,1,92.6,3308,1503.63636363636,3.31,6.0,32.2,49.2,92.6,0.2,0.0,1.5,0.4,0.4,5.0,11.9,4.0,19.9,76.2,47159.0,6.2,0,0
53005010708,WA,Benton County,,,1,91.9,2890,875.757575757576,2.68,6.1,38.6,50.7,87.1,1.0,0.3,1.8,0.0,8.3,1.4,13.4,8.0,21.5,70.5,30222.0,12.7,0,0
53005010803,WA,Benton County,46.2398027,-119.2836965,1,95.0,8065,1832.95454545455,2.71,3.4,39.0,47.9,85.2,0.4,0.3,6.0,0.1,3.8,4.1,11.7,0.3,13.3,86.4,41044.0,3.1,2,0.247985120892746
53005010805,WA,Benton County,46.2410237,-119.26384945,1,89.8,6550,1559.52380952381,2.39,4.9,37.8,48.9,83.5,3.4,1.0,5.7,0.0,2.6,3.8,5.9,4.2,15.1,80.6,45145.0,10.6,4,0.610687022900763
53005010807,WA,Benton County,,,2,91.5,1360,36.1702127659574,3.2,10.1,34.4,47.9,86.1,0.0,5.4,0.0,0.2,4.0,4.3,11.9,4.4,30.2,65.5,26835.0,13.5,0,0
53005010809,WA,Benton County,,,1,87.6,6223,4148.66666666667,2.55,5.7,35.5,52.5,86.5,0.4,1.1,2.8,0.4,5.1,3.8,12.6,9.3,17.1,73.5,31336.0,9.9,0,0
53005010810,WA,Benton County,,,1,95.2,5109,2221.30434782609,2.51,5.4,41.8,49.0,94.6,0.0,0.8,2.0,0.0,1.3,1.3,5.4,3.3,13.5,83.1,46180.0,4.3,0,0
53005010811,WA,Benton County,46.2252719,-119.2853777,1,96.3,3912,439.550561797753,3.03,2.3,45.7,51.0,89.0,0.3,0.6,8.3,0.0,0.0,1.9,3.1,1.7,11.6,86.8,51837.0,4.3,1,0.255623721881391
53005010813,WA,Benton County,,,1,93.8,12026,1522.27848101266,2.67,4.1,37.2,47.8,88.5,2.6,0.0,2.0,0.0,4.6,2.3,9.8,3.9,20.9,75.3,38600.0,3.8,0,0
53005010814,WA,Benton County,46.14788671,-119.2734859,1,98.8,3452,94.3169398907104,3.17,1.8,37.4,48.3,95.2,0.8,0.4,0.8,0.0,1.0,1.7,8.8,2.2,16.0,81.8,44913.0,4.5,1,0.289687137891078
53005010901,WA,Benton County,46.21931318,-119.2144771,1,92.1,7307,2609.64285714286,2.75,11.8,30.9,49.0,79.5,2.7,0.5,0.3,0.1,12.6,4.3,25.0,15.6,31.4,53.1,19989.0,37.9,3,0.410565211441084
53005010902,WA,Benton County,,,1,88.4,4986,4986.0,2.99,6.6,29.8,53.7,70.0,0.6,2.0,3.2,0.0,16.4,7.7,31.7,12.8,38.9,48.4,22634.0,17.2,0,0
53005011001,WA,Benton County,,,1,92.1,5044,2967.05882352941,2.46,3.6,35.3,50.4,74.4,1.9,1.2,0.4,0.8,16.8,4.4,26.9,12.1,33.7,54.3,26392.0,15.0,0,0
53005011002,WA,Benton County,46.210243,-119.167835,1,84.7,4529,4117.27272727273,2.55,10.3,30.9,51.3,74.9,0.4,0.2,0.9,0.0,20.6,2.9,30.2,14.1,36.9,49.1,22462.0,28.9,2,0.441598586884522
53005011100,WA,Benton County,,,1,83.4,7111,3555.5,2.7,6.4,35.8,50.5,74.2,0.5,0.4,0.6,0.0,18.5,5.8,27.1,10.4,27.2,62.5,26838.0,12.7,0,0
53005011200,WA,Benton County,46.198296,-119.121475,1,72.2,8431,8431.0,2.87,13.7,26.1,46.3,52.9,1.3,0.5,5.0,0.0,33.6,6.6,50.7,36.3,25.6,38.1,16727.0,44.4,2,0.237219784129996
53005011300,WA,Benton County,,,1,80.6,4832,2416.0,3.06,9.6,30.0,52.0,65.0,5.6,0.7,0.5,0.0,25.8,2.5,49.4,33.3,30.5,36.2,19117.0,24.5,0,0
53005011401,WA,Benton County,,,1,88.5,3344,3715.55555555556,2.46,9.0,31.6,45.7,62.9,8.6,1.0,0.0,0.0,21.8,5.7,38.3,19.5,32.5,48.0,22056.0,31.9,0,0
53005011402,WA,Benton County,46.169563,-119.11125,1,93.4,5527,1973.92857142857,3.0,7.6,40.7,51.0,84.3,0.1,0.4,0.5,0.0,6.7,8.0,15.4,5.7,32.2,62.0,30439.0,8.7,1,0.180929980097702
53005011501,WA,Benton County,,,1,90.0,6495,318.382352941177,2.86,6.8,38.8,51.4,84.7,0.9,0.5,0.6,0.1,12.3,1.0,19.7,19.2,32.7,48.0,27755.0,7.1,0,0
53005011503,WA,Benton County,,,1,92.4,9827,300.519877675841,2.76,3.4,39.5,48.7,85.6,3.2,0.1,3.5,0.0,4.3,3.3,8.8,5.7,22.7,71.6,38052.0,4.9,0,0
53005011504,WA,Benton County,,,1,88.8,3062,600.392156862745,3.16,5.6,36.2,49.1,83.2,0.0,0.0,0.0,0.3,10.6,5.8,18.5,7.2,28.2,64.6,33914.0,9.1,0,0
53005011600,WA,Benton County,,,10,84.0,931,1.55841981921661,2.8,6.4,35.7,53.1,58.8,0.0,3.9,0.0,0.0,35.8,1.6,44.9,24.9,34.1,40.9,30372.0,1.9,0,0
53005011700,WA,Benton County,,,4,85.3,7397,543.897058823529,2.68,6.0,33.5,51.1,66.3,0.0,2.6,0.2,0.8,22.7,7.3,43.0,18.4,29.1,52.5,28901.0,10.4,0,0
53005011800,WA,Benton County,,,6,83.4,6967,20.5819793205318,3.15,11.6,38.6,52.1,72.8,0.0,0.0,0.3,0.0,22.8,4.1,46.1,28.6,34.2,37.2,25441.0,24.5,0,0
53005011900,WA,Benton County,,,2,91.1,5496,86.1442006269592,2.6,6.7,40.9,52.6,74.3,0.5,1.2,0.3,0.0,21.6,2.1,31.3,16.5,27.3,56.2,26932.0,18.2,0,0
53005012000,WA,Benton County,,,2,65.2,23,0.0522133938706016,2.88,0.0,24.2,30.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0,0
53007960100,WA,Chelan County,,,2,86.6,2217,2217,2.42,3.9,52.5,47.7,95.2,0.0,1.1,0.0,0.3,2.0,1.4,14.5,11.4,30.8,57.8,22645.0,14.9,0,0
53007960200,WA,Chelan County,,,7,83.2,6559,6.67514756767759,2.27,8.6,50.5,47.7,92.7,0.4,1.3,0.7,0.3,0.9,3.6,7.4,9.3,34.3,56.3,25961.0,15.5,0,0
53007960300,WA,Chelan County,47.8865708175,-120.09518045,7,85.8,6631,37.8050171037628,2.48,11.2,40.8,53.2,93.9,0.0,0.0,0.0,0.0,4.4,1.6,35.5,13.5,36.7,49.7,25022.0,13.2,4,0.603227265872417
53007960400,WA,Chelan County,,,7,84.0,2948,55.7277882797732,2.22,3.5,51.1,48.8,86.0,0.3,0.5,0.0,1.2,4.2,7.9,41.3,32.1,26.2,41.6,25495.0,10.2,0,0
