% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
2.3,2.72,41.09748,-73.69498,2.4,0.2,28.7,33.3,16.0,6.6,15.4,0.0,4.7,49.5,47.7,47240.0,0.1,0.0,0.4,1,0.243486729973216,4107,09001010101,3.6,97.1
9.5,3.1,41.1028533333333,-73.6350886666667,2.8,1.7,34.2,45.1,8.6,2.0,10.0,0.0,5.2,52.3,44.5,62404.0,0.7,0.0,0.6,3,0.655451168887918,4577,09001010102,6.0,87.5
3.6,3.52,41.062,-73.61087,3.1,3.6,30.8,44.6,8.1,6.1,10.4,0.0,4.4,46.2,43.9,74803.0,1.8,0.0,2.8,2,0.573558933180384,3487,09001010201,5.4,88.2
10.7,2.91,41.05276,-73.58861,3.3,1.7,35.4,35.7,11.1,4.2,13.5,0.0,4.5,46.9,43.8,74389.0,1.3,0.0,0.4,1,0.196850393700787,5080,09001010202,3.4,86.0
9.1,2.88,41.0326478055556,-73.6373441722222,1.5,1.4,35.7,38.7,11.9,2.3,11.4,0.0,7.4,48.7,45.5,56897.0,0.8,0.0,2.0,18,4.4269552385637,4066,09001010300,9.2,86.6
5.3,2.39,,,2.7,0.7,22.0,16.1,30.4,7.5,23.9,0.0,7.1,49.4,44.0,50943.0,0.3,0.0,1.3,0,0,5130,09001010400,5.5,92.5
10.9,2.28,41.0191449952381,-73.6412975571429,10.1,4.8,31.3,19.0,27.9,5.2,16.6,0.0,16.9,44.5,38.7,44931.0,3.7,0.0,10.0,21,4.29009193054137,4895,09001010500,8.9,70.5
7.9,1.72,41.030062,-73.627689375,8.7,2.5,39.1,29.9,13.3,4.5,13.1,0.0,13.7,48.9,46.0,61795.0,0.0,0.0,1.0,8,4.92307692307692,1625,09001010600,6.1,88.6
5.8,2.07,41.02968,-73.62191,8.3,3.9,24.4,27.2,19.2,11.1,18.1,0.0,9.3,42.9,47.5,39380.0,1.5,0.0,6.9,1,0.291120815138282,3435,09001010700,14.0,82.0
3.3,2.62,41.0371706,-73.5962596,3.2,1.2,31.6,31.2,11.1,5.4,20.6,0.0,11.0,45.9,42.7,58622.0,0.9,0.0,0.1,3,0.831946755407654,3606,09001010800,6.2,94.6
13.7,2.77,41.057327,-73.56891,2.6,1.5,30.1,30.1,15.4,3.6,20.8,0.0,7.7,49.0,40.4,51081.0,1.4,0.0,3.8,1,0.191168036704263,5231,09001010900,7.4,79.7
5.6,3.01,41.0217435,-73.558495,0.4,1.8,38.5,43.9,7.7,0.4,9.6,0.0,5.6,49.8,40.3,82336.0,1.7,0.3,2.2,2,0.390472471690746,5122,09001011000,7.4,88.4
4.5,3.39,41.037875,-73.57946,2.1,0.3,45.3,38.0,4.3,0.4,12.1,0.0,6.6,52.0,40.3,72201.0,0.5,0.0,0.5,2,0.407414952128743,4909,09001011100,4.3,94.2
2.1,2.69,41.01527,-73.63369,1.3,0.0,30.1,36.9,8.6,1.1,23.2,0.0,3.4,46.7,46.2,70417.0,1.6,0.0,0.1,1,0.508905852417303,1965,09001011200,5.1,96.2
7.0,2.85,,,6.9,7.7,28.2,14.4,29.6,12.2,15.6,0.0,31.5,46.9,38.1,33451.0,0.0,0.0,20.4,0,0,3788,09001011300,6.7,64.9
6.7,1.92,41.0572396636364,-73.5406624363636,24.2,32.6,25.1,11.5,20.2,25.1,18.2,0.0,23.2,46.3,40.5,25625.0,1.7,0.0,9.1,11,2.68096514745308,4103,09001020100,11.5,49.9
1.7,2.96,41.1219215,-73.5880638,2.8,4.8,30.8,37.7,19.8,0.9,10.8,0.0,5.0,52.2,45.7,68008.0,1.6,0.0,0.3,2,0.527148128624143,3794,09001020200,6.4,91.5
6.1,2.88,41.1452,-73.583542,0.9,4.2,38.5,30.5,10.3,5.4,15.3,0.0,4.0,49.1,44.5,59653.0,0.8,0.0,3.3,2,0.281412691712396,7107,09001020300,10.5,85.5
9.2,2.78,,,0.7,0.0,28.2,33.1,15.5,2.7,20.6,0.0,3.0,47.0,47.3,64006.0,0.4,0.0,1.2,0,0,3311,09001020400,9.4,89.1
