tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
24001000100,50.22,19.46,94.40,1.91,4.30,6.90,2.27,72.45,83.07,66.75,20.47,10.87,76.79,3.14,39.53,11.52,27.98,29.86,70.36
24001000200,57.22,53.03,97.94,1.77,0.25,87.98,42.13,97.87,99.60,90.07,5.02,86.32,6.17,55.49,79.53,93.90,10.58,19.46,68.56
24001000300,59.39,15.92,90.79,0.40,1.19,51.81,6.53,87.55,87.98,91.37,12.89,1.41,88.48,51.95,85.88,48.05,20.90,62.35,54.04
24001000400,39.46,33.25,77.73,0.90,4.22,19.75,4.15,68.34,85.16,15.70,4.22,14.62,25.88,25.96,84.15,11.23,60.32,75.63,33.75
24001000500,71.59,8.27,86.17,0.54,2.49,48.48,3.72,93.03,95.63,97.15,5.31,2.06,97.58,68.12,92.24,3.94,11.59,41.34,3.14
24001000600,45.60,19.03,76.14,0.69,7.33,74.48,5.88,87.18,72.02,17.44,3.29,5.02,37.08,10.94,91.16,68.27,12.67,51.37,64.44
24001000700,75.27,6.39,72.96,0.11,12.02,17.36,4.87,90.65,47.62,52.67,10.94,0.04,92.96,18.09,80.54,26.46,4.30,11.16,30.14
24001000800,77.15,20.69,86.90,0.18,2.56,40.90,19.03,93.97,30.58,21.55,3.21,0.47,6.53,88.34,55.85,41.12,28.56,47.69,6.82
24001001000,63.07,28.12,93.39,0.25,27.98,11.37,3.21,72.02,98.74,75.56,3.86,18.23,6.90,26.17,77.08,6.10,85.67,64.66,81.55
24001001100,46.10,21.41,77.58,0.32,43.00,41.12,1.70,65.38,96.21,38.95,3.36,11.95,11.08,53.25,93.25,2.78,77.94,61.55,39.31
24001001200,19.82,44.22,63.07,1.12,15.63,15.34,1.77,53.75,64.95,6.25,7.55,12.31,7.11,41.55,93.97,17.80,91.37,90.94,31.52
24001001300,68.12,63.57,98.38,1.34,0.04,89.28,97.73,99.03,99.89,99.24,1.05,98.23,0.32,76.28,47.18,99.39,68.56,85.23,55.13
24001001401,21.12,48.84,84.22,1.26,2.71,32.74,3.94,70.65,97.15,52.02,9.86,15.56,20.18,49.21,90.79,16.50,97.29,91.44,49.86
24001001402,32.74,34.04,86.10,0.76,2.42,28.19,11.52,86.61,98.01,51.95,4.44,13.90,27.91,21.77,83.72,63.86,58.52,80.97,59.39
24001001502,53.03,18.45,93.18,0.83,1.26,28.63,2.42,47.40,79.96,64.08,10.36,5.45,12.96,2.85,37.80,64.73,20.25,39.24,56.28
24001001503,51.44,26.53,92.53,1.19,0.54,8.77,2.64,82.78,76.50,19.53,20.32,8.34,85.38,0.69,22.92,6.32,52.24,77.08,55.92
24001001600,38.38,32.45,91.52,0.61,1.99,52.38,3.65,77.58,93.61,47.98,4.80,8.77,6.03,52.96,84.22,20.54,28.19,55.70,65.09
24001001700,45.45,30.14,78.52,0.47,11.37,21.62,3.14,79.89,69.71,12.89,1.48,5.60,9.64,48.56,68.48,45.67,43.65,79.17,30.51
24001001800,73.75,15.13,53.39,0.04,9.78,72.38,25.81,98.23,49.64,5.02,0.11,3.65,88.70,44.15,79.31,88.92,50.94,96.79,40.04
24001001900,39.39,24.01,87.98,1.41,0.69,15.85,3.07,91.37,69.64,11.30,16.93,4.15,43.79,5.88,68.63,36.79,4.22,42.64,42.13
24001002000,36.06,25.60,78.88,0.97,1.84,20.47,2.78,75.92,70.58,33.90,7.18,2.64,26.53,19.75,98.59,19.60,34.77,72.31,59.75
24001002100,56.06,17.65,94.62,1.05,0.83,28.34,2.71,94.77,89.21,71.30,15.27,1.34,83.65,8.77,71.66,24.15,4.01,46.25,68.05
24001002200,38.30,22.27,92.09,1.62,5.45,15.20,1.34,82.13,84.01,15.20,6.10,5.74,7.40,3.65,62.27,45.23,45.23,68.48,51.88
24003701101,10.22,49.06,68.92,75.70,47.11,69.13,82.78,23.43,70.65,60.61,53.03,8.99,54.62,67.47,80.61,58.52,67.69,69.64,85.16
24003701102,27.40,62.56,67.62,68.99,75.27,77.51,88.56,46.97,78.23,35.42,23.29,17.15,68.12,37.80,47.76,27.26,37.44,30.72,61.12
