tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
31001965400,NE,Adams County,,,5,96.4,4396,24.1405820977485,2.59,2.2,43.9,51.9,98.3,0.0,0.1,0.1,0.1,0.2,1.2,2.2,3.7,25.5,70.9,32048.0,7.6,0,0
31001965500,NE,Adams County,,,4,94.6,4048,987.317073170732,2.45,4.8,37.3,48.9,95.4,2.4,0.7,0.3,0.0,0.3,1.0,6.7,5.6,28.1,66.4,30725.0,5.7,0,0
31001965600,NE,Adams County,40.595334525,-98.37805462,4,89.2,5727,842.205882352941,2.19,8.5,32.9,51.2,90.9,2.0,0.5,4.3,0.2,1.0,1.2,6.8,8.1,29.4,62.6,22314.0,6.3,2,0.34922297887201
31001965700,NE,Adams County,40.5886702633333,-98.38585219,4,84.6,1492,3730.0,2.25,9.1,28.6,48.7,89.0,0.5,0.0,0.9,0.0,5.2,4.4,27.0,15.3,31.2,53.5,23769.0,29.2,3,2.01072386058981
31001965800,NE,Adams County,40.585274,-98.41957,4,88.7,2105,3508.33333333333,2.31,3.4,34.9,51.7,88.8,0.0,0.6,0.0,0.0,8.8,1.8,9.6,10.4,41.4,48.2,26383.0,13.7,1,0.475059382422803
31001965900,NE,Adams County,40.58532,-98.43819,4,95.0,4308,624.347826086957,2.4,3.2,41.3,49.9,95.0,1.0,0.0,2.1,0.0,0.5,1.3,10.6,7.4,24.0,68.5,31336.0,7.2,1,0.232126276694522
31001966000,NE,Adams County,40.57008269,-98.3999789728571,4,86.0,4462,291.633986928105,2.34,6.4,35.7,52.4,92.2,0.0,0.0,0.9,0.0,2.7,4.2,7.9,12.0,43.3,44.7,22791.0,18.3,7,1.56880322725235
31001966100,NE,Adams County,,,4,79.6,2451,382.96875,1.97,8.7,40.4,48.3,88.0,0.8,0.3,0.2,0.0,10.4,0.3,24.5,25.3,33.5,41.2,15575.0,26.1,0,0
31001966200,NE,Adams County,,,5,92.8,2547,7.47359154929577,2.44,3.7,44.7,52.1,97.8,1.0,0.0,0.4,0.0,0.4,0.4,1.4,5.1,37.9,57.0,30012.0,4.7,0,0
31003979600,NE,Antelope County,,,10,88.2,2008,4.12744090441932,2.4,1.1,43.2,52.6,97.2,0.0,0.1,0.2,0.0,2.1,0.4,6.3,7.6,37.4,55.0,25357.0,11.4,0,0
31003979700,NE,Antelope County,,,10,94.1,1660,172.916666666667,2.17,3.1,45.9,48.3,98.7,0.5,0.0,0.0,0.0,0.0,0.7,1.6,8.3,31.5,60.3,24771.0,15.3,0,0
31003979800,NE,Antelope County,,,10,92.1,2753,7.62392689005816,2.33,1.4,48.1,49.4,97.6,0.3,0.7,0.5,0.0,0.3,0.5,1.7,10.5,31.8,57.7,22295.0,10.1,0,0
31005958300,NE,Arthur County,,,10,89.5,437,0.61084707855745,2.39,3.7,41.0,48.1,97.5,0.0,0.0,0.0,0.0,0.2,2.3,0.0,5.0,27.5,67.5,24688.0,8.0,0,0
31007954000,NE,Banner County,,,10,89.8,793,1.06286020640665,2.53,7.3,47.9,46.4,96.5,1.3,0.0,0.3,0.0,0.1,1.9,9.7,4.0,31.8,64.1,25469.0,12.0,0,0
31009972400,NE,Blaine County,,,10,80.5,580,0.81586721057814,2.31,1.0,43.6,53.1,98.6,0.0,0.0,0.5,0.9,0.0,0.0,0.0,1.3,35.8,63.0,28214.0,16.2,0,0
31011960100,NE,Boone County,,,10,94.3,3581,5.3067575577949,2.43,1.5,43.9,52.2,98.2,0.8,0.0,0.0,0.2,0.1,0.7,1.5,5.7,38.3,56.0,26726.0,8.1,0,0
31011960200,NE,Boone County,,,10,91.8,1772,151.452991452991,2.2,1.5,48.7,46.5,98.9,0.0,0.2,0.0,0.1,0.1,0.8,2.2,7.8,38.8,53.4,24779.0,6.2,0,0
31013951100,NE,Box Butte County,,,8,94.0,2161,2.22165107432919,2.39,4.8,44.9,47.7,97.7,0.0,0.0,0.3,0.0,0.1,1.9,4.0,4.3,35.6,60.0,30469.0,9.6,0,0
31013951200,NE,Box Butte County,42.110523,-102.878456,7,94.9,4878,149.174311926606,2.27,1.9,41.5,51.6,96.1,0.4,0.0,0.3,0.0,0.0,3.2,11.6,8.6,29.8,61.6,36087.0,9.9,1,0.2050020500205
31013951300,NE,Box Butte County,,,7,86.0,4240,60.6580829756795,2.41,6.3,39.1,51.7,86.7,0.2,8.5,0.3,0.2,0.9,3.2,16.0,10.6,34.7,54.6,30587.0,20.7,0,0
31015975800,NE,Boyd County,,,10,88.7,2006,3.71550287090202,2.18,1.0,51.4,51.0,96.5,0.8,0.7,0.2,0.0,0.2,1.5,0.7,5.2,40.5,54.3,23351.0,12.5,0,0
31017975000,NE,Brown County,,,10,87.8,3022,3022,1.98,0.4,47.7,47.6,97.7,0.0,0.2,0.5,0.0,0.0,1.7,1.0,7.5,39.8,52.7,24526.0,17.3,0,0
31019968900,NE,Buffalo County,,,10,94.9,3654,8.12361049355269,2.57,2.9,42.0,50.8,97.2,0.0,0.0,0.4,0.1,0.6,1.7,3.3,6.6,31.6,61.9,27301.0,9.0,0,0
