tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
51001090100,69.13,8.23,74.06,75.72,55.02,97.83,2.66,80.28,96.86,98.42,95.84,0.83,97.18,85.49,75.08,84.09,46.92,42.14,85.97
51001090200,73.47,26.69,68.54,47.13,25.89,91.34,1.05,76.48,91.98,98.63,8.45,10.49,97.34,39.46,97.24,65.37,52.66,16.34,13.06
51001090300,93.70,50.46,87.80,48.74,78.03,92.46,3.57,86.13,98.20,97.93,74.17,0.67,98.26,97.72,66.17,16.50,38.01,18.43,58.72
51001090400,94.72,86.67,96.59,74.60,7.00,95.36,1.42,51.15,90.75,99.87,31.79,0.72,89.03,21.00,27.87,4.37,97.24,3.51,11.99
51001090500,91.23,61.99,89.99,65.80,30.07,90.58,0.78,74.28,93.32,98.90,31.30,0.99,95.79,78.03,22.24,16.12,95.36,7.75,5.55
51001090600,82.54,13.22,68.21,90.64,16.39,96.70,1.74,86.45,95.09,93.11,90.32,0.30,99.11,13.55,26.69,89.03,31.09,33.83,44.02
51001090700,79.86,41.66,62.10,4.80,94.23,97.18,3.62,96.27,97.51,99.28,67.09,5.71,41.98,74.33,26.05,69.39,38.17,73.15,16.87
51001090800,88.33,36.02,71.75,68.54,15.32,94.13,1.10,79.10,94.13,98.58,72.72,2.66,81.14,87.47,64.83,34.36,50.03,61.72,31.20
51003010100,40.91,13.33,64.83,59.09,33.93,61.24,57.22,41.82,56.73,20.95,37.37,32.05,62.53,64.46,42.68,85.86,55.55,93.91,68.91
51003010201,33.72,33.50,70.90,45.36,25.40,71.38,61.35,20.31,53.89,56.09,35.33,34.20,21.75,27.76,40.64,92.46,76.58,63.92,68.96
51003010202,18.43,9.25,54.91,56.14,46.97,54.37,45.47,46.59,69.45,25.40,27.12,32.27,39.73,8.29,7.86,34.20,19.39,43.70,57.16
51003010300,28.25,38.33,59.90,62.42,33.66,39.08,81.25,40.53,28.62,56.52,14.78,52.39,45.63,82.32,58.72,14.57,46.54,99.44,68.59
51003010401,43.59,13.98,62.74,32.32,86.99,94.18,50.46,53.51,60.70,8.99,72.88,23.47,33.07,80.18,22.18,86.40,84.84,94.23,70.04
51003010402,32.48,5.66,49.38,61.19,40.42,85.60,52.28,47.18,67.14,8.77,87.58,19.39,38.81,7.11,36.83,92.68,22.02,96.33,58.29
51003010500,32.27,15.53,37.96,73.95,47.40,66.87,44.88,30.34,30.98,17.84,13.81,36.51,19.45,44.39,86.51,31.20,86.02,97.45,62.74
51003010601,41.87,35.01,33.13,92.14,28.25,72.34,89.24,19.61,21.81,70.84,4.96,25.51,66.39,38.49,53.51,94.61,57.05,91.39,18.86
51003010602,24.22,24.06,29.86,91.77,19.50,82.91,90.48,13.65,33.40,75.40,9.68,33.77,30.71,56.20,29.32,47.13,88.71,94.88,32.16
