county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
18063,67.93,2.72,96.20,50.54,64.67,78.80,32.07,87.50,94.02,72.28,45.11,23.37,61.41,45.11,60.33,21.20,50.54
18065,48.37,80.98,17.93,58.15,55.98,94.02,82.07,94.02,82.07,46.20,74.46,88.59,3.80,80.98,78.80,48.37,62.50
18067,74.46,23.37,10.33,14.67,35.33,58.15,27.72,36.41,39.67,95.11,87.50,89.67,53.80,17.93,41.85,44.02,19.02
18069,37.50,34.24,45.11,30.98,21.20,72.28,86.41,23.37,11.41,86.41,13.59,19.02,65.76,55.98,88.59,41.85,33.15
18071,72.28,47.28,64.67,80.98,45.11,82.07,30.98,28.80,21.20,2.72,50.54,66.85,76.63,29.89,96.20,19.02,95.11
18073,61.41,36.41,85.33,20.11,88.59,52.72,64.67,13.59,96.20,37.50,9.24,1.63,96.20,72.28,36.41,37.50,78.80
18075,64.67,94.02,37.50,21.20,12.50,87.50,48.37,35.33,62.50,21.20,15.76,22.28,89.67,44.02,65.76,22.28,14.67
18077,51.63,48.37,16.85,33.15,5.98,28.80,13.59,15.76,35.33,23.37,82.07,8.15,20.11,9.24,34.24,87.50,24.46
18079,45.11,87.50,47.28,69.02,40.76,88.59,21.20,77.72,64.67,15.76,8.15,58.15,78.80,20.11,62.50,52.72,47.28
18081,63.59,9.24,89.67,61.41,27.72,75.54,29.89,66.85,90.76,34.24,36.41,47.28,67.93,52.72,82.07,78.80,85.33
18083,40.76,29.89,35.33,92.93,67.93,13.59,50.54,58.15,57.07,79.89,14.67,10.33,15.76,49.46,22.28,88.59,59.24
18085,77.72,52.72,87.50,29.89,57.07,76.63,78.80,19.02,16.85,55.98,35.33,20.11,66.85,10.33,9.24,97.28,74.46
18087,97.28,99.46,99.46,91.85,28.80,71.20,11.41,76.63,53.80,99.46,94.02,35.33,35.33,78.80,39.67,0.54,36.41
18089,98.37,14.67,7.07,0.54,99.46,4.89,8.15,85.33,46.20,24.46,17.93,80.98,83.15,89.67,95.11,72.28,88.59
18091,87.50,39.67,3.80,40.76,96.20,53.80,92.93,90.76,61.41,91.85,76.63,73.37,48.37,7.07,21.20,28.80,44.02
18093,17.93,57.07,39.67,73.37,44.02,32.07,28.80,32.07,27.72,54.89,69.02,46.20,19.02,79.89,85.33,70.11,55.98
18095,75.54,51.63,13.59,41.85,39.67,21.20,60.33,86.41,47.28,61.41,46.20,57.07,33.15,25.54,26.63,50.54,67.93
18097,99.46,12.50,1.63,38.59,65.76,14.67,0.54,99.46,12.50,82.07,63.59,21.20,73.37,39.67,51.63,3.80,3.80
18099,83.15,84.24,83.15,2.72,78.80,74.46,70.11,17.93,76.63,27.72,73.37,34.24,14.67,67.93,80.98,79.89,77.72
18101,9.24,63.59,26.63,75.54,76.63,95.11,10.33,14.67,5.98,96.20,88.59,14.67,60.33,8.15,50.54,89.67,46.20
18103,69.02,79.89,8.15,64.67,98.37,99.46,77.72,88.59,74.46,90.76,47.28,38.59,47.28,38.59,38.59,60.33,54.89
18105,91.85,5.98,5.98,98.37,0.54,90.76,91.85,1.63,63.59,40.76,54.89,41.85,11.41,75.54,17.93,29.89,35.33
18107,50.54,49.46,55.98,72.28,79.89,61.41,74.46,26.63,28.80,66.85,40.76,61.41,32.07,33.15,86.41,62.50,20.11
18109,28.80,44.02,73.37,60.33,42.93,41.85,33.15,60.33,97.28,30.98,29.89,71.20,79.89,88.59,71.20,12.50,71.20
18111,55.98,75.54,53.80,47.28,94.02,19.02,89.67,27.72,87.50,45.11,84.24,85.33,84.24,32.07,90.76,85.33,28.80
18113,80.98,76.63,86.41,7.07,54.89,57.07,97.28,45.11,44.02,4.89,41.85,11.41,30.98,12.50,8.15,67.93,0.54
18115,0.54,41.85,59.24,3.80,30.98,25.54,42.93,97.28,7.07,16.85,86.41,9.24,54.89,64.67,73.37,14.67,5.98
18117,29.89,86.41,28.80,83.15,36.41,17.93,19.02,37.50,33.15,25.54,21.20,39.67,97.28,76.63,16.85,71.20,60.33
18119,20.11,82.07,25.54,74.46,73.37,55.98,45.11,55.98,52.72,70.11,97.28,82.07,58.15,48.37,47.28,84.24,9.24
18121,59.24,74.46,32.07,46.20,47.28,22.28,9.24,0.54,80.98,94.02,79.89,48.37,50.54,82.07,89.67,27.72,29.89
18123,7.07,66.85,36.41,96.20,91.85,40.76,75.54,98.37,1.63,28.80,10.33,63.59,82.07,11.41,55.98,15.76,72.28
18125,3.80,37.50,71.20,85.33,69.02,3.80,23.37,50.54,19.02,32.07,77.72,15.76,99.46,77.72,42.93,16.85,25.54
18127,76.63,11.41,82.07,1.63,86.41,42.93,87.50,20.11,91.85,47.28,24.46,91.85,55.98,23.37,61.41,98.37,12.50
18129,1.63,10.33,76.63,82.07,80.98,2.72,22.28,52.72,75.54,33.15,39.67,79.89,9.24,53.80,30.98,1.63,11.41
18131,38.59,69.02,38.59,51.63,71.20,30.98,96.20,53.80,73.37,65.76,64.67,52.72,91.85,30.98,75.54,46.20,96.20
18133,49.46,38.59,46.20,88.59,85.33,47.28,94.02,92.93,69.02,51.63,33.15,0.54,39.67,21.20,74.46,61.41,39.67
18135,53.80,83.15,30.98,24.46,4.89,9.24,63.59,47.28,13.59,39.67,53.80,90.76,34.24,35.33,44.02,76.63,30.98
18137,24.46,45.11,48.37,35.33,34.24,97.28,16.85,48.37,36.41,29.89,65.76,4.89,70.11,28.80,58.15,38.59,26.63
18139,46.20,88.59,50.54,55.98,8.15,11.41,36.41,67.93,22.28,50.54,42.93,97.28,95.11,0.54,79.89,59.24,69.02
18141,94.02,17.93,15.76,17.93,59.24,63.59,46.20,38.59,42.93,88.59,16.85,37.50,87.50,91.85,25.54,58.15,49.46
18143,32.07,71.20,51.63,62.50,25.54,65.76,14.67,61.41,72.28,8.15,25.54,30.98,86.41,71.20,5.98,49.46,73.37
18145,54.89,58.15,49.46,25.54,37.50,54.89,38.59,71.20,67.93,22.28,85.33,54.89,23.37,5.98,92.93,75.54,82.07
18147,5.98,28.80,58.15,76.63,87.50,66.85,17.93,72.28,51.63,17.93,61.41,28.80,10.33,46.20,76.63,33.15,52.72
18149,66.85,92.93,24.46,10.33,60.33,34.24,71.20,16.85,99.46,19.02,78.80,27.72,98.37,92.93,0.54,7.07,70.11
18151,42.93,61.41,65.76,15.76,26.63,39.67,98.37,79.89,24.46,71.20,51.63,17.93,26.63,94.02,7.07,77.72,21.20
18153,39.67,77.72,20.11,97.28,97.28,51.63,90.76,95.11,38.59,85.33,26.63,83.15,28.80,95.11,63.59,94.02,40.76
18155,52.72,97.28,29.89,86.41,19.02,48.37,69.02,96.20,45.11,7.07,30.98,98.37,52.72,4.89,20.11,51.63,57.07
18157,96.20,4.89,33.15,99.46,14.67,70.11,99.46,8.15,59.24,10.33,83.15,32.07,88.59,61.41,77.72,26.63,1.63
18159,10.33,27.72,77.72,4.89,50.54,7.07,72.28,62.50,15.76,75.54,90.76,53.80,41.85,14.67,4.89,40.76,84.24
18161,8.15,64.67,57.07,49.46,13.59,33.15,79.89,89.67,10.33,44.02,58.15,7.07,57.07,98.37,87.50,64.67,98.37
18163,70.11,15.76,11.41,89.67,53.80,0.54,3.80,25.54,32.07,87.50,32.07,44.02,16.85,13.59,40.76,66.85,65.76
18165,12.50,55.98,22.28,63.59,72.28,26.63,47.28,2.72,49.46,92.93,80.98,40.76,42.93,41.85,84.24,9.24,13.59
18167,82.07,33.15,4.89,94.02,62.50,35.33,66.85,59.24,95.11,76.63,52.72,33.15,21.20,60.33,14.67,55.98,97.28
18169,35.33,53.80,23.37,5.98,48.37,91.85,54.89,4.89,3.80,98.37,49.46,26.63,46.20,40.76,37.50,63.59,79.89
18171,2.72,19.02,78.80,28.80,84.24,12.50,61.41,33.15,60.33,84.24,70.11,65.76,90.76,27.72,28.80,2.72,34.24
18173,21.20,3.80,84.24,84.24,58.15,45.11,15.76,39.67,70.11,36.41,67.93,64.67,36.41,85.33,57.07,32.07,22.28
18175,34.24,85.33,27.72,59.24,38.59,77.72,12.50,64.67,98.37,11.41,72.28,36.41,38.59,16.85,83.15,57.07,58.15
18177,78.80,78.80,12.50,39.67,2.72,36.41,24.46,49.46,17.93,58.15,71.20,84.24,40.76,87.50,35.33,65.76,76.63
18179,30.98,24.46,70.11,34.24,20.11,80.98,80.98,34.24,2.72,80.98,1.63,86.41,64.67,90.76,33.15,34.24,32.07
18181,58.15,30.98,72.28,26.63,90.76,29.89,85.33,5.98,14.67,35.33,55.98,50.54,17.93,66.85,59.24,8.15,90.76
18183,15.76,25.54,63.59,8.15,49.46,92.93,84.24,44.02,9.24,97.28,12.50,16.85,71.20,59.24,53.80,47.28,80.98
