tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
18001030100,IN,Adams County,,,5,93.7,4875,62.8221649484536,2.69,6.3,42.2,49.7,96.2,0.2,0.3,0.7,0.0,0.2,2.4,2.9,8.5,41.2,50.4,30113.0,10.2,0,0
18001030200,IN,Adams County,,,4,95.4,4616,491.063829787234,2.14,7.7,42.8,46.2,94.5,0.4,0.0,0.0,0.0,4.6,0.6,10.0,13.2,45.5,41.4,24693.0,16.6,0,0
18001030300,IN,Adams County,40.81797,-84.912605,4,94.2,5692,599.157894736842,2.37,6.1,37.3,50.8,94.5,3.1,0.0,0.6,0.0,1.5,0.2,6.7,10.3,43.9,45.9,29327.0,14.9,1,0.175685172171469
18001030400,IN,Adams County,,,5,89.7,3437,47.5380359612725,2.82,3.7,38.1,52.2,99.7,0.0,0.0,0.3,0.0,0.0,0.0,5.4,7.4,46.5,46.0,28799.0,14.1,0,0
18001030500,IN,Adams County,,,10,46.2,5979,71.2634088200238,4.38,3.2,20.1,50.6,99.6,0.0,0.0,0.1,0.0,0.2,0.2,0.5,32.3,34.4,33.3,24178.0,23.5,0,0
18001030600,IN,Adams County,,,7,90.3,3459,960.833333333333,2.51,5.8,37.6,48.2,96.0,0.7,0.0,0.6,0.0,2.5,0.2,4.8,10.1,42.2,47.7,23595.0,17.3,0,0
18001030700,IN,Adams County,,,7,60.2,6755,81.6807738814994,3.14,5.0,29.1,49.4,97.8,0.2,0.0,0.3,0.0,0.8,0.8,2.5,26.2,38.2,35.6,23911.0,24.9,0,0
18003000100,IN,Allen County,41.096581351579,-85.1288696605263,1,90.9,2496,3565.71428571429,2.23,4.1,34.2,44.7,90.7,5.2,0.0,0.9,0.0,0.7,2.5,9.0,9.4,24.9,65.6,24905.0,9.1,19,7.61217948717949
18003000300,IN,Allen County,,,1,89.7,3283,6566.0,2.49,6.3,34.8,46.3,88.6,5.6,0.0,0.4,0.0,1.9,3.4,5.8,5.5,22.1,72.4,29991.0,8.7,0,0
18003000400,IN,Allen County,41.089829538,-85.104790728,1,84.2,2458,2048.33333333333,2.08,7.1,33.0,53.0,94.5,2.7,0.0,0.0,0.0,0.0,2.8,2.5,9.5,22.4,68.1,26328.0,13.2,5,2.03417412530513
18003000500,IN,Allen County,,,1,86.1,2799,3498.75,2.24,10.7,34.5,47.4,61.7,6.6,0.4,16.6,2.9,4.6,7.1,6.4,21.0,36.1,42.9,21576.0,36.9,0,0
18003000600,IN,Allen County,,,1,66.7,1639,5463.33333333333,2.31,10.3,32.9,53.2,85.1,3.4,0.0,0.1,0.0,4.4,7.1,14.3,19.8,38.8,41.4,19420.0,29.7,0,0
18003000701,IN,Allen County,41.08849204,-85.14358989,1,77.2,3161,5268.33333333333,2.54,7.7,35.8,51.9,92.2,2.1,0.0,1.6,0.0,0.0,4.1,5.9,11.7,42.0,46.3,22272.0,25.1,1,0.316355583676052
18003000704,IN,Allen County,41.1044565725,-85.16546186,1,83.5,2589,1726.0,1.91,5.2,30.0,51.6,85.2,5.6,0.5,6.5,0.0,2.2,0.0,9.8,17.2,36.0,46.8,27569.0,14.6,4,1.54499806875241
18003000800,IN,Allen County,,,1,86.5,4063,4063.0,2.33,9.8,37.5,46.1,87.9,6.2,0.4,0.0,0.0,2.0,3.4,3.4,14.7,31.6,53.8,26684.0,12.9,0,0
