county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
38043,25.47,61.32,14.15,68.87,34.91,14.15,19.81,82.08,55.66,82.08,2.83,89.62,65.09,53.77,46.23,72.64,31.13
38045,21.70,19.81,50.00,83.96,63.21,33.02,31.13,4.72,21.70,34.91,34.91,27.36,38.68,51.89,55.66,95.28,74.53
38047,10.38,0.94,40.57,85.85,72.64,46.23,23.58,83.96,70.75,17.92,19.81,78.30,14.15,17.92,19.81,29.25,34.91
38049,46.23,55.66,12.26,51.89,27.36,61.32,51.89,40.57,83.96,31.13,40.57,10.38,21.70,44.34,23.58,36.79,16.04
38051,8.49,8.49,95.28,99.06,61.32,83.96,78.30,2.83,8.49,51.89,38.68,23.58,78.30,36.79,97.17,14.15,82.08
38053,91.51,91.51,10.38,93.40,44.34,31.13,87.74,34.91,12.26,61.32,78.30,25.47,46.23,0.94,6.60,85.85,6.60
38055,51.89,38.68,17.92,27.36,50.00,48.11,63.21,53.77,66.98,63.21,27.36,50.00,74.53,12.26,63.21,12.26,38.68
38057,65.09,70.75,33.02,80.19,66.98,55.66,82.08,17.92,33.02,78.30,80.19,70.75,40.57,66.98,40.57,44.34,14.15
38059,53.77,72.64,25.47,36.79,76.42,17.92,55.66,36.79,51.89,44.34,25.47,8.49,19.81,21.70,85.85,0.94,68.87
38061,93.40,87.74,8.49,82.08,25.47,44.34,59.43,50.00,57.55,93.40,4.72,99.06,51.89,42.45,87.74,89.62,83.96
38063,2.83,31.13,48.11,4.72,16.04,50.00,40.57,55.66,29.25,74.53,83.96,87.74,93.40,34.91,38.68,48.11,2.83
38065,34.91,46.23,6.60,70.75,80.19,51.89,48.11,12.26,63.21,14.15,44.34,97.17,36.79,78.30,12.26,59.43,50.00
38067,33.02,29.25,19.81,42.45,2.83,65.09,8.49,68.87,74.53,53.77,66.98,95.28,8.49,82.08,14.15,23.58,27.36
38069,72.64,14.15,70.75,33.02,42.45,93.40,33.02,87.74,31.13,95.28,72.64,4.72,44.34,23.58,8.49,76.42,8.49
38071,80.19,40.57,72.64,23.58,8.49,72.64,57.55,44.34,42.45,87.74,12.26,65.09,34.91,29.25,70.75,25.47,76.42
38073,23.58,27.36,76.42,50.00,51.89,12.26,16.04,38.68,78.30,25.47,21.70,40.57,29.25,2.83,10.38,74.53,55.66
38075,38.68,80.19,44.34,34.91,12.26,57.55,91.51,91.51,72.64,16.04,42.45,46.23,4.72,6.60,99.06,97.17,10.38
38077,55.66,53.77,83.96,17.92,40.57,4.72,6.60,29.25,34.91,72.64,8.49,16.04,10.38,57.55,83.96,40.57,93.40
38079,97.17,25.47,78.30,2.83,31.13,99.06,68.87,14.15,0.94,2.83,10.38,93.40,89.62,63.21,21.70,4.72,51.89
38081,4.72,68.87,63.21,44.34,70.75,8.49,2.83,21.70,17.92,42.45,33.02,85.85,80.19,10.38,44.34,34.91,61.32
38083,63.21,6.60,27.36,48.11,46.23,78.30,44.34,74.53,87.74,66.98,68.87,6.60,76.42,89.62,31.13,80.19,57.55
38085,99.06,23.58,68.87,72.64,89.62,0.94,27.36,42.45,95.28,57.55,99.06,55.66,27.36,80.19,76.42,38.68,17.92
38087,14.15,66.98,42.45,25.47,99.06,95.28,0.94,85.85,6.60,65.09,95.28,83.96,82.08,25.47,91.51,78.30,66.98
38089,74.53,89.62,46.23,91.51,82.08,27.36,72.64,80.19,76.42,4.72,31.13,59.43,42.45,85.85,17.92,46.23,42.45
38091,6.60,65.09,29.25,31.13,14.15,6.60,38.68,0.94,85.85,89.62,93.40,63.21,85.85,46.23,78.30,16.04,4.72
38093,57.55,48.11,74.53,53.77,57.55,36.79,29.25,51.89,59.43,38.68,29.25,19.81,25.47,48.11,0.94,6.60,85.85
38095,85.85,42.45,57.55,38.68,6.60,53.77,83.96,31.13,89.62,91.51,97.17,34.91,70.75,31.13,33.02,61.32,99.06
38097,31.13,74.53,82.08,12.26,10.38,10.38,36.79,23.58,19.81,50.00,82.08,33.02,33.02,40.57,93.40,87.74,65.09
38099,78.30,63.21,31.13,97.17,0.94,25.47,12.26,99.06,10.38,68.87,74.53,76.42,99.06,76.42,50.00,42.45,63.21
38101,82.08,95.28,80.19,66.98,55.66,82.08,34.91,97.17,48.11,33.02,85.85,51.89,2.83,16.04,59.43,8.49,80.19
38103,16.04,4.72,38.68,55.66,38.68,68.87,53.77,59.43,40.57,29.25,63.21,74.53,0.94,95.28,80.19,17.92,53.77
38105,83.96,99.06,2.83,46.23,68.87,80.19,17.92,76.42,50.00,0.94,70.75,12.26,57.55,59.43,48.11,50.00,97.17
