county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
21093,95.42,87.08,17.08,85.42,42.08,50.42,12.92,59.58,59.58,72.92,18.75,62.08,5.42,93.75,11.25,77.92,92.08
21095,12.92,80.42,50.42,43.75,7.92,77.08,37.92,60.42,45.42,25.42,52.92,94.58,27.08,30.42,47.08,76.25,74.58
21097,51.25,20.42,44.58,16.25,54.58,49.58,86.25,7.08,64.58,38.75,27.92,41.25,72.08,82.92,55.42,45.42,57.92
21099,40.42,83.75,62.92,10.42,75.42,59.58,87.08,25.42,52.08,12.08,17.92,27.92,41.25,2.08,93.75,74.58,21.25
21101,80.42,54.58,88.75,70.42,45.42,65.42,38.75,27.08,77.92,36.25,95.42,16.25,85.42,27.08,32.92,10.42,96.25
21103,63.75,14.58,55.42,47.92,82.08,39.58,76.25,14.58,92.08,53.75,61.25,42.92,22.08,54.58,48.75,71.25,49.58
21105,42.08,89.58,98.75,8.75,27.92,57.92,7.08,39.58,89.58,52.92,0.42,14.58,10.42,94.58,16.25,2.92,26.25
21107,73.75,60.42,90.42,48.75,66.25,81.25,29.58,19.58,42.92,46.25,48.75,37.08,23.75,62.92,45.42,61.25,73.75
21109,7.08,57.92,41.25,32.92,15.42,34.58,53.75,24.58,3.75,68.75,80.42,22.08,40.42,15.42,37.92,99.58,47.08
21111,98.75,95.42,33.75,83.75,0.42,28.75,45.42,16.25,93.75,64.58,3.75,17.08,74.58,34.58,74.58,62.08,2.08
21113,86.25,37.08,11.25,52.92,53.75,87.92,51.25,72.08,28.75,57.08,13.75,57.92,94.58,37.08,49.58,24.58,42.08
21115,25.42,22.92,26.25,60.42,14.58,73.75,23.75,57.08,47.92,45.42,12.92,65.42,68.75,81.25,26.25,46.25,27.08
21117,90.42,11.25,17.92,75.42,18.75,62.92,52.08,21.25,23.75,42.92,63.75,27.08,46.25,14.58,19.58,12.92,90.42
21119,8.75,55.42,20.42,55.42,12.08,33.75,15.42,64.58,33.75,87.92,57.92,57.08,92.08,26.25,68.75,14.58,89.58
21121,7.92,85.42,21.25,37.08,46.25,88.75,31.25,62.92,39.58,73.75,40.42,54.58,58.75,24.58,39.58,78.75,17.92
21123,69.58,34.58,74.58,36.25,57.08,46.25,30.42,66.25,80.42,60.42,79.58,59.58,43.75,92.08,84.58,28.75,84.58
21125,34.58,47.92,37.92,50.42,62.92,93.75,33.75,57.92,22.92,66.25,30.42,78.75,12.92,56.25,77.92,67.08,24.58
21127,24.58,16.25,25.42,40.42,23.75,32.08,41.25,43.75,53.75,19.58,22.92,46.25,27.92,88.75,91.25,39.58,33.75
21129,0.42,92.08,43.75,99.58,86.25,97.08,99.58,32.08,82.92,83.75,25.42,12.08,19.58,17.92,58.75,26.25,87.92
21131,1.25,73.75,10.42,46.25,17.08,42.92,2.92,93.75,62.08,97.08,6.25,23.75,31.25,7.92,24.58,6.25,67.08
21133,11.25,61.25,53.75,68.75,5.42,79.58,73.75,63.75,30.42,84.58,81.25,82.08,33.75,38.75,89.58,79.58,66.25
21135,17.92,24.58,30.42,63.75,62.08,84.58,91.25,6.25,77.08,3.75,37.08,28.75,37.08,32.92,28.75,22.08,12.08
21137,20.42,62.08,48.75,15.42,47.08,60.42,43.75,12.08,27.08,72.08,69.58,48.75,17.92,67.92,53.75,91.25,83.75
21139,49.58,19.58,97.08,79.58,91.25,76.25,84.58,94.58,87.08,55.42,37.92,20.42,24.58,61.25,73.75,30.42,72.92
21141,55.42,79.58,85.42,23.75,67.08,36.25,17.92,35.42,57.92,49.58,74.58,80.42,6.25,18.75,60.42,44.58,77.08
21143,62.08,75.42,99.58,97.92,71.25,0.42,98.75,87.92,5.42,22.92,24.58,64.58,66.25,96.25,77.08,49.58,70.42
21145,88.75,84.58,96.25,65.42,19.58,80.42,32.08,33.75,70.42,37.92,82.92,58.75,87.08,39.58,10.42,15.42,52.08
21147,4.58,97.08,5.42,98.75,96.25,12.08,57.92,81.25,51.25,93.75,75.42,62.92,97.92,92.92,20.42,90.42,69.58
21149,54.58,27.08,84.58,57.08,85.42,85.42,68.75,61.25,18.75,56.25,50.42,12.92,47.92,44.58,25.42,57.92,32.08
21151,77.92,52.08,15.42,87.08,41.25,96.25,32.92,51.25,15.42,12.92,94.58,67.08,69.58,69.58,81.25,2.08,41.25
21153,5.42,31.25,16.25,52.08,32.08,20.42,24.58,62.08,60.42,63.75,58.75,52.08,30.42,22.08,33.75,5.42,13.75
21155,67.92,72.92,47.92,67.92,39.58,10.42,14.58,58.75,71.25,29.58,53.75,26.25,7.08,64.58,96.25,63.75,3.75
21157,60.42,17.92,97.92,58.75,60.42,47.08,35.42,97.08,20.42,77.92,73.75,44.58,16.25,58.75,63.75,21.25,42.92
21159,10.42,82.92,0.42,94.58,63.75,1.25,37.08,28.75,4.58,96.25,68.75,40.42,80.42,27.92,87.08,36.25,18.75
21161,66.25,29.58,38.75,38.75,11.25,22.08,74.58,9.58,62.92,7.92,20.42,24.58,52.92,75.42,61.25,43.75,68.75
21163,83.75,39.58,22.92,84.58,97.08,89.58,67.92,17.08,14.58,92.08,33.75,51.25,18.75,62.08,8.75,41.25,28.75
21165,19.58,12.08,56.25,91.25,36.25,3.75,50.42,79.58,50.42,62.92,32.08,53.75,39.58,32.08,42.92,81.25,61.25
21167,65.42,30.42,77.08,72.08,28.75,38.75,77.92,45.42,58.75,91.25,54.58,69.58,57.92,59.58,59.58,73.75,87.08
21169,28.75,67.92,82.08,7.92,52.92,63.75,55.42,32.92,19.58,24.58,8.75,91.25,11.25,85.42,3.75,67.92,94.58
21171,23.75,78.75,81.25,24.58,49.58,18.75,61.25,89.58,63.75,51.25,85.42,87.08,9.58,47.08,32.08,94.58,11.25
21173,45.42,36.25,12.92,31.25,68.75,74.58,58.75,8.75,47.08,50.42,72.92,84.58,92.92,65.42,22.08,62.92,36.25
21175,22.92,46.25,32.08,97.08,52.08,2.92,80.42,69.58,31.25,2.08,38.75,72.92,0.42,50.42,52.92,8.75,78.75
21177,42.92,53.75,82.92,57.92,82.92,44.58,5.42,49.58,52.92,32.92,12.08,15.42,50.42,55.42,64.58,29.58,39.58
21179,82.92,21.25,69.58,78.75,76.25,72.08,19.58,17.92,40.42,57.92,86.25,70.42,53.75,21.25,97.08,80.42,67.92
21181,31.25,32.92,34.58,11.25,51.25,77.92,92.92,1.25,57.08,32.08,36.25,35.42,82.92,77.92,23.75,83.75,22.08
21183,47.92,43.75,42.92,25.42,73.75,27.92,8.75,95.42,74.58,82.92,55.42,2.92,72.92,71.25,47.92,47.92,6.25
21185,96.25,0.42,23.75,92.92,93.75,11.25,4.58,85.42,26.25,52.08,1.25,98.75,96.25,4.58,2.92,27.92,64.58
21187,46.25,9.58,40.42,47.08,79.58,54.58,20.42,22.08,91.25,71.25,56.25,21.25,61.25,99.58,51.25,17.92,12.92
21189,15.42,52.92,37.08,22.08,9.58,98.75,3.75,54.58,99.58,13.75,7.92,39.58,90.42,19.58,1.25,97.08,60.42
21191,57.08,1.25,54.58,54.58,69.58,31.25,28.75,18.75,79.58,22.08,28.75,30.42,34.58,68.75,69.58,77.08,7.08
21193,17.08,67.08,27.08,62.08,3.75,67.92,26.25,72.92,16.25,97.92,42.08,56.25,63.75,51.25,67.92,18.75,75.42
21195,18.75,33.75,45.42,72.92,2.92,68.75,54.58,73.75,66.25,47.92,57.08,79.58,7.92,40.42,95.42,42.92,50.42
21197,33.75,27.92,32.92,51.25,37.92,75.42,27.08,68.75,82.08,4.58,83.75,38.75,20.42,53.75,76.25,51.25,72.08
21199,37.08,49.58,66.25,66.25,42.92,86.25,63.75,91.25,61.25,61.25,62.92,82.92,44.58,95.42,37.08,87.08,20.42
21201,32.08,10.42,89.58,92.08,4.58,7.92,96.25,67.08,98.75,18.75,67.92,60.42,13.75,5.42,6.25,11.25,29.58
21203,14.58,45.42,62.08,96.25,98.75,99.58,89.58,31.25,87.92,95.42,5.42,61.25,67.92,57.08,99.58,13.75,46.25
21205,58.75,37.92,4.58,28.75,38.75,94.58,66.25,23.75,10.42,1.25,99.58,45.42,64.58,13.75,80.42,0.42,14.58
21207,26.25,82.08,46.25,6.25,43.75,42.08,87.92,87.08,44.58,81.25,39.58,77.08,77.92,80.42,17.08,25.42,91.25
21209,92.92,17.08,14.58,53.75,50.42,47.92,40.42,47.08,37.08,44.58,67.08,81.25,29.58,10.42,71.25,69.58,97.08
21211,94.58,57.08,9.58,2.08,65.42,27.08,90.42,70.42,97.92,82.08,70.42,95.42,51.25,60.42,14.58,53.75,1.25
21213,71.25,91.25,86.25,82.92,97.92,95.42,72.92,3.75,76.25,30.42,14.58,97.08,56.25,37.92,97.92,96.25,65.42
21215,85.42,2.08,68.75,77.92,78.75,35.42,6.25,56.25,27.92,76.25,34.58,89.58,78.75,9.58,42.08,75.42,35.42
21217,52.08,76.25,51.25,27.92,25.42,61.25,18.75,29.58,17.92,23.75,90.42,49.58,65.42,98.75,31.25,86.25,85.42
21219,67.08,94.58,27.92,0.42,95.42,12.92,36.25,2.92,9.58,40.42,19.58,72.08,26.25,16.25,88.75,52.92,97.92
21221,74.58,86.25,92.08,14.58,22.92,13.75,67.08,38.75,7.08,98.75,23.75,66.25,98.75,7.08,54.58,32.08,8.75
21223,39.58,15.42,35.42,29.58,48.75,19.58,78.75,5.42,8.75,99.58,92.08,1.25,2.92,49.58,12.92,84.58,4.58
21225,75.42,90.42,77.92,87.92,61.25,5.42,10.42,7.92,42.08,15.42,93.75,4.58,81.25,33.75,40.42,50.42,43.75
21227,97.08,97.92,7.92,42.08,17.92,92.08,82.08,99.58,12.08,14.58,10.42,2.08,62.08,70.42,98.75,87.92,71.25
21229,72.92,47.08,58.75,17.08,59.58,15.42,46.25,34.58,92.92,27.08,72.08,83.75,47.08,82.08,79.58,64.58,95.42
21231,16.25,81.25,36.25,18.75,64.58,23.75,27.92,88.75,81.25,94.58,45.42,75.42,60.42,52.92,82.92,9.58,77.92
21233,68.75,70.42,67.08,12.92,87.92,17.92,59.58,75.42,95.42,54.58,97.08,18.75,12.08,35.42,27.92,34.58,55.42
21235,27.08,56.25,19.58,42.92,67.92,90.42,2.08,80.42,12.92,21.25,71.25,92.08,77.08,63.75,75.42,32.92,32.92
21237,2.08,65.42,31.25,77.08,47.92,92.92,79.58,36.25,88.75,10.42,60.42,29.58,91.25,31.25,5.42,72.08,27.92
21239,92.08,22.08,59.58,12.08,34.58,22.92,88.75,77.08,97.08,74.58,96.25,99.58,97.08,20.42,34.58,42.08,92.92
