% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.88,,,12.1,3.1,2.2,4.4,38.6,28.3,26.5,0.0,4.7,51.2,33.3,17605.0,1.7,0.4,3.1,0,0,1862,21001970100,7.1,91.8
0.0,2.78,,,11.9,1.5,6.1,4.0,44.8,23.2,21.9,0.0,0.0,52.1,42.5,19181.0,0.0,0.0,0.1,0,0,1600,21001970200,12.0,98.4
0.0,2.63,,,21.7,0.0,6.9,3.1,41.5,33.6,14.9,0.0,0.0,52.7,43.5,17227.0,0.0,0.0,0.0,0,0,2955,21001970300,16.9,100.0
0.0,2.12,37.09863412,-85.30813487,20.7,8.5,9.9,8.5,29.9,29.7,22.0,0.0,1.0,51.5,45.1,15342.0,1.8,0.0,0.9,2,0.488758553274682,4092,21001970401,7.4,88.8
0.2,2.38,,,20.2,3.8,6.9,9.4,27.9,24.2,31.7,0.0,0.8,49.4,30.0,13528.0,1.9,0.0,1.1,0,0,4240,21001970402,19.2,92.9
1.6,2.56,,,28.2,1.3,7.4,2.5,33.0,34.4,22.7,0.0,0.0,48.1,38.4,14002.0,0.0,0.0,0.0,0,0,2241,21001970500,11.8,97.1
0.0,2.55,,,19.4,3.5,11.6,1.8,49.0,26.7,10.9,0.0,0.0,44.1,42.1,21753.0,0.0,0.0,0.0,0,0,1623,21001970600,4.2,96.5
0.0,2.43,,,13.6,0.0,7.4,6.0,34.8,21.9,29.9,0.0,2.8,51.1,42.5,19455.0,2.4,0.3,1.4,0,0,3577,21003920100,19.7,95.9
0.6,2.8,,,12.6,0.0,15.2,3.0,28.5,25.3,27.9,0.0,0.0,53.2,37.2,24674.0,0.0,0.0,0.0,0,0,2548,21003920200,3.5,99.4
0.0,2.48,,,25.9,3.6,5.1,6.4,37.9,22.9,27.7,0.0,0.3,42.2,32.9,19147.0,0.3,0.5,0.0,0,0,4791,21003920300,16.0,95.6
0.0,2.33,,,18.7,2.2,6.0,2.3,44.7,23.4,23.6,0.0,1.9,53.1,36.9,17058.0,0.3,0.0,1.0,0,0,4011,21003920400,11.8,96.6
0.0,2.17,,,15.8,0.0,5.0,0.9,38.7,29.1,26.3,0.0,2.4,49.4,45.9,16739.0,0.0,0.0,0.0,0,0,1361,21003920500,9.0,100.0
1.8,2.74,,,27.8,0.0,6.5,1.1,40.3,36.4,15.8,0.0,1.1,47.7,38.5,17557.0,0.8,0.0,0.0,0,0,3578,21003920600,17.4,97.4
0.1,2.57,38.03134,-84.915665,7.6,3.8,11.4,7.2,36.3,13.9,31.2,0.0,3.1,48.3,35.0,29081.0,1.6,0.0,0.0,1,0.128749839062701,7767,21005950100,7.0,94.4
0.9,2.28,38.03168419,-84.89440616,18.5,3.0,11.4,10.5,34.7,13.1,30.3,0.0,0.2,45.1,43.6,30099.0,0.3,0.0,0.0,1,0.192196809532962,5203,21005950201,6.0,95.8
0.0,2.73,,,20.3,1.3,9.2,6.6,39.6,10.1,34.4,0.0,0.0,49.0,35.4,26964.0,1.5,0.0,0.0,0,0,3810,21005950202,8.1,97.2
0.4,2.55,,,12.6,0.2,9.5,5.5,48.3,15.1,21.6,0.0,1.5,52.6,40.6,27885.0,0.0,0.0,0.0,0,0,2025,21005950300,10.2,99.4
0.3,2.61,,,9.9,0.9,9.9,7.1,39.5,15.9,27.6,0.0,0.0,51.3,42.4,28333.0,0.2,0.4,0.0,0,0,2503,21005950400,11.1,98.3
