tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
28001000100,MS,Adams County,,,5,82.5,8018,36.9493087557604,3.02,11.1,39.0,61.3,59.9,31.6,0.4,0.2,0.0,7.2,0.6,20.8,25.2,40.5,34.3,20852.0,25.1,0,0
28001000200,MS,Adams County,,,4,80.3,3623,43.1823599523242,2.45,13.1,42.2,49.1,17.6,81.8,0.0,0.0,0.0,0.0,0.6,2.1,18.5,39.7,41.8,16494.0,27.5,0,0
28001000300,MS,Adams County,,,4,86.6,2069,1880.90909090909,2.83,14.3,38.1,45.0,2.1,96.9,0.0,0.0,0.0,0.0,1.1,3.9,23.8,22.7,53.6,14624.0,37.8,0,0
28001000400,MS,Adams County,,,4,81.4,2836,1890.66666666667,2.47,19.3,29.3,46.8,1.0,98.4,0.0,0.0,0.0,0.1,0.5,0.7,22.2,37.5,40.3,12425.0,55.4,0,0
28001000500,MS,Adams County,31.576761,-91.34967,4,78.8,3880,497.435897435897,2.52,6.8,38.7,46.1,43.7,51.3,0.0,0.0,0.0,0.0,4.9,12.8,24.0,34.5,41.4,16801.0,37.9,1,0.257731958762887
28001000600,MS,Adams County,,,4,85.3,2324,929.6,2.65,14.1,35.3,41.2,47.5,52.0,0.0,0.0,0.0,0.0,0.4,0.0,17.4,24.1,58.4,17750.0,27.5,0,0
28001000700,MS,Adams County,,,4,89.7,1655,1273.07692307692,2.05,7.1,55.5,44.3,61.1,38.6,0.0,0.0,0.0,0.2,0.0,1.9,5.2,21.3,73.4,18264.0,23.3,0,0
28001000800,MS,Adams County,,,4,85.8,3337,23.1897150799166,2.68,8.4,41.3,46.3,36.7,61.9,0.0,0.0,0.0,0.0,1.4,0.0,18.2,36.5,45.3,22225.0,32.6,0,0
28001000900,MS,Adams County,31.52116,-91.39710008,4,88.3,4005,1177.94117647059,2.05,3.4,47.0,48.0,74.2,21.4,0.0,0.6,0.0,3.0,0.9,4.1,8.0,31.1,60.9,30629.0,13.9,1,0.249687890137328
28003950100,MS,Alcorn County,,,5,87.6,5672,168.308605341246,2.52,2.9,40.9,48.5,96.8,1.4,0.0,0.2,0.0,0.3,1.4,1.0,14.2,35.7,50.2,22586.0,16.0,0,0
28003950200,MS,Alcorn County,34.930744,-88.49608,4,79.1,7259,653.963963963964,2.31,11.8,44.0,45.6,75.7,19.7,0.0,0.0,0.0,0.6,4.0,2.8,13.6,32.4,54.0,20810.0,16.7,1,0.137760022041604
28003950300,MS,Alcorn County,34.93519651,-88.54516923,4,80.4,3833,252.171052631579,2.41,5.9,37.2,55.4,80.8,9.8,0.0,0.9,0.0,5.7,2.8,10.3,23.6,29.7,46.6,20481.0,25.6,6,1.56535350900078
28003950400,MS,Alcorn County,,,5,86.4,5042,40.0476568705322,2.44,6.8,42.8,46.2,98.1,0.0,1.4,0.4,0.0,0.2,0.0,0.2,23.9,39.2,36.9,21406.0,9.3,0,0
28003950500,MS,Alcorn County,34.93157572,-88.511343915,4,81.1,6672,191.174785100287,2.56,11.3,32.1,51.3,63.9,30.7,0.4,0.0,0.0,2.7,2.3,4.4,18.9,31.4,49.7,17093.0,34.6,2,0.299760191846523
28003950600,MS,Alcorn County,,,5,87.5,4441,59.2133333333333,2.71,10.8,39.9,50.4,95.6,1.1,0.0,0.7,0.0,0.0,2.7,2.8,21.6,36.7,41.7,18340.0,22.8,0,0
28003950700,MS,Alcorn County,,,5,88.7,4390,42.1305182341651,2.64,2.9,40.0,49.5,92.4,7.5,0.0,0.0,0.0,0.0,0.0,1.7,19.5,40.6,39.9,21358.0,13.6,0,0
28005950100,MS,Amite County,,,5,93.5,4398,19.7662921348315,2.48,14.1,49.4,47.8,69.0,30.5,0.1,0.0,0.0,0.0,0.4,0.8,24.3,33.0,42.7,17267.0,22.9,0,0
28005950200,MS,Amite County,,,6,81.7,3752,21.3911060433295,2.61,14.0,42.5,48.4,57.4,42.4,0.0,0.1,0.0,0.0,0.2,0.0,29.3,36.5,34.1,16902.0,37.7,0,0
