% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.1,2.62,,,17.4,0.1,12.2,6.4,48.0,8.4,24.9,0.0,0.1,50.4,40.8,22423.0,0.2,1.4,0.2,0,0,3638,29001950100,4.3,98.0
0.7,2.57,,,9.8,1.3,13.6,6.1,37.1,16.1,27.1,1.9,0.0,53.4,43.6,22535.0,2.3,0.0,0.0,0,0,3166,29001950200,8.6,93.8
0.0,1.89,40.19505407,-92.5842582566667,39.8,2.1,13.9,11.1,37.4,18.5,19.1,0.0,2.9,53.5,27.6,12552.0,1.1,0.0,0.7,3,1.09930377427629,2729,29001950300,11.2,96.2
1.8,2.28,40.20469,-92.57412,16.4,0.9,19.3,18.4,28.3,7.8,26.1,0.2,0.6,45.9,33.2,25123.0,0.2,0.4,0.0,1,0.246730816679003,4053,29001950400,5.4,96.5
3.3,2.17,40.18432240875,-92.58522858125,29.1,2.6,15.3,15.3,33.0,16.1,20.3,0.0,3.1,45.2,32.8,16320.0,1.9,0.9,0.0,8,1.161777519605,6886,29001950500,9.2,91.4
0.3,2.28,,,46.2,1.2,12.5,12.4,38.4,5.6,31.1,0.0,9.6,49.7,22.7,10514.0,0.3,0.7,0.3,0,0,2035,29001950900,6.8,97.1
2.1,2.9,,,85.6,5.3,0.0,4.5,31.8,0.0,63.6,0.0,1.2,38.9,19.6,2810.0,0.3,0.0,0.7,0,0,2914,29001951000,1.7,91.6
0.0,2.75,,,7.4,0.1,15.9,7.0,35.6,7.4,34.1,0.0,1.3,49.5,40.5,29077.0,1.1,0.4,0.2,0,0,5941,29003010100,7.6,98.2
0.3,2.41,,,7.0,0.7,11.3,8.2,43.5,13.2,23.8,0.0,2.5,48.6,41.8,27689.0,1.6,0.0,2.1,0,0,6623,29003010200,7.8,95.3
0.0,2.52,,,11.6,0.0,4.9,4.2,57.4,9.3,24.2,0.0,0.5,47.1,42.3,25219.0,3.4,0.0,0.0,0,0,1729,29003010300,9.8,96.6
