tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
11001001302,8.76,52.26,42.09,11.02,7.06,67.51,92.37,83.33,33.05,18.93,75.42,39.27,78.25,65.25,56.78,59.04,61.86,59.04,50.00
11001001401,6.50,40.96,77.12,56.21,11.58,85.03,52.26,46.61,83.90,8.19,48.87,4.80,29.10,75.99,9.32,73.16,53.95,58.47,50.00
11001001402,11.58,68.08,83.33,29.10,46.61,83.33,79.94,12.15,62.43,14.41,50.00,30.79,16.10,20.62,72.03,59.60,90.11,29.66,50.00
11001001500,12.71,41.53,98.02,98.59,33.05,72.60,26.84,50.56,87.29,7.63,62.99,3.11,4.80,82.20,26.27,66.95,64.69,83.33,50.00
11001001600,31.92,55.08,99.15,96.89,20.06,38.14,35.31,57.34,74.86,2.54,37.57,73.16,46.05,92.37,3.67,5.37,1.41,16.67,50.00
11001001702,35.31,76.55,92.37,61.86,22.32,20.62,68.64,82.77,31.92,33.62,7.63,29.10,24.01,36.44,34.75,48.87,31.92,37.57,50.00
11001001803,57.91,99.15,79.38,52.26,3.11,60.73,85.03,54.52,40.40,95.76,4.24,90.68,63.56,99.72,0.85,99.72,42.66,96.33,50.00
11001001804,60.17,98.59,64.12,17.80,17.80,44.92,49.44,49.44,71.47,70.90,32.49,55.65,47.74,97.46,25.71,88.98,47.18,0.28,50.00
11001001901,51.13,81.64,81.07,64.69,4.24,64.69,37.57,43.79,17.80,4.24,72.60,89.55,93.50,50.56,67.51,13.28,92.94,12.71,50.00
11001001902,51.69,83.33,94.07,70.90,5.37,55.08,30.79,56.21,33.62,29.66,43.22,82.77,90.68,79.38,52.26,20.06,9.32,8.76,50.00
11001002001,50.56,95.20,96.33,10.45,78.25,89.55,38.14,4.24,69.77,89.55,24.58,65.25,32.49,56.21,44.92,95.20,49.44,95.76,50.00
11001002002,46.61,89.55,85.03,77.12,3.67,61.86,30.23,9.89,52.82,55.65,42.09,71.47,74.29,78.25,40.96,68.08,25.14,74.29,50.00
11001002101,58.47,98.02,95.20,0.85,98.59,98.02,31.36,72.03,61.86,43.79,89.55,60.17,59.60,72.60,7.06,62.43,44.35,3.67,50.00
11001002102,53.39,87.85,90.68,46.05,82.20,35.88,61.86,88.42,51.13,21.75,13.84,85.59,44.92,84.46,27.97,3.11,28.53,88.42,50.00
11001002201,59.60,80.51,75.42,91.81,30.79,72.03,4.80,69.21,34.75,4.80,85.03,80.51,50.56,6.50,40.40,14.41,71.47,85.59,50.00
11001002202,66.95,95.76,60.73,91.24,38.70,65.82,75.99,98.02,46.05,64.69,77.68,19.49,83.90,73.16,66.95,11.58,69.21,96.89,50.00
11001002301,52.26,82.77,82.77,84.46,32.49,34.18,33.05,91.24,56.21,24.58,88.98,81.07,14.41,54.52,53.95,70.34,43.22,95.20,50.00
11001002302,43.22,53.39,70.90,89.55,73.16,38.70,98.02,38.14,3.67,21.19,11.58,98.02,4.24,86.16,81.64,78.25,94.63,92.94,50.00
11001002400,50.00,86.72,75.99,82.20,44.92,64.12,6.50,51.69,51.69,31.92,81.07,69.77,38.70,14.97,80.51,9.89,33.05,90.68,50.00
11001002501,56.78,96.89,68.08,83.33,25.71,39.83,77.68,66.38,70.90,96.89,31.36,54.52,2.54,52.82,69.77,82.20,40.40,31.92,50.00
11001002502,48.31,96.33,45.48,23.45,14.97,21.75,43.79,4.80,49.44,95.20,47.74,35.88,38.14,4.24,43.22,12.15,11.02,22.32,50.00
11001002600,25.71,55.65,97.46,70.34,29.66,75.42,61.30,51.13,75.42,22.32,87.85,69.21,67.51,74.29,46.05,56.78,11.58,82.77,50.00
11001002701,29.66,91.81,37.57,30.23,52.26,63.56,25.71,26.27,59.60,93.50,0.28,40.96,69.21,30.79,95.20,0.85,26.27,36.44,50.00
11001002702,31.36,88.98,41.53,64.12,26.27,52.82,4.24,37.57,82.77,81.07,35.31,22.32,12.15,7.63,98.59,21.19,82.20,2.54,50.00
11001002801,47.74,97.46,14.41,28.53,20.62,29.66,48.31,1.41,46.61,92.94,19.49,64.69,91.81,81.64,25.14,94.07,70.34,45.48,50.00
11001002802,45.48,99.72,3.11,4.80,15.54,26.84,62.43,8.19,76.55,94.63,72.03,10.45,87.29,47.18,95.76,50.56,21.19,27.97,50.00
11001002900,38.70,92.94,33.05,47.74,31.36,25.71,1.41,60.17,79.94,61.86,75.99,42.66,84.46,61.30,73.16,69.21,40.96,88.98,50.00
11001003000,44.92,64.69,27.40,45.48,43.79,60.17,8.19,28.53,59.04,9.89,4.80,62.99,51.69,94.07,32.49,37.57,12.71,12.15,50.00
11001003100,39.83,94.63,29.10,26.27,21.75,58.47,38.70,2.54,27.97,74.86,98.59,39.83,83.33,58.47,70.90,67.51,85.59,77.12,50.00
11001003200,59.04,93.50,47.18,61.30,21.19,54.52,22.88,32.49,54.52,60.73,95.76,16.67,3.11,0.85,82.20,65.82,35.31,5.37,50.00
11001003301,37.01,46.61,56.21,93.50,69.21,42.09,11.02,76.55,18.93,39.27,48.31,72.03,30.23,35.31,12.71,12.71,14.97,77.68,50.00
11001003302,38.14,38.70,47.74,67.51,45.48,59.60,17.80,74.29,40.96,27.40,85.59,29.66,73.73,82.77,18.36,47.18,10.45,62.43,50.00
11001003400,62.99,61.30,25.14,21.19,2.54,88.98,18.36,98.59,5.37,38.70,13.28,70.90,58.47,2.54,23.45,26.27,30.23,17.80,50.00
11001003500,62.43,75.42,1.41,5.93,40.96,30.23,2.54,71.47,29.66,0.28,65.82,96.89,18.93,30.23,2.54,98.02,5.93,25.14,50.00
11001003600,36.44,86.16,6.50,69.77,95.76,5.93,44.35,95.76,83.33,0.85,94.63,53.95,68.08,31.92,87.85,4.24,67.51,30.79,50.00
11001003700,39.27,83.90,4.80,27.40,86.16,8.19,1.98,13.84,78.81,5.93,23.45,68.64,57.91,5.93,74.29,0.28,48.31,6.50,50.00
11001003800,21.19,85.59,11.02,36.44,88.42,3.11,39.27,34.18,90.11,42.09,29.10,13.84,48.31,33.05,30.23,85.59,19.49,1.41,50.00
11001003900,15.54,60.73,18.36,27.97,91.24,14.97,26.27,57.91,85.03,11.02,10.45,34.18,53.39,40.40,36.44,61.86,37.01,9.32,50.00
11001004001,8.19,72.60,23.45,88.42,93.50,9.32,16.10,48.31,78.25,35.31,9.89,74.29,64.12,45.48,27.40,71.47,60.73,70.34,50.00
11001004002,7.63,42.66,30.23,57.34,70.90,25.14,40.40,61.86,61.30,47.18,8.76,73.73,77.12,55.65,38.70,92.94,83.33,7.63,50.00
11001004100,0.85,17.23,72.03,79.94,44.35,43.79,88.98,5.37,81.07,73.73,53.95,40.40,55.65,70.34,42.66,56.21,52.82,78.81,50.00
11001004201,13.28,32.49,16.67,77.68,89.55,18.36,13.28,41.53,43.79,41.53,1.41,57.91,29.66,22.32,1.98,91.81,78.81,87.85,50.00
11001004202,4.80,30.79,21.19,30.79,65.82,45.48,70.34,64.69,41.53,54.52,16.10,25.14,87.85,27.40,24.01,16.10,62.43,68.64,50.00
11001004300,25.14,69.21,29.66,51.69,74.29,9.89,11.58,42.09,75.99,52.82,2.54,74.86,48.87,67.51,14.41,31.92,35.88,80.51,50.00
11001004400,19.49,24.01,31.92,73.73,74.86,36.44,32.49,47.18,57.34,33.05,31.92,14.41,31.92,89.55,7.63,31.36,32.49,94.07,50.00
11001004600,49.44,47.18,48.31,53.95,38.14,57.91,56.78,80.51,30.79,44.92,59.04,50.00,34.75,35.88,8.76,34.75,85.03,27.40,50.00
11001004701,53.95,67.51,1.98,9.89,70.34,11.58,43.22,3.11,28.53,1.98,91.81,79.94,22.32,22.88,1.41,24.01,13.84,28.53,50.00
11001004702,33.62,52.82,22.32,26.84,68.64,13.84,65.25,81.64,42.09,55.08,34.75,45.48,44.35,59.60,5.93,50.00,24.01,53.39,50.00
11001004801,37.57,63.56,31.36,57.91,66.38,33.05,62.99,78.81,29.10,17.23,94.07,68.08,25.14,13.28,18.93,48.31,31.36,64.69,50.00
11001004802,44.35,79.38,7.06,25.71,75.42,16.67,89.55,31.36,20.06,11.58,96.89,92.37,19.49,91.81,22.88,51.13,86.16,54.52,50.00
11001004901,42.09,84.46,20.06,72.03,64.12,41.53,60.73,30.79,32.49,59.60,61.86,75.42,70.90,73.73,31.36,41.53,60.17,38.14,50.00
11001004902,34.75,90.68,13.28,37.57,84.46,40.40,78.81,40.40,38.14,69.21,96.33,26.27,27.97,4.80,90.11,1.98,20.06,97.46,50.00
11001005001,20.06,81.07,34.18,97.46,91.81,34.75,72.60,45.48,24.01,91.81,20.06,58.47,25.71,42.09,19.49,45.48,57.34,20.62,50.00
11001005002,22.32,88.42,3.67,7.63,96.33,1.41,24.01,8.76,77.12,46.61,43.79,66.95,79.38,39.27,50.00,3.67,51.13,99.15,50.00
11001005201,9.32,73.73,2.54,13.84,96.89,2.54,15.54,52.82,85.59,13.28,45.48,27.97,62.43,70.90,21.19,55.08,61.30,76.55,50.00
11001005301,4.24,38.14,4.24,8.19,90.68,12.71,28.53,59.60,72.60,10.45,40.96,52.26,72.60,44.92,75.42,32.49,65.25,22.88,50.00
11001005500,9.89,48.87,9.32,12.15,76.55,59.04,73.16,18.36,48.31,30.79,34.18,83.33,75.42,95.20,59.60,79.94,55.08,55.65,50.00
11001005600,20.62,57.91,0.85,5.37,37.01,78.81,76.55,39.27,24.58,28.53,39.27,94.07,69.77,48.31,97.46,53.95,47.74,40.40,50.00
11001005800,1.98,56.21,17.80,69.21,79.38,55.65,99.72,0.28,4.24,50.56,99.72,5.37,95.76,81.07,0.28,72.60,52.26,44.92,50.00
11001005900,28.53,43.22,5.37,50.56,60.17,75.99,93.50,35.88,0.28,53.95,93.50,44.92,50.00,10.45,42.09,27.40,17.80,92.37,50.00
11001006400,81.07,46.05,27.97,11.58,24.58,85.59,88.42,24.01,73.73,68.64,22.88,56.78,0.85,18.36,26.84,35.31,4.80,24.01,50.00
11001006500,26.84,14.41,43.79,78.25,46.05,65.25,20.62,68.64,44.35,98.02,14.41,13.28,88.98,90.68,85.03,69.77,39.27,4.80,50.00
11001006600,16.10,2.54,77.68,22.88,98.02,81.07,21.75,22.32,64.12,85.03,70.90,22.88,78.81,87.29,92.37,94.63,59.60,69.21,50.00
11001006700,24.01,1.98,59.60,65.82,55.65,22.32,12.71,50.00,62.99,90.11,82.77,11.02,40.96,74.86,93.50,77.12,24.58,33.05,50.00
11001006801,47.18,21.75,53.39,74.29,88.98,17.80,37.01,44.35,21.75,65.82,64.12,70.34,57.34,52.26,33.05,68.64,81.07,73.73,50.00
11001006802,43.79,9.32,55.65,59.60,79.94,23.45,7.06,62.99,74.29,79.38,81.64,7.63,55.08,68.64,55.65,62.99,13.28,91.24,50.00
11001006804,99.72,92.37,50.00,99.72,99.15,96.33,86.16,5.93,80.51,1.41,25.71,25.71,56.21,51.13,99.15,83.90,48.87,33.62,50.00
11001006900,26.27,0.85,71.47,54.52,60.73,10.45,53.95,81.07,65.82,97.46,56.21,9.32,16.67,64.69,54.52,47.74,45.48,65.82,50.00
11001007000,27.97,45.48,40.96,96.33,94.07,37.01,46.61,96.89,22.32,98.59,8.19,31.36,65.82,15.54,71.47,17.23,66.95,79.94,50.00
11001007100,63.56,7.06,26.84,76.55,48.87,77.12,29.10,16.67,47.74,57.34,27.97,17.23,53.95,95.76,64.12,25.71,2.54,50.00,50.00
11001007200,35.88,5.37,36.44,81.64,78.81,56.21,66.95,84.46,16.67,96.33,17.80,53.39,43.22,29.10,39.27,55.65,26.84,31.36,50.00
11001007301,40.40,18.93,33.62,99.15,68.08,98.59,0.28,73.73,4.80,99.72,86.16,99.15,80.51,12.71,61.86,51.69,39.83,43.79,50.00
11001007304,90.68,5.93,54.52,22.32,8.76,68.08,64.12,22.88,92.37,82.20,83.33,62.43,20.06,24.58,81.07,63.56,64.12,70.90,50.00
11001007401,99.15,31.36,12.71,40.96,9.32,92.37,81.07,1.98,68.64,50.00,7.06,9.89,0.28,48.87,20.06,15.54,16.10,46.05,50.00
11001007403,89.55,50.00,12.15,47.18,59.60,51.13,5.93,85.03,81.64,40.96,84.46,88.42,21.75,98.02,77.12,13.84,91.24,8.19,50.00
11001007404,96.33,66.38,38.70,8.76,39.27,93.50,22.32,99.15,91.81,72.60,99.15,8.76,28.53,86.72,57.34,33.62,88.42,72.60,50.00
11001007406,87.29,70.34,10.45,34.18,13.28,79.94,0.85,18.93,70.34,78.81,91.24,88.98,1.41,98.59,52.82,27.97,38.70,86.72,50.00
11001007407,77.12,29.66,51.13,29.66,49.44,24.01,60.17,85.59,67.51,85.59,60.17,95.76,13.28,39.83,5.37,33.05,84.46,39.83,50.00
11001007408,97.46,43.79,8.19,60.73,87.85,43.22,18.93,0.85,88.98,14.97,18.93,41.53,9.89,79.94,77.68,29.66,95.20,93.50,50.00
11001007409,87.85,39.27,20.62,16.10,30.23,51.69,29.66,43.22,55.08,87.29,88.42,56.21,9.32,24.01,6.50,60.17,91.81,60.73,50.00
11001007502,93.50,13.84,24.58,35.88,51.13,50.00,44.92,6.50,90.68,17.80,30.79,49.44,73.16,91.24,92.94,43.79,12.15,34.75,50.00
11001007503,86.16,31.92,19.49,83.90,50.56,84.46,39.83,65.25,44.92,52.26,33.05,77.12,15.54,96.89,16.67,8.19,74.29,41.53,50.00
11001007504,92.37,20.62,28.53,55.08,27.40,82.20,48.87,40.96,52.26,56.78,38.70,50.56,30.79,77.12,14.97,30.79,87.29,34.18,50.00
11001007601,74.29,20.06,67.51,48.87,47.74,28.53,54.52,33.05,60.73,69.77,39.83,91.24,59.04,21.19,31.92,49.44,81.64,30.23,50.00
11001007603,70.90,68.64,72.60,32.49,77.68,1.98,95.76,60.73,66.38,99.15,55.65,85.03,8.76,96.33,48.31,14.97,51.69,26.84,50.00
11001007604,72.03,12.15,74.29,12.71,97.46,82.77,52.82,13.28,21.19,86.16,22.32,60.73,52.82,51.69,3.11,10.45,6.50,57.91,50.00
11001007605,73.73,51.13,48.87,16.67,82.77,47.74,72.03,29.66,47.18,42.66,90.11,93.50,61.86,75.42,86.72,16.67,97.46,85.03,50.00
11001007703,94.07,35.88,34.75,18.93,18.36,61.30,50.00,7.06,34.18,38.14,26.84,0.28,51.13,11.58,66.38,46.61,5.37,75.99,50.00
11001007707,81.64,9.89,52.82,86.16,52.82,52.26,7.63,26.84,8.19,51.13,62.43,59.60,76.55,99.15,64.69,5.93,68.64,23.45,50.00
11001007708,95.76,26.84,60.17,33.62,31.92,44.35,69.21,37.01,79.38,16.67,55.08,2.54,92.94,5.37,37.57,78.81,99.15,46.61,50.00
11001007709,79.38,39.83,73.73,63.56,63.56,15.54,90.11,17.80,63.56,65.25,11.02,77.68,70.34,16.67,78.25,25.14,59.04,84.46,50.00
11001007803,78.81,73.16,78.25,42.09,94.63,22.88,81.64,75.42,14.97,75.99,21.75,31.92,52.26,33.62,60.73,22.32,78.25,79.38,50.00
11001007804,85.59,51.69,69.21,40.40,35.88,20.06,45.48,7.63,12.71,61.30,66.38,16.10,5.37,76.55,82.77,46.05,80.51,60.17,50.00
11001007806,82.20,16.10,86.16,37.01,62.43,19.49,74.29,21.19,13.28,25.71,21.19,37.57,42.66,71.47,90.68,39.27,99.72,35.31,50.00
11001007807,80.51,42.09,78.81,41.53,48.31,5.37,42.09,47.74,5.93,57.91,73.16,27.40,82.77,17.23,76.55,73.73,92.37,51.69,50.00
11001007808,86.72,47.74,53.95,73.16,39.83,57.34,23.45,12.71,1.41,59.04,60.73,1.98,99.15,69.21,24.58,90.11,34.75,37.01,50.00
11001007809,79.94,33.05,61.30,44.35,62.99,17.23,40.96,59.04,3.11,31.36,46.61,43.22,36.44,90.11,47.18,18.36,98.59,47.74,50.00
11001007901,70.34,44.35,66.95,31.36,80.51,46.05,36.44,34.75,73.16,26.27,50.56,26.84,17.80,8.19,61.30,90.68,9.89,57.34,50.00
11001007903,64.12,33.62,62.99,35.31,66.95,29.10,33.62,79.94,39.83,40.40,66.95,65.82,49.44,83.90,55.08,24.58,56.78,53.95,50.00
11001008001,30.79,7.63,44.92,43.22,54.52,16.10,5.37,56.78,56.78,49.44,92.94,12.71,86.72,85.03,70.34,81.07,29.10,75.42,50.00
11001008002,34.18,4.80,56.78,81.07,72.60,27.97,21.19,48.87,26.84,87.85,44.35,28.53,75.99,43.22,65.25,75.42,66.38,42.66,50.00
11001008100,21.75,11.58,46.61,72.60,85.59,8.76,3.67,73.16,64.69,83.90,52.82,21.75,39.27,65.82,85.59,79.38,50.56,56.21,50.00
11001008200,18.93,3.67,25.71,33.05,59.04,26.27,9.89,87.85,53.95,81.64,51.13,7.06,74.86,68.08,88.42,64.12,22.88,56.78,50.00
11001008301,24.58,25.71,37.01,62.99,55.08,40.96,16.67,75.99,30.23,74.29,86.72,33.62,77.68,38.70,91.81,91.24,34.18,74.86,50.00
11001008302,29.10,22.88,44.35,87.29,81.07,32.49,10.45,52.26,23.45,75.42,74.86,46.05,26.27,56.78,50.56,96.89,46.61,35.88,50.00
11001008402,42.66,4.24,61.86,4.24,24.01,7.63,55.08,94.63,86.72,71.47,49.44,6.50,34.18,60.17,94.07,93.50,20.62,87.29,50.00
11001008410,41.53,34.75,55.08,95.20,75.99,49.44,14.97,82.20,9.89,76.55,76.55,48.87,26.84,46.61,38.14,42.66,37.57,25.71,50.00
11001008701,46.05,57.34,51.69,78.81,61.30,27.40,9.32,20.06,19.49,30.23,68.08,87.29,7.06,29.66,20.62,19.49,96.33,4.24,50.00
11001008702,65.25,70.90,62.43,31.92,18.93,53.95,74.86,79.38,48.87,48.31,35.88,63.56,24.58,57.34,83.33,57.34,1.98,66.38,50.00
11001008802,68.08,65.82,59.04,53.39,85.03,33.62,41.53,61.30,58.47,12.15,73.73,75.99,12.71,59.04,39.83,97.46,15.54,44.35,50.00
11001008803,76.55,82.20,7.63,88.98,83.90,91.81,96.89,95.20,6.50,37.01,0.85,15.54,7.63,92.94,79.94,42.09,65.82,16.10,50.00
11001008804,69.21,78.25,46.05,87.85,86.72,37.57,98.59,64.12,8.76,23.45,57.91,51.13,79.94,16.10,35.31,72.03,8.76,71.47,50.00
11001008903,73.16,87.29,22.88,34.75,83.33,4.80,55.65,94.07,39.27,35.88,69.77,51.69,1.98,40.96,53.39,35.88,70.90,26.27,50.00
11001008904,74.86,79.94,50.56,24.01,64.69,7.06,94.07,97.46,60.17,53.39,53.39,18.93,6.50,9.32,68.08,30.23,57.91,59.60,50.00
11001009000,67.51,8.76,95.76,3.67,10.45,0.85,91.81,9.32,20.62,39.83,3.11,82.20,17.23,25.71,91.24,38.70,21.75,15.54,50.00
11001009102,72.60,60.17,52.26,39.83,7.63,76.55,56.21,87.29,18.36,27.97,37.01,38.14,33.62,83.33,8.19,64.69,25.71,61.30,50.00
11001009201,57.34,64.12,49.44,74.86,34.75,69.21,25.14,70.90,10.45,29.10,20.62,36.44,23.45,26.27,84.46,40.40,56.21,99.72,50.00
11001009203,61.86,72.03,83.90,21.75,41.53,62.99,19.49,24.58,50.00,63.56,38.14,37.01,3.67,3.11,12.15,74.86,7.63,82.20,50.00
11001009204,83.33,90.11,38.14,15.54,56.78,11.02,95.20,99.72,96.89,3.11,36.44,5.93,35.31,62.99,75.99,99.15,42.09,39.27,50.00
11001009301,54.52,53.95,87.29,85.59,65.25,66.95,34.75,16.10,11.58,18.36,63.56,48.31,92.37,9.89,73.73,85.03,29.66,69.77,50.00
11001009302,55.65,77.68,82.20,92.94,81.64,12.15,90.68,92.37,22.88,83.33,1.98,61.86,43.79,20.06,17.23,66.38,82.77,11.02,50.00
11001009400,65.82,71.47,92.94,94.63,47.18,31.92,31.92,62.43,31.36,15.54,79.94,59.04,66.38,34.18,89.55,80.51,14.41,1.98,50.00
11001009501,64.69,94.07,32.49,66.38,11.02,91.24,20.06,66.95,0.85,86.72,41.53,20.62,45.48,14.41,33.62,86.16,95.76,86.16,50.00
11001009503,48.87,12.71,98.59,59.04,16.67,18.93,27.97,55.08,14.41,12.71,58.47,95.20,64.69,77.68,44.35,44.35,0.85,13.28,50.00
11001009504,55.08,77.12,99.72,0.28,99.72,99.72,14.41,39.83,25.14,24.01,27.40,33.05,56.78,44.35,56.21,38.14,73.16,21.19,50.00
11001009505,60.73,75.99,93.50,17.23,14.41,39.27,82.20,91.81,43.22,3.67,61.30,46.61,85.03,13.84,46.61,29.10,55.65,83.90,50.00
11001009507,68.64,85.03,84.46,58.47,4.80,48.87,13.84,90.11,66.95,7.06,68.64,18.36,97.46,87.85,30.79,60.73,68.08,0.85,50.00
11001009508,56.21,78.81,90.11,18.36,1.98,35.31,59.60,88.98,26.27,34.18,15.54,86.72,99.72,93.50,83.90,8.76,54.52,65.25,50.00
11001009509,61.30,74.86,87.85,48.31,9.89,21.19,12.15,44.92,36.44,20.62,29.66,34.75,96.89,1.98,13.84,4.80,77.12,98.59,50.00
11001009601,95.20,21.19,64.69,43.79,8.19,78.25,66.38,25.71,37.57,6.50,28.53,1.41,82.20,42.66,94.63,76.55,4.24,62.99,50.00
11001009602,90.11,15.54,39.27,1.98,0.85,74.29,47.18,46.05,15.54,32.49,14.97,0.85,65.25,88.98,51.69,26.84,93.50,72.03,50.00
11001009603,77.68,37.01,85.59,6.50,71.47,3.67,65.82,36.44,55.65,44.35,54.52,43.79,71.47,1.41,47.74,92.37,22.32,51.13,50.00
11001009604,69.77,24.58,94.63,20.06,50.00,0.28,84.46,58.47,53.39,60.17,65.25,97.46,11.02,19.49,88.98,44.92,98.02,18.93,50.00
11001009700,94.63,18.36,26.27,46.61,42.09,68.64,46.05,14.97,92.94,68.08,69.21,38.70,85.59,8.76,9.89,86.72,18.36,55.08,50.00
11001009801,98.59,69.77,13.84,71.47,77.12,87.85,78.25,96.33,93.50,78.25,78.25,35.31,42.09,46.05,22.32,82.77,16.67,90.11,50.00
11001009802,96.89,59.60,18.93,80.51,73.73,73.16,75.42,42.66,97.46,62.99,47.18,61.30,94.63,37.01,60.17,70.90,43.79,7.06,50.00
11001009803,92.94,11.02,24.01,49.44,72.03,83.90,83.33,17.23,94.07,47.74,5.93,83.90,95.20,63.56,34.18,20.62,76.55,40.96,50.00
11001009804,85.03,59.04,35.31,66.95,40.40,77.68,50.56,14.41,91.24,91.24,51.69,84.46,96.33,41.53,43.79,39.83,62.99,94.63,50.00
11001009807,75.99,3.11,73.16,42.66,51.69,31.36,91.24,21.75,98.02,88.42,56.78,99.72,88.42,12.15,45.48,58.47,23.45,20.06,50.00
11001009810,91.24,1.41,17.23,9.32,17.23,81.64,69.77,70.34,96.33,70.34,40.40,57.34,98.59,47.74,17.80,22.88,50.00,73.16,50.00
11001009811,91.81,23.45,15.54,55.65,58.47,66.38,27.40,77.12,98.59,46.05,80.51,79.38,98.02,50.00,29.10,54.52,73.73,67.51,50.00
11001009901,66.38,10.45,96.89,86.72,61.86,6.50,59.04,78.25,50.56,84.46,92.37,96.33,86.16,78.81,69.21,36.44,0.28,17.23,50.00
11001009902,78.25,8.19,79.94,44.92,35.31,24.58,34.18,38.70,12.15,80.51,90.68,87.85,66.95,25.14,48.87,81.64,90.68,47.18,50.00
11001009903,75.42,6.50,91.24,1.41,67.51,53.39,3.11,29.10,13.84,56.21,95.20,47.74,5.93,94.63,96.33,75.99,38.14,63.56,50.00
11001009904,84.46,17.80,40.40,38.70,34.18,47.18,17.23,27.97,1.98,73.16,33.62,8.19,22.88,80.51,29.66,7.63,33.62,48.87,50.00
11001009905,88.98,62.99,57.91,94.07,92.37,13.28,63.56,53.95,27.40,51.69,46.05,4.24,94.07,34.75,21.75,74.29,88.98,5.93,50.00
11001009906,82.77,48.31,58.47,19.49,53.39,4.24,73.73,67.51,17.23,62.43,52.26,17.80,13.84,27.97,35.88,83.33,86.72,32.49,50.00
11001009907,88.42,13.28,43.22,50.00,42.66,46.61,24.58,11.58,11.02,43.22,16.67,11.58,81.07,37.57,51.13,28.53,18.93,48.31,50.00
11001010100,18.36,61.86,21.75,20.62,53.95,42.66,99.15,93.50,35.31,45.48,97.46,30.23,89.55,53.39,79.38,23.45,79.94,14.97,50.00
11001010200,32.49,19.49,81.64,3.11,95.20,90.11,80.51,90.68,69.21,88.98,79.38,66.38,68.64,28.53,13.28,17.80,7.06,81.07,50.00
11001010300,52.82,91.24,86.72,65.25,12.15,62.43,87.85,65.82,42.66,13.84,6.50,64.12,90.11,66.95,86.16,11.02,27.97,91.81,50.00
11001010400,83.90,36.44,57.34,90.68,56.21,70.90,77.12,55.65,87.85,77.68,59.60,81.64,62.99,7.06,28.53,53.39,17.23,29.10,50.00
