% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.65,,,38.3,37.1,5.7,0.0,40.5,35.0,18.8,0.0,1.3,49.9,35.5,15329.0,2.6,0.0,0.3,0,0,6284,22001960100,15.1,59.9
0.1,2.77,,,13.8,8.7,9.8,4.7,39.6,21.1,24.8,0.0,0.6,55.6,38.7,25657.0,0.8,0.0,0.0,0,0,5324,22001960200,8.2,90.4
0.0,2.87,30.33386945,-92.54982042,14.5,5.0,5.2,2.4,54.9,19.7,17.8,0.0,1.8,49.3,39.0,21199.0,0.1,0.2,1.6,1,0.25419420437214,3934,22001960300,5.7,93.1
0.0,2.86,,,15.6,3.1,7.8,1.8,38.8,28.5,23.1,0.0,0.0,48.2,33.9,21145.0,0.9,0.1,0.0,0,0,6494,22001960400,7.5,95.9
0.0,3.06,,,8.7,9.1,10.0,3.3,34.6,23.6,28.5,0.0,3.2,46.1,31.8,24689.0,2.3,0.0,0.3,0,0,6406,22001960500,4.4,88.2
2.6,2.51,,,11.2,11.9,11.6,3.8,36.8,22.0,25.8,0.0,0.9,46.4,36.7,23919.0,2.6,0.0,1.0,0,0,6086,22001960600,4.5,81.9
0.0,2.35,,,26.4,46.9,5.2,2.6,40.8,37.0,14.5,0.0,0.0,51.7,39.1,14295.0,0.0,0.0,0.0,0,0,3961,22001960700,4.5,53.1
1.0,2.75,30.2196132,-92.37099348,22.5,16.8,10.3,2.1,34.9,30.8,21.9,0.7,4.0,41.6,30.6,17485.0,2.2,1.7,3.8,2,0.353794445427207,5653,22001960800,3.6,73.8
0.0,2.61,30.20992,-92.384605,29.8,52.7,9.6,6.6,36.1,27.0,20.7,0.0,3.3,47.3,35.3,17174.0,0.7,0.4,3.0,1,0.222766763198931,4489,22001960900,11.4,43.2
0.0,2.87,,,36.6,19.6,5.7,0.9,36.3,41.7,15.4,0.0,2.1,51.1,31.0,14273.0,1.7,0.0,1.8,0,0,5776,22001961000,21.3,76.9
