% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
5.5,2.24,36.0010185,-84.263595,35.8,24.9,16.6,11.2,32.3,13.9,26.1,0.0,4.0,44.1,31.4,17962.0,3.0,0.3,0.0,2,0.621890547263682,3216,47001020100,5.5,66.2
6.5,2.27,36.0215545454545,-84.2263632727273,1.9,7.9,27.1,33.6,12.4,5.7,21.2,0.0,1.0,48.0,48.9,47861.0,0.6,0.0,0.0,11,2.92786797977109,3757,47001020201,3.9,84.9
3.5,2.17,36.02221,-84.243195,15.9,9.0,20.8,21.3,19.0,13.6,25.4,0.0,7.8,44.9,49.6,30040.0,1.7,0.0,0.0,1,0.239693192713327,4172,47001020202,9.3,85.8
1.4,2.31,,,14.1,5.2,17.3,13.0,28.1,8.1,33.5,0.0,6.3,46.2,40.1,33145.0,4.8,0.0,3.3,0,0,3783,47001020300,8.5,85.2
0.0,2.11,36.025022051,-84.24266708,19.9,5.9,12.8,5.9,35.1,13.1,33.1,0.0,6.7,47.6,43.5,26858.0,2.2,0.2,0.0,10,2.28362639872117,4379,47001020400,10.5,91.7
0.3,2.49,,,29.4,14.6,10.1,6.1,45.0,15.8,22.9,0.0,2.9,47.2,36.9,17482.0,7.7,0.0,0.8,0,0,3817,47001020500,11.5,76.6
0.3,2.63,,,8.4,1.5,22.5,23.8,23.2,3.4,27.0,0.0,3.7,52.6,40.6,35038.0,4.5,1.2,0.3,0,0,2592,47001020600,4.8,92.1
0.0,2.52,,,28.8,0.0,0.8,0.5,53.8,33.3,11.6,0.0,0.0,54.9,44.4,14681.0,0.0,4.1,0.0,0,0,1567,47001020700,12.0,95.9
0.0,2.45,,,19.4,0.0,2.3,0.0,49.9,30.7,17.1,0.0,2.6,50.8,38.6,16279.0,0.5,0.5,0.1,0,0,5167,47001020800,5.4,98.9
1.3,2.38,,,18.8,0.2,13.6,12.5,36.2,14.2,23.6,0.0,0.1,48.3,44.6,24723.0,0.4,0.0,0.0,0,0,5644,47001020901,6.9,98.1
0.3,2.6,,,16.9,0.0,6.6,4.8,42.4,12.1,34.1,0.0,1.5,49.9,38.2,23267.0,0.9,0.2,1.1,0,0,6093,47001020902,9.7,97.5
0.0,2.32,36.07085537,-84.27259622,19.8,0.2,6.9,2.0,46.3,21.3,23.5,0.0,0.1,44.8,43.7,18857.0,1.8,0.4,0.0,1,0.168634064080944,5930,47001021000,10.8,97.7
2.1,2.37,,,9.5,3.0,16.9,11.2,35.3,8.7,28.0,0.0,0.0,50.6,50.6,26526.0,0.9,0.0,0.0,0,0,3635,47001021100,7.0,94.0
0.0,2.46,,,15.2,2.1,6.4,3.1,37.2,21.6,31.7,0.0,3.3,54.0,41.6,21457.0,1.4,0.4,1.6,0,0,4937,47001021201,9.2,94.4
0.0,2.05,,,16.4,0.1,12.5,5.5,35.1,22.1,24.7,0.0,0.9,43.8,39.0,23359.0,1.1,0.0,0.2,0,0,5181,47001021202,10.1,98.6
0.2,2.54,,,7.7,0.0,12.1,5.9,35.8,14.2,32.0,0.0,0.9,50.6,39.5,28129.0,0.0,1.4,0.0,0,0,3359,47001021301,3.5,98.4
0.0,2.58,,,12.7,1.6,11.5,6.2,37.5,17.7,27.1,0.0,0.1,50.0,40.7,25398.0,0.0,0.0,0.0,0,0,7443,47001021302,6.9,98.4
,,35.963275,-84.298102,,,,,,,,,,,,,,,,1,0,0,47001980100,,
0.0,2.8,,,8.3,7.5,15.4,9.6,42.2,13.1,19.7,0.0,3.0,51.9,39.3,28526.0,2.1,0.0,0.2,0,0,3849,47003950100,7.5,90.2
0.0,2.79,,,10.1,1.9,8.7,3.5,43.5,21.0,23.3,0.0,3.3,51.0,36.4,23429.0,2.8,0.1,0.0,0,0,6827,47003950200,14.2,95.2
