% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.3,2.55,,,9.7,1.1,8.4,6.5,45.7,6.9,32.6,0.0,2.8,50.5,42.3,30355.0,1.6,0.6,1.4,0,0,4467,18001030100,5.9,95.0
0.2,2.18,,,14.8,0.4,6.8,2.8,40.7,15.4,34.3,0.0,10.2,53.1,43.6,23109.0,2.3,1.0,1.2,0,0,4842,18001030200,7.9,95.0
0.0,2.57,40.81797,-84.912605,17.9,0.1,5.4,5.9,48.8,11.7,28.1,0.0,9.2,47.7,32.9,25756.0,4.4,0.0,0.0,1,0.170794192997438,5855,18001030300,10.8,95.6
0.0,2.74,,,6.9,0.3,12.9,5.1,49.4,12.2,20.3,0.0,1.3,47.3,40.8,28961.0,0.8,0.0,0.5,0,0,2986,18001030400,6.1,98.3
0.1,3.88,,,22.8,0.0,6.1,5.1,34.3,33.7,20.9,0.0,0.1,49.8,22.1,24314.0,0.1,0.0,0.0,0,0,6044,18001030500,7.1,99.7
0.7,2.39,,,14.8,0.6,14.5,5.3,43.2,7.3,29.8,0.0,2.5,51.8,37.6,21744.0,2.8,0.0,0.0,0,0,3444,18001030600,9.1,95.9
0.0,3.28,,,15.5,0.5,8.2,4.9,38.8,22.1,26.1,0.0,1.0,47.6,27.7,22948.0,0.0,0.0,0.0,0,0,6625,18001030700,11.9,99.4
1.0,2.34,41.096581351579,-85.1288696605263,14.8,8.6,15.1,2.6,32.1,6.0,44.2,0.0,2.5,51.0,37.1,25716.0,2.6,0.6,0.9,19,7.17251793129483,2649,18003000100,12.5,86.2
1.4,2.63,,,15.3,3.3,21.0,12.0,25.9,9.7,31.4,0.0,1.8,47.7,32.8,25672.0,2.2,0.4,0.7,0,0,3428,18003000300,15.5,92.1
0.0,2.22,41.089829538,-85.104790728,14.7,8.5,16.6,4.7,33.8,7.8,37.1,0.0,3.7,54.4,30.5,28673.0,3.2,0.2,0.4,5,1.94704049844237,2568,18003000400,12.0,87.7
5.5,2.09,,,33.3,13.0,11.7,3.0,29.5,20.8,35.0,0.3,12.2,46.1,32.9,18987.0,4.4,0.0,1.0,0,0,2939,18003000500,12.9,75.8
0.0,3.28,,,36.4,7.8,5.0,0.0,52.3,23.7,19.1,0.0,6.0,49.2,26.7,15338.0,9.3,0.9,4.0,0,0,2577,18003000600,21.3,78.0
4.9,2.65,41.08849204,-85.14358989,27.9,2.9,8.9,1.2,37.5,16.9,35.5,0.0,8.9,49.4,29.6,23803.0,8.4,0.2,6.2,1,0.299132515704457,3343,18003000701,7.1,77.4
15.3,2.2,41.1044565725,-85.16546186,13.8,10.4,18.5,2.5,40.6,8.0,30.4,0.0,13.9,52.9,30.1,27561.0,1.9,0.0,5.7,4,1.45401672119229,2751,18003000704,10.5,66.7
3.0,2.25,,,18.4,3.7,11.2,4.7,42.5,11.8,29.8,0.0,3.5,48.2,35.1,25156.0,2.0,1.0,0.0,0,0,4228,18003000800,9.2,90.3
1.2,2.19,,,18.5,4.0,8.6,5.0,41.7,23.5,21.1,0.0,3.3,45.3,35.4,21506.0,4.0,0.7,0.6,0,0,2793,18003000900,14.0,89.4
