county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
42035,51.49,76.87,14.18,12.69,29.10,94.78,47.01,12.69,24.63,84.33,20.15,30.60,63.43,61.94,18.66,12.69,67.91
42037,55.97,38.06,60.45,39.55,57.46,88.81,78.36,0.75,90.30,57.46,0.75,21.64,20.15,32.09,29.10,64.93,32.09
42039,12.69,67.91,21.64,15.67,36.57,84.33,18.66,99.25,33.58,44.03,90.30,15.67,72.39,24.63,66.42,70.90,39.55
42041,78.36,6.72,82.84,79.85,12.69,51.49,54.48,33.58,82.84,33.58,87.31,35.07,78.36,5.22,48.51,50.00,90.30
42043,88.81,45.52,85.82,51.49,20.15,47.01,30.60,73.88,88.81,8.21,6.72,3.73,11.19,81.34,88.81,81.34,64.93
42045,96.27,15.67,84.33,30.60,24.63,17.16,2.24,9.70,3.73,21.64,9.70,79.85,17.16,12.69,81.34,8.21,76.87
42047,3.73,17.16,90.30,70.90,82.84,57.46,70.90,63.43,76.87,23.13,2.24,66.42,84.33,3.73,93.28,14.18,12.69
42049,66.42,66.42,88.81,2.24,64.93,97.76,91.79,93.28,15.67,32.09,5.22,26.12,93.28,60.45,58.96,11.19,85.82
42051,23.13,84.33,47.01,8.21,14.18,0.75,90.30,18.66,67.91,72.39,48.51,94.78,55.97,97.76,54.48,69.40,91.79
42053,45.52,99.25,99.25,99.25,39.55,66.42,11.19,69.40,18.66,93.28,61.94,42.54,69.40,82.84,63.43,36.57,41.04
42055,70.90,48.51,8.21,78.36,9.70,29.10,75.37,58.96,9.70,18.66,78.36,2.24,50.00,84.33,78.36,90.30,0.75
42057,29.10,44.03,30.60,81.34,26.12,8.21,84.33,8.21,17.16,27.61,23.13,48.51,81.34,36.57,82.84,78.36,17.16
42059,26.12,75.37,70.90,35.07,6.72,5.22,97.76,32.09,36.57,87.31,50.00,44.03,82.84,70.90,8.21,82.84,45.52
42061,39.55,64.93,58.96,41.04,33.58,15.67,24.63,14.18,32.09,97.76,52.99,54.48,57.46,17.16,84.33,21.64,63.43
42063,60.45,87.31,32.09,6.72,17.16,70.90,82.84,41.04,6.72,41.04,97.76,27.61,12.69,20.15,73.88,18.66,47.01
42065,8.21,58.96,35.07,45.52,47.01,81.34,67.91,64.93,48.51,11.19,41.04,69.40,18.66,76.87,99.25,58.96,8.21
42067,54.48,85.82,0.75,90.30,3.73,48.51,5.22,79.85,79.85,50.00,47.01,87.31,88.81,75.37,45.52,6.72,24.63
42069,72.39,33.58,57.46,26.12,79.85,91.79,32.09,24.63,96.27,79.85,58.96,60.45,15.67,51.49,11.19,9.70,3.73
42071,84.33,60.45,5.22,96.27,8.21,72.39,60.45,75.37,58.96,54.48,73.88,33.58,27.61,42.54,14.18,52.99,26.12
42073,21.64,36.57,73.88,18.66,50.00,35.07,69.40,87.31,72.39,39.55,26.12,67.91,70.90,57.46,26.12,38.06,70.90
42075,79.85,55.97,6.72,84.33,45.52,41.04,44.03,81.34,87.31,94.78,57.46,5.22,60.45,39.55,90.30,96.27,99.25
42077,97.76,70.90,17.16,69.40,78.36,64.93,79.85,97.76,99.25,99.25,94.78,50.00,54.48,27.61,94.78,61.94,50.00
42079,73.88,73.88,50.00,38.06,88.81,67.91,81.34,44.03,93.28,64.93,67.91,24.63,8.21,87.31,38.06,2.24,60.45
42081,61.94,52.99,61.94,21.64,70.90,76.87,50.00,11.19,29.10,52.99,12.69,12.69,29.10,23.13,0.75,47.01,94.78
42083,17.16,82.84,78.36,9.70,84.33,79.85,55.97,38.06,51.49,69.40,63.43,14.18,91.79,79.85,67.91,55.97,81.34
42085,27.61,54.48,75.37,20.15,48.51,52.99,48.51,94.78,63.43,38.06,30.60,76.87,41.04,18.66,50.00,45.52,44.03
42087,41.04,93.28,3.73,73.88,5.22,58.96,23.13,66.42,91.79,6.72,82.84,88.81,36.57,41.04,55.97,0.75,48.51
42089,91.79,78.36,9.70,29.10,94.78,30.60,27.61,85.82,0.75,96.27,14.18,93.28,23.13,52.99,69.40,97.76,14.18
42091,94.78,0.75,94.78,75.37,52.99,50.00,8.21,26.12,66.42,9.70,93.28,81.34,99.25,54.48,57.46,87.31,88.81
42093,64.93,11.19,67.91,61.94,55.97,73.88,12.69,21.64,94.78,60.45,24.63,63.43,87.31,2.24,27.61,99.25,5.22
42095,87.31,24.63,51.49,85.82,90.30,69.40,96.27,54.48,57.46,45.52,38.06,57.46,30.60,8.21,72.39,76.87,15.67
42097,38.06,90.30,42.54,67.91,63.43,38.06,72.39,3.73,85.82,14.18,42.54,9.70,79.85,47.01,51.49,72.39,6.72
42099,50.00,18.66,12.69,94.78,23.13,45.52,36.57,42.54,5.22,35.07,33.58,0.75,61.94,85.82,85.82,51.49,30.60
42101,99.25,97.76,66.42,0.75,15.67,2.24,3.73,45.52,84.33,2.24,11.19,55.97,75.37,44.03,30.60,33.58,38.06
42103,81.34,30.60,24.63,42.54,97.76,24.63,15.67,78.36,11.19,88.81,88.81,52.99,24.63,58.96,5.22,73.88,2.24
42105,9.70,72.39,15.67,48.51,76.87,85.82,26.12,72.39,23.13,15.67,15.67,99.25,47.01,94.78,42.54,91.79,87.31
42107,57.46,63.43,39.55,57.46,81.34,23.13,45.52,5.22,54.48,66.42,69.40,11.19,76.87,26.12,44.03,26.12,82.84
42109,63.43,81.34,2.24,93.28,2.24,93.28,20.15,67.91,26.12,26.12,32.09,51.49,42.54,11.19,3.73,30.60,54.48
42111,20.15,61.94,44.03,63.43,18.66,3.73,64.93,48.51,50.00,75.37,79.85,96.27,48.51,15.67,24.63,20.15,23.13
42113,11.19,88.81,64.93,66.42,99.25,9.70,33.58,39.55,52.99,0.75,99.25,64.93,21.64,9.70,76.87,48.51,96.27
42115,18.66,50.00,20.15,47.01,91.79,61.94,0.75,35.07,60.45,24.63,84.33,8.21,32.09,90.30,70.90,66.42,72.39
42117,32.09,42.54,23.13,27.61,75.37,87.31,14.18,55.97,14.18,58.96,39.55,39.55,35.07,55.97,15.67,79.85,93.28
42119,69.40,94.78,45.52,97.76,44.03,96.27,63.43,52.99,2.24,20.15,66.42,70.90,2.24,0.75,6.72,93.28,69.40
42121,5.22,57.46,48.51,17.16,66.42,32.09,42.54,82.84,42.54,47.01,64.93,47.01,97.76,35.07,61.94,85.82,75.37
42123,2.24,29.10,72.39,36.57,73.88,82.84,35.07,91.79,73.88,36.57,44.03,90.30,66.42,63.43,91.79,24.63,18.66
42125,48.51,9.70,81.34,44.03,38.06,14.18,94.78,84.33,20.15,55.97,45.52,58.96,51.49,45.52,17.16,35.07,61.94
42127,52.99,51.49,52.99,60.45,93.28,55.97,9.70,17.16,35.07,70.90,54.48,82.84,6.72,96.27,21.64,27.61,55.97
42129,35.07,8.21,91.79,52.99,51.49,21.64,88.81,76.87,70.90,29.10,51.49,84.33,0.75,50.00,60.45,42.54,27.61
42131,44.03,20.15,36.57,50.00,85.82,75.37,17.16,20.15,8.21,81.34,21.64,32.09,38.06,6.72,96.27,5.22,66.42
42133,75.37,23.13,33.58,76.87,30.60,26.12,61.94,30.60,47.01,91.79,8.21,23.13,45.52,66.42,39.55,32.09,33.58
