% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.7,1.52,43.6183944012245,-116.202796326531,32.7,2.4,26.2,14.9,29.0,7.3,22.6,0.0,2.8,55.5,34.8,21043.0,13.3,0.5,0.3,49,13.960113960114,3510,16001000100,11.5,82.9
0.2,2.39,43.6202516206897,-116.190106903448,11.6,0.6,39.3,31.5,9.9,3.1,16.3,0.0,0.2,50.9,44.2,31763.0,1.6,0.0,0.6,29,8.49194729136164,3415,16001000201,3.0,97.1
2.2,2.46,43.6722557,-116.2560831,7.4,0.5,29.9,37.6,8.6,1.4,22.6,0.0,3.9,48.0,43.0,51767.0,1.1,0.0,0.5,1,0.187265917602996,5340,16001000202,4.2,95.6
5.6,2.17,43.655445,-116.23616,21.5,2.2,25.4,10.8,19.2,8.4,36.2,0.0,2.5,46.2,40.5,20945.0,1.6,0.0,0.3,1,0.328407224958949,3045,16001000302,9.7,90.3
5.2,1.81,43.6583467333333,-116.264236266667,11.4,0.0,23.6,19.5,15.2,5.2,36.5,0.0,8.1,55.2,47.9,28297.0,2.3,0.9,0.0,3,1.55199172271081,1933,16001000303,14.1,91.6
1.6,2.25,,,5.7,0.5,25.3,11.8,19.7,2.4,40.8,0.3,5.6,50.6,40.0,34832.0,3.2,0.8,0.6,0,0,6417,16001000304,5.7,93.1
4.5,2.21,,,19.4,2.0,19.7,7.5,29.0,11.7,32.1,0.0,4.8,45.4,29.9,19075.0,0.8,0.2,0.6,0,0,6732,16001000400,5.6,92.0
1.9,2.25,,,11.1,1.0,24.3,20.0,14.7,6.4,34.6,0.0,6.2,48.3,37.4,30089.0,3.7,0.4,0.2,0,0,5879,16001000500,5.6,92.8
1.4,1.9,43.6295596,-116.210634,9.6,0.7,31.8,24.3,13.9,3.5,26.5,0.0,1.4,49.7,36.7,30501.0,1.5,0.0,0.0,1,0.188005264147396,5319,16001000600,7.4,96.4
9.0,1.96,43.6090446333333,-116.187055866667,12.0,0.0,32.9,23.0,16.7,7.9,19.4,0.0,2.3,48.2,39.2,28940.0,1.8,0.3,0.4,3,0.637077935867488,4709,16001000701,7.4,88.5
1.7,2.62,43.588215,-116.1428,1.1,1.6,38.8,33.7,8.0,4.8,14.7,0.0,3.5,48.8,44.6,55256.0,0.0,0.0,0.0,1,0.356760613628255,2803,16001000702,4.4,96.7
3.4,2.38,,,10.3,0.0,27.5,16.2,15.8,6.8,33.6,0.0,7.1,49.6,40.4,27162.0,3.5,0.9,1.7,0,0,5574,16001000802,6.0,90.5
1.5,2.4,,,9.2,3.8,26.7,17.6,17.1,3.0,35.6,2.8,1.6,50.7,38.0,34430.0,1.1,1.1,0.0,0,0,4502,16001000803,6.5,89.8
7.4,1.86,43.5924006666667,-116.17688,18.7,1.9,26.5,27.1,13.8,3.3,29.3,0.0,2.0,47.1,30.1,25640.0,3.3,0.7,0.8,6,0.971974728657055,6173,16001000804,4.4,86.0
3.4,2.61,43.573435,-116.1535175,1.8,0.0,44.5,22.6,9.1,1.6,22.3,0.0,1.9,53.5,46.4,43266.0,1.4,0.0,0.0,2,0.605877006967586,3301,16001000805,2.4,95.2
3.4,2.15,43.6026863833333,-116.204553666667,38.5,1.2,21.1,8.0,22.9,6.2,41.8,0.0,11.7,50.8,22.8,11265.0,3.3,2.0,1.3,3,0.525026251312566,5714,16001000900,9.5,88.8
1.1,2.09,43.6149142,-116.2383265,24.1,1.6,21.8,10.9,18.6,4.6,44.0,0.0,2.5,55.6,32.4,19234.0,7.4,0.8,1.0,1,0.153491941673062,6515,16001001000,7.8,88.2
2.2,2.43,43.648926,-116.26573,21.4,0.0,9.7,2.9,32.2,28.0,27.2,0.0,26.9,44.2,35.6,19747.0,1.7,0.2,1.8,1,0.236798484489699,4223,16001001100,7.0,94.1
2.5,2.37,43.6347304,-116.274101533333,13.3,0.0,25.8,14.8,20.0,5.0,34.3,0.0,8.3,46.9,44.8,22308.0,1.3,0.6,0.8,3,0.869313242538395,3451,16001001201,6.7,94.8
0.8,2.15,43.6136089,-116.26671825,25.4,2.9,17.2,7.3,27.5,8.5,39.5,0.0,12.8,50.5,29.9,23289.0,1.9,0.0,1.9,2,0.277430989041476,7209,16001001202,6.4,92.5
3.4,2.01,43.589813,-116.23982,22.7,0.8,11.1,8.7,39.6,7.5,33.2,0.0,10.6,52.1,33.2,20917.0,2.6,0.0,8.6,3,0.558451228592703,5372,16001001400,16.3,84.5
0.6,2.29,43.5923425,-116.2111425,16.8,0.0,24.9,12.6,20.0,10.5,31.9,0.0,10.8,52.1,40.6,21791.0,1.0,0.0,0.3,2,0.537489922063961,3721,16001001500,9.8,98.1
1.1,2.23,,,13.8,1.2,19.6,4.6,31.0,10.7,34.1,0.0,4.1,54.7,35.2,26007.0,0.8,1.8,0.2,0,0,3993,16001001600,10.3,95.0
1.8,2.38,43.5898,-116.226524,28.0,2.2,13.6,3.6,35.1,12.0,35.8,0.0,10.0,48.1,30.2,20024.0,2.5,0.2,2.7,1,0.17307026652821,5778,16001001700,8.6,90.6
3.0,2.23,43.573486,-116.222,13.2,1.0,24.6,5.1,25.5,6.7,38.1,0.0,4.4,48.6,40.1,27438.0,2.8,0.0,0.0,2,0.459136822773186,4356,16001001800,7.5,93.2
5.9,2.62,43.589916,-116.25596,17.1,0.7,13.1,6.1,29.0,9.7,42.2,0.0,6.7,50.0,32.9,24601.0,6.3,1.9,0.0,2,0.356951633053721,5603,16001001900,8.1,85.2
2.3,2.3,43.60977566125,-116.2639332025,35.9,5.8,11.8,7.0,28.4,11.0,41.8,0.0,19.4,53.0,28.4,16862.0,5.8,3.4,3.1,40,7.22935116573288,5533,16001002000,17.0,79.5
2.7,2.46,,,4.6,0.0,13.1,8.8,23.9,4.1,50.1,0.0,8.4,47.4,42.6,32519.0,0.4,0.0,0.1,0,0,1970,16001002100,11.7,96.8
4.2,2.9,,,11.9,0.0,21.1,9.1,27.7,6.4,35.7,0.0,4.9,52.2,33.9,32115.0,1.7,1.0,0.7,0,0,8643,16001002221,5.8,92.5
2.9,2.89,,,6.0,2.7,24.4,7.7,25.8,5.1,37.0,0.0,3.7,47.2,31.4,35699.0,2.0,0.5,0.1,0,0,5041,16001002222,9.5,91.6
4.1,3.02,43.5927706,-116.3150754,1.7,0.4,26.4,7.9,22.7,4.4,38.5,0.0,3.1,48.6,38.5,34331.0,0.7,0.0,0.3,1,0.250312891113892,3995,16001002223,6.8,94.5
3.6,2.8,,,8.6,0.0,14.0,8.0,26.5,10.0,41.5,0.9,6.5,55.5,39.4,26404.0,1.6,1.9,0.4,0,0,5807,16001002224,6.2,91.6
3.8,2.31,43.6241218285714,-116.279592807143,19.5,1.1,16.2,10.4,25.6,10.9,36.9,0.0,14.2,46.7,34.3,24937.0,0.8,0.0,2.0,14,1.87617260787993,7462,16001002302,14.2,92.3
3.1,2.57,,,8.2,2.7,16.3,3.4,32.7,11.7,35.9,0.0,10.1,47.1,33.3,24189.0,2.3,0.4,1.5,0,0,8926,16001002310,5.2,89.9
0.4,2.2,,,14.4,0.9,7.0,4.5,36.5,12.6,39.4,0.0,9.4,46.6,35.6,21895.0,0.3,1.4,3.1,0,0,4828,16001002312,11.3,93.9
4.8,2.71,,,10.9,0.7,14.8,5.9,19.4,10.6,49.4,0.0,10.9,45.5,35.5,23149.0,3.5,1.3,0.7,0,0,4080,16001002313,7.0,89.0
0.5,2.78,,,5.1,1.5,22.0,12.4,22.4,5.6,37.5,0.0,6.1,50.1,39.2,29284.0,3.4,0.0,3.7,0,0,7064,16001002410,5.4,90.9
2.9,2.65,,,12.8,0.4,18.8,7.5,29.1,4.6,40.0,0.0,5.0,49.1,40.2,24043.0,1.5,0.0,0.3,0,0,5390,16001002411,13.2,94.9
0.2,2.13,43.66048865,-116.320436,16.2,0.0,22.1,8.0,25.6,6.1,38.2,0.0,5.5,44.9,42.9,23722.0,0.9,0.1,0.0,2,0.585480093676815,3416,16001002412,20.4,98.8
0.3,2.95,,,11.4,4.3,30.0,10.2,20.3,4.6,34.9,4.5,7.1,49.6,37.1,26857.0,1.4,1.8,0.3,0,0,8657,16001002413,7.2,87.4
5.1,2.82,43.698180685,-116.24091055,7.2,0.0,35.2,24.3,11.1,4.0,25.4,0.0,1.3,51.7,39.7,39078.0,2.2,0.0,0.2,2,0.354107648725212,5648,16001010100,3.2,92.5
2.0,3.11,,,11.2,0.6,21.2,10.9,22.8,4.0,41.0,0.0,6.1,53.4,35.0,32804.0,1.0,0.6,1.6,0,0,8611,16001010201,6.1,94.1
0.4,3.0,,,4.7,0.0,28.9,19.5,15.1,4.3,32.2,0.0,5.0,50.6,36.5,40859.0,3.5,1.1,0.0,0,0,6307,16001010221,4.3,95.1
0.2,2.35,,,11.6,0.9,26.3,14.7,20.8,4.8,33.5,0.0,6.8,48.5,40.3,27654.0,4.0,1.4,0.0,0,0,6115,16001010223,5.8,93.6
0.6,3.13,,,3.2,0.9,40.9,16.7,8.1,2.8,31.5,0.0,6.8,50.3,39.6,41842.0,3.3,0.0,0.0,0,0,4635,16001010224,7.1,95.3
2.0,2.53,43.689091675,-116.339608425,10.6,0.4,32.6,10.3,17.7,6.9,32.4,0.0,5.1,46.4,41.8,30356.0,1.0,0.5,2.9,4,0.497574325164822,8039,16001010225,7.1,93.2
0.7,3.0,43.5875218947369,-116.357943373684,2.8,0.0,30.7,10.5,17.8,5.3,35.7,0.0,6.8,48.6,34.5,35903.0,0.7,0.1,2.1,19,1.03204780010864,18410,16001010313,7.3,96.4
2.9,2.61,43.6019068666667,-116.355583233333,9.3,0.0,23.7,7.5,25.8,6.2,36.7,0.0,5.6,49.4,33.7,30390.0,3.8,0.0,0.9,6,0.880023467292461,6818,16001010321,5.2,92.4
0.5,2.54,43.6084911333333,-116.4039571,16.3,3.3,16.2,4.9,28.7,9.6,40.6,0.0,7.4,46.0,30.5,23301.0,1.7,0.3,0.8,3,0.426378624218306,7036,16001010322,11.9,93.5
6.2,3.07,43.6477267,-116.3466827,5.1,0.9,34.8,13.9,16.2,3.9,31.2,0.0,5.9,51.3,33.9,37160.0,3.6,0.3,1.3,1,0.0540715907862009,18494,16001010331,6.3,87.7
1.8,2.87,43.640454325,-116.392268025,5.0,1.0,23.3,7.0,21.8,5.4,42.5,0.2,7.3,48.7,31.9,33213.0,2.6,0.2,1.2,4,0.364830353885443,10964,16001010332,8.5,92.9
3.1,2.72,43.63439454,-116.35527086,4.5,0.4,21.9,11.4,21.7,6.9,38.1,0.0,6.2,49.1,34.2,30933.0,1.9,0.1,0.0,5,0.463907960660605,10778,16001010333,10.0,94.5
0.3,3.19,,,4.0,1.4,19.3,8.1,26.1,7.2,39.3,0.0,3.5,54.2,30.8,28597.0,1.6,0.7,2.2,0,0,6370,16001010334,5.4,93.8
1.9,2.88,43.63758,-116.42157,5.2,0.2,25.5,7.3,26.0,4.5,36.6,0.0,3.4,48.4,36.2,31972.0,0.7,0.2,0.8,1,0.0513320671423438,19481,16001010335,9.1,96.1
0.8,3.08,,,11.4,0.5,20.1,3.0,30.7,7.6,38.6,0.0,9.7,49.9,29.4,30284.0,2.5,0.9,2.3,0,0,17392,16001010401,7.0,93.1
3.3,3.0,,,8.2,0.4,21.6,7.4,23.6,7.4,40.0,2.9,9.2,49.7,30.0,32688.0,3.4,0.0,1.2,0,0,10627,16001010402,7.7,88.8
0.8,3.16,43.475605,-116.2201,14.3,1.4,7.5,3.0,36.9,20.1,32.6,0.0,18.5,75.8,35.2,14484.0,5.1,1.7,2.8,1,0.16627868307283,6014,16001010501,8.9,88.3
6.7,2.97,,,10.1,0.0,33.6,15.6,13.2,8.5,29.1,0.0,15.5,55.5,31.2,35348.0,1.4,0.0,0.5,0,0,4065,16001010503,8.6,91.5
4.3,2.95,,,3.0,0.7,32.6,17.3,14.4,2.2,33.6,0.0,5.8,52.0,36.6,38308.0,1.7,0.5,0.0,0,0,6971,16001010504,4.9,92.8
0.0,2.16,,,13.1,0.0,10.0,13.1,33.5,13.3,30.1,0.0,0.5,54.6,50.4,25216.0,1.9,0.4,0.2,0,0,1333,16003950100,12.6,97.6
0.1,2.22,,,10.4,0.0,13.0,4.7,37.3,14.0,30.9,1.4,1.3,50.2,48.6,19176.0,2.9,1.5,0.0,0,0,2647,16003950200,6.3,94.1
