county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
46057,41.67,65.91,81.06,62.88,5.30,53.79,58.33,9.85,78.03,90.15,0.76,67.42,52.27,49.24,15.91,40.15,78.03
46059,3.79,11.36,46.21,31.06,47.73,50.76,15.91,38.64,25.00,28.03,81.06,49.24,61.36,75.00,49.24,53.79,44.70
46061,37.12,68.94,0.76,73.48,12.88,79.55,97.73,79.55,2.27,82.58,49.24,87.12,96.21,93.18,96.21,32.58,3.79
46063,44.70,25.00,40.15,2.27,88.64,97.73,44.70,75.00,75.00,56.82,47.73,96.21,82.58,81.06,81.06,85.61,52.27
46065,25.00,58.33,31.06,3.79,34.09,28.03,61.36,3.79,61.36,44.70,88.64,9.85,65.91,8.33,91.67,84.09,18.94
46067,67.42,44.70,64.39,87.12,46.21,6.82,55.30,78.03,29.55,11.36,28.03,79.55,79.55,14.39,5.30,28.03,21.97
46069,55.30,6.82,79.55,34.09,37.12,32.58,59.85,67.42,18.94,79.55,5.30,34.09,9.85,76.52,62.88,71.97,96.21
46071,87.12,67.42,21.97,46.21,75.00,71.97,6.82,21.97,9.85,21.97,9.85,88.64,12.88,0.76,94.70,31.06,94.70
46073,52.27,37.12,90.15,52.27,31.06,3.79,81.06,68.94,44.70,49.24,8.33,76.52,41.67,21.97,26.52,55.30,14.39
46075,15.91,15.91,20.45,97.73,97.73,90.15,90.15,93.18,3.79,61.36,70.45,12.88,14.39,37.12,11.36,34.09,64.39
46077,8.33,43.18,82.58,56.82,29.55,35.61,23.48,47.73,47.73,70.45,64.39,6.82,76.52,85.61,37.12,25.00,61.36
46079,14.39,71.97,25.00,53.79,44.70,61.36,3.79,73.48,65.91,52.27,50.76,32.58,29.55,97.73,32.58,5.30,79.55
46081,53.79,64.39,26.52,0.76,93.18,58.33,67.42,62.88,52.27,78.03,41.67,59.85,23.48,9.85,9.85,38.64,26.52
46083,0.76,85.61,3.79,11.36,0.76,25.00,8.33,8.33,20.45,37.12,87.12,84.09,43.18,84.09,58.33,44.70,29.55
46085,85.61,35.61,34.09,82.58,76.52,65.91,11.36,25.00,43.18,97.73,76.52,21.97,38.64,59.85,55.30,87.12,15.91
46087,40.15,61.36,37.12,58.33,18.94,17.42,65.91,20.45,67.42,14.39,53.79,64.39,44.70,53.79,41.67,21.97,32.58
46089,81.06,56.82,97.73,85.61,82.58,68.94,82.58,58.33,96.21,0.76,99.24,78.03,71.97,40.15,14.39,15.91,20.45
46091,59.85,78.03,88.64,64.39,38.64,88.64,76.52,6.82,94.70,6.82,26.52,97.73,2.27,61.36,87.12,94.70,93.18
46093,46.21,79.55,11.36,17.42,91.67,85.61,87.12,15.91,73.48,94.70,62.88,52.27,87.12,68.94,29.55,56.82,62.88
46095,88.64,53.79,68.94,81.06,84.09,11.36,62.88,40.15,97.73,88.64,17.42,2.27,28.03,23.48,99.24,14.39,0.76
46097,50.76,55.30,29.55,84.09,49.24,56.82,79.55,59.85,59.85,41.67,21.97,53.79,59.85,18.94,6.82,26.52,76.52
46099,38.64,97.73,5.30,61.36,26.52,78.03,99.24,70.45,14.39,8.33,79.55,18.94,17.42,25.00,75.00,59.85,53.79
46101,64.39,87.12,43.18,59.85,20.45,55.30,28.03,55.30,50.76,26.52,71.97,5.30,15.91,62.88,28.03,43.18,88.64
46102,99.24,70.45,17.42,37.12,65.91,31.06,47.73,29.55,35.61,3.79,6.82,99.24,40.15,99.24,52.27,47.73,2.27
46103,68.94,84.09,14.39,6.82,90.15,46.21,71.97,17.42,76.52,75.00,61.36,25.00,53.79,71.97,20.45,50.76,73.48
46105,61.36,3.79,85.61,29.55,85.61,76.52,70.45,46.21,58.33,65.91,34.09,71.97,91.67,41.67,46.21,11.36,87.12
46107,18.94,2.27,87.12,15.91,43.18,29.55,73.48,96.21,23.48,47.73,37.12,29.55,34.09,87.12,64.39,58.33,34.09
46109,82.58,34.09,76.52,68.94,3.79,82.58,78.03,43.18,91.67,67.42,96.21,15.91,3.79,79.55,84.09,82.58,59.85
46111,11.36,41.67,75.00,91.67,64.39,38.64,17.42,18.94,62.88,12.88,23.48,62.88,35.61,56.82,12.88,61.36,49.24
46115,21.97,32.58,59.85,38.64,28.03,59.85,68.94,52.27,71.97,58.33,18.94,56.82,25.00,73.48,73.48,18.94,70.45
46117,35.61,28.03,47.73,35.61,70.45,44.70,43.18,5.30,64.39,85.61,56.82,40.15,90.15,15.91,67.42,88.64,6.82
46119,2.27,8.33,23.48,67.42,67.42,96.21,5.30,0.76,12.88,81.06,94.70,93.18,81.06,31.06,82.58,0.76,91.67
46121,96.21,93.18,35.61,41.67,59.85,23.48,14.39,34.09,41.67,20.45,93.18,44.70,47.73,44.70,90.15,90.15,97.73
46123,71.97,12.88,52.27,70.45,71.97,12.88,25.00,82.58,15.91,46.21,68.94,37.12,84.09,5.30,97.73,81.06,55.30
46125,9.85,50.76,15.91,65.91,23.48,14.39,35.61,31.06,38.64,25.00,25.00,35.61,26.52,55.30,56.82,17.42,50.76
46127,5.30,81.06,9.85,55.30,14.39,5.30,21.97,14.39,26.52,40.15,82.58,17.42,62.88,90.15,8.33,35.61,35.61
46129,70.45,82.58,96.21,14.39,40.15,75.00,49.24,91.67,0.76,71.97,67.42,70.45,64.39,38.64,44.70,99.24,90.15
46135,34.09,88.64,8.33,96.21,73.48,41.67,64.39,61.36,49.24,15.91,31.06,26.52,21.97,67.42,61.36,41.67,43.18
46137,93.18,38.64,62.88,20.45,32.58,93.18,20.45,50.76,5.30,17.42,2.27,8.33,56.82,29.55,21.97,67.42,9.85
