county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
8037,55.47,86.72,83.59,0.78,7.03,72.66,32.03,46.09,2.34,11.72,91.41,42.97,5.47,63.28,17.97,49.22,41.41
8039,10.16,72.66,28.91,46.09,86.72,82.03,61.72,66.41,3.91,7.03,94.53,58.59,49.22,58.59,72.66,96.09,46.09
8041,44.53,91.41,71.09,89.84,57.03,53.91,44.53,58.59,63.28,77.34,89.84,2.34,77.34,33.59,28.91,30.47,66.41
8043,74.22,46.09,7.03,91.41,16.41,69.53,28.91,32.03,71.09,47.66,49.22,80.47,75.78,71.09,44.53,16.41,86.72
8045,71.09,74.22,94.53,2.34,3.91,74.22,38.28,85.16,66.41,33.59,50.78,19.53,94.53,27.34,97.66,21.09,36.72
8047,8.59,52.34,36.72,63.28,30.47,58.59,60.16,52.34,14.84,14.84,16.41,8.59,24.22,50.78,89.84,52.34,92.97
8049,25.78,63.28,41.41,30.47,21.09,78.91,13.28,88.28,58.59,82.03,11.72,63.28,44.53,14.84,77.34,82.03,27.34
8051,35.16,39.84,46.09,58.59,36.72,91.41,25.78,10.16,57.03,99.22,17.97,11.72,21.09,78.91,8.59,3.91,69.53
8053,13.28,0.78,66.41,74.22,61.72,25.78,57.03,67.97,78.91,27.34,88.28,67.97,28.91,75.78,49.22,60.16,50.78
8055,61.72,2.34,58.59,80.47,89.84,13.28,19.53,72.66,24.22,35.16,3.91,27.34,64.84,82.03,67.97,97.66,7.03
8057,38.28,30.47,17.97,16.41,35.16,5.47,82.03,55.47,99.22,2.34,22.66,55.47,30.47,19.53,86.72,35.16,94.53
8059,19.53,83.59,57.03,64.84,75.78,39.84,58.59,30.47,44.53,41.41,38.28,72.66,66.41,72.66,64.84,58.59,53.91
8061,36.72,35.16,11.72,39.84,88.28,50.78,91.41,78.91,35.16,91.41,96.09,13.28,82.03,10.16,0.78,55.47,89.84
8063,80.47,64.84,3.91,35.16,11.72,46.09,72.66,77.34,17.97,72.66,67.97,74.22,55.47,74.22,74.22,0.78,52.34
8065,58.59,60.16,50.78,24.22,8.59,41.41,14.84,24.22,10.16,21.09,7.03,7.03,78.91,8.59,66.41,53.91,99.22
8067,27.34,24.22,97.66,82.03,22.66,85.16,96.09,21.09,13.28,69.53,58.59,53.91,46.09,89.84,27.34,38.28,61.72
8069,22.66,82.03,42.97,50.78,80.47,80.47,66.41,35.16,82.03,78.91,8.59,10.16,17.97,32.03,13.28,36.72,14.84
8071,77.34,27.34,74.22,83.59,60.16,10.16,83.59,27.34,0.78,13.28,30.47,47.66,92.97,13.28,52.34,10.16,3.91
8073,89.84,77.34,0.78,97.66,2.34,67.97,78.91,8.59,67.97,25.78,75.78,69.53,63.28,77.34,7.03,80.47,57.03
8075,69.53,75.78,10.16,49.22,46.09,88.28,88.28,83.59,55.47,71.09,2.34,61.72,32.03,41.41,55.47,64.84,2.34
8077,47.66,33.59,63.28,36.72,58.59,86.72,47.66,22.66,96.09,66.41,46.09,22.66,89.84,60.16,85.16,7.03,39.84
8079,11.72,7.03,44.53,92.97,33.59,3.91,22.66,17.97,38.28,3.91,72.66,36.72,10.16,0.78,5.47,14.84,38.28
8081,41.41,57.03,35.16,10.16,19.53,92.97,71.09,36.72,94.53,22.66,33.59,60.16,96.09,22.66,32.03,94.53,8.59
8083,72.66,5.47,99.22,94.53,5.47,96.09,99.22,86.72,60.16,24.22,14.84,96.09,13.28,94.53,35.16,63.28,85.16
8085,66.41,22.66,77.34,28.91,53.91,64.84,24.22,41.41,91.41,46.09,57.03,66.41,71.09,55.47,41.41,42.97,97.66
8087,78.91,85.16,16.41,7.03,55.47,14.84,86.72,25.78,69.53,5.47,83.59,28.91,61.72,99.22,3.91,2.34,42.97
8089,83.59,36.72,61.72,57.03,96.09,22.66,67.97,33.59,30.47,83.59,32.03,25.78,53.91,17.97,78.91,78.91,25.78
8091,2.34,11.72,67.97,52.34,67.97,32.03,8.59,57.03,72.66,55.47,77.34,41.41,39.84,86.72,39.84,91.41,49.22
8093,7.03,32.03,27.34,66.41,41.41,47.66,41.41,60.16,25.78,36.72,36.72,83.59,58.59,39.84,60.16,67.97,30.47
8095,52.34,69.53,8.59,8.59,49.22,30.47,94.53,75.78,22.66,49.22,19.53,75.78,11.72,52.34,24.22,72.66,75.78
8097,14.84,61.72,60.16,42.97,24.22,52.34,7.03,47.66,28.91,60.16,42.97,35.16,19.53,92.97,92.97,22.66,63.28
8099,86.72,44.53,30.47,25.78,97.66,19.53,63.28,39.84,11.72,94.53,44.53,44.53,67.97,91.41,82.03,5.47,64.84
8101,82.03,66.41,88.28,88.28,82.03,33.59,85.16,28.91,33.59,8.59,27.34,0.78,60.16,3.91,75.78,32.03,58.59
8103,30.47,49.22,32.03,21.09,42.97,97.66,74.22,7.03,89.84,38.28,60.16,24.22,83.59,47.66,80.47,69.53,13.28
8105,88.28,25.78,85.16,32.03,64.84,27.34,55.47,13.28,47.66,42.97,63.28,39.84,80.47,83.59,30.47,50.78,16.41
8107,16.41,71.09,38.28,27.34,38.28,83.59,49.22,38.28,75.78,53.91,28.91,38.28,7.03,69.53,19.53,86.72,44.53
8109,91.41,21.09,91.41,5.47,27.34,8.59,17.97,89.84,77.34,85.16,53.91,89.84,33.59,11.72,38.28,24.22,22.66
8111,32.03,3.91,52.34,38.28,17.97,35.16,3.91,64.84,16.41,58.59,13.28,14.84,99.22,96.09,2.34,77.34,88.28
8113,21.09,38.28,64.84,44.53,32.03,77.34,11.72,5.47,52.34,86.72,85.16,71.09,35.16,64.84,58.59,8.59,10.16
8115,46.09,55.47,13.28,41.41,94.53,16.41,75.78,97.66,85.16,28.91,0.78,46.09,38.28,24.22,22.66,66.41,71.09
8117,39.84,80.47,72.66,11.72,10.16,94.53,10.16,82.03,7.03,63.28,74.22,30.47,0.78,5.47,21.09,61.72,32.03
8119,17.97,41.41,21.09,71.09,78.91,60.16,30.47,61.72,32.03,16.41,69.53,64.84,69.53,67.97,63.28,27.34,28.91
8121,33.59,47.66,5.47,47.66,69.53,49.22,89.84,50.78,64.84,52.34,39.84,52.34,47.66,46.09,53.91,39.84,47.66
8123,63.28,88.28,47.66,17.97,63.28,66.41,80.47,44.53,46.09,10.16,35.16,21.09,50.78,35.16,69.53,17.97,11.72
8125,67.97,67.97,14.84,3.91,50.78,17.97,97.66,74.22,41.41,80.47,78.91,17.97,16.41,61.72,50.78,83.59,96.09
