tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
56001962700,WY,Albany County,41.422527,-105.607196,4,86.8,3606,14.6943765281174,2.41,3.4,43.6,51.3,94.3,0.5,0.5,1.5,0.0,2.4,0.9,4.8,3.7,28.1,68.3,26681.0,7.2,1,0.277315585135885
56001962800,WY,Albany County,,,4,86.6,3473,1286.2962962963,2.55,2.6,29.1,52.7,88.0,0.1,6.5,0.0,0.1,4.5,1.0,7.4,8.3,17.3,74.3,25856.0,20.7,0,0
56001962900,WY,Albany County,,,4,82.3,1965,727.777777777778,2.37,7.5,31.4,53.2,87.1,0.2,0.0,0.0,0.0,8.3,4.4,27.5,10.0,24.5,65.5,25340.0,22.8,0,0
56001963000,WY,Albany County,41.324910914,-105.59101918,4,79.6,2253,1609.28571428571,1.97,10.8,24.6,57.9,85.3,6.5,0.0,3.3,0.0,1.1,3.8,6.8,5.6,31.8,62.7,13903.0,36.1,5,2.21926320461607
56001963100,WY,Albany County,41.3226368622222,-105.575347888889,4,97.3,7374,2731.11111111111,2.47,5.0,26.0,51.2,89.9,2.0,0.0,3.3,0.0,0.5,4.4,11.1,3.8,7.9,88.3,20174.0,24.9,9,1.22050447518308
56001963400,WY,Albany County,41.309519718,-105.59320988,4,90.0,3687,7374.0,1.96,5.8,24.5,56.6,87.6,0.3,0.0,7.6,0.0,2.0,2.5,5.0,2.1,9.3,88.7,15237.0,39.2,5,1.35611608353675
56001963500,WY,Albany County,,,4,95.8,2586,2873.33333333333,2.46,9.3,19.9,50.5,85.3,1.7,0.7,7.0,0.2,2.5,2.6,7.1,3.3,4.0,92.7,4776.0,65.9,0,0
56001963600,WY,Albany County,41.306633,-105.57357,4,91.2,4348,5435.0,2.15,1.1,33.5,54.6,96.6,0.1,0.3,1.5,0.0,0.0,1.5,3.5,1.6,16.2,82.1,24375.0,19.9,1,0.229990800367985
56001963700,WY,Albany County,41.307094358,-105.54888752,4,93.5,6493,519.44,2.35,3.9,24.9,46.3,87.0,3.0,0.0,3.0,0.0,3.3,3.8,15.0,2.7,13.4,83.8,20175.0,32.2,5,0.770060064685045
56001963900,WY,Albany County,,,5,96.0,2051,512.75,2.15,4.7,55.8,58.1,95.5,0.3,0.0,2.3,0.0,0.2,1.6,2.8,5.2,21.4,73.4,29621.0,11.1,0,0
56003962600,WY,Big Horn County,44.380875,-108.037476,10,83.4,3006,3006,2.68,1.0,45.9,48.6,94.3,0.2,2.4,0.8,0.0,0.7,1.7,2.7,7.0,32.4,60.6,25512.0,8.0,1,0.332667997338656
56003962700,WY,Big Horn County,,,10,83.9,3445,3.85303657309026,2.52,3.0,42.5,53.5,94.9,0.0,1.0,0.5,0.3,1.0,2.2,12.7,12.0,28.9,59.0,23690.0,12.1,0,0
56003962800,WY,Big Horn County,44.825813,-108.3904,10,86.3,5480,7.59423503325942,2.66,4.8,38.2,49.9,96.4,0.4,0.8,0.5,0.0,1.1,0.9,9.8,11.5,29.0,59.5,22690.0,13.9,1,0.182481751824818
56005000100,WY,Campbell County,44.240273,-105.67576,5,89.2,10860,5430,2.87,2.5,31.1,51.9,90.8,2.7,3.6,0.3,0.0,0.1,2.4,9.7,6.0,31.6,62.3,49069.0,7.2,1,0.0920810313075507
56005000200,WY,Campbell County,44.26870995,-105.50578645,4,92.4,7417,217.507331378299,2.91,2.9,31.6,53.2,96.4,0.2,0.1,0.3,0.0,0.5,2.6,8.5,4.9,37.7,57.4,41587.0,4.2,2,0.269650802211137
56005000300,WY,Campbell County,44.2767388,-105.5083403,4,84.1,6224,635.102040816327,2.86,2.7,33.8,53.4,93.2,0.0,0.9,2.0,0.0,0.0,3.8,11.4,15.0,45.2,39.8,30564.0,13.6,1,0.160668380462725
56005000400,WY,Campbell County,,,4,77.3,4059,2899.28571428571,2.36,8.7,34.5,50.1,96.7,0.2,1.3,0.5,0.0,0.4,0.8,16.6,14.9,32.7,52.4,31875.0,15.2,0,0
56005000500,WY,Campbell County,,,4,93.3,6473,475.955882352941,2.69,2.7,33.6,51.0,92.7,0.0,2.0,1.4,0.0,1.7,2.2,4.4,3.8,23.5,72.7,45946.0,5.4,0,0
56005000600,WY,Campbell County,44.29270578,-105.52424276,4,92.7,5643,714.303797468354,2.58,7.7,33.3,52.7,97.3,0.6,0.1,0.0,0.0,1.6,0.4,4.1,12.2,36.2,51.6,31696.0,6.1,5,0.886053517632465
56005000700,WY,Campbell County,44.292572,-105.456764,4,89.4,7797,3898.5,2.69,8.0,34.5,51.3,97.0,0.2,0.0,0.2,0.0,1.4,1.3,6.0,6.9,38.2,54.9,39558.0,8.6,1,0.128254456842375
56007967600,WY,Carbon County,,,10,87.7,2094,698,2.25,0.0,37.6,67.2,86.0,2.0,2.8,0.8,0.0,1.4,7.1,18.5,10.3,35.2,54.4,20528.0,16.1,0,0
56007967700,WY,Carbon County,,,7,86.5,4564,461.010101010101,2.66,4.4,30.2,51.5,90.5,2.0,0.8,0.8,0.0,1.2,4.7,25.3,10.0,35.5,54.5,32545.0,17.6,0,0
56007967800,WY,Carbon County,41.792824,-107.23532,7,88.6,3983,368.796296296296,2.34,8.0,40.5,51.8,90.6,1.4,0.8,0.0,0.4,4.8,2.0,26.0,13.2,31.0,55.9,31467.0,12.1,1,0.251067034898318
56007968000,WY,Carbon County,,,10,86.7,3545,3545,2.44,1.6,44.5,54.9,95.7,0.0,0.1,0.2,0.0,0.1,3.9,2.2,6.2,35.2,58.6,28191.0,13.0,0,0
56007968100,WY,Carbon County,,,8,89.6,1510,755,2.31,2.6,47.3,48.6,89.4,0.6,1.5,0.0,0.0,4.1,4.4,7.5,5.6,41.8,52.6,32946.0,12.0,0,0
56009956400,WY,Converse County,,,7,92.0,5299,113.468950749465,2.41,5.3,40.4,50.0,93.6,0.0,0.7,2.3,0.0,1.3,2.1,11.1,7.8,42.9,49.2,31629.0,7.9,0,0
56009956500,WY,Converse County,,,7,87.4,2738,191.468531468531,2.52,2.2,35.9,50.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,14.3,33.4,52.4,31856.0,5.8,0,0
56009956600,WY,Converse County,,,10,92.7,3417,854.25,2.71,3.9,45.6,50.3,98.4,0.0,0.4,0.0,0.0,0.5,0.7,6.5,11.6,36.6,51.8,30703.0,8.5,0,0
56009956700,WY,Converse County,,,2,86.9,2769,274.158415841584,2.63,10.2,35.8,49.4,89.3,0.4,1.1,0.0,0.0,1.2,8.1,6.9,6.6,34.3,59.1,31683.0,11.6,0,0
56011950200,WY,Crook County,,,10,88.6,4560,2280,2.54,5.3,40.2,51.8,99.1,0.3,0.1,0.2,0.0,0.3,0.0,2.3,5.7,31.8,62.5,35011.0,6.0,0,0
56011950300,WY,Crook County,,,10,89.3,2724,3.22176227084565,2.26,3.0,50.7,51.4,98.8,0.0,0.0,0.0,0.0,0.0,1.2,2.6,6.6,33.6,59.9,31436.0,6.3,0,0
56013000100,WY,Fremont County,42.8371204,-108.7299555,7,80.8,4046,306.515151515152,2.57,9.5,36.6,46.9,82.3,0.4,11.8,0.0,0.0,0.1,5.4,6.4,6.1,41.2,52.7,27146.0,22.1,1,0.247157686604053
56013000200,WY,Fremont County,42.83289764,-108.73774148,7,92.0,3523,489.305555555556,2.19,2.7,43.7,52.7,94.5,0.0,0.8,1.1,0.2,1.2,2.3,2.8,3.3,22.6,74.0,32172.0,7.2,5,1.41924496168039
56013000300,WY,Fremont County,42.8359196666667,-108.745698333333,10,81.9,4578,1144.5,2.29,4.4,50.0,47.3,88.1,0.2,2.6,1.7,0.3,0.9,6.0,3.2,4.9,33.0,62.1,31105.0,6.2,3,0.655307994757536
56013000400,WY,Fremont County,,,10,90.2,1776,1776,1.99,0.1,56.7,51.4,94.6,2.4,0.8,0.2,0.0,1.2,0.7,2.5,5.0,30.4,64.5,28164.0,3.6,0,0
56013940100,WY,Fremont County,43.0202967366667,-108.906224066667,10,61.9,3998,3998,3.65,17.1,31.6,49.8,13.8,0.3,82.3,0.2,0.1,0.1,3.3,5.3,12.5,33.9,53.6,18151.0,21.8,3,0.750375187593797
56013940201,WY,Fremont County,,,5,81.8,3934,5.84546805349183,2.79,5.3,41.2,52.9,88.5,0.0,6.5,0.0,0.0,0.5,4.4,3.3,8.5,31.1,60.3,30958.0,8.7,0,0
