% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.1,2.36,,,14.3,0.1,10.0,3.2,41.6,10.2,35.1,0.0,0.2,49.8,40.0,26547.0,2.3,0.1,0.0,0,0,2952,19001960100,5.1,97.4
0.0,2.24,,,6.4,0.0,13.3,3.3,46.3,5.8,31.3,0.0,0.0,53.3,47.5,29707.0,0.0,0.0,0.0,0,0,1703,19001960200,3.0,100.0
0.6,2.22,,,11.7,1.2,10.2,3.8,42.8,10.0,33.1,0.0,1.3,48.4,46.0,23923.0,0.9,0.1,0.0,0,0,3044,19001960300,4.6,97.2
0.0,2.6,,,5.8,0.1,14.0,4.2,40.9,6.7,34.2,0.0,2.9,49.7,45.4,22067.0,2.3,0.6,0.4,0,0,1767,19003950100,2.6,96.7
0.0,2.14,,,14.7,0.4,10.5,6.0,41.5,12.5,29.5,0.0,1.9,49.1,46.5,21352.0,2.3,0.3,0.3,0,0,2318,19003950200,4.4,96.7
0.6,2.14,,,7.9,0.1,12.2,5.4,42.1,8.8,31.5,0.0,4.4,49.9,48.3,20592.0,1.5,0.4,0.9,0,0,1990,19005960100,13.3,96.5
0.0,2.54,,,7.0,0.2,11.3,2.7,55.0,10.9,20.2,0.0,3.1,54.7,43.2,22121.0,0.7,2.5,0.0,0,0,2414,19005960200,7.7,96.6
0.0,2.18,,,15.2,0.0,8.7,4.3,47.4,12.8,26.7,0.0,1.3,47.7,45.0,20417.0,1.3,0.0,0.1,0,0,4211,19005960300,8.0,98.6
0.0,2.24,,,6.3,0.8,13.2,2.6,40.4,11.3,32.5,0.0,0.2,56.2,46.2,28364.0,1.3,0.3,0.0,0,0,2382,19005960400,3.8,97.6
3.3,2.84,,,14.2,0.7,13.6,3.5,37.7,16.3,28.8,0.0,15.7,47.6,36.5,22200.0,2.9,2.1,1.6,0,0,3312,19005960500,3.4,89.5
0.4,2.37,,,17.2,1.1,10.9,5.8,43.6,8.3,31.4,0.0,1.6,47.5,43.7,20481.0,1.1,0.0,0.0,0,0,2807,19007950100,8.1,97.4
0.0,2.35,,,11.7,0.3,10.1,3.5,47.0,9.3,30.1,0.0,0.1,46.6,43.3,18552.0,0.0,0.0,0.0,0,0,1931,19007950200,8.7,99.7
0.5,2.12,40.73432003,-92.87220567,23.2,1.6,8.8,6.3,42.0,12.5,30.4,0.0,3.3,48.3,41.0,16824.0,3.3,0.0,0.9,2,0.664010624169987,3012,19007950300,18.1,93.7
0.4,2.4,,,13.5,0.0,12.6,7.8,38.1,17.0,24.5,0.0,0.3,49.7,44.6,21335.0,1.0,0.0,0.0,0,0,2838,19007950400,6.3,98.6
0.0,2.44,,,11.0,0.0,7.1,2.1,36.7,20.0,33.9,0.0,0.3,50.7,46.5,23844.0,2.2,0.0,0.1,0,0,2338,19007950500,8.6,97.7
0.1,2.45,,,10.2,0.0,11.2,4.8,37.2,8.9,38.0,0.0,1.9,51.6,44.3,23636.0,1.2,0.0,0.6,0,0,1984,19009070100,5.0,98.2
0.0,2.14,,,11.1,0.2,15.7,2.6,37.7,13.8,30.2,0.0,1.3,46.5,45.7,24958.0,0.0,0.0,0.0,0,0,2424,19009070200,0.4,99.8
0.0,2.17,,,9.1,0.0,6.6,2.6,45.9,13.4,31.6,0.0,0.0,47.2,49.7,21098.0,2.3,0.0,0.0,0,0,1733,19009070300,4.0,97.7
1.2,2.6,,,3.9,0.6,17.9,8.1,29.5,7.1,37.3,0.0,1.0,55.2,36.7,34089.0,0.7,0.2,0.0,0,0,3082,19011960100,5.3,97.3
0.1,2.5,,,7.6,0.0,10.8,3.6,43.5,5.3,36.8,0.0,0.8,52.2,40.0,29571.0,0.5,0.0,0.0,0,0,3105,19011960200,4.3,99.5
0.0,2.47,,,13.2,0.3,15.5,2.2,41.9,8.7,31.7,0.0,1.2,43.4,39.6,25264.0,4.2,0.0,0.5,0,0,5446,19011960300,7.3,95.1
0.0,2.56,,,5.3,0.0,9.7,4.9,37.1,6.5,41.7,0.0,0.0,50.8,43.5,29359.0,1.1,0.0,0.0,0,0,3267,19011960400,3.5,98.9
0.0,2.87,,,1.9,0.1,17.9,5.3,37.5,4.7,34.6,0.0,0.2,50.4,36.5,33237.0,0.4,0.0,0.1,0,0,5925,19011960500,4.0,99.4
0.0,2.52,,,4.5,0.0,13.1,4.1,38.6,7.4,36.8,0.0,2.5,50.4,40.3,31542.0,0.7,0.1,1.8,0,0,2548,19011960600,4.4,97.4
0.0,1.95,,,11.4,0.4,6.4,0.6,50.8,16.7,25.5,0.0,2.4,52.6,48.5,23600.0,3.8,0.0,2.4,0,0,2716,19011960700,3.2,93.3
0.0,2.17,,,53.9,42.5,5.8,0.6,33.5,31.5,28.7,0.0,9.4,58.0,30.6,10256.0,2.4,0.7,1.4,0,0,2049,19013000100,21.4,53.0
2.1,2.71,42.48509936,-92.35221372,29.0,18.4,8.5,0.9,35.1,17.8,37.7,0.0,7.2,49.1,29.3,18933.0,3.9,0.0,4.4,1,0.366300366300366,2730,19013000200,7.5,71.2
1.1,2.62,,,37.8,18.8,6.9,1.1,39.5,15.5,37.0,0.0,13.3,41.9,30.6,14836.0,5.5,0.4,1.0,0,0,3352,19013000300,13.6,73.2
0.3,2.18,,,15.3,4.8,10.7,2.6,45.6,4.0,37.1,0.0,2.1,48.3,28.5,19712.0,0.7,0.1,1.5,0,0,1552,19013000400,10.9,92.5
0.0,2.79,,,12.8,14.6,2.4,0.9,37.7,26.6,32.4,0.0,17.2,49.3,32.4,21806.0,3.7,0.0,15.6,0,0,1822,19013000500,11.7,66.0
3.5,2.47,,,33.7,32.9,2.3,0.0,35.4,23.4,38.9,0.0,39.8,53.5,31.3,19219.0,2.7,0.2,9.4,0,0,1197,19013000700,17.8,51.3
1.3,2.82,,,27.3,8.0,3.1,1.8,40.6,27.4,27.0,0.0,13.5,47.6,31.4,20149.0,2.7,0.2,11.0,0,0,4449,19013000800,17.0,76.7
0.0,2.11,,,35.8,21.5,11.7,2.1,38.6,22.7,24.8,5.6,9.7,50.5,29.6,16354.0,1.5,0.4,4.9,0,0,1760,19013000900,6.0,66.1
2.0,2.33,,,4.3,3.0,14.0,4.0,42.1,14.0,25.9,0.0,3.7,49.2,36.2,26375.0,0.0,0.0,2.5,0,0,3816,19013001000,3.0,92.4
0.0,2.36,,,16.3,6.3,12.4,2.8,27.0,16.6,41.2,0.0,5.9,49.1,31.6,26489.0,1.1,0.9,3.4,0,0,2878,19013001100,4.0,88.3
0.5,2.05,42.47082798,-92.35663074,5.1,0.4,19.8,5.7,34.3,6.0,34.2,0.0,1.4,45.8,44.7,29344.0,3.3,0.0,0.0,2,0.903342366757001,2214,19013001200,7.6,95.8
5.0,2.1,42.4622212433333,-92.3444137866667,21.9,6.8,16.9,6.0,28.1,14.4,34.7,0.0,5.4,48.0,41.5,21567.0,2.4,0.3,1.4,15,3.60663621062755,4159,19013001301,5.6,84.0
0.8,2.3,42.45966044,-92.37171881,16.5,7.1,20.2,8.5,29.0,8.3,34.0,0.0,0.4,45.2,38.8,25984.0,2.4,0.0,0.0,1,0.26089225150013,3833,19013001302,3.3,89.7
1.3,2.27,,,4.9,4.8,31.4,17.0,21.6,3.4,26.6,0.0,1.6,50.5,39.1,32708.0,2.4,0.0,0.2,0,0,4406,19013001400,7.3,91.3
