tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
8001007801,99.88,0.12,42.34,86.35,82.62,99.88,1.74,31.97,99.80,48.66,34.64,98.10,99.39,72.97,99.88,86.75,2.07,99.80,33.75
8001007802,99.96,2.96,54.50,51.26,30.27,98.66,3.20,37.40,57.25,3.93,87.24,99.88,79.29,76.78,96.23,82.86,1.99,99.72,7.90
8001007900,99.64,13.98,24.19,89.83,43.40,92.75,12.28,85.94,27.76,55.71,80.67,57.82,39.42,86.75,86.10,35.45,19.00,99.23,1.09
8001008000,97.93,9.44,30.67,93.72,48.82,53.85,15.28,33.91,4.01,58.31,50.45,82.37,23.95,39.75,96.80,30.92,47.45,64.30,9.85
8001008100,69.25,45.99,93.96,4.01,40.40,79.70,31.32,43.23,76.22,89.59,3.85,0.12,2.88,98.42,81.24,40.32,53.77,80.27,55.71
8001008200,90.32,20.71,19.65,94.69,9.12,28.57,56.60,31.89,3.12,71.43,13.90,35.62,75.08,9.76,59.20,80.02,68.44,19.00,0.85
8001008308,98.01,17.95,62.12,95.10,48.10,64.55,18.76,58.87,43.80,98.99,51.42,20.71,43.48,95.66,99.31,79.05,3.61,95.18,99.55
8001008309,98.34,31.65,3.36,87.32,41.53,22.57,18.35,23.78,15.19,72.97,68.11,3.12,17.46,95.75,57.09,1.74,59.44,99.96,84.48
8001008353,82.29,13.57,22.49,92.67,25.49,25.49,16.17,33.51,22.81,84.32,34.00,7.25,19.81,56.93,28.40,12.44,8.06,7.50,18.84
8001008401,56.44,71.60,16.49,34.89,23.14,24.43,55.39,63.09,37.97,82.54,33.67,39.42,33.51,20.71,78.08,89.10,17.71,88.94,87.88
8001008402,33.35,64.47,19.41,36.83,18.52,11.22,77.35,78.57,15.68,73.38,18.44,49.47,29.13,11.95,66.98,66.25,20.79,91.86,58.63
8001008505,61.71,50.36,11.55,23.22,44.69,49.72,50.61,65.68,38.53,24.76,64.87,55.88,96.07,9.20,15.11,58.55,14.30,62.36,51.99
8001008506,80.43,46.72,62.36,3.04,67.22,79.86,49.72,67.46,60.49,20.54,41.69,82.21,78.57,4.25,35.70,88.05,70.54,5.96,92.83
8001008507,78.73,50.61,16.09,22.97,17.14,33.67,84.81,14.95,36.51,24.27,48.01,93.40,72.89,0.85,37.72,60.82,94.04,52.88,57.90
8001008508,56.12,25.65,16.90,49.64,51.26,54.58,84.89,50.61,75.89,33.59,27.27,57.09,89.18,3.28,9.04,91.61,73.95,32.94,78.40
8001008523,49.80,62.03,9.36,40.15,59.28,17.63,57.58,68.84,5.96,60.58,62.52,18.60,54.42,38.05,68.44,74.11,50.28,57.50,98.58
8001008524,35.78,9.76,22.24,78.40,67.79,30.75,80.27,35.86,71.19,45.42,42.26,65.36,72.65,29.46,11.95,48.26,79.70,17.38,71.43
8001008526,33.02,21.68,20.62,72.57,72.97,62.93,57.41,80.43,61.63,61.79,46.88,14.95,68.35,54.01,25.00,83.27,43.31,33.02,27.11
8001008529,61.63,27.43,30.35,55.15,76.86,72.65,60.09,73.95,87.97,75.89,51.74,17.38,18.84,13.49,10.98,98.91,35.94,34.08,29.62
8001008533,58.87,31.40,26.62,28.65,38.05,78.32,82.46,57.66,29.13,13.01,12.52,55.47,12.84,15.92,22.24,46.88,75.73,15.19,86.18
8001008534,56.69,30.27,4.50,49.23,25.32,49.15,84.32,30.75,27.11,10.49,11.71,61.63,85.70,3.44,22.41,76.62,63.82,61.55,24.51
8001008535,67.95,39.59,2.63,71.92,33.35,30.02,94.21,33.83,51.66,41.21,22.49,21.43,25.49,28.40,22.89,6.60,53.20,2.47,49.31
8001008536,37.56,17.22,5.96,80.19,60.49,36.67,79.62,45.99,72.24,46.64,22.97,16.90,45.10,64.38,25.32,18.27,23.87,51.90,85.78
8001008537,65.44,33.27,4.90,74.76,13.98,16.98,97.37,16.09,26.62,46.23,19.33,63.98,59.44,39.67,12.76,60.66,45.26,52.07,40.64
8001008538,22.89,14.30,10.58,79.38,33.27,29.54,85.62,29.62,39.75,36.99,14.55,36.51,42.91,71.76,33.67,42.10,73.38,74.19,62.28
8001008539,55.71,19.73,5.47,80.75,36.99,22.89,93.23,28.89,19.25,25.32,9.44,27.76,49.23,23.78,14.22,26.62,87.40,68.84,93.15
8001008540,31.48,12.20,10.90,81.81,33.59,46.80,77.03,17.79,88.78,69.00,23.95,41.13,34.72,56.28,28.73,48.50,34.56,42.34,93.48
8001008541,13.33,44.94,17.87,60.49,16.57,51.99,41.53,56.77,48.58,76.22,78.24,46.47,47.85,78.97,79.70,79.13,63.65,74.11,68.84
8001008542,45.91,25.24,14.30,61.30,38.86,13.01,89.51,17.14,5.31,38.86,16.25,66.98,28.08,41.53,45.10,61.63,72.81,30.11,54.42
8001008543,70.95,43.96,2.55,48.18,48.18,53.69,62.44,64.14,26.54,27.67,54.17,45.66,41.37,51.66,72.89,4.66,4.17,86.02,97.20
8001008544,31.73,4.74,16.57,86.26,32.86,58.23,86.91,12.84,90.24,45.66,12.20,80.75,68.27,42.18,18.68,72.41,71.19,83.67,70.14
8001008545,48.66,10.98,19.73,77.03,74.51,45.99,81.81,31.56,78.97,42.34,34.08,89.59,81.81,2.31,86.67,55.96,91.37,36.43,49.96
8001008546,45.02,23.62,41.69,34.48,49.15,44.61,79.46,20.46,78.57,42.18,36.91,86.51,32.46,3.20,24.19,14.95,57.74,52.15,76.54
8001008547,68.84,41.53,10.33,24.76,27.43,64.14,93.31,41.37,27.27,10.17,23.54,94.85,64.30,0.20,31.81,86.59,18.92,35.70,51.34
8001008548,36.35,26.38,16.17,46.64,20.38,64.38,60.90,48.18,34.81,22.81,12.36,18.76,27.27,40.88,6.77,24.35,78.57,4.17,91.69
8001008549,70.30,25.08,22.57,57.82,23.87,71.19,98.34,54.74,46.96,14.71,13.82,96.72,68.92,5.79,66.17,34.16,88.61,12.76,94.85
8001008550,50.28,20.87,12.93,72.00,71.52,55.63,60.66,54.17,87.72,59.68,56.12,59.93,86.35,0.61,58.55,90.56,69.65,65.28,58.31
8001008551,56.60,4.82,2.80,97.69,23.54,71.52,49.55,9.12,98.91,92.91,4.50,8.87,87.72,1.26,79.54,99.39,65.28,7.90,7.33
8001008603,94.12,73.30,4.09,6.60,14.87,85.21,21.84,27.43,78.48,60.17,59.36,25.65,0.77,80.35,93.40,7.58,8.23,7.41,99.88
8001008604,88.21,58.31,3.77,40.72,76.05,25.89,80.35,87.64,7.98,20.79,91.37,64.38,92.42,8.79,13.17,44.69,67.54,7.58,5.79
8001008605,63.01,54.66,11.63,23.54,41.05,67.46,49.64,75.32,56.36,44.69,38.05,28.24,74.03,0.53,51.01,87.80,82.78,41.53,95.99
8001008606,94.04,45.26,3.85,49.15,42.34,96.80,23.30,59.76,95.66,73.62,48.50,18.27,0.53,12.84,95.26,95.75,86.51,20.87,61.47
8001008705,93.40,64.71,1.50,29.94,5.79,76.62,40.24,53.69,48.10,27.27,48.66,36.26,98.58,66.00,40.15,59.20,0.61,62.20,49.72
8001008706,95.66,66.49,1.42,10.90,18.35,75.97,33.67,39.83,66.65,13.41,65.36,54.17,91.29,72.08,45.83,85.86,9.76,32.13,37.88
8001008709,97.04,73.62,12.28,13.49,5.15,12.52,82.54,6.12,65.76,79.29,76.70,64.14,46.31,90.07,13.74,88.86,27.35,29.29,74.76
8001008801,95.83,61.79,1.01,26.46,5.47,16.82,90.24,6.36,41.37,31.00,22.00,50.20,97.85,89.51,25.24,84.64,33.35,9.52,28.24
8001008802,97.53,73.38,0.28,58.39,30.51,32.86,88.29,20.54,68.11,71.19,80.43,32.13,62.60,85.78,81.16,96.64,4.25,44.53,4.74
8001008901,91.45,74.27,8.55,60.25,13.33,29.13,96.56,70.30,13.74,78.24,56.44,16.09,85.94,80.83,19.57,92.67,43.96,1.90,47.93
8001009001,85.53,44.69,20.54,31.40,27.19,30.43,61.22,42.34,23.38,33.43,42.83,23.30,94.85,31.00,1.34,55.15,96.96,63.41,62.36
8001009002,93.15,52.63,6.44,33.59,27.03,92.18,88.61,74.03,48.66,7.25,25.57,73.46,16.49,10.74,68.60,35.37,88.45,5.47,88.53
8001009101,87.32,67.30,3.61,29.62,30.11,88.21,69.65,77.27,35.86,14.30,66.33,76.22,27.03,31.48,94.77,82.21,74.43,6.85,97.12
8001009103,91.77,66.00,0.20,48.34,4.50,73.62,60.74,24.03,64.63,27.19,42.02,22.89,17.38,36.59,19.49,37.07,2.47,16.49,72.00
8001009104,85.37,44.61,6.36,37.80,36.51,70.54,88.53,48.10,51.74,16.49,25.97,59.44,37.97,30.75,50.28,82.46,91.69,5.39,88.37
8001009202,89.83,57.98,8.23,18.52,1.58,67.30,84.16,9.20,66.09,21.84,30.11,91.69,9.36,6.44,11.63,84.24,76.94,1.66,31.24
8001009203,88.70,51.90,16.73,26.94,91.29,58.71,75.97,75.16,88.13,64.14,81.97,11.87,8.55,59.36,10.33,57.41,22.08,10.74,63.49
8001009204,77.59,7.17,33.18,90.32,88.53,91.86,83.35,91.05,94.12,59.44,30.02,26.54,17.22,0.77,26.78,35.70,84.81,11.22,80.11
8001009206,75.41,16.00,25.73,71.19,68.92,38.37,63.65,30.67,97.61,84.00,75.16,36.67,91.21,18.35,4.74,69.33,80.83,90.56,84.89
8001009207,86.83,32.37,5.71,40.88,54.74,85.05,55.79,62.28,77.92,13.17,49.39,70.14,36.35,3.77,46.72,47.69,73.62,49.72,98.50
8001009304,83.59,51.18,8.31,33.51,68.68,85.45,34.08,79.21,80.83,43.07,56.60,13.98,59.28,27.43,69.25,93.96,80.02,11.30,1.66
8001009306,84.00,68.27,8.39,11.55,23.46,64.63,49.07,43.48,67.87,20.06,80.51,64.63,47.29,13.90,38.29,22.97,92.91,2.55,68.27
8001009307,87.16,64.79,5.79,30.51,3.44,75.73,90.07,50.45,51.58,22.08,27.35,50.69,81.65,23.62,15.28,61.71,85.13,0.61,26.62
8001009308,97.45,70.87,1.99,44.77,11.71,83.59,96.88,77.59,62.60,18.76,85.78,90.88,64.79,53.44,40.80,35.29,33.10,10.17,2.07
8001009309,84.40,14.71,34.72,60.09,66.09,79.38,28.73,28.73,99.39,86.59,93.80,79.46,49.55,12.28,5.39,50.85,1.50,61.39,60.66
8001009310,93.72,61.47,5.63,18.35,69.65,71.03,69.17,75.73,87.07,19.33,98.42,93.15,72.16,24.11,6.36,76.46,7.58,12.12,38.37
8001009316,92.67,69.33,2.39,11.95,1.01,97.20,25.73,30.27,66.82,13.57,19.08,64.30,23.46,0.69,83.10,91.53,60.01,3.04,6.36
