tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
11001000100,DC,District of Columbia,38.9074275857143,-77.0608520285714,1,97.1,5005,7150.0,2.03,4.2,37.5,46.7,92.8,1.1,0.0,4.0,0.0,0.5,1.7,9.4,0.3,2.7,96.9,87538.0,3.3,14,2.7972027972028
11001000201,DC,District of Columbia,38.9120282285555,-77.0744560727777,1,98.4,3733,18665.0,3.33,6.6,19.7,44.7,69.8,8.3,0.0,15.4,0.0,0.6,5.9,11.0,0.0,15.9,84.2,,66.3,90,24.1092954728101
11001000202,DC,District of Columbia,38.9066349294117,-77.0649150117647,1,98.2,4417,14723.3333333333,2.25,4.7,25.5,48.9,82.8,7.7,0.2,6.0,0.0,0.5,2.7,6.5,1.0,0.8,98.1,41525.0,20.8,17,3.84876613085805
11001000300,DC,District of Columbia,38.9155763,-77.07632903,1,98.4,6139,15347.5,2.41,2.1,30.9,45.2,82.7,6.7,0.3,7.2,0.0,0.0,3.1,4.9,1.1,4.3,94.7,56208.0,17.4,4,0.651571917250367
11001000400,DC,District of Columbia,38.9183402888889,-77.0697053166667,1,95.3,1607,2678.33333333333,2.45,0.5,44.7,50.0,79.0,4.9,0.0,9.3,0.0,1.7,5.1,17.2,5.9,8.1,85.9,89211.0,10.4,18,11.2009956440573
11001000501,DC,District of Columbia,38.924112025,-77.0521106875,1,98.0,3481,8702.5,1.73,2.4,34.1,44.7,83.2,3.1,1.8,4.2,0.0,4.7,3.0,15.4,1.2,1.6,97.2,66605.0,7.5,8,2.298190175237
11001000502,DC,District of Columbia,38.9293855133333,-77.0553503866667,1,98.6,3045,15225.0,1.95,1.5,38.6,43.4,85.8,3.4,0.5,5.5,0.0,1.1,3.7,13.1,2.1,1.7,96.3,73813.0,2.2,30,9.85221674876847
11001000600,DC,District of Columbia,38.936873594,-77.065189406,1,98.4,4848,8080.0,2.14,1.9,45.2,42.3,82.9,8.4,0.0,4.8,0.0,0.9,3.0,16.7,2.4,3.1,94.5,104381.0,5.9,5,1.03135313531353
11001000701,DC,District of Columbia,38.9309596666667,-77.0779466666667,1,97.6,5325,26625.0,1.58,3.6,48.3,39.3,80.7,6.6,0.5,4.6,0.0,1.9,5.7,3.5,1.4,5.9,92.6,59293.0,12.0,3,0.563380281690141
11001000702,DC,District of Columbia,,,1,98.1,3356,33560.0,1.56,5.7,30.9,49.0,76.7,8.4,0.6,7.3,0.0,3.1,3.9,10.4,5.8,7.3,86.9,53882.0,12.6,0,0
11001000801,DC,District of Columbia,38.9256358888889,-77.0913284444444,1,97.7,6740,6127.27272727273,2.2,7.4,42.7,48.5,80.0,6.9,0.4,4.8,0.0,3.2,4.7,9.0,1.4,3.4,95.1,72092.0,12.1,9,1.3353115727003
11001000802,DC,District of Columbia,38.9127674,-77.0880764,1,98.5,3213,5355.0,2.39,3.4,36.2,49.5,78.6,7.6,0.0,9.2,0.0,1.2,3.5,13.2,3.1,4.6,92.3,59050.0,16.5,5,1.55617802676626
11001000901,DC,District of Columbia,38.9389554666667,-77.0980287888889,1,98.3,7698,6998.18181818182,2.87,9.0,20.6,42.2,78.7,8.3,0.1,7.1,0.0,1.8,4.0,12.8,2.6,3.5,93.9,14531.0,9.9,9,1.16913484021824
11001000902,DC,District of Columbia,38.92819931,-77.1043824971429,1,95.1,2467,3524.28571428571,2.8,2.5,42.8,49.7,87.4,3.3,0.0,3.5,0.0,1.3,4.5,15.0,1.0,3.7,95.3,93893.0,2.3,7,2.83745439805432
11001001001,DC,District of Columbia,38.9510883094117,-77.0845538152941,1,97.8,7923,8803.33333333333,2.71,1.9,41.6,48.8,83.7,2.9,0.0,5.5,0.0,0.9,7.0,11.0,1.0,2.4,96.6,80276.0,4.8,34,4.29130379906601
11001001002,DC,District of Columbia,38.9436596,-77.0775946666667,1,99.6,3761,12536.6666666667,1.9,3.7,29.7,42.2,82.0,5.2,0.0,8.7,0.0,0.5,3.5,12.9,5.9,2.9,91.3,55095.0,26.6,15,3.98830098378091
11001001100,DC,District of Columbia,38.9569856910256,-77.0812735948718,1,97.7,5016,8360.0,2.31,1.7,43.6,46.9,80.2,9.4,1.4,5.9,0.0,0.8,2.4,7.6,0.5,5.8,93.7,91218.0,4.8,78,15.5502392344498
11001001200,DC,District of Columbia,38.94859844,-77.06771905,1,99.6,4950,9900.0,1.96,2.6,37.3,47.9,82.0,6.2,0.0,4.8,0.0,1.4,5.6,8.9,1.3,5.8,92.9,72087.0,3.6,10,2.02020202020202
11001001301,DC,District of Columbia,38.9495764121951,-77.065783502439,1,98.8,3831,3482.72727272727,1.93,2.7,35.6,44.7,81.2,12.5,0.0,5.4,0.0,0.0,0.9,6.2,1.0,1.3,97.7,70000.0,4.6,41,10.7021665361524
11001001302,DC,District of Columbia,38.94004,-77.060648,1,95.2,7366,12276.6666666667,1.62,2.4,35.3,41.0,73.2,10.1,0.0,9.9,0.0,4.4,2.4,9.7,0.9,2.3,96.8,64055.0,10.9,4,0.543035568829758
11001001401,DC,District of Columbia,38.962474975,-77.071628075,1,97.9,3340,11133.3333333333,2.29,4.4,38.4,44.0,81.4,9.2,0.5,5.1,0.0,1.3,2.6,7.0,2.1,0.8,97.1,86806.0,7.9,8,2.39520958083832
11001001402,DC,District of Columbia,38.958395425,-77.071732525,1,97.6,3250,10833.3333333333,2.1,2.9,43.1,46.6,77.2,9.3,1.2,7.0,0.0,1.8,3.5,13.0,6.1,7.4,86.5,67447.0,7.5,16,4.92307692307692
11001001500,DC,District of Columbia,38.9710534966667,-77.0598239616667,1,96.9,6268,3482.22222222222,2.99,4.5,44.8,52.4,82.0,11.0,0.0,2.1,0.0,0.4,4.4,5.2,1.5,3.3,95.2,98482.0,3.4,6,0.957243139757498
11001001600,DC,District of Columbia,38.9848931,-77.0327909875,1,96.2,4455,4455.0,2.84,6.9,48.1,49.3,29.5,66.6,0.0,0.6,0.0,0.8,2.5,6.6,0.7,6.4,92.9,76896.0,4.1,8,1.79573512906846
11001001702,DC,District of Columbia,38.97539925,-77.02013025,1,93.5,3039,7597.5,2.15,4.3,42.3,47.6,44.1,46.0,0.0,1.2,0.3,5.6,2.9,13.4,8.4,10.9,80.6,57254.0,5.0,2,0.658111220796315
11001001803,DC,District of Columbia,,,1,87.4,4059,10147.5,2.57,5.4,37.0,50.8,9.3,62.7,0.3,0.3,0.0,22.5,5.0,29.1,19.5,21.8,58.8,26103.0,17.8,0,0
