tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
39001770100,67.46,99.44,66.94,20.66,88.54,11.19,7.44,93.17,94.74,27.40,94.36,90.41,86.63,8.80,2.91,23.08,87.24,94.81,27.06
39001770200,57.48,92.18,61.73,9.38,30.16,38.98,69.23,49.88,52.09,69.50,9.45,62.76,73.14,41.13,49.71,25.60,28.56,17.18,78.53
39001770300,62.93,97.53,75.56,9.76,27.81,35.34,63.98,64.05,29.72,87.93,8.74,80.02,54.00,60.85,15.45,85.20,67.01,90.48,13.50
39001770400,66.03,97.80,21.20,11.09,81.90,14.46,1.86,48.04,87.65,26.21,30.88,89.80,91.09,18.48,54.04,69.12,87.55,56.18,16.43
39001770500,70.28,99.51,60.78,23.25,99.30,44.84,63.71,97.84,97.39,19.40,70.79,97.56,91.33,49.30,45.79,92.32,66.71,66.23,93.92
39001770600,64.97,99.34,55.47,10.00,68.31,27.20,2.84,71.71,90.48,11.15,86.90,92.29,96.41,7.24,13.57,49.71,91.09,81.25,35.81
39003010100,12.69,73.21,56.39,39.39,47.67,65.82,32.82,46.71,86.77,3.76,97.19,26.18,35.81,26.82,79.89,61.15,62.41,87.82,30.71
39003010200,24.03,75.49,46.82,40.72,46.44,56.01,69.64,33.50,27.44,34.21,42.18,24.78,4.58,81.35,78.66,32.07,60.17,16.30,19.74
39003010300,27.23,76.04,49.88,44.29,61.36,26.82,50.60,25.43,13.06,45.42,68.03,11.97,3.46,42.86,18.10,2.20,28.39,3.05,5.33
39003010600,37.52,69.91,48.62,30.09,50.80,28.80,62.01,27.71,63.68,40.21,31.62,11.80,2.50,72.67,66.40,43.10,72.33,32.10,49.61
39003010800,13.30,52.78,39.73,37.38,53.32,30.94,75.77,22.80,22.70,35.00,46.61,22.87,5.74,85.44,89.32,31.39,53.73,73.89,69.77
39003010900,64.15,64.12,76.62,25.94,78.05,98.35,39.46,28.25,20.79,36.12,60.30,0.60,8.23,58.50,65.75,24.81,1.24,79.96,28.97
39003011000,57.75,53.93,37.79,36.05,88.68,76.79,42.39,24.91,28.90,34.25,58.19,4.27,10.00,81.93,80.50,8.40,77.54,31.83,80.74
39003011200,65.75,94.94,86.43,47.63,98.65,99.81,77.84,97.70,0.19,6.05,19.94,48.65,7.03,99.95,93.27,6.11,77.84,98.89,11.90
39003011300,36.63,63.98,55.33,40.55,60.03,44.67,56.18,45.59,28.97,40.72,16.30,22.39,3.39,88.40,80.91,53.18,67.49,82.37,58.43
39003011400,18.92,72.63,40.24,41.54,48.28,44.33,65.14,35.00,28.39,38.57,45.62,31.79,6.18,84.52,90.14,7.99,69.43,34.25,24.57
39003011500,48.86,78.90,79.62,40.21,77.47,69.91,97.87,19.81,63.13,14.53,13.61,12.01,12.72,91.77,57.27,15.45,7.82,57.82,39.73
39003011600,43.00,77.20,30.77,43.75,95.45,63.74,53.53,78.70,27.61,47.19,42.80,27.57,4.55,31.42,83.63,22.94,27.13,85.06,51.86
39003011800,15.68,35.61,38.68,39.83,59.15,10.47,52.16,35.44,30.74,22.39,29.89,37.31,7.78,88.61,85.68,75.02,88.50,85.34,74.78
39003011900,32.17,57.37,17.35,35.41,73.79,25.94,52.40,30.36,29.82,33.80,11.53,33.06,6.08,25.09,92.76,74.23,36.60,11.56,96.75
39003012000,3.15,33.26,38.13,42.32,78.18,21.78,63.23,50.77,19.23,26.24,46.68,60.37,8.43,69.09,92.69,50.70,79.41,27.23,40.72
39003012100,21.54,45.11,62.31,33.74,22.39,19.60,72.63,79.99,25.19,40.65,29.27,34.89,3.97,26.62,65.62,2.26,88.23,76.96,64.73
39003012200,72.80,39.36,58.74,20.25,13.23,32.24,83.67,10.64,82.71,48.38,50.83,27.37,2.88,94.40,50.05,95.62,43.24,85.24,95.76
39003012300,71.00,61.02,77.03,32.88,74.03,86.22,62.89,16.30,45.15,75.29,63.61,31.39,1.89,50.19,20.21,5.77,88.54,25.60,7.27
39003012400,78.12,61.56,52.26,19.29,26.14,34.55,85.10,7.24,86.46,71.44,34.52,6.66,1.72,67.25,44.12,91.09,24.68,80.47,70.62
39003012600,78.56,78.49,61.56,33.50,55.30,61.80,43.65,13.13,21.03,71.24,44.50,6.39,1.31,40.34,4.79,24.40,15.48,38.20,82.00
39003012700,89.42,75.29,59.83,12.62,9.11,92.83,89.90,33.74,61.80,61.80,14.70,59.08,2.30,43.89,94.33,50.53,99.27,40.21,91.09
39003012900,82.61,58.97,71.51,22.05,68.17,89.42,78.66,31.22,65.24,81.42,76.11,17.18,3.01,58.09,49.03,3.83,96.54,29.85,89.49
39003013000,71.34,44.33,63.06,32.41,75.60,64.87,46.17,17.12,69.23,45.32,33.12,23.45,2.47,30.57,26.24,17.25,1.92,26.55,30.60
39003013100,42.42,35.34,61.02,42.46,90.85,87.48,36.46,5.23,6.86,17.69,77.03,17.29,21.71,38.37,18.00,28.66,44.98,26.79,8.67
39003013200,70.83,39.56,63.30,20.79,25.05,91.03,85.41,29.99,29.58,48.48,82.92,36.90,6.79,36.26,69.77,9.79,40.04,95.38,88.30
39003013300,81.83,70.04,68.41,33.09,95.76,77.23,97.84,95.79,35.81,95.25,95.01,38.13,0.12,65.89,14.39,1.24,25.94,78.70,98.65
39003013400,86.63,69.06,21.03,26.69,87.86,43.34,42.80,38.74,62.01,63.81,17.80,25.63,2.61,37.48,74.74,65.11,98.76,3.46,95.62
39003013600,90.72,81.25,84.86,30.26,32.71,60.58,67.05,97.09,18.61,84.45,37.86,28.63,0.19,36.29,56.52,11.09,98.62,20.59,9.38
39003013700,92.29,69.74,22.16,13.23,1.04,2.95,95.66,77.81,31.56,62.69,33.16,45.28,1.04,14.08,19.16,85.03,97.05,94.19,81.62
39003013800,88.06,77.64,32.75,15.62,8.36,74.64,89.63,84.32,13.78,25.97,13.10,13.40,1.45,44.50,13.88,97.70,4.72,95.01,78.32
39003013900,23.18,89.12,58.77,34.59,73.69,80.74,37.31,44.53,82.58,3.80,94.26,24.54,15.68,52.95,61.80,31.35,43.78,56.52,15.07
39003014000,39.25,85.58,76.96,46.47,45.35,13.33,22.16,40.38,71.71,3.05,95.28,42.49,24.06,64.42,94.94,41.54,28.35,50.32,81.93
39003014100,88.95,79.62,53.15,36.94,99.00,96.00,94.26,93.72,42.22,29.99,13.50,11.12,4.96,11.60,67.32,66.47,5.60,81.22,16.57
39005970100,72.36,93.21,95.96,86.12,2.33,10.88,33.40,90.24,23.35,98.52,91.77,11.50,28.39,22.16,99.34,19.19,74.06,0.29,35.24
39005970200,47.74,93.51,50.19,55.47,8.46,75.05,82.03,52.40,79.72,20.18,53.39,54.24,31.59,54.82,39.39,54.96,41.16,56.39,57.20
39005970300,63.20,93.24,74.64,62.89,7.51,19.29,41.43,64.59,68.55,81.59,67.90,39.49,16.43,41.64,81.39,88.71,80.40,65.31,28.12
39005970400,65.62,88.71,30.94,58.43,46.65,36.46,12.31,19.98,87.76,61.05,43.89,14.49,29.62,72.09,39.90,91.33,98.18,8.84,53.63
39005970500,66.09,76.18,41.88,51.82,80.74,97.36,14.90,15.85,88.64,53.76,75.60,54.34,30.02,69.67,45.21,89.53,18.92,68.65,64.49
39005970600,55.77,73.93,62.01,42.29,11.97,87.11,70.35,10.13,97.53,26.89,50.46,1.55,58.70,96.75,81.66,34.45,9.21,97.67,55.71
39005970700,16.03,62.31,30.84,67.69,49.68,16.20,14.02,56.97,72.22,23.38,66.47,56.52,57.07,78.49,90.92,59.18,37.01,67.25,78.29
39005970800,35.51,61.84,41.40,65.11,48.59,28.35,5.88,72.60,85.10,24.44,36.63,38.37,43.89,42.90,64.90,84.21,40.45,55.53,29.48
39005970900,34.21,86.97,42.15,59.38,19.91,45.62,39.08,63.61,72.60,43.24,83.53,33.40,52.37,30.74,33.43,39.97,31.62,24.71,64.32
39005971000,31.66,86.90,24.98,61.56,45.96,35.61,38.13,52.30,73.31,20.32,58.84,72.56,51.41,61.15,45.18,61.77,35.10,67.01,25.36
39005971100,40.04,97.09,32.37,59.69,34.62,29.72,4.34,81.76,93.58,4.99,96.41,88.88,81.35,14.73,52.26,37.45,29.68,32.24,49.20
39007000101,68.68,92.66,43.07,97.43,85.61,99.57,26.58,92.15,11.22,6.83,47.46,27.64,70.93,97.53,25.02,84.35,79.27,80.09,13.85
39007000102,50.12,74.61,5.67,96.58,28.80,63.85,19.70,33.80,86.12,48.31,59.42,51.72,42.49,27.47,51.07,23.48,37.41,47.05,49.13
39007000103,70.49,85.85,14.80,93.38,27.06,96.34,46.37,51.38,88.23,49.34,39.25,53.49,32.68,10.13,59.69,32.71,4.58,32.07,68.61
39007000200,24.91,65.17,20.86,97.12,19.43,57.75,30.67,64.97,85.85,16.67,31.35,53.46,44.84,81.90,11.77,76.14,66.09,69.67,38.13
39007000300,43.99,73.14,5.74,96.47,54.82,52.61,40.07,63.91,80.30,21.51,43.41,58.60,58.09,29.99,62.96,76.69,78.63,22.43,93.78
39007000400,67.52,83.80,4.89,98.04,91.81,7.82,29.41,74.27,92.83,80.33,56.52,56.45,15.07,11.26,27.57,49.98,33.40,28.35,38.95
39007000500,64.32,78.08,20.42,93.72,65.75,94.23,49.23,32.78,92.32,45.52,67.22,23.08,47.60,45.35,42.46,17.35,33.12,16.74,77.37
39007000601,76.52,83.40,31.39,96.44,10.10,5.02,69.87,15.28,91.57,53.53,56.59,58.74,24.88,76.28,6.52,91.67,62.93,72.50,67.83
39007000602,36.26,61.90,5.88,95.56,62.89,84.25,9.49,31.18,82.31,37.21,72.87,75.22,54.24,30.94,78.53,66.91,95.42,49.95,80.09
39007000603,54.82,77.61,11.90,97.16,39.39,41.74,14.87,50.02,69.77,24.10,39.63,52.91,48.52,35.47,35.95,60.37,94.02,30.94,87.52
39007000701,86.90,87.35,42.05,97.70,39.53,33.60,54.10,13.47,84.01,7.10,1.89,64.22,72.91,6.22,77.40,97.97,19.74,61.32,66.64
