tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
23001010100,97.86,46.58,1.28,48.01,4.13,62.25,3.85,2.42,95.87,42.59,5.56,93.02,9.26,97.58,51.42,7.26,99.29,94.16,99.29
23001010200,49.72,83.62,49.15,51.99,78.49,95.30,48.01,69.37,55.70,94.16,2.99,43.16,92.45,15.81,5.84,43.16,28.35,6.13,17.52
23001010300,88.18,78.77,52.85,39.74,17.81,48.29,22.65,60.54,18.95,95.87,2.42,93.87,84.47,79.34,20.94,70.80,90.46,23.22,99.57
23001010400,56.55,78.21,7.55,78.49,62.82,93.59,24.07,1.00,23.22,44.02,83.33,57.12,88.46,76.78,14.96,27.78,11.82,89.32,87.89
23001010500,95.30,73.08,7.26,73.93,14.10,5.84,61.68,14.67,3.28,10.68,8.97,38.03,90.17,77.35,96.44,11.25,16.10,2.71,98.72
23001010600,37.18,59.40,12.39,83.05,31.48,24.64,86.47,40.31,80.20,42.02,18.66,69.37,60.26,15.24,7.26,58.26,73.36,16.95,57.41
23001010700,38.60,80.48,35.75,87.32,63.68,79.91,55.98,16.10,35.19,42.31,33.19,45.16,73.36,29.77,20.09,40.31,41.17,1.57,97.58
23001010800,10.97,85.61,80.77,39.46,31.20,79.63,58.55,58.55,72.79,90.46,32.34,51.42,34.62,36.04,73.36,87.89,87.04,47.44,80.20
23001020100,99.29,61.40,0.14,34.90,4.70,80.20,6.13,54.27,99.86,45.44,43.45,97.58,3.85,51.71,10.40,49.15,97.29,25.21,1.85
23001020200,92.45,59.69,3.28,95.01,2.42,89.03,53.13,61.11,98.72,85.61,55.41,65.10,52.85,87.32,16.38,38.32,55.13,1.00,99.86
23001020300,98.15,88.75,5.56,11.54,16.67,43.73,37.75,0.43,75.93,14.10,10.11,13.25,49.43,98.72,82.48,89.60,44.59,47.15,94.44
23001020400,98.43,85.33,0.71,79.34,43.45,68.80,71.08,22.08,99.29,97.86,98.15,9.83,0.14,3.28,99.57,1.00,39.74,34.90,98.43
23001020500,80.20,70.80,27.49,21.79,4.42,68.52,14.67,9.26,25.78,72.22,49.72,82.76,87.89,13.82,38.60,20.66,49.72,16.38,78.49
23001020600,21.79,63.96,54.27,16.95,36.32,58.55,20.37,4.70,77.64,71.65,11.82,75.36,74.79,2.42,54.27,85.61,8.40,2.99,65.95
23001020700,70.23,83.90,42.02,30.34,86.47,24.93,12.96,1.57,24.07,2.42,53.42,95.87,81.05,33.19,33.48,42.59,83.33,44.30,75.64
23001020800,50.85,69.94,45.73,57.98,74.50,87.04,8.40,20.37,28.92,98.72,7.55,95.58,46.58,30.91,43.45,71.65,50.57,17.24,96.15
23001020900,83.33,74.22,10.68,86.18,14.67,89.32,35.19,22.93,8.97,23.22,61.97,30.63,28.63,6.41,33.19,95.30,70.23,80.20,85.90
23001030100,35.19,60.83,22.36,75.36,35.19,34.05,69.37,12.11,40.03,65.38,12.96,59.69,38.89,11.25,26.35,82.19,40.88,1.85,91.03
23001030200,19.23,73.65,25.78,95.30,41.45,40.60,96.15,55.70,27.78,46.30,41.45,33.48,42.02,30.34,22.08,86.75,54.84,26.64,87.32
23001040000,5.84,78.49,48.01,77.64,67.95,41.17,87.32,25.50,49.43,30.06,36.61,28.92,33.76,51.99,52.85,55.13,59.12,8.69,60.26
23001041000,32.91,55.13,14.39,92.74,61.40,26.35,86.18,27.49,94.44,56.84,15.81,35.75,56.84,54.84,29.77,77.35,42.88,4.13,97.86
23001041500,36.61,65.10,12.11,91.60,84.76,77.64,51.14,20.94,59.97,22.93,41.17,33.76,81.62,59.97,64.25,46.30,11.25,46.01,30.63
23001042000,24.64,61.68,30.06,71.08,60.26,45.73,66.52,32.34,86.47,57.69,49.43,69.66,63.68,34.05,37.46,93.30,71.37,71.94,85.33
