tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
17001000100,1.54,87.66,76.76,50.73,86.24,10.72,27.47,9.62,93.03,79.09,98.98,46.59,51.79,69.68,4.03,80.48,80.22,34.46,41.03
17001000201,29.29,87.08,88.79,88.92,82.20,48.33,77.28,22.11,94.07,57.45,97.66,19.65,28.28,7.78,77.70,88.15,63.31,30.81,44.03
17001000202,40.99,86.40,84.17,88.18,87.31,84.62,38.24,1.89,68.19,35.20,98.59,12.79,47.98,5.84,59.40,52.73,62.24,44.26,75.86
17001000400,53.15,98.53,78.02,80.09,71.46,13.76,48.69,3.35,93.16,27.64,97.95,71.10,38.28,50.57,87.40,71.68,71.01,27.31,54.90
17001000500,55.00,96.07,90.05,86.82,14.54,51.12,65.96,25.86,95.33,50.11,98.33,34.78,63.63,30.64,68.64,47.49,77.54,58.91,32.49
17001000600,7.71,82.71,79.22,86.79,24.43,64.96,48.98,16.48,90.25,65.22,98.37,21.88,39.89,40.60,44.10,98.72,16.12,81.23,63.37
17001000700,58.81,96.85,94.32,98.59,90.41,91.93,75.31,74.85,99.21,14.80,93.68,7.07,31.13,92.35,84.36,38.99,27.89,60.95,82.75
17001000800,64.25,98.21,89.15,91.64,91.87,59.07,35.66,3.44,90.60,13.99,97.43,52.64,23.75,71.56,87.63,9.33,64.80,22.30,68.71
17001000900,51.70,94.55,84.69,89.60,10.14,80.03,37.37,2.96,81.45,16.61,97.88,50.08,16.87,32.91,72.91,49.79,56.68,74.11,79.96
17001001001,20.65,79.48,87.63,84.88,9.91,82.42,27.99,13.92,83.65,61.95,99.27,25.95,9.91,6.29,11.66,20.13,78.67,76.57,24.37
17001001002,13.44,84.98,76.21,44.62,87.40,11.59,24.95,0.44,65.67,75.27,99.60,50.11,81.39,41.90,41.09,58.26,50.82,71.78,24.69
17001001100,2.25,80.35,78.32,78.96,70.91,55.03,60.92,8.91,83.46,68.87,98.72,33.33,53.93,54.80,17.61,95.13,50.21,58.10,26.63
17001010100,12.95,85.59,93.39,64.86,34.82,46.30,61.30,23.24,80.32,50.50,98.85,25.57,52.28,28.15,38.08,48.46,65.51,52.34,20.16
17001010200,29.48,84.59,96.07,81.45,91.70,65.05,76.92,58.59,80.19,51.73,97.82,29.09,52.12,45.62,60.46,27.25,28.22,67.16,41.51
17001010300,32.81,81.16,96.78,55.97,11.79,65.54,76.89,32.94,58.36,76.47,98.75,26.05,29.41,7.42,77.54,22.43,23.72,69.23,31.00
17001010400,3.28,80.26,90.38,53.15,27.70,65.70,80.32,21.91,55.42,69.26,99.37,54.96,80.09,18.42,27.77,95.78,85.62,61.79,15.44
17001010500,0.73,76.57,87.05,57.39,52.60,45.91,60.72,20.84,90.38,85.27,99.14,16.32,71.72,36.30,40.09,91.19,68.42,69.84,37.76
17001010600,9.91,81.61,89.76,80.26,91.09,89.96,71.23,12.31,47.40,59.56,98.95,23.46,62.27,31.94,58.13,97.69,28.38,85.20,18.19
17003957600,64.08,94.65,94.36,87.18,85.56,90.83,88.63,69.91,71.20,99.37,4.80,95.16,67.64,75.63,97.72,14.12,6.58,33.30,70.49
