tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
19001960100,IA,Adair County,,,10,96.5,2847,10.417124039517,2.32,3.4,42.8,49.7,98.4,0.7,0.0,0.1,0.0,0.1,0.6,2.2,5.5,44.4,50.1,27152.0,7.5,0,0
19001960200,IA,Adair County,,,10,96.7,1557,6.05365474339036,2.23,0.9,49.5,53.2,96.7,0.0,0.0,0.6,0.0,0.0,2.6,1.7,4.8,40.6,54.5,32091.0,8.7,0,0
19001960300,IA,Adair County,,,10,89.3,2926,75.4123711340206,2.13,3.4,47.4,46.8,98.4,0.0,0.0,0.7,0.0,0.2,0.6,0.9,8.7,43.5,47.8,26529.0,12.3,0,0
19003950100,IA,Adams County,,,10,89.8,1656,4.87776141384389,2.27,1.4,46.8,49.5,97.3,0.0,0.2,1.3,0.0,0.0,1.2,0.4,5.3,42.0,52.8,28468.0,4.8,0,0
19003950200,IA,Adams County,,,10,94.2,2166,25.8164481525626,2.12,4.5,47.6,49.4,97.4,0.9,0.0,0.6,0.0,0.1,1.1,1.1,9.2,38.7,52.2,25512.0,13.8,0,0
19005960100,IA,Allamakee County,,,10,94.2,1900,14.6604938271605,2.17,4.8,50.5,52.0,97.9,0.1,0.2,0.8,0.0,0.0,1.0,0.6,3.4,47.4,49.3,27612.0,5.8,0,0
19005960200,IA,Allamakee County,,,10,96.9,2641,12.0924908424908,2.29,3.1,43.3,52.8,98.1,0.0,0.0,0.5,0.0,0.0,1.4,0.0,6.5,42.4,51.1,26359.0,8.3,0,0
19005960300,IA,Allamakee County,,,7,91.2,3906,331.016949152542,2.04,5.7,46.2,47.9,97.0,0.0,0.0,0.0,0.0,0.5,2.5,0.8,14.3,37.2,48.4,23205.0,8.9,0,0
19005960400,IA,Allamakee County,,,10,89.4,2313,12.979797979798,2.26,2.1,51.0,55.1,98.3,1.0,0.1,0.1,0.0,0.1,0.3,0.1,12.7,39.9,47.4,28185.0,8.4,0,0
19005960500,IA,Allamakee County,,,10,87.6,3241,32.0573689416419,2.64,6.7,35.3,48.7,91.9,2.9,0.8,0.9,0.1,1.3,2.1,23.0,19.3,38.0,42.8,27593.0,17.0,0,0
19007950100,IA,Appanoose County,,,8,94.4,2856,18.0988593155894,2.5,7.7,44.2,48.5,97.7,0.2,0.0,0.0,0.0,0.0,2.1,1.9,6.8,38.1,55.1,26466.0,12.0,0,0
19007950200,IA,Appanoose County,,,8,90.0,1681,13.7899917965546,2.17,4.3,54.3,53.8,99.6,0.1,0.0,0.0,0.0,0.0,0.2,0.4,7.9,38.2,53.8,24213.0,10.7,0,0
19007950300,IA,Appanoose County,40.73432003,-92.87220567,7,92.9,2676,371.666666666667,1.93,6.2,44.3,45.8,94.7,1.2,0.1,2.2,0.0,0.0,1.8,3.4,9.0,31.2,59.8,19109.0,19.7,2,0.747384155455904
19007950400,IA,Appanoose County,,,7,87.2,3318,487.941176470588,2.39,7.8,42.0,50.1,98.3,0.7,0.0,0.0,0.0,0.0,1.1,1.8,12.0,30.8,57.2,22813.0,21.2,0,0
