tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
32001950100,21.17,91.37,69.99,48.30,59.51,67.77,32.37,25.44,40.78,93.73,80.46,21.31,36.50,51.70,38.72,87.09,82.08,52.58,8.92
32001950301,54.65,96.68,84.29,94.17,32.37,8.04,42.99,14.97,67.63,99.34,5.24,70.28,42.70,42.70,46.68,31.78,67.77,86.06,8.48
32001950302,41.96,92.55,64.23,66.89,40.63,45.80,22.79,7.15,62.61,87.68,41.67,56.56,32.23,78.54,25.15,55.68,20.72,94.91,52.73
32001950400,18.66,86.95,33.26,98.45,95.94,88.72,5.09,0.37,79.42,99.93,93.88,62.46,45.94,97.42,99.93,94.47,17.48,24.41,59.22
32001950500,54.79,99.48,85.91,99.63,60.10,1.70,99.34,99.19,75.44,2.43,10.25,44.03,64.38,14.23,81.78,63.35,8.92,67.48,34.29
32001950600,23.82,91.52,33.11,54.50,40.34,88.27,52.73,14.38,15.56,56.56,73.53,23.08,49.93,34.59,73.53,53.32,83.41,66.00,18.22
32001950700,14.68,92.26,48.30,50.52,70.28,53.91,36.21,18.95,40.93,77.51,60.55,20.87,4.94,22.64,44.62,49.34,37.39,53.76,14.82
32003000101,88.13,56.27,9.22,48.89,88.86,83.26,45.94,85.91,13.05,19.10,50.07,36.21,11.73,12.46,83.41,50.96,69.99,18.66,23.82
32003000103,93.29,61.58,31.93,56.27,63.64,54.94,70.28,70.13,79.28,22.20,65.56,43.29,8.33,81.49,29.72,8.48,24.56,8.63,23.53
32003000105,81.78,64.09,16.00,35.62,84.44,91.22,71.61,96.53,23.97,20.58,51.11,47.86,14.09,58.78,64.97,21.02,30.46,21.61,1.99
32003000106,82.96,69.25,93.44,11.28,41.08,31.93,76.92,71.61,58.63,60.84,64.38,58.63,87.68,53.02,28.10,76.33,34.88,46.53,26.62
32003000107,77.95,45.06,63.79,34.29,31.93,87.98,62.76,28.98,24.85,16.15,43.88,4.20,57.60,63.05,23.08,25.44,32.37,0.37,84.29
32003000108,93.58,65.41,24.12,18.95,82.37,74.12,49.93,91.81,57.30,52.14,86.80,80.60,21.90,60.25,40.63,71.90,13.05,18.22,11.43
32003000109,90.19,63.64,52.14,29.72,72.49,61.87,53.17,87.54,63.50,45.21,87.98,22.64,38.27,54.06,65.41,27.21,55.53,3.17,9.66
32003000201,88.27,29.42,88.42,91.37,24.26,62.46,4.20,2.88,5.68,0.66,65.41,55.38,51.40,17.92,80.75,42.99,87.98,98.16,10.99
32003000203,84.59,56.42,90.78,62.02,43.73,19.84,28.24,27.80,18.22,80.16,11.58,89.45,28.83,15.41,33.55,22.49,91.08,44.17,81.93
32003000204,45.80,27.21,52.29,54.65,58.04,35.62,83.70,41.67,4.06,71.17,7.30,26.03,46.09,18.81,72.79,23.82,93.14,0.81,75.00
32003000301,91.96,52.88,98.60,87.98,24.71,77.21,1.11,4.20,1.11,0.96,86.50,84.88,36.80,3.32,15.41,35.03,89.90,87.68,93.14
32003000302,94.62,31.78,96.09,98.30,66.89,0.96,0.07,1.70,5.97,19.25,84.73,96.53,91.96,10.40,11.43,67.63,33.55,25.29,25.15
32003000401,89.60,81.19,99.93,70.43,18.07,16.89,3.32,96.83,32.08,99.63,91.22,97.71,99.04,12.32,85.18,85.03,97.12,58.04,47.57
32003000402,99.04,76.47,92.55,29.28,21.02,75.00,54.06,42.11,5.24,37.98,31.34,98.30,12.76,49.63,77.95,88.13,70.28,52.43,0.37
32003000403,91.52,70.13,95.50,7.01,12.32,86.36,62.02,41.22,32.82,13.79,57.89,51.99,67.04,8.19,75.88,8.78,96.98,70.43,55.24
32003000510,98.60,60.10,1.84,9.81,76.62,79.87,85.03,63.64,44.03,8.92,82.82,75.00,17.92,68.95,76.62,54.06,36.95,95.94,6.27
32003000513,93.44,71.31,8.04,3.76,95.06,10.55,84.14,41.52,38.42,37.54,2.14,91.67,21.02,28.39,25.59,14.38,59.96,0.07,72.79
32003000514,93.88,49.63,26.77,65.41,45.94,66.89,61.87,61.43,47.12,84.59,39.45,44.76,17.48,50.37,62.02,17.77,78.39,92.40,17.77
32003000515,94.76,62.76,4.79,15.56,89.60,71.17,75.74,85.62,41.67,28.54,79.87,64.97,85.91,33.11,40.34,55.38,22.94,91.81,40.34
32003000516,95.50,63.35,28.54,46.39,57.45,80.90,36.65,77.06,22.05,78.69,28.98,50.52,98.01,1.11,83.55,75.44,81.78,55.53,57.60
