tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
9001010101,32.14,91.46,36.86,21.00,56.96,89.77,23.18,60.11,80.33,89.16,7.57,61.44,57.69,65.80,90.62,98.85,62.77,57.93,63.62
9001010102,3.45,99.33,24.76,67.98,27.30,87.35,81.17,17.25,77.30,97.64,64.83,10.96,36.62,10.84,99.09,9.99,12.53,21.49,51.88
9001010201,24.03,95.70,23.55,40.25,38.44,75.73,60.71,40.13,81.05,83.23,18.83,44.13,67.62,24.39,84.44,86.62,73.79,88.44,35.29
9001010202,23.55,99.09,53.21,85.41,79.36,59.02,82.51,30.69,74.64,88.32,24.64,30.08,55.99,14.10,76.69,27.66,29.60,45.94,36.50
9001010300,5.63,97.52,32.63,23.79,42.19,78.51,46.43,57.57,83.11,88.56,81.17,25.85,28.87,7.81,87.83,10.59,69.92,52.97,30.45
9001010400,47.88,95.22,37.71,16.65,36.74,80.21,50.54,63.74,81.30,18.83,51.39,71.49,55.15,86.38,70.28,38.20,36.14,59.50,79.12
9001010500,69.55,97.15,80.08,63.50,94.37,18.46,58.66,70.88,73.67,17.98,33.84,92.31,89.16,58.41,20.64,33.96,23.18,2.85,13.62
9001010600,39.89,91.10,98.37,2.48,91.46,86.38,20.64,87.59,82.87,86.38,56.11,64.10,80.08,41.46,67.37,32.99,89.29,96.07,13.38
9001010700,52.85,87.35,81.42,3.33,85.53,66.65,9.99,87.35,75.48,60.71,43.52,74.64,80.69,58.78,40.74,84.81,67.37,30.69,26.21
9001010800,42.43,97.03,66.28,58.05,82.51,77.91,55.39,61.92,89.53,76.94,42.19,36.38,41.22,47.40,12.77,74.76,90.98,28.27,34.93
9001010900,47.28,99.21,76.94,65.56,79.96,66.77,72.58,10.23,84.81,69.07,42.80,37.35,88.08,15.56,14.23,62.65,50.91,8.66,23.67
9001011000,11.32,99.82,32.75,51.88,21.61,82.38,74.03,9.26,84.08,46.79,80.69,20.40,41.95,14.35,90.13,20.40,42.43,32.99,59.02
9001011100,5.15,99.58,36.38,47.28,10.35,86.02,78.75,8.41,91.22,71.73,80.45,17.13,42.80,14.23,91.34,1.15,72.58,62.65,61.56
9001011200,13.50,94.98,25.48,17.25,43.16,74.39,36.99,72.58,93.04,95.94,62.29,13.38,9.38,17.25,80.21,9.87,12.89,45.10,32.26
9001011300,77.66,97.76,28.15,74.15,94.01,93.77,1.63,22.58,29.00,40.25,36.86,60.71,22.94,20.64,2.24,72.22,42.92,9.62,27.91
9001020100,82.38,89.53,92.92,17.13,94.85,64.35,57.20,98.61,43.64,25.00,87.35,78.39,27.06,22.34,24.15,83.96,63.01,0.67,18.46
9001020200,5.87,96.07,53.09,22.46,16.77,88.44,72.82,38.32,81.90,95.34,45.70,15.44,20.28,29.00,56.36,24.03,32.38,52.72,73.91
