% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
20.1,3.33,39.7420622705882,-104.874756229412,41.9,14.2,3.5,1.4,35.5,39.2,20.4,2.3,55.3,52.8,26.6,16673.0,1.6,3.5,9.4,17,4.59832296456586,3697,08001007801,11.9,48.8
0.0,3.04,,,63.8,15.6,4.4,0.0,32.6,49.7,13.3,0.2,70.9,50.2,25.0,11771.0,1.2,0.7,15.6,0,0,3657,08001007802,21.0,66.6
2.9,3.45,,,39.9,17.3,7.8,0.9,28.9,47.8,14.6,1.0,63.9,54.2,25.4,13733.0,2.3,3.5,6.3,0,0,6347,08001007900,10.0,66.6
2.2,3.44,,,21.6,22.5,6.4,1.7,39.4,26.0,26.5,0.0,54.6,54.3,28.2,21437.0,3.3,0.6,10.4,0,0,5935,08001008000,13.2,61.0
14.9,2.27,39.7419175631564,-104.838192286874,24.6,3.3,24.2,12.4,27.9,10.7,24.8,0.0,32.4,49.3,29.9,15707.0,5.9,4.7,19.6,320,553.63321799308,578,08001008100,5.2,51.7
4.6,3.05,,,12.5,14.3,9.5,1.9,37.1,22.3,29.1,0.3,36.6,56.7,38.0,24024.0,4.9,0.6,10.0,0,0,4494,08001008200,14.1,65.3
1.8,3.2,39.741455,-104.82467,27.7,16.4,6.4,3.2,46.9,26.5,16.9,0.0,52.6,53.5,28.1,17059.0,3.5,0.9,11.9,1,0.175777816839515,5689,08001008308,14.6,65.5
1.4,3.24,,,28.0,6.0,4.2,0.8,36.3,33.9,24.8,2.0,53.9,49.6,28.8,21063.0,0.0,0.5,14.1,0,0,3502,08001008309,19.1,76.0
1.9,2.72,,,2.1,16.2,13.6,0.9,34.4,13.5,37.6,0.0,36.5,46.3,32.7,31209.0,5.2,0.0,10.7,0,0,6227,08001008353,7.6,66.0
0.8,2.62,39.7555433,-104.4303273,4.5,0.3,15.3,4.7,36.4,6.5,37.0,0.0,6.8,49.7,39.4,34045.0,2.6,2.2,2.0,1,0.241254523522316,4145,08001008401,8.1,92.0
1.7,2.96,,,7.5,5.5,14.1,5.0,33.2,8.4,39.3,0.0,3.6,50.0,34.3,37856.0,1.3,0.5,0.7,0,0,4718,08001008402,5.9,90.3
4.2,2.68,,,17.1,0.6,5.7,2.1,46.9,16.5,28.8,0.5,27.0,48.4,40.3,31341.0,0.4,1.5,4.3,0,0,6282,08001008505,10.3,88.4
2.5,2.23,39.9015147,-104.985151766667,21.6,3.8,4.4,4.1,39.6,21.6,30.3,0.0,33.7,47.3,31.5,19903.0,0.5,0.3,4.0,3,0.550357732526142,5451,08001008506,13.3,88.9
0.4,3.13,,,12.6,0.4,9.1,4.1,39.8,12.6,34.4,0.0,36.2,51.3,35.8,29718.0,10.7,1.5,7.5,0,0,6459,08001008507,15.1,79.5
5.2,3.17,,,5.8,2.8,15.7,2.5,37.6,12.6,31.5,0.0,20.7,48.7,32.8,32551.0,3.9,0.5,2.7,0,0,5506,08001008508,9.1,84.9
0.2,2.99,,,3.1,2.3,19.6,5.5,26.6,7.8,40.6,0.0,18.1,48.3,37.5,40571.0,1.5,1.6,7.4,0,0,7690,08001008523,8.1,87.2
1.6,3.17,,,1.3,0.2,26.9,9.3,19.8,4.4,39.5,0.0,17.8,49.4,33.2,43794.0,5.5,0.7,6.9,0,0,7801,08001008524,5.8,85.0
8.5,2.88,,,2.7,0.2,24.6,16.3,18.2,5.5,35.4,0.0,12.3,45.8,38.0,40814.0,2.0,0.2,3.2,0,0,6683,08001008526,5.6,85.9
3.4,2.5,39.9163754,-104.969199975,6.9,2.5,20.3,5.9,23.3,8.1,42.4,0.0,18.6,52.7,29.1,36209.0,3.6,0.2,4.5,4,0.508130081300813,7872,08001008529,8.0,85.8
6.2,2.42,39.888885,-104.9501,8.5,6.2,20.9,7.8,30.0,12.8,28.5,0.0,26.9,45.6,29.5,33876.0,1.1,0.0,3.7,1,0.142126208072769,7036,08001008533,9.5,82.8
2.8,2.98,,,1.8,0.3,12.5,4.2,27.1,16.9,39.2,0.0,29.8,55.4,37.2,34463.0,4.4,0.7,8.8,0,0,4056,08001008534,5.9,83.0
7.6,2.66,,,9.6,1.5,23.1,7.8,18.3,3.8,47.0,0.0,32.4,48.8,30.9,41163.0,1.3,0.0,12.2,0,0,3083,08001008535,3.2,77.4
0.0,3.11,,,1.7,2.2,24.1,13.2,14.9,7.0,40.8,0.0,12.7,46.8,31.6,46029.0,3.2,1.2,0.6,0,0,2270,08001008536,3.2,92.8
4.5,3.3,,,11.3,0.3,16.6,4.2,22.9,11.5,44.9,0.0,39.9,51.1,29.0,36815.0,6.8,0.6,12.9,0,0,5416,08001008537,6.3,74.9
4.2,2.97,,,1.9,8.7,35.3,15.4,16.3,2.1,30.9,0.0,17.1,48.2,29.1,52658.0,7.2,0.0,2.6,0,0,4920,08001008538,4.7,77.2
5.0,3.02,39.8857964333333,-104.828682233333,4.0,6.1,17.4,6.3,25.5,10.8,40.0,0.0,34.0,49.1,29.7,40904.0,9.3,0.5,9.5,3,0.392362019356526,7646,08001008539,5.6,69.6
4.1,3.02,39.937652,-104.9045475,0.6,4.0,31.6,12.9,19.4,4.4,31.7,0.0,20.1,49.3,32.1,50516.0,2.7,0.5,5.4,2,0.324464633354964,6164,08001008540,4.9,83.4
0.7,3.01,,,1.2,2.6,23.6,12.9,22.7,1.6,39.1,0.0,14.0,51.5,42.2,44981.0,2.7,0.3,5.8,0,0,4394,08001008541,4.5,88.1
2.6,3.13,,,2.4,0.6,23.5,8.5,28.2,6.2,33.6,0.3,19.3,49.0,30.3,40360.0,5.1,0.5,10.2,0,0,6343,08001008542,3.7,80.7
2.1,2.88,39.983192,-104.79645,7.1,0.1,12.5,4.1,32.7,16.2,34.4,0.0,37.5,48.7,37.1,28750.0,2.1,1.1,21.3,1,0.146713615023474,6816,08001008543,6.4,73.3
8.7,3.31,,,0.3,0.8,35.6,17.4,11.0,3.6,32.4,0.0,17.5,47.2,30.9,42927.0,6.6,0.6,1.8,0,0,3984,08001008544,5.8,81.5
3.0,3.18,,,2.7,0.5,25.3,11.4,24.7,5.7,33.0,0.0,18.3,49.1,38.2,45307.0,2.0,0.5,1.5,0,0,6755,08001008545,4.5,92.5
1.1,2.71,,,9.1,1.6,22.2,10.4,24.2,6.8,36.5,0.0,15.2,53.2,33.6,40838.0,5.1,1.2,11.9,0,0,2625,08001008546,9.2,79.0
2.1,2.9,,,1.3,0.0,19.3,5.3,30.2,13.6,31.7,0.0,14.9,49.7,32.8,32254.0,11.6,0.0,2.5,0,0,3108,08001008547,2.5,83.8
8.0,2.57,39.9257231,-104.9158319,10.0,9.0,33.0,9.1,11.7,4.7,41.5,0.0,12.3,44.6,29.6,43438.0,2.5,0.0,1.9,1,0.801282051282051,1248,08001008548,4.2,78.6
1.8,2.99,,,2.5,0.8,17.9,4.7,31.9,4.9,40.7,0.0,27.9,53.6,30.9,41200.0,10.1,0.8,12.1,0,0,4008,08001008549,10.5,74.4
4.4,3.03,,,4.9,0.0,23.6,8.1,25.3,7.6,35.3,0.0,28.0,50.2,34.0,40231.0,1.6,0.2,9.9,0,0,7760,08001008550,5.7,84.0
0.0,2.71,,,2.9,5.3,15.0,7.8,28.5,4.7,44.0,0.0,18.1,51.4,42.6,42817.0,30.9,0.0,0.0,0,0,551,08001008551,0.0,63.9
0.4,2.51,,,31.7,0.0,1.2,3.2,32.6,30.5,32.6,0.0,61.3,46.9,30.5,16964.0,2.9,1.7,35.6,0,0,1943,08001008603,17.9,59.4
0.8,3.11,,,9.8,6.1,5.2,3.7,31.0,33.1,26.9,0.0,55.4,60.2,34.2,22418.0,6.8,3.5,16.8,0,0,4917,08001008604,11.9,66.1
0.8,2.73,39.9860783,-104.7999527,4.0,0.0,11.3,8.6,33.5,13.3,33.3,0.0,32.9,52.1,33.7,31264.0,4.1,0.6,13.1,1,0.266666666666667,3750,08001008605,3.6,81.5
0.4,3.01,39.9860897,-104.8192701,9.9,0.0,7.1,3.0,38.7,23.2,27.9,0.0,57.0,45.1,30.7,28011.0,4.4,0.0,22.9,1,0.167757087736957,5961,08001008606,9.5,72.3
0.7,2.92,,,23.1,0.8,1.7,0.5,36.1,40.3,21.3,0.0,61.3,52.0,34.8,21614.0,3.5,1.0,12.8,0,0,4352,08001008705,13.8,81.2
0.0,3.25,,,21.9,0.5,4.3,2.5,30.8,44.6,17.8,0.0,65.9,49.3,31.7,21132.0,1.2,0.6,28.2,0,0,5139,08001008706,6.0,69.4
0.1,3.35,39.8019444666667,-104.904129933333,36.0,3.5,4.5,2.5,39.9,35.9,17.2,0.0,70.2,49.9,29.7,17095.0,2.7,3.8,23.5,3,0.373041531957225,8042,08001008709,16.9,66.4
0.0,3.42,39.8342188,-104.9164519,21.4,0.0,2.5,0.8,35.5,47.0,14.3,0.0,67.7,50.4,28.8,16736.0,0.7,1.2,28.3,1,0.226500566251416,4415,08001008801,13.2,69.7
1.4,3.29,,,19.4,3.0,1.4,1.1,27.3,46.6,23.6,0.0,58.5,61.2,27.4,21179.0,5.0,6.1,21.1,0,0,4245,08001008802,17.4,63.5
0.0,3.64,39.827232,-104.936676,28.0,0.0,3.2,0.6,22.5,51.9,21.8,0.0,77.6,53.7,29.4,15318.0,0.3,1.0,27.9,1,0.388500388500388,2574,08001008901,16.1,70.9
6.5,3.05,39.85343347,-104.9683505,12.5,0.4,6.5,1.9,46.5,15.4,29.7,0.3,48.4,51.9,31.0,22929.0,6.3,0.1,14.2,2,0.415800415800416,4810,08001009001,12.7,72.3
0.3,2.89,,,18.8,4.5,9.7,3.5,34.7,23.4,28.7,0.0,53.3,49.4,30.4,26488.0,4.0,2.3,9.3,0,0,8735,08001009002,13.5,79.6
1.4,3.2,,,12.4,0.8,8.6,2.5,35.6,24.7,28.5,0.0,43.8,46.8,30.7,19463.0,6.3,0.0,10.4,0,0,4285,08001009101,13.0,81.1
3.2,3.38,,,15.3,0.0,7.2,1.9,36.2,31.6,23.1,0.0,57.7,54.3,26.3,22879.0,2.6,2.5,13.7,0,0,3676,08001009103,10.9,78.0
3.1,2.95,,,20.8,0.8,10.8,1.3,31.9,25.0,30.9,0.0,49.3,48.0,28.3,28693.0,2.8,0.3,12.9,0,0,5061,08001009104,8.6,80.2
1.0,3.14,,,16.9,0.9,6.8,3.3,44.2,24.8,20.9,0.0,50.3,51.1,31.8,22886.0,2.7,5.0,11.4,0,0,4160,08001009202,8.1,79.1
0.9,2.56,39.863808,-104.983795,31.3,0.3,7.9,3.8,35.3,25.7,27.3,0.0,62.9,51.2,25.3,21400.0,0.9,0.8,14.8,2,0.48390999274135,4133,08001009203,8.4,82.3
13.7,2.95,,,3.7,3.3,11.0,8.6,34.0,12.8,33.5,0.0,36.1,51.1,30.3,34221.0,1.2,0.3,13.5,0,0,6325,08001009204,4.4,68.0
