tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
2013000100,92.94,94.79,99.08,64.72,3.99,0.92,90.49,14.42,91.72,68.40,23.62,6.44,97.24,6.44,0.31,58.59,64.11,98.47,45.09
2016000100,88.04,37.73,99.69,99.69,99.69,99.69,96.63,99.69,94.17,54.91,16.26,47.55,8.28,48.16,26.69,39.57,48.16,57.98,45.71
2016000200,75.15,99.69,98.47,98.47,0.92,2.76,17.48,26.69,7.06,35.28,67.79,19.94,11.35,67.79,86.81,14.42,6.44,7.06,30.98
2020000101,28.53,27.91,23.62,82.52,57.98,36.50,54.29,65.34,34.05,82.52,81.90,76.38,75.15,13.80,21.78,59.20,13.19,59.20,91.10
2020000102,23.62,48.77,56.13,54.29,26.07,46.32,52.45,50.61,86.20,86.81,23.01,83.13,68.40,36.50,74.54,70.25,42.02,97.85,73.93
2020000201,18.71,74.54,15.03,76.99,30.37,86.20,29.75,48.16,57.36,21.17,41.41,91.10,51.84,38.34,37.12,13.80,36.50,6.44,23.01
2020000202,16.87,34.05,35.89,84.36,62.27,21.17,84.97,61.66,11.96,37.73,94.79,59.20,85.58,12.58,11.96,34.05,42.64,10.74,42.02
2020000203,5.21,52.45,12.58,89.88,30.98,72.09,48.16,43.87,29.14,51.23,40.18,73.31,45.09,33.44,34.66,66.56,76.38,61.04,69.02
2020000204,11.35,27.30,32.21,48.77,8.90,94.17,45.09,55.52,83.13,71.47,58.59,10.74,61.04,69.63,77.61,36.50,86.81,61.66,15.03
2020000300,16.26,81.90,8.90,97.24,97.85,4.60,8.90,3.37,93.56,72.70,92.33,14.42,54.29,79.45,85.58,62.27,76.99,37.73,18.10
2020000400,8.28,86.20,11.35,92.94,98.47,9.51,23.01,1.53,49.39,99.69,1.53,5.21,45.71,80.67,81.90,51.84,65.95,67.79,16.87
2020000500,43.87,72.09,62.27,7.67,46.93,72.70,67.18,32.82,91.10,93.56,4.60,78.83,92.94,46.32,10.12,21.17,29.75,91.72,46.32
2020000600,86.81,96.63,33.44,4.60,79.45,82.52,1.53,56.75,97.24,63.50,96.63,42.02,30.98,3.37,35.89,17.48,96.63,1.53,99.69
