tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
56001962700,32.44,72.90,53.82,53.82,55.34,69.08,19.47,20.23,86.64,68.32,44.66,31.68,4.20,91.98,62.21,22.52,11.07,85.88,35.50
56001962800,67.56,75.95,50.00,46.18,69.08,39.31,71.37,24.81,63.74,74.43,9.54,0.38,30.92,47.71,36.26,97.33,14.89,56.11,56.11
56001962900,90.46,75.19,14.12,47.71,36.26,51.53,47.71,7.25,60.69,47.71,52.29,2.67,94.27,72.14,6.49,2.67,42.37,1.91,82.82
56001963000,95.04,95.04,71.37,97.33,56.11,97.33,77.48,53.05,3.44,30.92,91.98,42.37,15.65,96.56,4.20,91.22,3.44,33.97,33.97
56001963100,64.50,97.33,75.95,74.43,92.75,12.60,62.21,30.15,43.13,67.56,15.65,24.05,84.35,23.28,95.04,75.95,4.20,76.72,18.70
56001963400,79.01,98.85,93.51,98.85,97.33,4.20,96.56,86.64,91.22,92.75,72.90,65.27,34.73,11.83,27.10,40.84,12.60,72.90,64.50
56001963500,95.80,99.62,98.09,99.62,98.09,1.15,59.16,3.44,4.20,91.22,26.34,38.55,62.21,25.57,76.72,87.40,99.62,9.54,55.34
56001963600,26.34,93.51,82.82,82.82,71.37,33.97,95.04,38.55,79.01,50.00,29.39,1.91,32.44,45.42,30.92,62.98,26.34,84.35,11.83
56001963700,69.85,95.80,85.11,85.88,83.59,11.07,2.67,9.54,15.65,17.18,3.44,20.99,61.45,39.31,11.83,44.66,53.05,34.73,46.95
56001963900,9.54,79.77,41.60,79.01,73.66,96.56,56.11,16.41,98.09,88.17,94.27,52.29,46.95,24.81,96.56,51.53,89.69,66.03,16.41
56003962600,24.05,4.96,83.59,77.48,70.61,46.95,79.01,74.43,50.00,24.05,7.25,75.95,31.68,79.01,75.19,12.60,76.72,23.28,66.79
56003962700,57.63,3.44,14.89,80.53,89.69,74.43,52.29,73.66,46.18,59.16,24.05,26.34,85.11,62.98,80.53,25.57,62.98,24.05,32.44
56003962800,56.87,5.73,30.15,82.06,79.77,49.24,26.34,59.92,6.49,56.11,16.41,53.05,85.88,62.21,91.22,31.68,56.87,11.83,20.99
56005000100,36.26,62.98,62.98,2.67,40.08,31.68,89.69,98.09,42.37,69.08,11.07,83.59,95.80,43.13,1.91,98.09,83.59,37.79,46.18
56005000200,20.23,46.95,38.55,8.78,51.53,53.82,34.73,78.24,8.02,98.09,18.70,28.63,78.24,56.87,8.02,29.39,81.30,93.51,43.13
56005000300,72.14,19.47,11.07,46.95,37.79,62.98,60.69,92.75,14.89,98.85,6.49,76.72,20.23,16.41,26.34,11.07,98.09,35.50,63.74
56005000400,85.88,22.52,4.96,57.63,19.47,6.49,68.32,98.85,64.50,79.77,75.19,60.69,92.75,88.17,28.63,95.04,33.97,48.47,4.20
56005000500,8.78,63.74,91.98,14.89,60.69,35.50,13.36,85.11,27.86,96.56,37.79,32.44,77.48,19.47,2.67,68.32,63.74,30.15,78.24
56005000600,43.89,30.92,33.97,41.60,12.60,68.32,45.42,66.79,1.15,97.33,53.82,47.71,74.43,10.31,84.35,73.66,20.23,83.59,36.26
56005000700,37.02,40.08,69.08,28.63,10.31,27.10,85.11,88.17,5.73,91.98,69.85,73.66,93.51,66.79,19.47,59.92,82.06,72.14,58.40
56007967600,72.90,60.69,4.20,67.56,95.04,98.09,92.75,42.37,83.59,69.85,12.60,3.44,79.01,5.73,20.99,7.25,39.31,91.22,37.79
56007967700,80.53,59.16,9.54,24.05,67.56,55.34,42.37,21.76,31.68,38.55,10.31,72.14,88.93,37.02,1.15,10.31,64.50,8.02,15.65
56007967800,83.59,46.18,3.44,32.44,59.92,56.87,22.52,28.63,91.98,31.68,69.08,79.77,99.62,40.84,62.98,86.64,20.99,90.46,17.94
