% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.39,38.935223,-83.424034,27.8,0.3,8.4,4.9,45.7,20.8,20.2,0.0,0.1,48.1,39.2,19188.0,1.7,0.1,0.0,1,0.192233756247597,5202,39001770100,12.8,97.9
0.0,2.62,38.933765,-83.58552,22.0,0.4,7.1,4.9,48.1,21.1,18.8,0.0,0.5,49.7,40.4,19970.0,1.5,0.2,0.0,1,0.211505922165821,4728,39001770200,21.4,98.0
0.0,2.92,38.810963,-83.5819,19.2,0.2,5.2,6.5,51.5,17.3,19.5,0.0,1.1,50.4,37.1,22250.0,0.9,0.0,0.0,3,0.402198686150959,7459,39001770300,9.6,98.9
0.0,2.47,38.7938,-83.53271,18.8,0.4,5.7,2.6,42.7,26.5,22.5,0.0,2.0,48.6,41.4,17475.0,0.8,0.2,0.3,1,0.211193241816262,4735,39001770400,15.2,98.4
0.1,2.58,,,24.8,0.0,3.6,4.3,45.3,28.4,18.4,0.0,0.1,53.7,39.7,15638.0,3.6,0.7,0.0,0,0,3102,39001770500,13.7,95.5
0.0,2.39,,,28.0,0.0,6.9,3.7,41.2,30.9,17.3,0.0,1.0,46.4,42.8,15637.0,3.2,0.6,0.2,0,0,3325,39001770600,18.6,96.0
0.6,2.33,,,6.5,1.3,18.8,16.2,34.1,5.6,25.3,0.0,1.9,45.3,38.0,20534.0,2.7,0.1,0.3,0,0,4301,39003010100,5.0,94.9
0.2,2.69,,,3.7,0.8,10.3,3.1,51.7,7.4,27.5,0.0,0.4,48.6,43.8,26738.0,2.3,0.0,0.1,0,0,4084,39003010200,7.6,96.6
0.0,2.52,,,10.2,1.0,3.2,6.0,50.6,7.6,32.6,0.0,0.4,49.2,43.6,28083.0,0.4,0.0,1.2,0,0,1540,39003010300,3.8,97.3
0.2,2.75,,,6.3,0.6,10.6,4.9,48.2,8.5,27.8,0.0,1.0,54.2,41.0,25079.0,1.2,0.0,3.0,0,0,5185,39003010600,11.3,95.0
1.6,2.53,,,2.8,1.9,14.5,8.1,38.8,7.4,31.2,0.0,1.8,49.3,43.2,30326.0,2.4,0.0,0.6,0,0,8354,39003010800,6.6,93.5
0.3,2.38,40.7286648,-84.1560483,11.0,12.1,12.2,7.0,34.9,6.9,39.1,0.0,3.0,53.1,28.9,20983.0,4.1,0.2,1.0,1,0.199401794616152,5015,39003010900,12.4,82.3
1.4,2.28,40.767178,-84.15843,33.4,11.3,11.8,6.2,41.3,11.7,29.0,0.0,3.7,52.1,29.0,15444.0,5.2,0.0,1.2,1,0.180929980097702,5527,39003011000,11.4,80.9
0.0,2.67,40.7724823,-84.1085261,17.7,22.9,1.9,3.0,37.7,28.0,29.4,0.0,3.2,78.9,44.2,"2,500",1.1,0.4,1.7,3,1.14068441064639,2630,39003011200,4.2,73.9
0.0,2.59,,,7.4,4.4,12.6,7.5,41.5,10.0,28.3,0.0,2.7,48.0,40.6,25654.0,0.8,0.2,0.6,0,0,7409,39003011300,6.2,94.0
0.3,2.72,40.79586,-83.91829,6.0,0.0,10.7,4.8,46.5,8.8,29.2,0.0,0.7,49.9,39.8,29651.0,0.5,0.0,0.1,1,0.328731097961867,3042,39003011400,8.4,99.1
0.3,2.73,,,13.6,0.0,7.1,5.1,45.5,9.8,32.5,0.0,0.1,46.9,37.3,25976.0,2.0,0.2,0.0,0,0,2802,39003011500,5.7,97.4
2.1,2.21,,,8.1,2.3,6.2,4.1,54.1,11.7,23.9,0.0,0.0,49.0,49.1,22855.0,0.0,0.0,0.0,0,0,2571,39003011600,13.2,95.6
2.6,2.51,40.723007,-84.14898,7.0,4.3,14.1,6.1,29.0,9.5,41.2,0.0,2.1,46.0,43.9,26375.0,0.5,0.0,1.7,3,1.19047619047619,2520,39003011800,6.7,91.0
1.0,2.47,40.68685245,-84.1394532,6.1,5.7,11.3,4.5,38.0,11.0,35.3,0.0,1.6,54.1,41.4,23622.0,1.1,0.3,0.6,2,0.585823081429408,3414,39003011900,9.3,91.2
0.2,2.49,,,0.7,2.7,21.4,23.0,21.8,2.7,31.1,0.0,0.6,48.3,50.3,44158.0,0.6,0.0,0.0,0,0,2179,39003012000,0.0,96.5
3.6,2.61,,,8.7,0.5,17.0,13.3,31.7,6.3,31.7,0.0,2.2,51.1,44.5,32714.0,1.9,0.0,2.4,0,0,3268,39003012100,3.0,91.6
1.7,2.27,,,25.9,17.9,5.3,4.3,38.5,14.0,37.9,0.0,2.1,50.6,36.0,22334.0,2.6,1.0,0.5,0,0,3313,39003012200,15.9,76.3
0.0,2.61,40.757946,-84.10856,17.1,13.0,5.7,6.6,48.0,11.4,28.3,0.0,1.1,48.5,35.0,19724.0,3.1,0.0,0.0,4,0.998502246630055,4006,39003012300,9.5,83.8
0.0,2.4,,,35.2,22.9,3.8,1.6,36.9,25.1,32.6,0.0,0.3,48.0,29.4,14846.0,3.4,0.6,0.0,0,0,2624,39003012400,23.9,73.2
0.0,2.68,40.7349777,-84.08658545,41.1,10.8,1.8,1.2,43.9,29.8,23.3,0.0,3.4,51.8,29.2,16657.0,0.9,0.0,0.0,4,1.73761946133797,2302,39003012600,18.9,88.3
0.0,2.56,,,40.2,45.4,4.9,1.9,30.6,41.6,21.0,0.0,5.7,40.2,34.4,10565.0,1.1,0.0,5.4,0,0,1501,39003012700,23.0,48.2
1.1,2.83,40.7417995454546,-84.1170718545454,45.4,35.4,4.7,2.0,50.8,10.3,32.3,0.0,7.5,46.5,24.0,18333.0,8.9,0.0,0.1,11,5.51378446115288,1995,39003012900,19.7,54.5
1.4,2.13,40.748303,-84.1383111666667,27.4,17.8,10.2,3.1,46.4,12.8,27.4,0.0,4.2,48.3,39.1,22959.0,4.1,0.3,0.8,6,1.41442715700141,4242,39003013000,16.0,75.6
0.0,2.3,,,7.8,11.6,7.6,5.4,40.1,4.6,42.3,0.0,0.0,49.0,37.0,24899.0,3.9,0.0,0.0,0,0,2386,39003013100,9.2,84.5
0.3,2.53,40.74000465,-84.1268344233333,21.1,21.3,11.7,5.2,30.4,15.3,37.4,0.0,5.4,51.8,35.0,18581.0,7.4,0.0,0.0,3,1.54798761609907,1938,39003013200,10.4,70.9
0.0,3.08,40.739998,-84.12264,26.2,41.8,4.4,7.7,46.7,17.2,24.0,0.0,3.6,50.2,28.5,18390.0,3.0,0.0,0.0,1,0.76103500761035,1314,39003013300,25.5,55.2
0.6,2.64,40.7338880166667,-84.10562202,59.7,36.3,3.2,1.6,45.3,31.8,18.1,0.0,3.2,47.0,32.2,10010.0,6.8,0.0,0.0,3,1.07449856733524,2792,39003013400,31.2,56.3
0.0,3.11,,,59.5,24.4,2.3,0.0,62.6,16.8,18.2,0.0,0.3,46.5,27.3,14389.0,14.5,0.0,1.2,0,0,1455,39003013600,27.8,59.9
0.0,2.79,,,55.2,56.4,0.8,0.0,39.0,32.8,27.4,0.0,4.8,45.0,34.2,11896.0,0.8,0.7,0.0,0,0,1144,39003013700,26.4,42.1
0.0,2.43,,,45.7,64.1,4.8,2.0,50.7,26.8,15.7,0.0,4.1,42.7,36.9,12577.0,4.1,3.4,3.5,0,0,2803,39003013800,27.0,24.9
0.1,2.48,,,17.8,2.1,7.2,3.8,51.9,5.7,31.3,0.0,0.8,49.3,36.6,21638.0,1.0,0.1,0.0,0,0,3242,39003013900,3.8,96.7
0.0,2.58,,,4.5,0.1,10.3,8.9,39.3,10.3,31.2,0.0,1.9,52.5,41.6,25588.0,0.3,0.2,0.0,0,0,3475,39003014000,8.1,99.5
0.7,2.16,,,44.8,24.0,2.1,1.0,47.0,22.4,27.5,0.0,9.8,62.1,36.6,11616.0,5.6,1.2,8.4,0,0,2095,39003014100,23.9,60.1
0.0,2.9,41.05828,-82.177345,15.9,0.0,5.6,2.8,46.3,20.0,25.2,0.0,0.7,51.2,39.5,25120.0,0.8,0.0,0.0,1,0.115727346371948,8641,39005970100,8.9,99.2
0.0,2.31,,,13.7,0.4,7.8,4.7,44.0,19.1,24.4,0.0,0.1,48.5,46.2,25295.0,0.0,0.0,0.0,0,0,5387,39005970200,9.7,99.6
1.5,2.7,,,17.4,0.4,13.1,8.6,40.4,14.3,23.6,0.0,2.2,50.8,33.5,23404.0,0.9,2.2,0.0,0,0,4223,39005970300,8.0,95.1
0.6,2.46,40.8922264,-82.3200781,13.5,0.4,6.0,3.6,47.3,18.1,24.9,0.0,2.9,47.5,38.5,20898.0,0.6,0.3,2.7,1,0.260348867482426,3841,39005970400,17.1,95.3
3.8,2.31,40.864642,-82.31122,17.5,0.9,15.2,8.1,37.5,10.5,28.6,0.0,3.0,49.0,33.4,19031.0,3.0,0.0,0.0,3,0.989119683481701,3033,39005970500,20.7,92.3
1.2,2.56,40.86114955,-82.32666805,10.5,2.5,15.7,11.2,36.9,7.5,28.7,0.0,1.3,40.2,23.3,14352.0,0.1,0.0,0.0,2,0.367444424030865,5443,39005970600,12.8,96.1
0.9,2.26,,,14.0,2.0,22.1,14.1,36.8,4.8,22.1,0.6,1.3,46.4,43.9,28413.0,0.6,0.0,0.8,0,0,5281,39005970700,3.5,95.0
0.0,2.27,,,13.9,0.8,15.4,16.2,37.7,12.9,17.8,0.0,0.1,50.8,47.4,23310.0,1.1,0.9,0.0,0,0,3927,39005970800,3.4,97.2
0.0,2.86,,,11.0,0.2,7.9,4.2,48.2,11.6,28.1,0.0,0.6,48.7,39.3,24808.0,1.4,0.2,0.0,0,0,5075,39005970900,5.4,98.2
0.0,2.47,,,13.1,0.0,10.3,4.1,48.9,10.8,25.9,0.0,0.3,54.0,41.1,24853.0,1.3,0.0,0.0,0,0,4389,39005971000,9.7,98.7
0.0,2.63,40.62076,-82.24871,20.6,1.6,10.9,4.0,44.5,12.8,27.8,0.0,0.1,52.1,39.3,18942.0,0.2,0.0,0.0,1,0.24443901246639,4091,39005971100,14.9,98.2
0.1,2.26,41.9434236,-80.5294524,22.6,16.9,3.1,2.0,49.6,18.4,27.0,0.0,5.5,61.5,37.6,13302.0,0.9,0.2,0.2,1,0.213174163291409,4691,39007000101,11.9,81.8
0.3,2.61,,,25.8,2.4,5.7,4.0,47.3,18.5,24.5,0.0,0.0,50.4,39.3,20157.0,4.5,0.0,0.0,0,0,3804,39007000102,17.4,92.8
0.0,2.39,41.94453455,-80.5611846,25.2,0.7,8.3,1.7,47.8,15.6,26.7,0.0,0.7,52.8,37.9,18020.0,3.5,0.2,0.0,2,0.585823081429408,3414,39007000103,9.4,95.7
0.4,2.4,41.929888,-80.642088,7.7,0.8,8.8,7.8,47.9,9.9,25.6,0.0,2.6,49.3,47.9,24467.0,2.0,0.0,2.2,2,0.443655723158829,4508,39007000200,9.6,94.6
0.0,2.27,41.8808106,-80.74356255,6.0,0.0,8.0,3.7,46.6,9.6,32.1,0.0,1.5,46.5,48.6,25092.0,0.3,0.0,0.0,4,1.80995475113122,2210,39007000300,3.5,99.7
