county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
56001,2.17,19.57,97.83,71.74,50.00,93.48,15.22,54.35,32.61,10.87,50.00,76.09,54.35,36.96,32.61,28.26,67.39
56003,67.39,71.74,28.26,41.30,89.13,50.00,28.26,71.74,67.39,23.91,2.17,93.48,6.52,63.04,97.83,76.09,84.78
56005,45.65,10.87,10.87,50.00,6.52,19.57,80.43,93.48,50.00,6.52,45.65,80.43,93.48,6.52,71.74,84.78,2.17
56007,15.22,45.65,45.65,10.87,45.65,32.61,76.09,28.26,89.13,50.00,89.13,97.83,41.30,67.39,23.91,67.39,45.65
56009,63.04,58.70,23.91,19.57,15.22,41.30,58.70,84.78,23.91,36.96,84.78,28.26,2.17,89.13,50.00,15.22,76.09
56011,93.48,15.22,41.30,54.35,10.87,63.04,84.78,50.00,54.35,15.22,32.61,23.91,80.43,58.70,15.22,93.48,97.83
56013,23.91,97.83,36.96,97.83,41.30,67.39,67.39,80.43,63.04,45.65,67.39,50.00,28.26,23.91,54.35,45.65,71.74
56015,36.96,76.09,76.09,15.22,28.26,76.09,89.13,6.52,41.30,2.17,63.04,2.17,10.87,54.35,80.43,36.96,23.91
56017,97.83,67.39,71.74,45.65,67.39,54.35,36.96,2.17,36.96,84.78,97.83,89.13,71.74,2.17,63.04,50.00,93.48
56019,84.78,63.04,54.35,84.78,19.57,80.43,93.48,15.22,76.09,54.35,36.96,67.39,76.09,97.83,45.65,32.61,19.57
56021,10.87,28.26,84.78,76.09,2.17,6.52,41.30,32.61,71.74,97.83,19.57,10.87,23.91,19.57,84.78,89.13,54.35
56023,54.35,36.96,19.57,63.04,32.61,89.13,19.57,45.65,6.52,89.13,93.48,32.61,67.39,45.65,93.48,23.91,15.22
56025,41.30,54.35,58.70,58.70,36.96,36.96,45.65,58.70,45.65,76.09,15.22,41.30,97.83,71.74,89.13,2.17,89.13
56027,89.13,80.43,89.13,32.61,63.04,15.22,2.17,89.13,97.83,41.30,76.09,19.57,63.04,76.09,28.26,41.30,28.26
56029,76.09,32.61,63.04,89.13,76.09,45.65,10.87,23.91,15.22,67.39,28.26,71.74,19.57,84.78,10.87,63.04,6.52
56031,58.70,89.13,67.39,2.17,71.74,71.74,71.74,10.87,93.48,58.70,23.91,15.22,84.78,15.22,76.09,54.35,10.87
56033,80.43,23.91,80.43,80.43,23.91,23.91,32.61,41.30,28.26,32.61,58.70,84.78,32.61,41.30,58.70,80.43,36.96
56035,50.00,6.52,2.17,67.39,58.70,97.83,23.91,76.09,84.78,80.43,10.87,45.65,15.22,10.87,2.17,6.52,58.70
56037,6.52,41.30,6.52,36.96,54.35,28.26,50.00,67.39,58.70,63.04,80.43,63.04,58.70,93.48,41.30,19.57,80.43
56039,28.26,2.17,32.61,93.48,97.83,10.87,63.04,36.96,80.43,28.26,71.74,6.52,45.65,50.00,67.39,71.74,50.00
56041,19.57,84.78,15.22,6.52,84.78,84.78,6.52,63.04,10.87,71.74,41.30,36.96,89.13,80.43,19.57,97.83,63.04
56043,32.61,93.48,50.00,23.91,80.43,2.17,54.35,19.57,2.17,19.57,6.52,58.70,50.00,28.26,6.52,10.87,32.61
56045,71.74,50.00,93.48,28.26,93.48,58.70,97.83,97.83,19.57,93.48,54.35,54.35,36.96,32.61,36.96,58.70,41.30
