% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,3.07,,,26.5,0.4,7.5,3.4,35.8,10.5,42.8,2.8,14.8,51.1,32.1,15669.0,0.8,0.8,0.1,0,0,3686,49001100100,8.8,95.0
0.0,2.97,,,9.4,0.1,8.1,1.7,50.2,7.9,32.2,0.0,3.5,52.0,30.8,25458.0,0.0,0.1,0.5,0,0,2809,49001100200,11.7,99.3
0.2,3.4,,,10.3,0.0,14.2,4.3,44.8,4.8,31.9,0.0,2.8,48.3,29.6,24403.0,0.0,0.1,1.5,0,0,3049,49003960100,2.0,98.3
0.5,3.09,,,9.3,0.0,12.0,6.3,36.3,9.6,35.8,0.0,3.8,50.9,31.4,24688.0,1.9,0.1,2.0,0,0,6692,49003960200,7.4,95.5
0.3,3.11,41.724042,-112.1671222,11.8,0.0,10.8,6.4,32.0,14.8,36.0,0.0,15.3,46.3,27.5,25925.0,1.0,0.0,10.2,1,0.132222662964432,7563,49003960300,5.3,88.4
2.7,3.24,,,11.6,0.0,19.5,5.0,37.5,7.8,30.2,0.1,6.3,53.6,31.0,29479.0,1.9,0.3,4.6,0,0,4944,49003960400,2.7,90.4
1.4,2.91,,,6.4,0.0,11.5,5.3,35.7,11.8,35.6,0.2,9.9,51.3,30.5,25631.0,2.2,2.1,1.7,0,0,5004,49003960500,10.5,92.4
3.0,2.68,,,15.4,0.0,13.4,6.3,32.3,11.8,36.2,0.0,7.2,48.2,31.6,22951.0,0.5,0.0,0.5,0,0,3678,49003960601,5.0,96.0
0.0,3.14,,,5.5,0.5,28.1,13.0,21.0,5.7,32.2,0.2,3.5,53.4,37.5,25132.0,0.9,0.4,0.3,0,0,2546,49003960602,9.1,97.6
0.0,2.95,41.491779634,-112.0245037,6.2,0.7,16.0,6.6,30.1,12.0,35.3,0.1,10.2,51.0,31.4,25882.0,4.0,1.4,5.2,5,1.08861310690181,4593,49003960701,5.4,88.7
