% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.4,2.12,36.0920412,-79.4481223666667,21.7,14.6,24.8,12.6,20.5,13.6,28.5,0.0,11.2,42.1,34.6,25604.0,5.2,0.3,3.7,3,0.753012048192771,3984,37001020100,12.0,75.8
0.4,2.45,,,28.9,26.4,6.1,0.0,34.1,31.1,28.8,0.0,35.4,48.2,31.6,18474.0,0.0,0.0,31.6,0,0,4098,37001020200,10.3,41.6
1.9,2.55,36.1000006666667,-79.4098766666667,28.6,27.5,5.4,3.3,26.4,35.5,29.4,0.0,35.0,45.0,34.4,19368.0,3.8,0.0,27.0,3,0.371563041862769,8074,37001020300,12.7,39.7
0.0,2.54,,,25.5,65.6,5.4,2.1,38.9,27.0,26.6,0.0,9.0,48.6,38.0,18517.0,4.2,0.1,6.8,0,0,6171,37001020400,10.8,23.2
0.0,2.52,,,10.9,8.4,27.2,10.6,22.0,13.2,27.1,0.0,0.0,51.6,40.3,29875.0,4.9,0.0,0.0,0,0,3363,37001020501,2.0,86.8
0.0,2.79,,,27.6,32.0,3.9,3.0,29.9,37.9,25.3,0.0,19.4,49.6,34.5,18831.0,8.4,0.0,7.6,0,0,3780,37001020502,7.7,52.0
6.8,2.34,,,5.8,0.9,39.0,17.9,15.2,1.8,26.2,0.0,3.6,50.9,52.9,40838.0,0.8,0.0,0.0,0,0,3495,37001020601,8.1,91.5
5.7,1.98,36.0922425,-79.4612213,13.0,8.2,32.4,10.1,19.0,7.0,31.6,0.0,8.3,45.4,44.6,27521.0,2.9,0.0,2.5,1,0.378787878787879,2640,37001020602,6.1,80.8
1.9,2.17,36.07733135,-79.4762618666667,8.5,18.3,29.3,5.2,24.5,12.2,28.9,0.0,0.2,44.5,39.6,28012.0,1.0,0.2,1.1,6,1.25786163522013,4770,37001020701,6.3,77.5
3.3,2.14,36.0486947,-79.4659998,13.2,25.5,12.9,9.7,28.1,5.4,43.8,1.6,6.3,44.0,35.9,30242.0,0.9,0.0,3.5,1,0.230520977408944,4338,37001020702,2.7,65.2
0.0,2.01,,,11.3,9.2,7.9,5.1,51.5,8.7,26.9,0.0,0.0,53.7,52.3,20313.0,0.0,0.0,0.0,0,0,1225,37001020801,27.8,90.8
2.4,2.42,,,21.3,33.4,5.9,0.5,30.6,32.1,30.9,0.2,25.3,44.8,36.5,16823.0,5.2,0.3,16.1,0,0,5927,37001020802,15.9,42.4
