tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
09001010101,CT,Fairfield County,41.09748,-73.69498,1,95.1,4132,327.936507936508,2.86,7.3,50.0,47.1,89.7,1.1,0.5,6.2,0.0,0.3,2.1,4.6,6.1,15.7,78.2,44063.0,11.1,1,0.242013552758954
09001010102,CT,Fairfield County,41.1028533333333,-73.6350886666667,1,96.9,4174,331.269841269841,3.21,5.7,47.1,49.6,87.4,2.4,0.2,9.2,0.0,0.0,0.8,3.4,3.8,8.9,87.3,85893.0,8.1,3,0.718735026353618
09001010201,CT,Fairfield County,41.062,-73.61087,1,96.6,3277,762.093023255814,3.06,6.0,46.2,49.0,88.0,1.8,0.0,6.7,0.0,1.7,1.7,9.5,6.6,8.3,85.1,54861.0,6.0,2,0.610314311870613
09001010202,CT,Fairfield County,41.05276,-73.58861,1,94.8,5546,1459.47368421053,2.98,4.8,42.8,51.9,83.2,0.4,0.0,12.3,0.0,1.0,3.0,11.1,3.5,12.0,84.5,64777.0,2.7,1,0.180310133429499
09001010300,CT,Fairfield County,41.0326478055556,-73.6373441722222,1,96.4,4049,1094.32432432432,2.77,5.3,46.2,48.4,92.9,1.2,0.0,4.8,0.0,0.0,1.1,7.4,3.9,6.0,90.0,74231.0,3.6,18,4.44554210916276
09001010400,CT,Fairfield County,,,1,92.0,5847,5847.0,2.87,5.9,40.1,46.5,83.7,6.6,0.1,4.1,0.0,3.1,2.4,7.0,4.5,21.2,74.3,48239.0,5.3,0,0
09001010500,CT,Fairfield County,41.0191449952381,-73.6412975571429,1,89.0,6050,8642.85714285714,2.5,3.0,35.3,50.8,75.4,7.6,0.0,11.3,0.0,2.1,3.7,20.4,6.8,31.4,61.8,35069.0,8.0,21,3.47107438016529
09001010600,CT,Fairfield County,41.030062,-73.627689375,1,94.9,1700,5666.66666666667,1.67,5.0,48.6,41.0,79.9,7.5,0.0,12.6,0.0,0.0,0.0,8.9,9.0,8.5,82.5,46477.0,7.7,8,4.70588235294118
09001010700,CT,Fairfield County,41.02968,-73.62191,1,92.7,3730,5328.57142857143,2.18,5.4,48.3,45.0,87.8,4.1,0.0,5.5,0.0,0.9,1.7,12.8,7.4,22.1,70.5,37425.0,9.8,1,0.268096514745308
09001010800,CT,Fairfield County,41.0371706,-73.5962596,1,94.0,3376,4220.0,2.66,8.0,42.6,49.8,84.4,2.3,0.3,9.4,0.0,1.6,2.1,9.8,3.5,8.5,87.9,50338.0,5.3,3,0.888625592417062
09001010900,CT,Fairfield County,41.057327,-73.56891,1,96.4,5347,5347.0,2.93,5.6,40.2,48.1,79.4,1.8,0.0,12.7,0.0,2.4,3.8,18.4,2.9,12.9,84.3,54968.0,6.4,1,0.187020759304283
09001011000,CT,Fairfield County,41.0217435,-73.558495,1,95.9,5496,3232.94117647059,3.23,4.0,40.6,47.2,88.2,0.5,0.0,7.3,0.0,0.6,3.4,7.9,1.0,5.5,93.5,75500.0,4.5,2,0.363901018922853
09001011100,CT,Fairfield County,41.037875,-73.57946,1,98.8,4446,2615.29411764706,3.18,6.2,40.1,46.7,88.7,0.9,0.0,7.3,0.0,0.5,2.6,5.0,3.2,3.6,93.2,81855.0,2.0,2,0.449842555105713
09001011200,CT,Fairfield County,41.01527,-73.63369,1,95.0,1633,859.473684210526,2.67,9.9,47.4,49.5,94.6,0.1,0.0,4.3,0.0,0.4,0.6,10.2,2.6,14.3,83.2,72125.0,7.8,1,0.612369871402327
09001011300,CT,Fairfield County,,,1,84.0,3615,5164.28571428571,2.89,9.0,37.6,46.3,72.2,2.2,1.9,6.8,0.6,10.3,5.9,43.2,11.1,26.1,62.8,36226.0,10.6,0,0
09001020100,CT,Fairfield County,41.0572396636364,-73.5406624363636,1,81.9,4296,10740.0,1.84,6.9,37.1,49.1,49.6,33.6,0.3,7.1,0.3,6.9,2.1,25.2,10.5,27.1,62.5,27485.0,21.6,11,2.56052141527002
