% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.6,,,10.7,9.7,4.4,1.3,50.1,12.8,31.3,0.0,0.0,53.1,40.9,23617.0,0.0,0.0,0.0,0,0,1500,05001480100,5.0,90.3
0.0,2.38,,,10.3,9.3,5.3,5.8,50.0,15.6,23.3,0.0,0.0,49.1,43.2,23588.0,0.6,0.0,0.0,0,0,1579,05001480200,5.2,90.1
2.1,2.27,,,23.6,35.3,10.6,4.9,36.7,21.2,26.6,0.0,4.5,47.4,41.3,20501.0,0.5,0.0,0.3,0,0,3197,05001480300,11.3,61.8
0.5,2.63,,,31.7,68.3,5.8,1.0,42.3,22.9,28.0,0.0,0.3,54.1,29.6,18796.0,1.5,0.0,0.0,0,0,2701,05001480400,10.1,29.7
2.2,2.19,34.48411216,-91.55311999,12.3,16.0,8.3,7.1,40.6,13.3,30.7,0.2,3.6,45.6,42.5,23133.0,0.7,0.0,2.8,1,0.252334090335604,3963,05001480500,5.2,78.2
0.0,2.03,,,9.0,5.9,7.5,8.0,32.5,19.1,32.9,0.0,2.4,50.5,45.8,23309.0,0.0,0.5,1.7,0,0,1537,05001480600,5.4,92.0
0.0,2.31,,,23.9,19.1,4.9,3.8,39.2,30.1,22.0,0.0,3.1,45.6,43.9,20032.0,3.0,2.6,0.0,0,0,3211,05001480700,9.5,75.3
0.0,2.29,,,10.8,4.0,17.5,7.5,34.2,13.4,27.5,0.0,3.1,45.5,46.0,25581.0,0.2,0.0,3.1,0,0,1458,05001480800,5.8,92.7
0.0,2.64,,,20.5,35.2,12.4,3.2,41.6,20.4,22.5,0.0,5.0,48.5,40.2,19571.0,2.1,0.0,4.0,0,0,2062,05003960100,8.7,58.7
0.0,2.49,,,17.1,7.9,5.5,4.2,41.2,24.5,24.5,0.0,2.9,54.3,40.1,18714.0,6.2,1.6,0.9,0,0,2585,05003960200,17.1,83.4
0.0,2.6,,,20.0,18.3,9.2,5.4,39.8,21.6,23.9,0.0,10.8,49.2,36.1,21868.0,0.5,0.1,8.7,0,0,5081,05003960300,9.2,72.3
0.0,2.44,,,16.6,32.9,7.5,3.0,46.8,24.8,18.0,0.0,0.9,46.5,48.1,17188.0,2.3,0.0,0.0,0,0,1821,05003960400,8.4,64.9
0.8,2.4,,,22.8,13.6,5.8,1.7,50.3,10.4,31.7,0.0,6.9,50.3,38.9,18290.0,1.8,0.0,6.2,0,0,2900,05003960500,9.6,77.7
0.0,2.32,,,16.9,37.7,10.4,4.2,45.2,17.4,22.8,0.0,1.2,45.0,37.6,20538.0,0.4,0.0,0.0,0,0,5442,05003960600,7.9,61.9
0.8,2.43,33.1296983,-91.97962,7.6,36.6,10.9,0.3,48.0,8.8,31.9,0.0,0.0,45.3,40.9,30250.0,0.0,0.0,0.0,2,0.963855421686747,2075,05003960700,9.7,62.7
0.6,2.04,36.332714,-92.384514,14.2,0.3,13.8,3.5,36.0,10.7,36.0,0.0,4.6,42.0,49.6,20536.0,0.0,0.7,1.4,1,0.223713646532438,4470,05005950100,6.5,96.9
0.0,2.22,36.3410862666667,-92.3822308,19.2,0.3,13.3,6.8,29.6,14.3,36.0,0.1,0.2,45.0,45.7,23298.0,0.8,0.4,0.0,3,0.60459492140266,4962,05005950200,6.1,98.4
0.3,1.98,,,18.6,0.0,6.4,2.9,37.1,18.6,35.0,0.0,3.9,46.0,49.9,19466.0,1.0,0.2,0.2,0,0,4924,05005950300,9.6,98.2
1.9,2.14,36.3421248,-92.395278,22.9,1.9,12.8,8.4,30.7,24.3,23.8,0.0,0.7,44.1,51.4,18840.0,1.9,0.0,0.1,5,1.6239038648912,3079,05005950400,5.4,94.2
0.4,2.35,,,12.7,0.0,8.2,4.4,39.6,17.5,30.2,0.0,3.8,50.4,49.6,20740.0,3.6,1.0,1.4,0,0,4544,05005950500,10.0,93.6
0.0,2.24,,,13.1,0.0,11.3,4.5,39.9,8.2,36.0,0.0,0.0,49.8,50.2,19718.0,1.1,0.2,0.0,0,0,4305,05005950600,10.2,98.7
0.4,2.29,,,19.3,0.0,9.5,2.9,42.2,12.3,33.1,0.0,0.0,54.1,55.3,17869.0,3.2,0.3,0.0,0,0,3487,05005950700,5.2,96.1
0.4,2.13,,,11.1,0.5,11.1,3.9,35.6,13.3,36.1,0.0,0.6,52.9,56.8,20955.0,1.2,0.3,0.0,0,0,5909,05005950800,11.9,97.7
0.1,2.46,36.2880494,-92.4796632,17.2,0.0,8.5,4.0,43.3,15.0,29.3,0.0,1.2,47.2,42.1,18062.0,0.9,0.8,0.0,1,0.17102787754404,5847,05005950900,11.1,98.2
0.0,2.93,,,9.3,0.7,7.6,2.7,43.6,18.1,28.0,0.7,4.2,51.0,34.4,26919.0,4.1,0.3,0.1,0,0,5447,05007020101,0.9,94.0
0.6,2.87,36.38208,-94.17123,9.9,1.4,16.9,7.9,40.1,13.9,21.2,0.0,11.4,51.2,36.2,25942.0,3.4,0.4,5.6,1,0.18698578908003,5348,05007020102,5.8,88.7
1.3,2.69,36.3325868333333,-94.1182620666667,20.5,0.8,6.5,3.0,34.5,32.8,23.1,0.0,37.5,56.0,32.5,16858.0,8.7,0.0,18.9,3,0.727978645959719,4121,05007020201,7.3,70.3
