% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.2,3.36,,,8.1,1.7,5.0,4.8,38.7,13.7,37.9,0.0,21.5,49.8,35.3,24271.0,3.1,1.9,3.4,0,0,3006,32001950100,13.2,89.8
4.5,2.43,,,13.2,3.1,7.2,12.0,36.1,14.9,29.8,0.0,10.7,45.9,36.0,28855.0,4.7,10.2,0.9,0,0,3790,32001950301,4.4,76.6
7.8,2.8,39.47345416,-118.7819242,13.6,4.3,10.8,3.6,38.4,11.0,36.3,0.2,10.5,51.3,33.1,25643.0,1.6,2.3,3.4,1,0.189465706707086,5278,32001950302,5.2,80.3
4.6,3.48,,,1.9,7.9,17.6,11.8,19.6,4.1,46.9,0.0,5.7,72.0,22.1,30229.0,9.8,0.7,0.6,0,0,722,32001950400,14.2,76.5
0.0,2.97,39.488953,-118.75821,15.5,0.2,11.7,8.3,33.7,6.4,39.9,0.4,5.6,46.3,34.9,22232.0,3.9,20.1,0.5,1,0.76103500761035,1314,32001950500,16.3,74.9
1.1,2.69,,,4.9,0.1,12.8,7.3,35.5,11.5,33.0,0.2,13.9,47.5,41.4,31798.0,2.5,1.0,3.7,0,0,5095,32001950600,9.5,91.5
0.6,2.71,,,12.2,0.2,13.7,6.6,32.3,10.7,36.7,2.5,9.2,51.0,46.7,27339.0,0.8,2.8,0.8,0,0,5699,32001950700,12.8,92.3
3.7,3.34,36.1794165,-115.199995,14.9,13.7,6.0,2.5,29.8,32.8,28.8,0.0,52.8,49.8,36.1,22737.0,3.3,2.0,18.7,2,0.340483486550902,5874,32003000101,12.4,58.6
4.3,3.27,36.1601214285714,-115.239252857143,18.3,3.2,7.1,0.6,35.3,35.8,21.2,0.0,61.8,53.8,29.9,21993.0,8.7,0.0,12.7,7,1.32425274309497,5286,32003000103,15.7,71.1
3.1,3.26,36.161641975,-115.198766275,20.2,10.3,7.1,1.6,32.4,29.0,29.9,0.0,43.6,55.1,36.8,25217.0,2.8,0.1,5.3,4,1.17716303708064,3398,32003000105,15.3,78.3
