county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
41001,23.61,54.17,18.06,43.06,93.06,6.94,45.83,23.61,48.61,34.72,31.94,65.28,56.94,40.28,68.06,26.39,95.83
41003,65.28,9.72,93.06,4.17,68.06,62.50,98.61,29.17,6.94,6.94,76.39,81.94,79.17,9.72,6.94,9.72,45.83
41005,73.61,4.17,15.28,87.50,40.28,4.17,31.94,6.94,51.39,18.06,29.17,31.94,6.94,43.06,73.61,87.50,6.94
41007,56.94,12.50,29.17,79.17,65.28,87.50,73.61,40.28,12.50,84.72,65.28,95.83,40.28,65.28,93.06,59.72,90.28
41009,62.50,20.83,20.83,90.28,34.72,18.06,70.83,34.72,15.28,98.61,51.39,4.17,15.28,18.06,37.50,20.83,73.61
41011,29.17,59.72,90.28,68.06,29.17,90.28,15.28,51.39,65.28,81.94,45.83,23.61,84.72,79.17,15.28,18.06,48.61
41013,20.83,76.39,48.61,56.94,43.06,15.28,26.39,87.50,73.61,70.83,81.94,12.50,65.28,48.61,87.50,65.28,98.61
41015,4.17,37.50,76.39,59.72,4.17,76.39,4.17,18.06,31.94,29.17,43.06,98.61,43.06,84.72,29.17,45.83,68.06
41017,51.39,18.06,37.50,76.39,56.94,79.17,87.50,4.17,98.61,26.39,20.83,62.50,9.72,68.06,70.83,15.28,62.50
41019,18.06,56.94,73.61,26.39,15.28,51.39,51.39,54.17,37.50,73.61,68.06,18.06,34.72,29.17,23.61,12.50,31.94
41021,40.28,79.17,9.72,95.83,73.61,45.83,34.72,9.72,93.06,93.06,98.61,70.83,87.50,37.50,4.17,73.61,70.83
41023,9.72,51.39,12.50,45.83,76.39,48.61,29.17,45.83,40.28,40.28,4.17,51.39,51.39,81.94,18.06,6.94,93.06
41025,12.50,84.72,79.17,48.61,51.39,1.39,23.61,37.50,76.39,65.28,73.61,90.28,90.28,45.83,48.61,31.94,1.39
41027,93.06,73.61,4.17,40.28,26.39,93.06,18.06,56.94,34.72,15.28,34.72,93.06,48.61,1.39,1.39,56.94,59.72
41029,43.06,43.06,70.83,15.28,9.72,81.94,48.61,31.94,95.83,23.61,18.06,54.17,37.50,51.39,54.17,76.39,26.39
41031,87.50,95.83,98.61,98.61,81.94,26.39,76.39,59.72,20.83,9.72,15.28,48.61,18.06,62.50,31.94,40.28,56.94
41033,15.28,70.83,84.72,18.06,1.39,70.83,40.28,48.61,79.17,51.39,48.61,15.28,68.06,56.94,12.50,43.06,34.72
41035,48.61,81.94,87.50,37.50,31.94,37.50,37.50,20.83,84.72,31.94,62.50,56.94,62.50,4.17,90.28,93.06,43.06
41037,31.94,87.50,54.17,6.94,79.17,43.06,6.94,1.39,1.39,62.50,1.39,20.83,81.94,31.94,95.83,37.50,23.61
41039,59.72,23.61,81.94,12.50,45.83,73.61,84.72,65.28,56.94,48.61,40.28,59.72,73.61,26.39,84.72,54.17,76.39
41041,34.72,48.61,51.39,84.72,54.17,98.61,43.06,79.17,26.39,12.50,56.94,26.39,59.72,54.17,62.50,23.61,65.28
41043,54.17,31.94,56.94,51.39,23.61,23.61,93.06,62.50,54.17,79.17,54.17,29.17,54.17,12.50,34.72,48.61,84.72
41045,79.17,98.61,68.06,1.39,84.72,56.94,65.28,15.28,68.06,54.17,79.17,40.28,4.17,90.28,9.72,95.83,87.50
41047,84.72,62.50,59.72,34.72,20.83,65.28,54.17,81.94,70.83,68.06,87.50,79.17,70.83,98.61,98.61,29.17,15.28
41049,98.61,93.06,1.39,23.61,12.50,54.17,20.83,84.72,43.06,37.50,37.50,9.72,76.39,20.83,65.28,4.17,18.06
41051,90.28,6.94,95.83,9.72,98.61,68.06,1.39,95.83,87.50,95.83,12.50,68.06,20.83,15.28,40.28,51.39,37.50
41053,68.06,15.28,65.28,73.61,6.94,12.50,90.28,76.39,62.50,76.39,70.83,76.39,31.94,70.83,79.17,81.94,54.17
41055,26.39,68.06,31.94,93.06,95.83,95.83,68.06,26.39,81.94,56.94,90.28,43.06,45.83,23.61,76.39,68.06,4.17
41057,45.83,40.28,23.61,70.83,37.50,84.72,62.50,43.06,4.17,90.28,59.72,34.72,23.61,93.06,43.06,90.28,9.72
41059,81.94,90.28,40.28,29.17,70.83,20.83,79.17,68.06,45.83,59.72,84.72,84.72,29.17,59.72,81.94,1.39,51.39
41061,37.50,34.72,34.72,20.83,87.50,40.28,95.83,93.06,90.28,45.83,9.72,6.94,98.61,76.39,59.72,79.17,12.50
41063,6.94,26.39,6.94,62.50,90.28,9.72,56.94,90.28,59.72,20.83,26.39,73.61,26.39,95.83,20.83,34.72,40.28
41065,70.83,65.28,26.39,81.94,48.61,59.72,59.72,73.61,18.06,43.06,6.94,87.50,95.83,34.72,45.83,98.61,81.94
41067,95.83,1.39,62.50,65.28,59.72,29.17,9.72,12.50,23.61,1.39,95.83,1.39,93.06,87.50,51.39,62.50,79.17
41069,1.39,45.83,45.83,31.94,62.50,34.72,12.50,98.61,9.72,4.17,93.06,37.50,1.39,6.94,56.94,84.72,20.83
41071,76.39,29.17,43.06,54.17,18.06,31.94,81.94,70.83,29.17,87.50,23.61,45.83,12.50,73.61,26.39,70.83,29.17
