tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
40001376600,76.37,2.92,72.05,2.16,70.61,45.97,52.78,15.39,74.54,39.45,55.08,68.02,16.44,59.11,84.32,76.46,76.27,83.37,60.45
40001376700,80.30,2.16,84.52,0.72,60.74,82.31,11.94,50.96,90.56,2.44,60.07,92.67,7.14,15.39,93.05,84.80,56.23,82.69,68.02
40001376800,82.79,0.14,76.85,0.34,80.97,98.03,21.62,13.66,97.75,0.24,1.77,98.42,19.32,16.83,91.99,89.50,72.63,29.96,78.48
40001376900,92.95,0.43,88.06,0.14,76.75,97.84,4.75,47.12,96.21,0.53,4.55,99.66,26.99,7.43,85.76,83.84,17.50,39.84,52.01
40001377000,90.36,0.05,77.90,0.24,64.57,99.19,16.92,42.14,96.60,0.91,1.49,97.46,21.91,18.84,94.10,93.24,12.70,20.28,79.05
40003955600,24.98,24.50,10.50,76.94,77.90,8.29,97.94,88.83,94.87,61.22,14.81,17.40,81.35,92.95,44.06,88.06,14.14,72.34,7.05
40003955700,18.94,25.93,33.89,81.64,80.87,1.20,90.75,89.41,92.67,87.78,7.43,41.47,92.09,62.94,73.39,10.59,82.41,79.72,3.12
40003956000,48.75,28.52,11.07,82.02,90.94,49.33,99.57,51.15,85.19,27.28,63.04,12.61,11.84,30.92,47.89,11.46,31.88,95.45,0.62
40005587600,63.33,3.79,20.85,78.67,93.91,95.64,91.04,5.70,69.56,5.03,40.22,6.57,93.05,61.98,6.95,87.20,70.61,11.65,47.99
40005587700,83.08,6.09,81.06,82.21,92.47,40.60,1.10,38.69,40.51,95.93,26.41,47.32,97.27,61.79,19.13,73.11,82.89,17.02,66.30
40005587800,58.25,4.27,46.74,81.74,85.28,61.60,1.68,26.32,55.18,44.92,28.43,27.18,89.21,45.59,24.40,46.16,19.42,25.36,61.41
40005587900,68.89,5.03,22.96,84.52,94.39,92.47,65.63,16.44,46.07,22.67,58.63,4.55,96.40,60.55,17.02,80.87,52.59,19.61,64.96
40007951600,57.00,56.33,3.79,81.93,9.54,3.02,87.97,91.04,96.31,75.02,15.20,92.57,3.98,83.37,40.03,17.98,44.25,97.17,16.06
40007951700,16.54,44.34,3.98,91.99,81.06,3.79,94.97,95.93,96.79,30.06,3.60,42.14,52.68,85.00,93.72,93.05,73.01,18.74,37.54
40007951800,54.22,48.27,2.83,89.31,28.43,0.62,84.42,84.32,99.19,54.89,4.84,79.24,49.33,19.80,3.98,50.67,23.83,84.90,11.94
40009966100,60.55,54.79,3.88,90.08,9.73,73.39,60.93,93.53,67.07,57.09,58.34,66.49,23.06,77.33,81.64,85.09,61.70,93.43,63.14
40009966200,28.24,53.16,6.86,91.71,38.11,65.34,61.12,85.00,80.97,59.01,61.70,57.09,3.60,65.15,8.39,30.73,46.36,50.86,38.40
40009966500,63.61,28.33,3.50,98.13,48.85,28.72,13.37,97.56,90.08,67.55,50.67,13.66,28.52,98.80,99.09,59.59,83.65,58.82,43.00
40009966800,59.49,39.65,4.36,98.61,84.61,71.86,97.84,59.20,85.47,20.09,50.19,37.82,42.14,59.30,39.36,50.10,66.49,75.22,61.70
40011958600,26.99,29.58,11.17,82.98,77.71,3.60,47.70,90.75,94.20,29.39,45.88,29.77,83.46,53.74,24.11,30.44,98.32,17.59,48.75
40011958700,20.37,22.20,24.21,86.72,73.20,1.49,25.84,82.60,93.43,73.68,21.05,44.53,58.34,76.85,25.55,87.30,8.49,55.75,81.45
40011958800,14.81,28.91,27.47,88.26,54.79,0.72,10.50,85.47,90.75,62.66,65.24,38.40,41.37,50.48,97.17,43.29,20.85,44.06,18.94
40011958900,65.34,32.55,9.73,92.38,96.31,50.00,99.28,26.61,91.42,4.17,70.23,31.98,65.72,1.58,3.21,28.43,34.76,51.73,20.66
40011959000,36.10,18.36,30.82,82.60,66.11,28.14,13.76,91.32,93.34,26.41,7.14,76.17,59.11,89.41,21.43,35.81,80.49,8.01,39.45
40013795600,58.63,2.35,39.55,81.06,78.19,84.13,2.44,10.50,36.67,65.44,10.40,27.66,93.62,48.85,38.78,38.11,10.69,42.04,94.87
40013795700,56.52,10.79,53.07,73.97,54.31,91.90,2.16,24.98,10.02,48.66,41.18,70.42,48.75,11.74,12.13,16.54,34.56,4.94,77.23
40013795900,50.96,10.69,65.72,84.80,86.05,89.31,51.73,0.81,0.43,79.15,43.19,77.33,26.41,18.07,31.02,3.31,7.91,3.50,70.23
40013796001,44.82,10.40,30.54,74.45,60.45,92.76,3.50,12.61,22.58,15.00,48.66,62.37,31.30,26.99,69.85,9.16,87.01,16.54,91.32
40013796002,46.93,17.31,53.26,68.12,47.70,96.88,0.62,20.66,14.72,20.95,42.43,87.58,45.11,44.25,20.47,12.13,59.11,7.24,44.73
40013796100,35.43,36.58,53.55,76.85,76.17,93.24,0.81,37.34,20.18,13.95,82.31,82.89,85.95,48.18,59.97,15.87,50.86,17.40,23.15
40013796200,82.89,43.48,66.40,69.27,94.01,91.42,0.34,73.59,4.75,1.10,54.70,59.01,70.52,49.14,17.98,44.44,93.05,22.58,72.53
40013796300,81.06,36.67,39.07,65.63,84.04,97.56,9.25,36.10,2.83,6.86,15.87,30.92,61.03,20.09,29.58,59.30,49.71,9.83,11.36
40013796400,93.91,12.70,45.21,67.93,54.22,98.51,3.88,54.12,7.81,62.46,53.16,85.57,31.69,1.77,23.54,95.25,85.19,72.15,9.73
40013796500,76.46,8.29,37.73,74.74,82.50,82.79,5.03,4.55,17.02,16.06,82.60,76.46,11.55,18.46,56.04,72.15,93.72,42.23,28.33
40013796600,55.18,20.66,42.81,83.75,35.33,84.23,5.61,6.95,1.01,85.38,75.79,38.11,16.54,39.93,31.88,6.38,42.43,8.58,58.25
40015161600,64.09,26.70,3.40,87.78,75.89,75.02,94.39,61.41,89.50,31.78,18.74,21.62,89.98,89.79,29.19,70.52,16.63,34.47,83.17
40015161700,46.36,37.63,6.57,85.86,58.05,21.72,62.56,60.74,70.71,36.77,75.70,58.15,21.43,76.94,87.30,36.00,42.04,79.43,77.71
40015161800,83.37,9.16,29.19,83.17,78.67,70.71,24.30,64.96,87.87,50.19,0.91,95.64,62.37,55.18,47.70,35.71,57.38,89.98,35.33
40015161900,57.09,8.10,22.29,86.53,87.87,66.87,40.51,63.81,91.23,15.20,6.28,76.94,41.95,56.81,93.82,37.44,14.53,21.43,64.48
