county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
26001,17.47,29.52,40.36,5.42,78.92,66.87,13.86,66.87,95.78,87.35,29.52,37.95,70.48,37.95,18.67,98.19,62.05
26003,23.49,41.57,87.35,90.96,90.96,58.43,11.45,81.33,24.70,13.86,30.72,4.22,83.73,99.40,10.24,87.35,94.58
26005,86.14,28.31,24.70,95.78,74.10,84.94,41.57,19.88,37.95,63.25,93.37,43.98,57.23,76.51,31.93,31.93,11.45
26007,36.75,27.11,47.59,15.06,30.72,41.57,63.25,76.51,54.82,92.17,1.81,11.45,76.51,43.98,56.02,86.14,48.80
26009,41.57,13.86,59.64,35.54,47.59,74.10,35.54,45.18,41.57,50.00,36.75,23.49,86.14,34.34,69.28,80.12,75.30
26011,19.88,57.23,23.49,23.49,77.71,30.72,37.95,75.30,81.33,65.66,83.73,51.20,71.69,19.88,36.75,21.08,12.65
26013,22.29,86.14,96.99,99.40,99.40,71.69,0.60,93.37,76.51,95.78,27.11,64.46,45.18,12.65,99.40,42.77,46.39
26015,78.92,10.24,33.13,72.89,88.55,34.34,30.72,51.20,34.34,56.02,92.17,71.69,9.04,40.36,46.39,70.48,50.00
26017,60.84,35.54,29.52,42.77,60.84,28.31,39.16,18.67,86.14,84.94,51.20,25.90,82.53,50.00,78.92,7.83,63.25
26019,45.18,12.65,64.46,56.02,33.13,83.73,51.20,39.16,9.04,18.67,41.57,62.05,48.80,90.96,72.89,93.37,7.83
26021,83.73,84.94,69.28,46.39,21.08,78.92,9.04,12.65,1.81,89.76,64.46,93.37,42.77,63.25,58.43,92.17,57.23
26023,64.46,70.48,7.83,89.76,53.61,88.55,80.12,92.17,4.22,82.53,15.06,78.92,6.63,9.04,1.81,81.33,78.92
26025,80.12,78.92,54.82,37.95,43.98,37.95,27.11,17.47,43.98,81.33,72.89,65.66,11.45,89.76,21.08,76.51,51.20
26027,57.23,58.43,35.54,62.05,76.51,65.66,36.75,25.90,7.83,37.95,89.76,99.40,65.66,75.30,77.71,95.78,81.33
26029,53.61,9.04,70.48,36.75,37.95,56.02,47.59,34.34,30.72,39.16,28.31,15.06,68.07,28.31,74.10,30.72,90.96
26031,11.45,56.02,56.02,13.86,28.31,46.39,86.14,41.57,53.61,11.45,33.13,56.02,60.84,80.12,71.69,4.22,96.99
26033,27.11,88.55,98.19,77.71,98.19,25.90,98.19,27.11,57.23,70.48,57.23,28.31,72.89,70.48,35.54,78.92,15.06
26035,7.83,89.76,5.42,22.29,11.45,70.48,77.71,83.73,33.13,33.13,66.87,77.71,51.20,5.42,96.99,6.63,68.07
26037,90.96,7.83,48.80,64.46,83.73,22.29,62.05,43.98,56.02,42.77,74.10,50.00,94.58,4.22,19.88,10.24,60.84
26039,29.52,37.95,46.39,18.67,48.80,19.88,17.47,62.05,93.37,52.41,76.51,53.61,77.71,10.24,94.58,74.10,58.43
26041,33.13,15.06,75.30,58.43,15.06,31.93,56.02,21.08,17.47,74.10,47.59,24.70,75.30,46.39,70.48,65.66,84.94
26043,39.16,6.63,77.71,69.28,13.86,24.70,16.27,23.49,42.77,71.69,87.35,13.86,16.27,56.02,42.77,24.70,42.77
26045,89.76,24.70,68.07,34.34,58.43,81.33,31.93,28.31,59.64,60.84,50.00,68.07,3.01,7.83,29.52,11.45,95.78
26047,58.43,5.42,80.12,25.90,45.18,48.80,89.76,24.70,16.27,35.54,0.60,40.36,81.33,87.35,98.19,39.16,89.76
26049,74.10,94.58,66.87,11.45,72.89,3.01,7.83,3.01,15.06,45.18,37.95,33.13,54.82,18.67,50.00,3.01,47.59
26051,18.67,66.87,15.06,31.93,36.75,80.12,50.00,90.96,18.67,75.30,58.43,58.43,88.55,27.11,53.61,23.49,29.52
