% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.1,2.49,,,8.9,14.3,5.2,2.3,34.9,25.7,31.9,0.0,0.7,45.6,39.7,20882.0,0.0,0.0,0.0,0,0,3363,45001950100,15.5,85.6
0.0,2.89,,,11.1,28.0,10.5,11.0,34.0,19.2,25.3,0.0,0.6,50.7,34.5,19894.0,0.9,0.0,0.7,0,0,4501,45001950200,8.2,70.5
0.0,2.37,,,18.8,7.7,7.5,4.3,36.0,28.0,24.2,0.0,0.0,46.9,51.3,17776.0,0.6,0.0,0.0,0,0,3031,45001950300,11.7,91.7
0.3,2.66,,,18.4,24.1,12.4,4.2,30.1,19.0,34.3,0.0,0.6,46.4,43.0,20102.0,1.5,0.0,0.0,0,0,5990,45001950400,12.0,74.1
0.0,2.34,,,35.2,47.8,8.9,3.3,34.6,22.0,31.2,0.0,0.0,51.0,42.5,17406.0,1.6,0.1,0.0,0,0,5466,45001950500,21.3,50.4
0.0,2.42,,,18.3,46.1,7.7,3.3,38.4,28.2,22.4,0.0,0.0,52.6,42.1,18313.0,0.9,0.1,0.0,0,0,3164,45001950600,15.0,52.8
0.0,2.6,,,22.1,24.4,7.5,2.3,38.5,24.5,27.1,0.0,8.1,51.8,37.7,18940.0,0.1,0.0,6.6,0,0,4985,45003020100,13.6,68.8
0.0,2.75,,,25.8,20.6,12.5,7.3,34.6,19.5,26.1,0.0,4.8,52.2,39.4,26032.0,0.0,0.0,4.2,0,0,5672,45003020200,7.7,75.2
0.0,2.92,,,35.3,8.0,6.7,1.3,35.8,24.3,31.8,0.0,17.2,54.8,28.6,23443.0,0.9,0.0,15.6,0,0,2589,45003020301,19.5,75.5
0.1,2.37,,,18.7,53.3,9.4,5.3,43.3,16.6,25.4,0.0,1.5,46.4,33.7,22215.0,0.3,0.0,1.9,0,0,4866,45003020302,9.7,44.3
0.3,2.34,,,30.2,28.8,9.1,5.7,39.5,23.5,22.2,0.0,8.0,43.3,37.3,22401.0,1.3,0.0,3.7,0,0,4747,45003020400,13.7,65.9
0.0,2.71,33.576637,-81.953384,7.8,10.4,21.5,10.8,27.4,11.7,28.6,0.0,1.9,46.8,38.6,32412.0,0.3,0.0,1.1,1,0.142045454545455,7040,45003020500,7.2,88.3
0.0,2.73,,,4.4,28.2,22.4,11.5,26.9,5.5,33.8,0.0,1.4,51.4,38.4,42182.0,3.4,0.0,0.5,0,0,3491,45003020601,2.9,67.8
0.0,2.69,,,24.2,32.7,7.0,6.6,37.7,16.6,32.1,0.0,5.4,46.7,33.4,20585.0,4.6,0.0,0.9,0,0,6463,45003020602,10.2,61.8
0.2,2.41,,,11.7,16.2,17.3,13.2,29.5,7.7,32.4,0.4,3.9,42.5,41.0,24508.0,3.1,0.0,0.0,0,0,5883,45003020701,9.6,80.1
1.4,2.15,,,16.9,37.3,13.7,5.1,31.8,21.0,28.4,0.0,17.3,50.5,35.6,20173.0,5.2,0.0,11.4,0,0,4284,45003020702,7.5,44.8
0.0,2.34,33.52261,-81.98286,3.9,0.7,31.4,17.8,22.2,3.1,25.5,0.0,2.5,44.6,51.0,46324.0,0.6,0.0,0.0,1,0.369959304476508,2703,45003020801,2.3,98.8
1.5,2.08,,,11.3,18.4,18.1,7.7,29.4,13.1,31.6,0.3,7.3,51.8,39.2,27568.0,4.3,0.0,2.2,0,0,4986,45003020802,5.8,73.2
0.0,2.47,,,11.5,31.5,6.2,7.7,39.5,20.0,26.6,0.0,0.0,46.8,43.3,32257.0,2.7,2.5,0.0,0,0,2435,45003020901,12.0,63.4
0.0,2.71,,,16.7,35.9,6.5,2.8,37.3,17.7,35.7,0.0,2.4,50.1,37.4,23161.0,0.5,0.4,0.0,0,0,6264,45003020902,7.2,63.2
1.0,2.6,,,22.2,19.9,8.5,3.3,40.6,22.2,25.3,0.0,5.1,48.5,38.8,22125.0,2.4,0.6,4.2,0,0,4617,45003021001,6.6,71.8
0.0,2.46,,,25.8,16.5,8.7,3.3,41.6,23.4,23.1,0.0,6.1,48.8,42.4,22863.0,2.3,0.0,6.1,0,0,5391,45003021002,6.7,75.0
0.0,2.2,,,15.0,10.5,3.8,0.8,47.6,27.6,20.2,0.0,2.4,47.0,36.7,17460.0,0.0,0.0,2.4,0,0,2628,45003021101,9.4,87.1
0.0,2.51,,,29.5,16.2,3.1,1.5,33.2,37.0,25.2,0.0,5.5,49.9,37.0,17338.0,1.8,0.0,5.0,0,0,4068,45003021102,12.3,77.0
3.0,2.41,,,1.6,4.4,30.6,19.7,15.6,5.3,28.8,0.0,1.0,50.2,50.7,39112.0,0.5,0.0,1.0,0,0,5497,45003021201,4.6,91.0
2.2,2.16,33.530158288,-81.746419536,14.7,6.0,34.1,21.8,14.1,5.9,24.1,0.5,4.7,46.6,48.5,33514.0,0.5,0.0,0.6,5,1.28369704749679,3895,45003021202,5.1,90.1
3.4,2.16,33.5003856504546,-81.7101305909091,3.4,13.2,32.3,21.1,18.7,2.2,25.6,0.0,2.6,48.4,51.9,38426.0,0.8,0.1,0.2,22,2.72749814034218,8066,45003021203,3.8,82.1
2.0,2.31,33.5768502941177,-81.7553649411765,8.2,13.7,24.0,14.3,26.3,7.1,28.3,0.0,2.3,50.1,38.3,16945.0,0.6,0.0,2.7,17,3.22703113135915,5268,45003021300,10.7,80.9
0.4,2.29,33.5657085,-81.72838,40.2,80.0,6.4,2.0,37.5,32.2,22.0,0.0,6.0,42.7,43.0,14038.0,0.6,0.4,3.5,2,0.37202380952381,5376,45003021400,9.9,15.2
1.1,2.28,,,21.0,26.7,26.2,15.5,21.8,5.9,30.6,0.0,1.6,46.4,39.0,26963.0,0.3,0.0,0.3,0,0,5444,45003021500,4.4,71.6
0.0,2.49,,,30.6,50.8,6.0,4.8,33.9,23.3,32.1,0.0,2.6,51.2,36.3,19565.0,1.8,0.0,0.7,0,0,6307,45003021601,9.5,46.6
1.5,2.46,,,13.0,21.5,19.7,11.3,27.0,8.6,33.4,0.0,6.5,47.6,39.4,31491.0,0.9,0.0,3.1,0,0,7705,45003021602,5.4,73.0
0.3,2.31,,,29.1,23.1,9.1,4.2,43.4,20.2,23.0,0.0,0.3,52.1,41.9,20792.0,1.4,1.2,0.3,0,0,4092,45003021700,14.8,73.6
0.3,2.98,,,19.9,49.7,3.6,4.6,52.5,11.7,27.6,0.0,0.0,49.0,33.7,25313.0,0.0,0.6,0.7,0,0,2751,45003021800,9.6,48.7
0.0,2.93,,,27.7,20.3,5.5,2.9,36.3,22.9,32.4,0.0,10.1,45.8,35.3,22392.0,2.0,1.1,8.6,0,0,6387,45003021900,12.2,68.0
0.3,2.38,33.45882,-81.64985,16.9,20.9,17.0,9.5,27.4,14.1,32.0,0.0,5.1,51.4,50.1,23410.0,2.3,0.0,2.0,1,0.248632521133764,4022,45003022001,5.1,74.5
0.6,2.31,,,15.8,23.5,15.4,6.4,29.6,16.0,32.6,0.0,1.6,51.3,43.3,25135.0,1.1,0.0,1.5,0,0,6712,45003022002,10.2,73.3
0.2,2.62,33.377857,-81.82708,24.7,24.4,8.4,2.4,38.6,11.4,39.1,0.0,8.7,44.3,36.5,20282.0,1.0,1.4,4.9,1,0.276319425255595,3619,45003022100,8.4,68.2
,,,,,,,,,,,,,,,,,,,0,0,0,45003980100,,
0.0,2.93,33.01672098,-81.30772742,48.0,81.8,13.1,3.9,38.6,25.5,18.9,0.0,2.5,50.5,33.5,18563.0,0.0,0.2,2.5,1,0.185288123031314,5397,45005970200,30.4,15.4
0.0,2.81,,,22.3,20.6,12.7,14.0,40.4,10.2,22.8,0.0,0.6,46.2,47.2,17357.0,0.0,0.0,0.0,0,0,1086,45005970300,19.7,79.4
