% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.81,40.026485,-77.081276,3.4,0.5,13.2,5.8,46.8,12.3,21.8,0.0,3.7,51.1,42.0,33659.0,0.3,0.0,2.8,1,0.38550501156515,2594,42001030101,5.2,96.5
0.0,2.58,,,5.1,0.6,11.5,4.5,40.1,14.6,29.3,0.0,4.4,54.8,41.3,32559.0,0.3,0.0,3.9,0,0,5746,42001030102,6.4,95.2
0.5,2.66,,,7.1,1.1,7.8,3.6,44.6,20.7,23.4,0.0,13.0,48.8,39.3,25654.0,2.6,0.9,6.8,0,0,5606,42001030200,6.0,88.0
0.5,2.73,39.98696,-77.2511,6.6,1.3,9.8,6.7,43.6,17.9,21.9,0.0,17.4,47.0,37.8,27240.0,0.0,0.0,8.1,1,0.242306760358614,4127,42001030300,5.4,90.0
1.1,2.5,,,10.6,1.4,12.3,8.0,43.0,14.4,22.3,0.0,8.4,50.9,38.6,31510.0,2.7,0.6,5.0,0,0,5869,42001030400,4.6,89.3
0.3,2.37,,,6.6,0.5,10.0,8.1,42.2,16.0,23.8,0.0,7.7,50.5,46.1,26893.0,1.7,0.0,5.9,0,0,3601,42001030500,7.1,91.5
1.0,2.61,39.84394,-77.1870166666667,13.2,1.0,12.0,8.5,44.8,18.7,16.1,0.0,10.2,47.0,41.8,26597.0,1.4,0.0,8.0,9,1.83150183150183,4914,42001030600,3.7,88.7
1.0,2.6,,,11.7,0.7,10.2,3.8,46.0,20.7,19.3,0.0,7.6,48.7,42.0,23464.0,1.4,0.0,2.6,0,0,6779,42001030700,8.4,94.2
0.6,2.58,39.88286761,-77.03423501,6.4,1.7,8.5,5.8,50.6,13.0,22.2,0.0,2.8,49.6,42.5,26496.0,1.3,0.0,1.4,1,0.141123341800734,7086,42001030800,5.4,95.0
0.3,2.42,39.86820788,-77.05065731,8.9,0.4,6.9,7.2,46.2,18.6,21.1,0.0,11.2,48.7,40.9,26101.0,0.5,0.0,7.1,2,0.271333604666938,7371,42001030900,5.7,91.7
0.0,2.87,,,7.1,0.1,10.1,1.7,45.2,17.0,26.0,0.0,0.0,48.5,36.8,27311.0,0.0,0.0,0.0,0,0,1740,42001031000,1.8,99.9
0.2,2.31,,,5.0,0.4,6.7,4.2,52.3,13.1,23.7,0.0,5.1,48.7,38.5,27121.0,3.6,0.0,1.0,0,0,5131,42001031101,3.8,94.7
0.0,2.66,,,2.5,0.0,13.5,3.5,39.8,9.3,33.8,0.0,0.9,45.7,42.6,33169.0,0.6,0.0,0.0,0,0,3149,42001031102,2.7,99.4
1.2,2.43,39.814922,-77.20034,4.8,0.8,15.6,14.7,32.5,9.9,27.3,0.0,0.0,51.3,49.2,31230.0,1.1,0.0,0.0,1,0.273972602739726,3650,42001031201,3.3,96.9
0.8,2.71,,,5.5,0.0,13.5,5.0,42.8,15.6,23.1,0.0,0.0,48.3,43.7,31270.0,0.0,0.0,0.0,0,0,2669,42001031202,4.0,99.2
