tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
54001965500,17.08,36.13,86.02,83.95,44.00,70.50,13.98,76.71,38.20,5.07,92.65,16.05,84.99,93.89,43.37,17.49,55.18,93.69,37.58
54001965600,48.14,84.78,72.98,87.47,68.01,3.42,58.07,34.06,96.17,71.74,11.08,22.46,13.98,1.76,58.28,80.64,53.73,74.22,96.38
54001965700,32.40,43.58,79.81,36.34,85.61,98.45,93.48,96.17,99.90,25.98,1.35,81.06,39.86,86.85,49.38,29.71,9.42,80.43,41.93
54001965800,7.14,64.70,89.34,86.85,59.73,23.71,44.41,37.37,97.20,41.10,94.31,29.09,79.40,64.91,69.05,58.07,70.91,66.56,83.95
54003971101,82.92,12.73,96.58,57.66,43.58,74.43,5.28,48.14,32.61,73.40,37.37,47.31,67.39,15.01,2.59,98.24,75.05,21.43,36.34
54003971102,81.06,7.97,96.17,23.71,65.32,68.63,19.36,30.33,16.05,94.51,25.16,46.69,88.10,18.74,17.49,56.00,13.77,51.04,55.59
54003971201,89.13,6.73,94.51,43.58,48.96,67.18,5.07,87.27,57.87,53.93,19.36,60.35,77.33,18.53,28.26,47.72,33.02,70.08,57.25
54003971202,49.79,10.25,84.99,24.95,96.79,87.47,80.23,44.00,4.45,16.25,45.03,94.31,57.87,10.87,3.42,56.83,37.99,14.60,25.98
54003971300,83.75,69.05,97.83,42.13,54.55,31.57,6.73,81.06,27.85,71.53,14.18,26.19,91.41,17.08,39.65,37.78,81.26,65.94,91.41
54003971400,86.23,18.53,95.34,70.91,55.38,76.92,3.00,78.16,46.27,27.64,37.16,83.75,93.69,3.42,37.37,46.27,85.20,68.22,91.20
54003971500,82.30,90.37,97.62,63.66,83.95,74.64,0.52,43.58,12.73,94.31,19.77,87.27,97.83,48.76,22.05,36.13,95.96,29.50,96.79
54003971600,86.02,84.16,88.92,60.97,84.58,16.46,2.38,38.41,72.36,53.73,5.69,7.56,41.30,30.12,0.52,77.12,26.40,41.10,77.12
54003971700,95.55,94.10,99.48,24.12,78.57,1.35,24.12,99.90,3.62,87.06,97.20,21.22,0.31,98.86,1.14,71.33,18.32,35.71,44.41
54003971800,58.90,2.59,89.13,40.27,69.88,63.87,17.29,53.73,33.23,83.33,50.41,43.17,92.44,12.53,9.42,58.49,70.08,56.63,45.86
54003971900,84.58,36.54,94.10,34.27,67.39,51.45,4.45,76.92,28.26,22.67,57.66,67.39,90.37,11.28,39.03,36.34,41.10,48.14,67.39
54003972000,87.89,37.58,95.76,25.98,63.46,67.39,2.17,39.65,35.92,45.45,29.92,66.36,54.76,17.91,14.80,51.04,26.19,9.42,62.01
54003972101,71.12,8.80,90.99,35.71,44.41,81.68,4.66,7.14,45.24,7.97,13.98,44.82,97.62,39.65,13.77,19.77,16.25,27.43,24.74
54003972102,83.95,19.57,92.65,74.43,54.35,57.87,9.01,74.64,44.20,13.56,58.49,70.91,94.51,3.62,30.33,33.23,59.73,20.60,51.86
54005958200,8.18,71.95,28.67,75.67,16.46,39.44,38.61,53.52,53.52,61.80,31.37,1.35,89.34,37.16,43.79,82.92,4.24,63.04,43.79
54005958300,12.73,62.22,44.82,80.85,4.87,68.43,52.69,22.26,40.27,68.84,25.36,8.39,62.22,47.31,29.50,57.87,64.91,8.80,58.90
54005958400,42.96,35.09,13.98,47.10,7.14,39.65,8.18,78.99,77.54,54.97,4.24,24.12,67.18,65.53,40.27,59.73,9.83,43.79,15.63
54005958501,13.98,77.95,41.30,41.30,32.19,23.29,57.87,82.71,10.46,82.30,26.40,29.71,26.81,23.08,34.89,48.34,62.63,0.10,13.15
54005958502,23.29,71.53,31.16,69.46,20.81,58.70,52.07,22.67,19.57,73.60,19.98,68.22,21.84,13.35,36.96,32.82,28.88,11.70,14.80
54005958600,22.88,68.01,57.45,91.61,8.18,78.36,37.78,61.59,32.40,58.90,46.48,48.96,45.03,15.42,49.59,19.36,85.82,1.35,42.96
54005958700,14.39,73.81,39.44,78.99,18.74,65.73,73.81,29.30,25.16,82.09,72.36,21.64,45.24,12.73,41.51,8.80,19.15,22.05,38.82
54005958800,13.77,81.68,24.74,35.51,44.62,26.60,25.16,84.78,16.25,78.99,29.09,45.86,41.51,38.20,71.33,3.62,55.80,53.93,66.56
54007967900,4.04,65.32,81.06,52.28,60.77,15.01,40.06,58.90,83.54,39.86,73.19,92.44,57.45,80.02,82.92,74.02,48.76,3.62,57.66
54007968000,6.73,57.25,69.67,43.37,50.00,6.52,43.37,47.52,88.92,46.27,9.42,94.93,22.05,89.54,56.21,51.66,52.28,45.65,36.75
54007968100,9.21,63.66,91.61,52.69,33.64,43.79,40.68,61.39,79.81,90.58,22.46,99.48,42.96,92.65,93.27,26.19,45.86,45.03,78.99
54009031101,69.46,8.18,13.77,14.80,98.86,32.61,37.16,15.22,31.57,42.75,23.29,14.18,17.08,64.49,89.96,49.79,13.35,26.60,75.47
54009031102,64.91,3.00,47.10,65.11,77.74,71.74,60.14,9.01,13.15,70.29,20.39,31.78,30.75,58.07,68.43,90.17,78.78,54.14,50.62
54009031200,57.25,34.89,39.23,84.37,96.58,40.89,22.26,60.97,15.63,16.67,62.22,28.67,53.73,87.47,77.95,63.46,57.87,68.84,21.22
54009031400,55.18,11.28,21.01,40.48,96.17,35.30,90.58,8.80,18.94,71.12,33.02,2.80,56.63,32.19,59.73,94.51,41.51,84.78,33.44
54009031600,73.40,17.49,67.81,93.27,64.70,47.10,40.48,29.92,70.70,76.09,22.67,6.52,21.43,22.05,96.79,9.83,97.20,85.82,51.66
54009031700,59.32,23.50,71.12,46.69,80.23,69.46,76.09,70.50,33.44,17.29,32.82,15.84,76.92,76.71,95.76,73.19,83.75,77.12,34.27
54011000101,56.00,89.34,53.11,81.06,40.06,56.00,28.88,85.61,8.80,98.86,64.49,46.07,64.29,75.88,97.83,15.42,9.01,19.15,30.75
54011000102,76.09,76.50,22.88,84.58,16.05,62.63,20.19,62.01,44.82,87.47,56.00,64.70,67.60,70.70,91.20,29.50,43.37,55.59,2.38
54011000200,17.91,90.17,59.11,87.68,30.54,73.19,94.51,50.00,0.72,84.99,96.58,19.15,79.61,43.58,82.71,93.06,16.46,99.48,81.47
54011000300,71.74,59.73,6.94,90.37,15.42,28.05,51.86,70.29,35.71,83.54,5.49,89.13,34.06,87.06,8.18,44.41,99.07,83.54,29.09
54011000400,64.70,97.62,24.95,99.48,27.85,50.41,5.69,65.53,85.20,71.95,79.61,3.62,39.44,23.29,52.07,82.30,3.00,17.08,27.02
54011000500,99.48,99.90,2.17,99.07,57.04,0.10,85.40,92.65,94.51,75.67,27.85,63.04,69.67,71.74,9.83,21.43,26.60,22.88,1.55
54011000600,94.93,99.69,62.01,95.55,12.53,0.72,99.90,66.36,20.81,24.74,77.12,26.40,52.28,0.31,95.34,96.79,22.88,4.04,93.48
54011000900,36.96,97.83,30.54,93.69,71.53,95.76,78.99,92.24,38.82,91.20,3.00,84.37,42.34,36.34,52.48,96.17,5.28,32.19,63.25
54011001000,66.15,86.02,16.46,93.06,41.30,28.88,46.27,90.99,40.89,95.13,77.95,28.47,3.83,59.73,41.93,55.80,20.81,22.67,88.92
54011001100,59.11,86.44,4.45,65.73,62.22,24.33,82.09,58.28,12.32,94.10,56.42,53.73,81.88,89.75,16.87,68.84,44.62,42.75,70.70
54011001200,96.17,64.08,0.72,29.71,49.79,22.67,58.90,45.45,72.57,68.01,90.58,51.04,95.96,99.90,5.49,23.71,93.89,40.06,1.76
54011001300,95.76,84.37,0.31,98.03,68.63,53.73,94.10,8.59,67.81,98.03,96.17,90.37,69.25,87.68,0.10,87.68,86.44,45.24,3.00
54011001400,98.24,96.58,40.06,22.46,41.72,97.83,24.53,0.93,74.64,97.20,75.26,68.01,43.37,96.79,44.20,68.01,77.95,64.49,0.10
54011001500,89.75,99.07,13.35,3.62,83.75,98.65,18.94,1.35,77.74,31.78,8.80,69.25,53.93,80.43,66.56,92.65,39.86,94.10,76.09
54011001600,69.05,98.86,28.05,97.62,63.66,73.40,13.56,23.08,4.24,27.02,93.48,98.24,68.84,97.62,12.94,75.67,49.79,61.59,87.68
54011001800,75.67,95.34,19.77,94.10,36.75,79.19,7.35,57.25,73.81,40.48,20.81,45.45,24.53,94.93,33.44,42.55,6.73,58.70,94.51
54011001900,92.24,28.47,30.75,44.20,31.99,48.55,4.24,99.28,44.41,99.90,91.20,87.89,61.39,79.81,99.28,37.58,24.33,72.57,37.16
54011002000,93.69,13.35,1.14,19.15,20.39,48.34,53.11,66.56,51.45,34.89,88.72,91.61,80.43,68.63,50.41,97.41,69.67,44.20,87.06
54011002100,75.26,14.60,0.52,38.82,43.17,30.95,37.37,77.74,61.80,74.84,42.55,67.18,9.63,19.15,67.81,65.11,15.42,89.96,19.98
54011010102,46.89,32.19,6.73,59.94,37.37,66.36,32.61,74.43,59.94,39.23,97.00,17.08,20.19,42.96,76.29,57.04,31.16,79.40,17.70
54011010201,89.96,29.09,4.66,55.18,5.90,27.64,94.93,21.84,59.32,21.84,23.08,71.95,92.86,41.93,85.40,12.73,89.75,68.63,53.73
54011010202,78.99,39.65,4.04,47.93,27.02,24.74,71.95,83.75,36.34,11.70,62.63,82.71,48.76,17.49,94.72,11.90,79.81,40.89,23.91
54011010300,54.35,12.53,8.80,29.09,13.98,88.72,76.92,42.55,55.38,48.55,15.22,23.08,28.26,78.57,42.13,39.03,56.00,96.58,73.60
54011010400,84.16,56.42,52.69,22.67,2.38,27.43,93.69,76.29,20.19,52.90,61.80,16.25,1.76,60.97,26.81,91.82,99.28,62.22,72.77
54011010500,20.60,38.82,29.71,80.02,11.70,85.40,56.42,26.81,23.91,40.06,92.44,30.95,70.50,76.50,72.15,52.69,24.53,97.20,30.95
54011010600,36.13,30.54,14.18,58.70,24.53,75.67,38.41,50.83,25.98,35.09,80.43,27.02,43.58,45.24,61.39,40.27,83.33,54.76,29.30
54011010700,56.21,15.42,20.81,54.14,9.21,91.82,57.25,58.70,52.07,29.92,58.70,24.33,50.00,72.98,69.46,41.72,81.68,81.88,78.36
54011010800,53.73,28.26,13.56,74.64,19.98,77.12,55.80,23.50,42.34,89.54,21.22,41.30,9.01,29.30,51.66,39.23,17.91,57.87,45.24
54011010900,74.84,97.41,27.64,12.73,86.65,32.19,98.45,94.31,5.07,98.65,37.58,43.58,76.50,19.77,93.89,87.27,31.99,69.67,13.56
54013962600,11.08,69.88,81.88,42.34,52.69,11.28,46.89,86.85,63.25,57.04,75.05,81.47,35.92,93.06,92.24,83.75,68.43,73.60,69.25
54013962700,3.83,71.33,57.87,50.21,64.08,63.66,31.37,81.68,1.14,6.31,18.32,93.69,68.43,86.65,57.45,17.08,62.22,87.89,48.34
54015957900,19.15,54.14,42.55,68.22,32.82,84.99,11.90,90.58,79.19,11.08,27.23,1.55,85.20,75.05,28.88,69.88,42.34,88.30,90.58
54015958000,1.97,86.85,78.78,79.19,25.78,77.54,78.36,42.13,1.97,53.11,1.14,74.22,86.85,39.03,22.46,85.20,78.99,81.68,50.41
54015958100,5.49,63.04,64.91,48.96,23.29,92.03,73.19,49.17,43.37,62.63,3.21,9.42,87.47,72.36,29.09,15.84,63.87,13.98,46.07
54017965000,24.95,28.88,86.44,66.56,33.02,84.37,90.37,4.87,42.55,18.74,48.96,60.77,74.64,94.72,77.33,18.32,27.85,94.93,92.24
54017965100,9.01,65.94,92.86,94.51,36.34,63.04,30.12,33.64,92.44,12.53,99.69,57.66,77.95,88.51,95.13,95.13,84.37,94.51,82.51
54019020100,47.72,46.48,12.73,53.11,60.97,76.09,61.39,68.84,27.43,43.17,98.03,47.93,21.01,1.97,25.78,15.63,22.05,80.85,58.28
54019020201,33.85,81.06,51.66,64.29,16.25,78.78,2.59,51.86,19.77,7.56,42.34,79.81,52.07,44.41,26.60,46.48,50.83,63.87,5.69
54019020202,44.62,57.87,16.05,20.19,28.05,27.23,30.33,41.93,62.63,77.54,10.87,2.17,82.92,10.25,32.19,19.57,39.44,60.35,16.46
54019020300,53.31,65.53,24.33,26.60,45.03,85.20,68.43,86.23,50.62,97.41,47.72,18.32,95.55,27.02,10.87,80.85,57.25,86.02,4.24
54019020400,27.43,82.92,46.48,31.16,39.23,98.24,70.50,59.11,72.98,30.54,12.53,10.04,78.36,16.05,21.64,37.16,19.77,18.53,15.42
54019020500,45.24,92.65,49.17,87.06,34.68,69.88,1.76,73.81,47.72,22.05,83.95,43.79,30.33,7.97,58.07,39.65,1.14,65.32,4.04
54019020600,16.67,58.28,50.21,28.26,17.70,43.58,60.97,66.98,7.14,31.37,44.00,54.55,74.22,66.98,33.02,8.39,40.06,36.75,17.91
54019020700,59.52,84.58,65.94,16.87,37.58,84.58,26.19,28.67,14.80,64.91,70.70,80.64,5.07,13.77,70.29,7.97,92.24,35.09,52.28
54019020800,41.30,79.19,88.10,31.99,9.42,94.93,91.41,25.16,7.56,31.99,75.88,48.14,14.18,73.40,25.16,48.96,82.92,49.38,60.77
54019020900,23.71,44.41,46.07,29.92,37.16,58.90,41.51,71.95,10.66,72.15,71.12,54.76,71.74,49.59,42.75,11.28,62.01,57.66,9.21
54019021000,2.38,58.90,45.65,6.73,70.70,13.15,82.92,43.79,74.02,27.85,93.89,94.72,74.43,84.99,66.15,16.25,12.73,36.96,45.65
54019021100,17.29,37.37,40.27,28.05,21.64,62.84,57.66,36.96,28.67,78.16,64.91,16.67,87.06,35.92,18.32,10.66,38.61,52.69,18.53
54021967700,57.45,86.65,98.24,10.66,9.83,90.17,97.62,2.80,48.96,93.69,85.61,64.08,5.69,94.31,95.96,61.18,70.50,88.51,65.11
54021967800,58.28,89.75,75.88,97.20,51.45,21.01,36.13,35.30,88.51,81.88,25.98,95.96,0.10,1.35,66.36,77.54,73.19,98.65,92.44
54023969400,18.53,9.01,96.79,57.04,23.08,54.55,76.71,3.62,93.69,77.12,68.22,31.57,75.88,95.76,32.61,12.32,64.08,12.32,70.08
54023969500,29.30,9.42,92.44,50.41,28.88,32.82,14.60,52.07,95.96,36.96,74.02,23.29,81.68,97.00,23.29,35.51,10.04,99.07,51.45
54023969600,18.94,55.38,83.33,15.63,69.25,6.31,51.66,26.60,78.78,26.60,10.46,38.61,41.72,80.64,7.76,19.98,29.30,95.34,69.88
54025950100,20.39,74.02,46.69,6.94,74.02,17.08,44.20,44.82,80.23,18.32,95.13,52.28,63.87,18.32,37.16,7.76,35.51,6.31,60.14
54025950200,6.31,58.49,80.02,35.92,24.33,20.60,62.84,16.46,92.86,79.19,45.45,78.16,68.01,77.54,38.82,25.16,30.75,66.77,78.16
54025950300,5.28,72.57,60.14,12.11,61.18,6.73,70.08,69.25,87.06,67.18,84.37,85.82,56.00,59.52,53.52,42.75,45.03,83.95,69.67
