% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.2,2.41,,,18.3,1.3,8.1,6.4,36.8,11.0,37.6,0.2,3.3,50.0,42.7,18962.0,3.3,0.5,1.4,0,0,2554,53001950100,13.2,93.0
0.4,2.45,,,21.0,0.0,20.6,1.3,34.3,14.4,29.4,0.5,12.9,51.9,44.0,22827.0,2.4,0.4,12.1,0,0,1644,53001950200,1.1,84.2
1.3,3.83,,,21.8,0.0,4.4,5.1,28.5,37.8,24.1,0.0,70.1,53.6,26.1,21601.0,2.0,0.0,46.3,0,0,6704,53001950300,15.4,50.4
0.6,3.24,,,32.0,0.0,10.5,6.2,24.3,36.2,22.8,0.0,70.3,43.9,27.9,17107.0,1.5,0.0,33.5,0,0,2839,53001950400,15.4,64.4
0.6,3.17,,,28.4,0.3,4.3,4.1,22.0,47.1,22.5,0.0,77.4,52.2,26.3,18687.0,7.3,4.4,35.7,0,0,4548,53001950500,14.6,51.7
0.4,2.57,,,8.6,0.0,12.9,9.9,35.1,6.0,36.1,0.9,0.9,47.5,45.4,28373.0,2.2,1.7,0.3,0,0,4074,53003960100,4.8,94.5
0.3,2.19,,,6.4,0.0,11.2,10.3,34.8,9.0,34.8,0.0,1.3,46.6,51.6,27645.0,0.5,0.0,0.3,0,0,4283,53003960200,4.1,98.9
0.7,2.18,46.417538,-117.04554,22.3,1.9,5.5,2.1,43.5,16.1,32.8,0.0,2.9,48.2,39.6,17771.0,5.3,1.1,1.1,2,0.550509221029452,3633,53003960300,10.4,89.9
0.0,2.55,,,19.8,0.7,8.2,5.9,35.2,21.0,29.7,0.0,5.7,52.1,39.2,19188.0,6.5,0.2,0.0,0,0,2423,53003960400,10.1,92.6
0.0,2.29,,,26.6,0.1,11.0,2.6,35.8,11.2,39.4,0.0,6.1,45.6,37.1,19425.0,3.2,1.2,3.7,0,0,3551,53003960500,7.4,91.8
0.5,2.62,,,9.1,0.0,6.6,6.3,35.7,9.2,42.2,0.0,2.7,51.0,40.8,25802.0,1.4,2.5,0.0,0,0,3562,53003960600,4.5,95.6
6.9,2.37,46.2827185,-119.27201,6.0,0.9,26.0,39.8,11.3,1.1,21.9,0.0,3.5,52.0,48.1,52793.0,2.4,1.0,0.0,6,1.39049826187717,4315,53005010100,4.8,88.8
5.7,2.34,46.308675,-119.286497,5.1,1.1,25.4,16.7,16.9,2.7,38.3,0.0,6.0,45.7,42.3,37230.0,4.3,1.3,1.1,2,0.51242633871381,3903,53005010201,6.3,86.5
8.8,2.17,46.3098675,-119.2736775,15.2,1.5,19.8,17.0,20.7,6.7,35.7,1.0,5.9,47.9,32.3,26516.0,4.0,1.0,0.0,2,0.337952010814464,5918,53005010202,7.2,83.7
2.0,2.42,,,8.1,2.5,20.0,9.1,30.5,2.2,38.3,0.0,8.9,50.0,37.2,35444.0,5.4,0.0,3.1,0,0,5517,53005010300,3.0,86.9
