tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
02013000100,AK,Aleutians East Borough,,,10,48.0,3299,549.833333333333,2.36,2.6,42.8,65.0,19.1,7.0,33.9,29.5,1.1,4.1,5.3,10.0,15.6,42.0,42.3,26243.0,15.5,0,0
02016000100,AK,Aleutians West Census Area,,,10,60.6,1004,334.666666666667,3.05,2.4,38.3,63.4,27.4,3.4,53.7,4.8,3.7,3.3,3.8,9.5,8.7,49.7,41.6,27059.0,14.3,0,0
02016000200,AK,Aleutians West Census Area,,,10,82.0,4710,4710,3.59,0.9,37.5,62.4,31.6,6.0,4.4,43.3,2.3,6.6,5.9,14.8,13.3,38.4,48.3,31260.0,6.5,0,0
02020000101,AK,Anchorage Municipality,61.42489,-149.47194,2,88.5,5947,9.63388951887251,2.99,9.3,33.5,54.2,82.8,0.0,4.0,1.3,0.0,1.2,10.6,4.1,2.7,27.9,69.4,40041.0,9.2,1,0.168152009416513
02020000102,AK,Anchorage Municipality,,,2,84.7,5146,78.9263803680982,2.66,4.7,37.0,50.3,76.4,1.4,4.0,7.4,0.0,0.6,10.2,5.3,1.8,25.4,72.8,33667.0,7.1,0,0
02020000201,AK,Anchorage Municipality,61.3305975285714,-149.570038085714,2,90.3,4860,3738.46153846154,3.08,9.1,26.6,47.4,74.7,3.4,1.7,9.1,0.0,0.2,11.0,9.8,5.1,25.3,69.6,40736.0,4.6,7,1.440329218107
02020000202,AK,Anchorage Municipality,61.328582,-149.564640769231,2,88.4,6395,1827.14285714286,2.88,8.9,34.9,57.2,85.4,0.0,5.9,1.6,2.4,0.3,4.5,5.2,3.6,22.0,74.3,48304.0,3.9,26,4.06567630961689
02020000203,AK,Anchorage Municipality,61.309384,-149.515985466667,2,93.6,11970,2100.0,3.28,6.0,30.4,50.0,84.2,1.2,1.8,2.7,0.0,0.4,9.6,6.3,0.8,16.8,82.4,42826.0,2.5,3,0.25062656641604
02020000204,AK,Anchorage Municipality,61.19705071,-149.2466391,2,90.9,3650,18.5656154628688,2.92,5.4,40.1,45.7,85.7,1.1,6.8,0.8,0.2,0.1,5.3,4.9,6.1,17.0,77.0,41985.0,2.5,1,0.273972602739726
02020000300,AK,Anchorage Municipality,61.239711583,-149.71999728,1,98.2,8648,82.755980861244,3.3,4.9,22.3,59.3,73.3,10.0,1.9,1.3,0.8,6.5,6.3,19.1,4.5,19.3,76.2,28426.0,5.5,20,2.31267345050879
02020000400,AK,Anchorage Municipality,61.2575774833333,-149.812687583333,1,98.3,5163,250.631067961165,3.12,1.4,22.4,56.8,62.7,18.6,0.3,4.9,2.2,3.3,8.1,13.0,0.0,19.3,80.7,26645.0,5.4,6,1.16211504938989
02020000500,AK,Anchorage Municipality,,,1,75.9,1869,2076.66666666667,2.06,5.7,34.3,47.3,57.7,7.5,12.7,8.9,3.2,0.9,9.0,5.1,5.2,32.1,62.6,32567.0,9.7,0,0
02020000600,AK,Anchorage Municipality,,,1,74.6,5948,3965.33333333333,2.53,19.0,28.3,46.4,29.1,10.0,9.0,10.5,18.9,3.5,19.0,14.7,21.4,26.5,52.1,21706.0,26.8,0,0
02020000701,AK,Anchorage Municipality,61.222923,-149.76067,1,92.0,6157,7696.25,3.01,6.9,28.9,54.1,55.0,9.4,11.4,8.6,5.1,0.1,10.5,7.1,5.0,31.7,63.4,33943.0,4.8,1,0.162416761409777
02020000702,AK,Anchorage Municipality,61.2172496666667,-149.74766,1,86.2,5616,7020.0,3.13,4.6,25.8,51.4,52.7,14.4,7.1,13.6,3.8,0.6,7.7,8.8,9.9,31.1,59.0,29341.0,17.2,3,0.534188034188034
02020000703,AK,Anchorage Municipality,61.2152095125,-149.7292905625,1,76.2,5459,4962.72727272727,3.2,14.4,26.9,57.2,31.2,8.2,10.4,27.7,7.8,0.1,14.6,5.4,12.3,38.2,49.5,20639.0,16.8,8,1.46546986627587
02020000801,AK,Anchorage Municipality,61.21236205,-149.80360925,1,82.5,7000,7000.0,2.9,6.6,30.1,47.2,30.7,9.6,15.2,11.0,9.3,5.9,18.2,14.6,13.6,32.6,53.8,26665.0,16.6,2,0.285714285714286
02020000802,AK,Anchorage Municipality,61.2007485,-149.79676,1,75.7,4757,5285.55555555556,2.72,10.8,29.2,51.7,49.7,9.9,18.7,8.5,5.0,2.3,5.8,11.7,13.7,28.2,58.1,25510.0,12.2,2,0.420433046037419
02020000901,AK,Anchorage Municipality,61.2098491,-149.828612944444,1,83.5,5401,3177.05882352941,3.07,8.4,28.1,55.5,30.3,15.0,19.5,8.8,7.4,4.0,15.1,10.2,16.7,39.3,44.0,20008.0,24.9,9,1.6663580818367
02020000902,AK,Anchorage Municipality,61.20555,-149.86487,1,93.2,2913,7282.5,2.18,8.2,35.4,51.2,46.5,11.9,5.0,12.0,8.4,3.7,12.3,7.4,12.1,18.8,69.1,29263.0,20.5,1,0.343288705801579
02020001000,AK,Anchorage Municipality,61.2058298,-149.88449595,1,77.2,3332,4760.0,1.71,7.4,43.1,46.5,65.3,9.7,17.0,0.8,0.0,1.4,5.8,9.8,10.9,18.8,70.3,26750.0,19.6,4,1.20048019207683
02020001100,AK,Anchorage Municipality,61.21612487,-149.8950675,1,75.1,924,1848.0,1.48,2.8,37.7,61.9,54.9,9.7,21.2,4.3,0.0,0.1,9.7,6.7,8.2,32.1,59.7,22102.0,15.5,8,8.65800865800866
02020001200,AK,Anchorage Municipality,61.2120257166667,-149.902765666667,1,88.2,3947,4933.75,1.96,1.8,44.3,45.7,88.7,3.1,2.3,3.4,0.0,0.3,2.2,3.2,1.8,12.1,86.2,46661.0,5.6,6,1.52014187990879
02020001300,AK,Anchorage Municipality,,,1,93.8,3119,2835.45454545454,2.64,1.1,46.2,45.9,88.2,0.3,4.1,1.7,0.0,0.0,5.6,6.9,1.4,12.7,85.9,56793.0,4.2,0,0
02020001400,AK,Anchorage Municipality,61.1972190827586,-149.882525924138,1,76.2,5127,6408.75,2.0,9.6,35.0,54.7,53.4,16.7,8.1,9.9,2.1,1.3,8.6,11.0,6.1,32.3,61.7,35511.0,19.4,29,5.65632923737078
02020001500,AK,Anchorage Municipality,61.1856950666667,-149.847267533333,1,89.1,5201,4000.76923076923,2.5,2.3,43.4,50.3,68.1,2.3,2.2,7.8,5.5,1.7,12.3,3.6,5.5,14.0,80.4,38279.0,4.0,18,3.46087290905595
02020001601,AK,Anchorage Municipality,61.2079201666667,-149.829118333333,1,84.3,4461,5576.25,3.01,4.0,33.0,49.9,48.9,4.9,10.6,6.8,4.2,6.2,18.4,13.6,5.3,25.5,69.2,37386.0,3.4,6,1.34498991257566
02020001602,AK,Anchorage Municipality,61.1859196408163,-149.815342802041,1,85.2,4745,2497.36842105263,2.84,11.2,30.2,51.8,62.8,3.9,13.8,3.3,0.5,0.7,15.0,7.9,4.4,22.7,72.9,33210.0,5.9,49,10.3266596417281
02020001701,AK,Anchorage Municipality,61.190266,-149.74954,1,88.8,7297,7297.0,2.78,4.9,34.3,48.5,59.8,10.0,5.3,13.0,1.5,0.2,10.1,6.3,3.6,22.9,73.5,41021.0,9.9,1,0.137042620254899
02020001702,AK,Anchorage Municipality,,,1,80.5,5396,5396.0,2.83,6.1,37.9,48.9,67.7,8.7,6.2,3.8,1.9,0.1,11.7,9.7,9.6,21.1,69.3,38364.0,6.4,0,0
02020001731,AK,Anchorage Municipality,,,1,79.8,6315,7016.66666666667,2.9,3.2,33.7,52.1,54.0,9.0,7.8,15.8,0.7,5.3,7.5,11.7,6.7,32.4,60.9,35838.0,9.9,0,0
02020001732,AK,Anchorage Municipality,,,1,87.7,6458,6458.0,3.08,4.0,33.8,48.3,63.6,9.3,8.2,3.9,2.8,0.9,11.4,6.9,2.6,24.9,72.5,37123.0,5.3,0,0
02020001801,AK,Anchorage Municipality,,,1,89.1,4828,6897.14285714286,2.39,4.6,30.6,61.6,71.4,5.0,6.6,10.1,0.3,0.4,6.1,7.4,6.2,24.5,69.3,40364.0,6.9,0,0
02020001802,AK,Anchorage Municipality,61.1836604021739,-149.829915245652,1,78.3,5241,4031.53846153846,2.5,11.1,29.0,52.6,50.0,2.6,9.6,21.9,3.5,5.0,7.4,8.5,11.8,25.0,63.3,27163.0,9.2,46,8.77695096355657
02020001900,AK,Anchorage Municipality,61.1854888222222,-149.885967688889,1,72.9,4043,2378.23529411765,2.55,9.9,33.0,51.0,37.2,5.3,18.4,19.8,7.5,3.1,8.7,10.4,15.4,28.8,55.9,25182.0,14.8,18,4.45213950037101
02020002000,AK,Anchorage Municipality,61.1930694,-149.909048828571,1,78.5,3496,6992.0,2.47,5.4,31.3,50.3,52.2,7.1,6.7,17.6,4.6,4.5,7.4,10.7,23.8,33.0,43.1,25940.0,16.6,7,2.00228832951945
02020002100,AK,Anchorage Municipality,61.193214,-149.92038,1,72.3,3945,6575.0,2.26,10.6,34.2,50.5,57.2,7.2,7.0,6.1,8.6,0.0,13.7,1.2,8.7,32.7,58.7,30258.0,2.6,1,0.253485424588086
02020002201,AK,Anchorage Municipality,,,1,77.1,5256,7508.57142857143,2.82,5.1,35.5,49.1,60.7,0.7,13.0,16.3,0.3,0.5,8.4,5.9,8.8,24.0,67.2,40343.0,8.1,0,0
02020002202,AK,Anchorage Municipality,61.1823581,-149.9380391,1,82.1,3259,8147.5,2.5,5.9,31.1,48.7,54.5,4.2,12.7,12.8,1.0,4.0,10.8,14.3,3.8,31.6,64.6,30116.0,18.4,2,0.613685179502915
02020002301,AK,Anchorage Municipality,61.1477175,-149.982155,1,89.3,7168,365.714285714286,2.88,6.0,33.8,49.6,75.6,2.5,10.0,8.6,0.0,0.3,3.0,5.4,1.2,17.8,81.0,49540.0,7.1,2,0.279017857142857
02020002302,AK,Anchorage Municipality,,,1,89.7,5090,3393.33333333333,2.75,4.7,34.9,47.4,67.5,8.0,3.5,6.8,1.8,1.0,11.3,9.2,7.9,23.9,68.1,40427.0,10.5,0,0
02020002303,AK,Anchorage Municipality,,,1,80.3,9192,5745.0,2.78,6.1,31.2,49.9,64.1,3.5,7.0,9.2,1.3,2.7,12.3,9.9,8.1,25.4,66.5,39917.0,7.5,0,0
02020002400,AK,Anchorage Municipality,,,1,74.7,3248,4060.0,2.57,6.5,37.7,47.4,59.4,7.9,8.1,13.7,0.9,0.8,9.1,4.3,11.0,25.7,63.3,30735.0,7.3,0,0
02020002501,AK,Anchorage Municipality,61.1733063,-149.8932584,1,85.2,5076,2820.0,2.7,5.9,37.7,52.5,64.7,2.0,7.4,13.8,0.0,3.7,8.4,11.3,6.0,27.9,66.1,38690.0,3.3,2,0.394011032308905
02020002502,AK,Anchorage Municipality,61.157580855,-149.870059566667,1,82.1,4796,2283.80952380952,2.23,3.9,34.7,52.4,67.0,1.3,6.5,7.9,3.5,0.3,13.5,20.0,6.3,28.0,65.8,40063.0,6.6,6,1.25104253544621
02020002601,AK,Anchorage Municipality,61.1432891333333,-149.847648033333,1,69.1,5276,3768.57142857143,3.35,8.4,32.4,52.9,51.2,5.1,10.3,15.4,1.2,1.9,15.0,9.7,14.0,26.3,59.7,33045.0,10.3,3,0.568612585291888
02020002602,AK,Anchorage Municipality,,,1,89.4,6430,6430.0,3.15,3.4,33.9,50.3,53.0,5.9,3.7,19.2,0.3,5.0,12.9,10.5,9.2,21.5,69.3,41593.0,5.6,0,0
02020002603,AK,Anchorage Municipality,61.1441054,-149.8129002,1,89.8,6155,6155.0,2.91,1.9,35.6,48.2,71.0,2.8,5.4,11.3,0.0,0.3,9.3,4.7,7.1,21.4,71.5,49329.0,1.2,1,0.16246953696182
02020002702,AK,Anchorage Municipality,61.114265,-149.92847,1,89.8,10353,2156.875,2.96,6.0,35.6,48.1,77.0,1.4,3.3,3.4,0.2,0.6,14.1,8.3,4.8,26.2,69.0,44807.0,2.4,1,0.0965903602820438
02020002711,AK,Anchorage Municipality,,,1,88.2,6762,2331.72413793103,2.91,1.9,35.8,50.9,76.1,1.4,1.0,11.9,0.2,5.4,4.0,8.2,3.6,18.2,78.1,45743.0,1.3,0,0
02020002712,AK,Anchorage Municipality,61.1433884,-149.8681786,1,84.0,9340,2075.55555555556,2.94,4.1,31.9,51.6,53.1,5.0,6.1,19.9,0.8,3.7,11.3,9.3,9.3,32.7,58.1,30276.0,9.6,2,0.214132762312634
02020002811,AK,Anchorage Municipality,,,1,79.3,6258,7822.5,2.39,6.2,35.7,47.5,54.0,7.8,11.2,8.9,1.4,6.4,10.2,12.8,8.0,30.7,61.2,37630.0,9.0,0,0
02020002812,AK,Anchorage Municipality,61.1288115,-149.81601,1,89.8,8143,1428.59649122807,3.2,4.0,38.7,52.3,78.8,4.7,6.1,6.1,0.0,0.3,4.1,4.3,1.1,20.1,78.8,53056.0,4.1,2,0.245609726145155
02020002813,AK,Anchorage Municipality,61.1522759,-149.7124443,1,93.6,5300,159.159159159159,3.0,5.9,45.9,52.6,86.5,1.8,2.4,4.1,0.0,0.2,5.0,5.1,2.3,9.2,88.6,51092.0,3.8,1,0.188679245283019
02020002821,AK,Anchorage Municipality,,,1,94.2,5337,3812.14285714286,3.27,3.8,38.3,48.6,82.7,2.4,2.2,2.8,0.1,3.8,5.8,10.3,1.1,14.7,84.2,53583.0,3.0,0,0
02020002822,AK,Anchorage Municipality,,,1,91.5,4039,961.666666666667,2.85,3.3,46.2,47.5,85.0,0.5,4.2,2.4,0.0,0.0,7.8,1.7,4.9,16.7,78.4,54894.0,3.1,0,0
02020002823,AK,Anchorage Municipality,61.07779515,-149.8028076,1,96.3,5483,165.649546827795,2.92,2.6,41.0,49.5,83.5,4.8,0.8,3.8,0.0,0.6,6.6,6.3,2.5,6.5,91.0,62895.0,1.4,2,0.364763815429509
02020002900,AK,Anchorage Municipality,,,2,79.1,2586,4.77209817309467,2.49,0.9,33.3,56.2,84.2,0.0,0.4,0.5,0.0,2.8,12.1,12.5,2.1,11.8,86.2,38280.0,2.4,0,0
02050000100,AK,Bethel Census Area,,,10,73.7,10087,480.333333333333,4.52,26.7,24.8,52.7,2.1,0.0,95.7,0.0,0.0,0.0,2.0,0.8,25.4,48.8,25.8,10786.0,33.4,0,0
02050000200,AK,Bethel Census Area,60.78812074,-161.785825366667,7,77.6,6365,29.0904936014625,3.09,9.7,29.2,51.8,25.0,2.0,60.2,2.1,1.0,1.1,8.6,4.2,10.6,39.9,49.4,32270.0,14.1,3,0.471327572663001
