county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
48031,9.25,22.24,38.39,17.91,63.98,95.08,86.81,43.11,75.79,19.49,74.21,50.59,76.57,92.72,49.02,62.80,14.76
48033,0.59,0.59,97.83,52.56,35.63,98.62,2.95,13.58,33.27,87.60,30.12,95.08,1.38,50.20,7.28,94.29,97.83
48035,42.32,33.27,13.58,23.43,34.84,35.24,65.16,74.21,73.03,40.75,54.53,33.27,61.61,40.35,79.72,63.19,47.83
48037,13.58,95.87,27.36,89.57,82.09,46.26,13.19,37.99,46.65,58.46,45.47,84.45,52.95,84.06,36.81,22.24,11.61
48039,6.50,91.93,97.44,28.94,33.27,77.36,88.39,67.13,85.24,26.57,58.07,40.75,18.31,16.73,16.34,25.39,56.10
48041,41.14,95.47,88.78,49.80,88.39,43.90,88.78,90.75,10.04,99.80,67.52,30.12,77.76,26.57,99.02,95.47,93.90
48043,32.09,9.65,47.83,12.40,92.72,84.06,95.47,47.44,4.53,43.50,91.54,95.87,99.41,24.21,51.77,82.09,38.78
48045,52.56,10.83,47.05,54.53,36.02,4.92,59.25,87.99,30.91,23.03,80.51,88.39,9.25,70.28,56.10,14.76,69.09
48047,95.47,80.12,34.84,7.28,85.63,97.44,53.35,38.39,7.68,95.87,41.54,6.50,21.85,86.02,40.35,11.61,14.37
48049,32.87,43.50,41.93,35.63,28.54,40.75,44.69,28.54,37.20,93.90,8.86,24.21,75.39,38.78,18.70,85.24,36.02
48051,47.05,71.85,36.81,57.28,16.34,36.81,55.71,14.37,79.33,9.25,45.08,49.02,51.77,28.94,16.73,71.46,55.71
48053,21.46,34.45,45.87,15.94,37.99,71.85,64.76,32.48,63.98,77.76,25.79,42.32,62.40,72.24,37.60,63.98,43.90
48055,75.00,65.94,60.43,54.92,32.48,52.95,60.83,3.74,55.71,65.55,73.03,23.82,57.68,32.09,59.25,34.06,12.40
48057,61.22,75.00,80.12,11.61,16.73,63.58,92.32,84.45,54.53,76.57,24.21,6.89,22.24,1.38,50.59,46.65,17.91
48059,30.51,27.76,25.79,20.28,41.54,6.89,55.31,43.50,77.76,79.72,80.12,4.13,73.03,47.44,5.71,97.83,20.67
48061,96.26,76.97,56.89,0.59,65.55,61.61,61.61,24.61,79.72,95.08,83.66,39.57,30.51,75.39,23.82,22.64,54.53
48063,51.77,90.35,32.87,78.54,48.23,13.98,18.70,15.16,53.74,45.08,11.22,59.65,41.14,67.52,87.60,23.43,6.10
48065,1.77,2.95,79.72,29.33,65.16,21.06,9.65,30.12,27.76,60.04,26.18,74.61,67.52,64.76,43.90,54.13,35.24
48067,19.88,89.17,5.71,64.76,47.05,19.49,10.83,54.53,54.13,33.27,14.37,43.11,22.64,25.39,31.69,62.40,5.71
48069,89.57,11.61,78.15,62.01,70.28,3.74,15.16,68.70,88.78,14.37,84.84,19.88,90.35,72.64,26.57,10.04,6.50
48071,25.00,75.79,82.87,13.19,14.37,70.67,15.55,37.60,87.99,38.78,64.76,78.54,6.10,37.60,63.58,67.52,76.97
48073,62.01,85.24,30.12,68.70,42.72,27.36,27.76,37.20,75.39,86.42,45.87,59.25,44.69,63.19,62.01,28.15,50.20
48075,46.26,52.17,62.01,94.29,73.03,62.80,47.44,94.69,14.76,97.05,51.77,5.31,5.31,23.43,15.94,97.44,5.31
48077,11.22,19.49,14.37,48.23,80.12,76.57,41.54,76.57,63.19,56.50,19.88,9.65,27.36,51.38,60.04,90.75,3.35
48079,88.39,25.00,60.83,66.34,67.52,6.50,20.28,75.39,32.87,26.18,90.75,57.68,47.44,30.51,12.01,60.83,41.93
48081,15.16,4.53,8.46,68.31,59.25,73.03,95.87,53.74,31.69,80.12,73.82,67.13,12.40,20.67,38.39,65.55,16.34
48083,50.59,28.94,8.86,48.62,60.04,40.35,79.72,72.64,86.81,37.99,86.81,4.92,60.83,32.48,4.53,81.30,40.75
48085,0.20,91.54,99.41,17.13,91.54,31.30,97.83,99.02,85.63,24.61,15.16,4.53,13.19,29.72,55.31,14.37,45.08
48087,64.76,8.46,40.75,97.44,99.80,99.41,69.49,5.31,98.23,66.34,37.99,48.23,55.31,56.89,95.47,24.61,37.60
48089,34.45,71.06,45.47,65.16,15.16,53.74,78.15,2.17,78.54,31.30,23.82,73.82,61.22,41.93,22.24,26.97,21.46
48091,5.71,40.75,77.36,4.13,18.70,76.97,67.52,23.03,37.99,56.89,65.55,71.06,42.32,91.14,35.24,31.69,41.14
48093,67.13,32.09,17.91,29.72,43.11,17.13,65.55,63.98,86.02,78.54,58.86,14.37,33.27,54.53,20.28,59.65,23.43
48095,89.96,8.86,92.72,96.65,0.20,97.83,54.13,97.83,98.62,78.15,1.77,53.74,64.37,99.80,50.98,3.35,88.78
48097,13.19,41.14,49.41,31.30,67.13,51.38,21.85,80.91,49.02,71.85,49.41,47.83,10.04,57.28,86.81,18.31,43.50
48099,10.83,88.78,76.18,60.83,78.54,84.45,16.73,36.02,2.17,54.13,28.54,82.48,53.35,44.29,83.27,97.05,89.96
48101,64.37,62.01,1.38,91.93,99.41,71.06,85.24,57.68,13.58,7.68,8.07,80.91,10.83,37.20,6.89,3.74,98.62
48103,81.69,57.28,95.47,93.11,32.09,30.91,75.39,0.59,5.71,1.77,10.83,26.57,54.92,95.87,99.41,94.69,52.95
48105,79.72,63.19,66.73,87.60,26.57,2.17,96.26,0.20,4.13,12.01,68.31,0.20,4.92,84.84,92.72,32.87,91.93
48107,83.27,40.35,29.33,37.20,62.80,9.25,10.43,80.12,8.86,20.28,21.46,18.31,51.38,14.37,8.46,4.13,78.15
48109,93.90,24.61,53.74,78.94,23.43,7.28,93.11,16.34,7.28,59.25,0.98,72.64,69.88,83.66,82.87,93.50,0.98
48111,80.91,3.74,76.97,91.54,96.65,67.13,4.92,78.54,82.87,57.68,63.58,15.55,82.48,32.87,37.99,33.66,64.76
48113,61.61,97.83,94.29,81.69,91.14,3.35,89.17,81.69,68.31,17.13,73.43,94.69,49.02,73.03,63.19,11.22,13.19
48115,82.87,34.84,58.07,96.26,92.32,97.05,64.37,52.95,23.82,29.72,79.33,39.96,71.06,10.43,69.88,69.88,8.07
48117,84.45,15.94,87.20,66.73,74.61,17.91,6.50,30.51,19.09,51.77,5.31,32.09,40.75,18.31,42.32,2.17,8.86
48119,22.64,73.82,7.28,36.42,67.91,25.39,18.31,86.42,30.12,70.67,19.49,10.04,29.72,83.27,65.94,42.72,60.83
48121,2.17,79.72,99.02,26.57,82.48,41.93,78.94,95.47,53.35,41.14,42.72,35.24,28.15,63.98,76.18,17.13,39.17
48123,55.31,79.33,37.60,71.46,6.89,67.91,78.54,8.07,15.55,27.36,25.39,23.03,46.65,51.77,64.37,76.97,66.34
48125,63.98,37.60,6.50,63.58,86.81,66.73,52.17,97.05,6.50,15.94,84.06,50.98,30.91,53.35,38.78,55.31,89.57
48127,94.69,61.22,30.51,2.95,58.86,54.92,31.69,73.03,17.13,17.52,77.36,27.36,89.96,9.25,39.96,15.16,49.02
48129,18.70,15.16,26.18,72.24,80.51,34.45,30.51,82.09,28.15,86.81,47.83,29.33,98.23,74.61,58.07,86.81,25.79
48131,93.11,65.55,22.64,19.09,54.92,84.84,81.30,41.93,25.39,18.70,93.50,7.68,36.42,4.13,36.02,0.59,51.38
48133,49.41,32.48,18.70,34.45,39.96,15.55,54.53,65.16,59.25,84.84,68.70,14.76,93.11,60.04,59.65,84.84,76.57
48135,80.51,35.63,91.93,49.41,63.58,44.69,17.91,36.81,28.94,11.61,89.57,63.98,72.24,15.94,9.65,70.67,63.19
48137,63.19,9.25,33.27,3.35,10.43,29.33,80.91,9.65,47.44,15.16,2.17,78.15,99.80,22.24,62.40,0.98,57.68
48139,19.09,58.46,81.69,50.98,76.97,81.69,8.07,10.04,80.91,25.79,44.29,76.57,26.57,70.67,60.43,15.94,48.62
48141,90.75,34.06,91.14,35.24,95.47,28.15,70.67,39.17,1.77,49.80,46.65,96.65,80.91,99.02,7.68,93.90,0.20
48143,57.28,49.02,56.50,26.97,84.45,26.18,17.52,39.57,41.54,99.41,91.93,26.18,78.94,75.00,89.96,92.72,95.08
48145,67.91,94.29,20.28,80.91,56.50,8.07,32.87,5.71,52.95,64.76,4.92,88.78,86.02,49.41,0.20,59.25,87.60
48147,28.15,54.13,23.03,67.91,24.61,44.29,22.24,90.35,60.83,76.18,43.90,29.72,34.45,64.37,88.78,31.30,50.98
48149,15.55,45.08,41.54,33.66,2.95,34.84,85.63,8.86,90.75,54.53,5.71,63.58,68.31,7.68,30.51,34.45,46.65
48151,40.35,31.30,25.00,32.48,86.02,21.85,76.97,41.14,19.49,53.74,56.50,65.16,8.07,18.70,19.88,37.99,29.33
48153,78.54,26.97,39.57,43.90,77.36,6.10,32.48,75.00,11.61,59.65,82.48,47.05,11.22,3.74,14.76,0.20,78.54
48155,17.91,23.82,13.98,34.84,22.64,23.03,44.29,89.96,9.25,0.59,3.74,62.40,77.36,47.05,96.26,61.22,74.21
48157,2.56,99.80,99.80,32.09,93.11,35.63,99.80,99.80,97.44,4.92,1.38,0.98,97.05,14.76,9.25,79.72,52.17
48159,28.54,49.80,15.94,44.69,61.22,51.77,33.27,76.97,84.06,75.00,87.20,38.39,48.23,94.69,98.23,7.28,23.03
48161,33.66,72.64,23.43,83.27,29.33,50.20,60.04,38.78,71.46,63.19,75.00,89.57,56.50,41.54,35.63,30.51,60.43
48163,95.08,69.49,65.16,90.35,3.74,82.87,56.10,45.08,36.02,65.16,35.24,2.56,98.62,81.69,91.14,33.27,85.63
48165,91.14,13.98,93.11,64.37,45.87,12.40,0.59,47.05,99.41,1.38,84.45,32.48,93.50,8.86,3.35,99.02,99.80
48167,7.68,91.14,81.30,17.52,44.29,75.39,75.00,49.41,51.38,46.65,81.30,81.69,23.03,46.65,51.38,23.82,75.00
48169,91.93,7.28,79.33,99.02,2.17,83.27,77.76,95.08,94.69,41.54,12.01,97.44,15.16,73.43,96.65,37.60,72.64
48171,8.07,13.58,28.54,12.01,70.67,89.96,90.75,34.45,63.58,24.21,83.27,85.24,48.62,91.54,57.68,38.78,15.94
48173,60.43,5.71,93.90,51.77,6.50,36.02,37.60,40.35,72.24,9.65,91.14,91.54,46.26,78.54,58.46,65.16,96.26
48175,26.97,78.54,28.94,19.49,11.61,79.72,81.69,15.94,1.38,19.09,18.70,12.40,9.65,92.32,61.22,73.03,15.16
48177,84.06,86.42,63.98,74.21,20.67,36.42,73.03,1.77,39.96,3.74,52.17,3.35,47.05,89.17,97.44,75.00,92.32
48179,49.80,18.31,59.25,90.75,90.75,65.16,25.39,67.91,46.26,55.71,50.98,39.17,27.76,47.83,60.83,47.05,31.69
48181,12.40,53.35,43.50,41.93,87.99,64.37,25.79,71.46,56.10,56.10,56.89,38.78,26.18,66.73,88.39,37.20,30.12
48183,28.94,92.32,52.17,70.67,72.64,16.34,25.00,28.15,67.91,75.79,86.02,94.29,79.72,62.80,73.03,10.43,40.35
48185,54.92,78.94,32.09,93.50,38.39,92.72,66.73,17.91,81.30,67.52,50.20,70.28,8.86,56.10,13.98,28.54,78.94
48187,17.13,67.13,90.75,24.61,27.36,75.79,60.43,6.50,29.33,28.54,52.95,43.90,47.83,76.57,45.47,57.28,23.82
48189,82.48,36.02,66.34,79.72,76.18,38.78,13.98,54.92,13.98,71.46,32.87,15.94,39.57,28.15,15.16,12.01,15.55
48191,82.09,52.95,4.13,75.00,87.60,2.95,73.82,91.93,12.80,69.88,41.14,16.34,45.08,93.90,29.72,9.25,97.44
48193,24.21,20.28,10.04,25.79,35.24,47.05,75.79,53.35,73.82,66.73,18.31,36.81,73.43,36.02,73.43,72.24,80.91
48195,76.57,4.13,76.57,72.64,79.72,5.71,22.64,50.59,61.61,87.20,6.50,84.84,1.77,54.92,86.42,17.52,2.95
48197,59.25,45.47,17.13,71.85,45.47,0.98,57.28,66.73,34.06,32.48,19.09,66.34,95.08,31.69,84.45,43.50,75.79
48199,12.01,60.43,47.44,15.55,10.83,55.31,14.37,31.69,95.87,68.31,71.06,28.54,39.96,11.61,69.09,89.57,61.22
48201,60.04,99.02,95.87,53.35,80.91,28.94,93.50,78.94,84.45,23.43,81.69,80.51,50.20,56.50,76.97,34.84,13.58
48203,29.33,93.90,37.20,73.43,64.37,32.09,6.10,26.18,60.43,27.76,39.96,84.06,34.84,65.16,29.33,17.91,62.01
48205,16.34,5.31,86.81,97.83,1.77,34.06,35.24,93.50,23.03,46.26,46.26,79.33,14.37,59.25,8.07,35.24,4.92
48207,78.94,38.39,11.61,86.02,30.91,49.41,84.84,98.23,27.36,39.96,30.91,83.66,0.59,6.10,93.90,91.54,91.54
48209,26.57,61.61,86.02,8.46,50.20,73.43,30.12,35.24,9.65,97.44,90.35,68.70,56.10,75.79,81.69,54.92,66.73
48211,58.07,12.01,87.99,47.05,88.78,8.46,1.38,34.06,92.32,12.40,94.29,26.97,28.54,68.70,40.75,5.31,76.18
48213,37.60,58.07,12.80,36.02,73.43,48.62,48.62,59.65,87.20,68.70,39.17,30.91,50.98,60.83,71.85,42.32,61.61
48215,97.83,78.15,70.28,1.38,75.00,57.28,58.46,24.21,90.35,92.32,87.99,33.66,54.53,89.96,27.76,44.29,68.31
48217,54.13,57.68,13.19,38.78,77.76,65.55,38.78,70.28,58.07,43.90,33.27,41.93,37.99,49.02,48.23,56.89,77.76
48219,70.67,26.18,70.67,55.71,90.35,50.98,12.80,42.72,14.37,36.81,61.22,62.01,64.76,27.76,24.21,53.35,63.98
48221,6.10,14.76,50.59,21.85,46.65,56.89,71.46,39.96,89.96,67.13,48.62,54.13,21.46,80.12,47.44,23.03,37.20
48223,49.02,63.98,28.15,51.38,62.40,18.70,19.09,49.02,86.42,73.03,59.25,11.22,31.30,45.87,87.20,45.47,26.97
48225,33.27,94.69,7.68,94.69,14.76,21.46,83.66,23.82,41.14,93.11,27.76,91.14,53.74,88.78,8.86,25.79,34.84
48227,65.94,37.99,71.46,89.96,43.50,91.54,57.68,81.30,20.28,47.44,53.74,45.08,39.17,71.46,17.13,76.18,28.94
48229,99.02,44.29,54.53,69.49,76.57,0.20,96.65,47.83,43.11,81.30,0.59,87.20,3.35,98.62,20.67,99.80,70.28
48231,48.23,76.57,26.57,56.50,87.20,59.25,14.76,70.67,43.50,37.20,33.66,8.86,45.47,68.31,91.93,75.39,73.82
48233,29.72,12.40,61.61,70.28,94.69,45.47,8.86,55.71,25.00,83.66,24.61,17.52,66.34,76.97,46.26,61.61,44.29
48235,11.61,14.37,67.13,33.27,11.22,30.51,62.01,21.85,38.39,38.39,97.83,7.28,24.61,81.30,0.98,89.96,11.22
48237,56.50,30.12,32.48,88.78,8.07,57.68,28.54,92.32,80.12,82.09,63.19,27.76,6.50,16.34,34.06,88.39,21.06
48239,36.02,63.58,57.68,14.76,10.04,67.52,38.39,7.68,49.41,65.94,32.09,67.91,63.98,19.88,41.93,58.46,48.23
48241,41.93,93.11,15.55,39.96,37.20,60.04,4.53,46.65,69.09,10.04,26.57,19.49,74.61,50.59,21.46,95.87,7.28
48243,25.39,0.98,48.62,10.43,55.71,26.57,98.23,58.46,22.24,7.28,77.76,99.80,79.33,78.15,31.30,60.04,75.39
48245,36.81,99.41,55.71,92.72,64.76,25.79,86.42,29.72,68.70,32.87,95.08,97.83,81.69,40.75,4.13,39.17,19.49
48247,93.50,74.21,23.82,0.20,34.06,95.87,10.04,95.87,0.59,6.89,32.48,43.50,78.54,57.68,43.50,24.21,2.17
48249,88.78,52.56,54.13,5.31,21.46,73.82,56.89,9.25,47.05,86.02,28.15,25.79,84.06,0.20,37.20,6.10,4.13
48251,31.69,44.69,69.09,26.18,49.02,63.19,7.28,58.07,83.66,34.45,71.46,20.28,20.28,34.06,45.08,66.73,70.67
48253,65.16,56.10,29.72,99.80,6.10,88.78,87.60,89.17,22.64,88.78,88.39,51.38,93.90,69.49,75.39,75.79,19.09
48255,78.15,84.45,72.24,95.08,0.98,82.09,84.06,7.28,12.40,93.50,49.80,3.74,0.98,87.99,30.91,41.54,59.65
48257,32.48,69.09,75.00,37.60,57.68,58.46,2.17,36.42,75.00,29.33,27.36,36.42,30.12,79.72,30.12,49.41,51.77
48259,3.74,30.91,84.45,1.77,19.49,89.57,52.56,14.76,24.61,49.02,9.65,82.09,59.25,96.65,44.29,48.23,59.25
48261,96.65,39.96,80.51,30.51,4.13,25.00,84.45,10.43,99.80,98.23,76.57,99.02,57.28,30.91,94.69,95.08,12.01
48263,7.28,2.56,27.76,60.04,47.44,42.32,89.57,13.98,45.47,54.92,3.35,87.60,17.52,2.17,71.06,30.91,95.47
48265,23.43,39.57,19.09,6.89,69.88,68.31,91.93,66.34,18.70,47.05,61.61,68.31,43.50,78.94,42.72,67.91,58.07
48267,46.65,17.52,2.17,15.16,30.51,10.04,97.05,62.40,56.89,30.91,95.47,60.83,19.49,69.09,24.61,66.34,22.64
48269,40.75,2.17,64.76,47.44,8.86,13.19,19.49,88.39,92.72,4.13,97.05,92.72,32.87,0.59,70.28,87.99,4.53
48271,91.54,45.87,11.22,38.39,7.28,95.47,67.13,99.41,6.10,17.91,67.91,58.07,32.09,88.39,27.36,16.73,94.69
48273,85.24,82.87,63.58,10.83,66.34,92.32,69.88,74.61,3.35,97.83,97.44,44.29,86.42,13.98,89.17,10.83,86.42
48275,53.35,37.20,43.90,73.03,56.89,43.11,40.75,49.80,37.60,50.59,17.91,75.00,82.87,62.40,65.16,27.76,9.65
48277,24.61,76.18,19.49,56.89,72.24,10.43,20.67,58.86,60.04,71.06,50.59,37.20,45.87,67.13,76.57,36.02,56.89
48279,80.12,27.36,58.46,73.82,66.73,8.86,39.17,52.17,20.67,79.33,26.97,40.35,71.85,36.42,10.04,8.46,33.66
48281,12.80,51.77,51.38,13.98,68.31,72.24,51.38,64.37,19.88,48.62,72.24,54.92,58.46,90.35,68.31,71.06,84.84
48283,94.29,54.92,74.21,74.61,1.38,86.02,62.80,69.88,45.87,5.31,85.63,58.46,63.58,20.28,98.62,50.59,7.68
48285,19.49,58.86,38.78,44.29,5.71,33.27,82.87,4.13,54.92,23.82,10.04,49.80,68.70,4.92,87.99,96.26,32.09
48287,38.78,72.24,49.02,50.20,9.65,47.44,53.74,19.88,40.35,39.57,16.73,71.46,33.66,38.39,32.48,82.87,36.81
48289,35.63,62.40,21.46,27.76,29.72,56.50,42.32,63.58,76.57,34.84,28.94,47.44,26.97,61.61,39.57,71.85,18.31
48291,67.52,87.20,34.06,40.75,28.15,56.10,11.61,41.54,82.09,13.58,55.31,24.61,15.94,2.56,54.92,91.14,94.29
48293,73.43,88.39,20.67,75.79,78.94,52.56,34.45,65.55,70.67,35.63,79.72,82.87,62.01,90.75,13.58,79.33,47.44
48295,45.87,11.22,83.66,86.42,55.31,54.53,2.56,86.81,44.69,16.34,53.35,12.80,4.53,53.74,82.09,28.94,29.72
48297,70.28,51.38,62.80,43.50,3.35,71.46,91.14,64.76,88.39,82.87,47.05,12.01,91.14,52.17,23.43,80.51,33.27
48299,6.89,28.15,3.74,4.92,23.03,33.66,94.29,85.24,29.72,22.64,54.13,73.43,56.89,97.44,50.20,32.48,92.72
48301,34.84,0.20,8.07,95.87,98.62,98.23,99.41,4.92,99.02,26.97,23.03,89.17,7.68,42.72,6.50,83.27,87.20
48303,39.57,50.59,77.76,67.52,93.50,29.72,49.41,42.32,2.56,96.26,65.94,52.95,83.66,46.26,44.69,83.66,71.46
48305,77.36,41.93,41.14,58.86,94.29,61.22,36.02,79.72,6.89,8.46,93.11,11.61,13.58,42.32,17.52,54.53,58.46
48307,58.86,17.13,22.24,87.20,99.02,99.02,91.54,2.95,97.83,50.20,43.11,17.91,54.13,35.24,57.28,36.42,84.06
48309,43.50,85.63,63.19,57.68,71.85,26.97,43.50,20.67,26.97,94.29,48.23,87.99,75.79,55.71,72.24,80.91,47.05
48311,68.31,50.98,43.11,10.04,18.31,99.80,16.34,96.65,2.95,0.98,35.63,62.80,36.02,33.27,79.33,86.42,35.63
48313,53.74,83.27,52.56,99.41,0.59,74.61,74.21,91.54,61.22,89.57,98.62,78.94,25.39,23.03,49.41,35.63,53.35
48315,23.82,93.50,0.59,85.24,52.56,11.61,71.06,65.94,56.50,20.67,13.19,80.12,41.93,34.84,15.55,6.50,54.13
48317,76.18,10.04,89.57,80.12,96.26,96.26,12.01,3.35,91.14,25.39,49.02,9.25,99.02,69.88,33.66,78.54,77.36
48319,27.36,29.33,36.02,28.54,40.75,49.02,97.44,87.20,71.06,63.98,88.78,13.19,92.32,93.50,55.71,69.49,0.59
48321,74.61,87.99,50.20,41.54,40.35,38.39,87.99,16.73,65.94,75.39,69.49,53.35,58.07,13.58,75.79,67.13,32.87
48323,98.62,56.50,71.06,6.50,93.90,85.63,40.35,75.79,70.28,14.76,47.44,98.23,38.78,80.51,93.11,68.70,18.70
48325,60.83,46.65,67.52,22.24,13.98,94.29,48.23,29.33,21.85,74.61,17.13,32.87,86.81,65.94,25.79,19.09,25.39
48327,75.39,29.72,15.16,77.36,81.69,83.66,89.96,62.01,62.80,2.56,99.80,22.64,87.99,19.09,90.35,73.82,19.88
48329,31.30,35.24,96.65,42.32,48.62,39.17,33.66,18.70,34.84,16.73,96.26,79.72,49.41,37.99,3.74,52.56,73.43
48331,47.44,68.31,18.31,45.08,30.12,68.70,51.77,57.28,16.34,21.85,12.80,56.89,40.35,10.04,81.30,74.21,71.06
48333,20.67,18.70,25.39,9.25,19.09,24.61,72.64,45.87,39.57,90.75,6.89,86.02,84.45,66.34,90.75,65.94,80.12
48335,68.70,47.05,58.86,98.23,4.53,86.81,63.19,93.90,13.19,43.11,92.32,72.24,95.87,19.49,63.98,52.95,65.94
48337,34.06,23.43,14.76,32.87,44.69,9.65,39.96,84.06,72.64,53.35,78.94,22.24,17.91,17.91,85.24,68.31,62.80
48339,8.86,64.76,90.35,8.86,31.69,77.76,42.72,48.23,78.94,57.28,63.98,56.10,11.61,60.43,80.51,29.33,86.02
48341,84.84,55.31,98.62,86.81,89.57,4.53,86.02,97.44,84.84,39.17,0.20,1.77,69.09,2.95,67.52,45.08,91.14
48343,16.73,97.44,4.92,67.13,71.06,20.67,9.25,69.09,8.07,4.53,34.84,93.90,28.94,85.63,34.84,29.72,12.80
48345,30.91,13.19,2.56,39.57,39.17,15.16,66.34,98.62,12.01,22.24,99.02,16.73,75.00,96.26,36.42,77.76,22.24
48347,55.71,96.26,34.45,53.74,89.17,16.73,24.21,55.31,35.24,92.72,92.72,86.42,60.04,15.16,89.57,73.43,86.81
48349,66.73,80.51,24.21,75.39,97.05,91.14,37.99,34.84,64.76,12.80,44.69,83.27,23.43,52.95,80.12,51.38,82.09
48351,52.17,98.23,3.35,52.17,37.60,78.94,0.98,83.27,36.81,3.35,8.46,21.85,97.44,71.06,19.09,99.41,6.89
48353,59.65,43.11,44.29,59.65,58.46,47.83,47.83,48.62,17.91,72.24,40.35,45.47,72.64,17.52,26.18,62.01,53.74
48355,66.34,64.37,72.64,8.07,34.45,81.30,83.27,15.55,31.30,82.48,85.24,56.50,70.28,4.53,56.89,5.71,20.28
48357,77.76,6.50,85.24,83.66,95.87,53.35,3.74,44.69,76.97,28.15,67.13,55.71,49.80,48.62,97.83,6.89,1.38
48359,15.94,21.06,67.91,76.18,46.26,23.43,3.35,85.63,0.98,91.54,31.69,76.18,91.54,77.76,52.56,90.35,96.65
48361,10.43,77.36,36.42,19.88,26.18,75.00,21.06,51.38,67.52,73.43,70.28,34.06,19.88,6.89,80.91,93.11,24.61
48363,52.95,36.42,21.85,45.47,86.42,60.83,47.05,61.22,78.15,60.83,58.46,17.13,65.55,54.13,68.70,82.48,27.36
48365,13.98,84.84,39.96,61.22,25.79,19.09,15.94,22.24,81.69,73.82,54.92,86.81,85.24,44.69,78.94,16.34,65.55
48367,5.31,28.54,73.43,18.70,60.43,80.51,8.46,54.13,67.13,45.47,60.04,49.41,20.67,84.45,54.53,47.83,79.33
48369,86.81,8.07,87.60,84.84,73.82,24.21,23.82,17.52,64.37,42.72,7.28,61.22,32.48,43.50,54.13,26.57,13.98
48371,86.02,22.64,89.17,91.14,5.31,90.35,45.87,25.39,36.42,13.19,11.61,36.02,96.26,34.45,11.22,26.18,57.28
48373,48.62,70.28,5.31,79.33,59.65,94.69,69.09,83.66,80.51,35.24,80.91,52.56,14.76,15.55,78.15,58.07,50.59
48375,71.85,56.89,85.63,89.17,91.93,0.59,80.12,96.26,35.63,84.06,38.78,15.16,83.27,25.79,22.64,70.28,31.30
48377,95.87,21.85,56.10,30.12,98.23,28.54,98.62,94.29,93.50,6.50,82.09,98.62,69.49,35.63,34.45,81.69,56.50
48379,26.18,38.78,9.25,55.31,32.87,69.49,43.11,71.85,96.26,10.83,20.28,8.07,65.16,29.33,95.87,47.44,28.54
48381,4.13,10.43,92.32,39.17,79.33,31.69,21.46,60.43,10.43,83.27,56.10,77.36,35.24,76.18,28.94,46.26,68.70
48383,89.17,59.65,93.50,92.32,19.88,5.31,79.33,1.38,47.83,0.20,99.41,0.59,2.17,98.23,71.46,77.36,34.06
48385,57.68,21.46,4.53,2.56,25.39,18.31,90.35,71.06,83.27,30.12,72.64,21.06,94.29,99.41,0.59,27.36,99.41
48387,21.06,77.76,2.95,77.76,63.19,11.22,36.42,28.94,69.49,21.46,14.76,75.79,76.97,13.19,75.00,7.68,46.26
