county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
4001,99.38,93.49,90.05,99.32,0.56,95.94,95.18,99.70,27.93,82.32,95.59,0.02,54.19,97.18,0.21,0.30,4.54
4003,63.92,84.99,28.91,25.60,71.34,5.11,27.10,7.72,8.80,74.14,95.43,1.99,25.29,36.81,14.75,24.84,64.12
4005,76.34,89.93,82.32,97.72,4.19,36.08,14.91,31.65,83.02,82.13,98.20,1.58,6.73,37.44,1.67,34.01,28.18
4007,72.23,57.97,35.09,94.64,26.15,3.07,69.53,78.34,3.39,93.56,89.10,2.12,16.66,73.63,11.25,59.34,8.55
4009,86.94,88.88,44.22,93.94,69.02,87.57,34.74,5.84,0.62,98.14,78.37,2.24,10.77,52.34,91.65,16.88,3.36
4011,65.17,91.39,14.50,51.51,77.64,75.41,4.57,13.77,2.31,89.39,67.52,3.52,2.47,3.01,99.44,70.86,0.65
4012,79.49,37.57,3.64,88.37,85.76,0.81,92.63,93.20,6.57,56.09,55.27,0.56,4.66,60.42,5.87,66.37,78.44
4013,62.84,93.75,63.77,30.35,32.54,15.07,18.32,21.02,34.10,85.06,60.52,19.37,18.92,80.16,73.44,35.22,58.51
4015,65.23,43.94,11.25,84.39,63.48,2.78,74.43,42.15,4.79,94.29,35.82,41.84,28.63,56.09,50.59,32.86,55.55
4017,96.99,85.41,81.46,98.77,2.34,55.24,93.36,79.07,1.64,90.82,93.84,0.59,7.46,64.66,0.49,1.03,63.16
4019,66.85,88.69,56.57,41.77,25.70,4.63,23.73,9.50,12.65,81.78,93.14,3.64,11.22,26.34,75.06,54.82,87.16
4021,71.88,88.37,36.36,73.06,74.65,38.37,22.61,22.14,4.12,94.80,47.57,3.80,48.20,61.12,66.60,58.58,25.92
4023,95.24,97.79,1.80,1.35,1.13,5.43,61.89,9.60,1.45,1.93,82.80,1.42,67.78,18.41,88.34,12.49,2.47
4025,35.92,56.60,29.33,74.43,27.45,1.19,33.94,68.51,6.22,94.03,82.57,30.12,69.37,72.49,8.20,42.28,46.87
4027,96.23,96.42,2.91,8.67,56.70,9.34,65.93,9.25,2.21,6.70,73.70,14.12,2.98,5.36,4.12,14.08,98.20
