county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
23001,26.88,34.61,64.66,38.65,34.04,86.08,88.94,40.47,67.11,6.22,86.08,74.94,43.91,35.79,66.06,35.03,93.43
23003,32.48,11.92,37.13,66.44,49.12,57.24,96.87,52.02,64.08,2.75,91.68,75.92,93.81,53.64,32.92,49.60,76.21
23005,5.36,64.37,83.24,26.27,24.08,71.47,75.25,59.95,42.95,13.00,96.07,82.13,74.24,84.26,28.53,73.09,78.88
23007,26.56,23.63,57.40,70.42,12.71,75.92,90.18,53.68,35.73,23.98,90.40,92.82,98.20,22.01,73.09,75.06,77.51
23009,14.53,23.31,64.43,56.00,23.25,41.33,88.91,86.04,40.69,19.88,97.82,96.67,89.45,23.44,78.98,81.33,69.43
23011,20.64,26.24,66.79,49.41,17.78,69.81,92.38,47.69,36.52,11.73,91.23,81.91,67.04,46.16,70.74,56.41,68.83
23013,14.94,26.30,59.34,52.66,39.96,57.81,84.17,88.81,44.16,22.20,95.34,94.96,88.11,42.66,84.87,73.35,70.48
23015,8.42,27.61,56.92,39.10,45.75,36.30,89.10,92.57,68.41,17.62,96.48,88.05,95.43,70.23,70.35,72.77,42.03
23017,38.94,22.01,47.12,74.87,13.10,91.71,94.89,61.51,28.37,40.75,67.04,90.18,99.16,52.28,95.88,25.32,75.80
23019,29.68,26.69,65.04,71.63,28.85,82.89,93.14,26.18,54.47,15.20,94.92,92.50,88.18,22.96,75.76,75.95,70.16
23021,38.40,3.23,41.93,80.76,49.00,34.90,97.44,59.37,19.14,15.96,95.88,96.36,86.20,63.38,95.56,41.42,84.48
23023,4.15,35.82,73.44,34.17,23.12,59.05,78.79,78.37,33.18,11.70,94.89,77.96,57.50,62.59,70.13,66.88,79.01
23025,41.45,8.93,43.11,75.06,29.93,73.09,96.48,41.68,29.33,14.34,85.06,93.97,83.05,31.27,89.00,59.40,78.56
23027,24.52,20.39,60.23,64.40,33.31,58.39,90.88,55.78,41.93,19.56,97.41,95.31,86.04,51.89,78.88,65.32,77.23
23029,40.98,7.56,47.79,81.46,42.31,47.34,96.74,72.74,44.32,9.75,97.18,88.69,76.37,20.10,70.00,76.88,85.73
23031,10.20,45.78,69.59,31.08,23.15,77.51,81.08,79.96,37.79,18.28,88.27,82.86,77.74,43.97,44.45,75.76,58.20
