tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
48001950100,24.17,32.84,80.28,43.65,59.90,74.87,70.97,28.64,11.81,58.96,52.36,17.72,79.00,88.30,30.46,75.25,44.78,38.47,60.57
48001950401,74.72,52.32,99.68,92.76,99.93,3.81,2.49,99.89,99.34,97.44,89.92,95.27,93.77,57.12,50.75,60.61,4.94,0.45,12.56
48001950402,48.83,28.33,98.88,97.28,99.95,0.39,1.49,99.82,85.87,4.27,6.90,90.26,95.38,99.41,99.89,96.57,24.88,0.07,87.69
48001950500,67.48,58.46,86.61,44.28,32.27,49.87,39.39,18.76,34.80,11.66,86.77,32.58,80.09,54.41,45.26,84.52,20.68,70.92,12.81
48001950600,53.82,63.16,84.79,53.65,92.26,33.21,9.66,65.64,16.78,10.18,51.17,67.48,55.32,68.54,45.11,81.70,76.25,75.24,2.49
48001950700,72.63,65.10,88.02,63.55,95.75,15.61,42.57,52.82,41.90,36.14,35.36,25.11,77.08,12.08,54.97,61.51,28.91,57.93,53.11
48001950800,33.69,73.32,86.73,55.12,57.98,57.23,44.70,33.06,38.77,3.62,65.10,52.48,62.22,63.38,32.35,80.40,34.65,74.24,22.96
48001950901,40.69,20.08,90.66,68.48,98.65,62.90,54.55,62.67,43.25,47.54,42.82,57.39,58.73,81.36,81.80,75.91,68.60,54.89,31.73
48001950902,30.62,24.21,90.41,29.03,69.17,21.16,32.42,21.81,32.69,32.13,70.19,63.72,61.80,95.08,94.18,59.27,90.97,63.66,38.58
48001951000,28.14,12.52,87.13,47.45,82.37,37.85,69.77,18.24,24.76,16.99,73.78,42.65,58.04,76.98,85.89,67.18,84.54,57.60,29.24
48001951100,31.19,24.53,93.27,26.49,63.18,17.70,33.63,13.67,66.16,64.09,59.40,80.76,26.30,77.23,60.54,65.54,68.52,34.32,46.45
48003950100,24.30,5.29,35.42,87.44,12.66,73.14,7.55,64.95,68.52,14.75,52.59,93.41,80.30,63.22,83.64,8.82,95.77,46.76,51.50
48003950200,59.75,6.71,55.20,88.61,43.90,15.36,14.59,91.57,79.28,49.46,38.16,88.11,60.59,64.97,94.91,9.78,82.16,44.86,22.88
48003950300,75.37,5.63,37.05,87.57,21.04,26.09,2.93,64.78,62.38,19.66,62.80,84.06,26.03,18.39,94.10,11.85,95.29,58.90,10.01
48003950400,59.36,2.75,55.51,72.78,5.59,38.52,3.14,26.49,57.52,33.40,30.62,78.71,43.53,19.16,96.94,1.74,99.45,53.20,8.03
48005000101,39.33,18.11,86.63,27.28,83.43,14.04,46.64,36.82,35.97,27.24,93.29,42.96,57.02,84.68,66.29,68.42,52.13,79.96,33.27
48005000102,38.06,26.59,71.36,21.23,61.86,67.41,14.94,30.98,25.97,23.00,96.71,69.32,41.15,76.27,88.02,90.36,74.26,76.87,57.39
48005000200,62.74,33.78,88.82,79.07,96.73,98.46,87.48,12.16,41.19,43.78,91.99,31.81,85.85,62.28,64.24,45.28,64.18,35.53,48.22
48005000301,39.39,36.41,87.71,30.06,63.03,60.63,64.35,22.00,24.27,27.37,84.77,44.97,55.83,80.92,18.74,55.20,38.10,33.80,22.83
48005000302,51.82,45.01,88.88,39.81,64.34,91.68,66.35,20.20,43.40,44.45,92.72,54.20,37.12,42.80,60.27,74.56,68.73,32.46,77.27
48005000400,45.85,67.87,90.80,15.13,12.44,23.44,65.74,9.18,36.51,22.67,55.53,51.02,63.32,24.96,66.93,70.03,40.12,13.54,51.71
