county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
20033,44.29,32.86,17.62,70.00,0.48,47.14,40.48,95.71,82.38,92.86,79.52,0.48,68.10,39.52,61.43,93.81,76.67
20035,82.38,87.14,20.48,61.43,49.05,53.81,6.19,65.24,79.52,56.67,29.05,44.29,74.76,43.33,30.95,83.33,77.62
20037,81.43,94.76,13.81,26.19,1.43,18.57,10.00,11.90,18.57,50.95,50.00,33.81,66.19,45.24,22.38,65.24,17.62
20039,7.14,28.10,16.67,7.14,62.38,93.81,80.48,68.10,62.38,30.00,93.81,73.81,25.24,79.52,53.81,10.00,72.86
20041,47.14,54.76,36.67,63.33,80.48,28.10,78.57,24.29,75.71,51.90,17.62,45.24,84.29,71.90,26.19,45.24,49.05
20043,57.62,78.57,33.81,46.19,90.95,37.62,95.71,34.76,7.14,37.62,95.71,50.00,81.43,14.76,7.14,27.14,79.52
20045,79.52,97.62,92.86,47.14,8.10,90.00,4.29,13.81,46.19,9.05,76.67,6.19,65.24,32.86,16.67,15.71,55.71
20047,73.81,6.19,60.48,34.76,61.43,41.43,42.38,92.86,5.24,3.33,52.86,93.81,16.67,42.38,20.48,90.00,5.24
20049,45.24,74.76,2.38,30.95,54.76,66.19,23.33,91.90,78.57,10.95,18.57,41.43,26.19,27.14,40.48,79.52,54.76
20051,48.10,71.90,86.19,22.38,6.19,61.43,22.38,2.38,54.76,73.81,87.14,76.67,90.95,34.76,18.57,54.76,11.90
20053,35.71,40.48,82.38,2.38,96.67,5.24,5.24,75.71,64.29,38.57,11.90,65.24,61.43,6.19,11.90,64.29,86.19
20055,97.62,23.33,90.00,36.67,29.05,92.86,46.19,22.38,70.00,1.43,0.48,7.14,90.00,86.19,47.14,81.43,83.33
20057,96.67,11.90,45.24,58.57,42.38,19.52,63.33,5.24,85.24,4.29,44.29,56.67,1.43,93.81,4.29,99.52,99.52
20059,56.67,77.62,41.43,86.19,48.10,13.81,88.10,18.57,48.10,70.95,26.19,70.95,38.57,18.57,80.48,25.24,31.90
20061,91.90,96.67,98.57,18.57,92.86,16.67,67.14,82.38,92.86,99.52,82.38,53.81,83.33,51.90,59.52,80.48,89.05
20063,21.43,19.52,50.95,13.81,58.57,80.48,50.95,83.33,28.10,57.62,83.33,11.90,94.76,90.00,72.86,63.33,69.05
20065,11.90,44.29,62.38,6.19,47.14,96.67,65.24,90.00,44.29,66.19,23.33,16.67,76.67,61.43,69.05,69.05,25.24
20067,95.71,0.48,32.86,62.38,84.29,26.19,77.62,41.43,43.33,14.76,90.95,48.10,82.38,4.29,19.52,2.38,97.62
20069,86.19,4.29,64.29,90.95,35.71,10.00,74.76,31.90,10.95,85.24,34.76,84.29,99.52,99.52,1.43,13.81,71.90
20071,54.76,7.14,68.10,54.76,33.81,90.95,55.71,70.00,58.57,97.62,5.24,20.48,10.95,52.86,94.76,55.71,98.57
20073,34.76,50.95,5.24,31.90,22.38,34.76,59.52,87.14,16.67,48.10,30.00,23.33,37.62,21.43,49.05,17.62,90.00
20075,94.76,1.43,47.14,12.86,81.43,33.81,36.67,46.19,0.48,61.43,99.52,3.33,73.81,5.24,77.62,96.67,3.33
20077,65.24,35.71,10.00,82.38,73.81,30.95,10.95,73.81,49.05,30.95,70.95,80.48,91.90,77.62,67.14,94.76,39.52
20079,61.43,58.57,61.43,76.67,10.00,50.95,35.71,38.57,35.71,86.19,30.95,72.86,18.57,22.38,25.24,84.29,65.24
20081,93.81,5.24,25.24,89.05,74.76,76.67,13.81,16.67,23.33,65.24,90.00,17.62,2.38,98.57,3.33,3.33,1.43
20083,13.81,18.57,91.90,60.48,11.90,70.00,12.86,97.62,37.62,31.90,53.81,2.38,33.81,88.10,68.10,71.90,90.95
20085,36.67,82.38,51.90,99.52,99.52,98.57,18.57,9.05,72.86,40.48,45.24,46.19,64.29,10.00,79.52,86.19,58.57
20087,32.86,59.52,52.86,87.14,90.00,1.43,96.67,42.38,67.14,10.00,85.24,27.14,43.33,28.10,70.95,30.95,66.19
20089,6.19,47.14,14.76,4.29,67.14,86.19,83.33,30.95,24.29,33.81,10.95,25.24,44.29,66.19,97.62,91.90,40.48
20091,49.05,91.90,99.52,98.57,7.14,62.38,51.90,96.67,10.00,0.48,61.43,9.05,7.14,60.48,55.71,8.10,48.10
20093,90.95,8.10,67.14,28.10,79.52,54.76,19.52,6.19,27.14,91.90,6.19,54.76,51.90,78.57,89.05,1.43,96.67
20095,33.81,31.90,49.05,85.24,66.19,4.29,34.76,77.62,86.19,64.29,40.48,30.95,39.52,83.33,87.14,73.81,14.76
20097,46.19,56.67,58.57,50.95,2.38,60.48,17.62,76.67,76.67,88.10,31.90,28.10,92.86,53.81,10.95,78.57,56.67
20099,74.76,85.24,6.19,59.52,32.86,23.33,32.86,72.86,15.71,83.33,15.71,81.43,48.10,29.05,46.19,6.19,45.24
20101,10.00,24.29,73.81,68.10,15.71,63.33,54.76,84.29,80.48,45.24,96.67,97.62,78.57,13.81,10.00,67.14,53.81
20103,72.86,88.10,96.67,56.67,93.81,3.33,53.81,61.43,12.86,69.05,19.52,68.10,13.81,67.14,83.33,21.43,81.43
20105,28.10,63.33,43.33,55.71,59.52,25.24,70.00,50.00,93.81,49.05,98.57,4.29,3.33,80.48,57.62,61.43,63.33
20107,42.38,75.71,11.90,81.43,65.24,14.76,87.14,56.67,59.52,8.10,12.86,89.05,77.62,30.00,21.43,59.52,32.86
20109,18.57,27.14,74.76,53.81,28.10,69.05,49.05,21.43,90.95,93.81,60.48,79.52,70.95,54.76,71.90,31.90,30.00
20111,88.10,89.05,24.29,29.05,5.24,70.95,70.95,12.86,55.71,11.90,68.10,61.43,57.62,3.33,28.10,95.71,68.10
20113,17.62,34.76,84.29,80.48,44.29,49.05,44.29,62.38,25.24,81.43,10.00,50.95,71.90,16.67,5.24,28.10,43.33
20115,31.90,50.00,18.57,52.86,68.10,35.71,58.57,44.29,66.19,82.38,8.10,10.00,54.76,57.62,24.29,70.95,10.95
20117,10.95,46.19,48.10,33.81,83.33,58.57,94.76,29.05,13.81,26.19,28.10,12.86,89.05,9.05,63.33,85.24,44.29
20119,84.29,15.71,55.71,38.57,10.95,50.00,16.67,67.14,26.19,58.57,16.67,86.19,87.14,47.14,93.81,32.86,2.38
20121,23.33,67.14,83.33,95.71,53.81,10.95,72.86,45.24,9.05,41.43,41.43,70.00,14.76,12.86,74.76,62.38,51.90
20123,5.24,52.86,79.52,15.71,51.90,57.62,30.00,28.10,50.00,18.57,56.67,38.57,27.14,46.19,52.86,72.86,38.57
20125,83.33,93.81,8.10,79.52,71.90,67.14,11.90,88.10,83.33,75.71,48.10,90.00,30.95,62.38,29.05,50.00,34.76
20127,30.00,26.19,31.90,57.62,70.95,42.38,85.24,63.33,6.19,43.33,7.14,1.43,72.86,85.24,44.29,23.33,87.14
20129,87.14,13.81,30.00,27.14,78.57,6.19,26.19,70.95,99.52,78.57,46.19,19.52,79.52,2.38,95.71,68.10,16.67
20131,16.67,41.43,54.76,49.05,87.14,55.71,91.90,4.29,2.38,44.29,2.38,60.48,96.67,44.29,65.24,89.05,23.33
20133,60.48,76.67,15.71,67.14,4.29,20.48,28.10,33.81,3.33,63.33,21.43,94.76,10.00,30.95,91.90,39.52,47.14
20135,29.05,17.62,56.67,20.48,57.62,40.48,39.52,57.62,73.81,34.76,25.24,78.57,21.43,59.52,75.71,97.62,8.10
20137,39.52,12.86,87.14,0.48,98.57,11.90,8.10,17.62,36.67,25.24,13.81,52.86,70.00,92.86,42.38,7.14,62.38
20139,50.95,70.95,23.33,84.29,77.62,2.38,92.86,37.62,90.00,13.81,55.71,14.76,67.14,48.10,60.48,56.67,50.00
20141,24.29,55.71,22.38,11.90,40.48,77.62,76.67,53.81,47.14,7.14,80.48,87.14,42.38,95.71,90.00,24.29,73.81
20143,20.48,37.62,76.67,50.00,88.10,8.10,47.14,26.19,52.86,27.14,74.76,22.38,50.95,24.29,73.81,50.95,67.14
20145,41.43,16.67,90.95,3.33,94.76,0.48,1.43,90.95,11.90,67.14,35.71,77.62,24.29,7.14,6.19,36.67,28.10
20147,8.10,30.95,70.00,42.38,46.19,81.43,90.00,19.52,60.48,79.52,36.67,55.71,56.67,56.67,70.00,48.10,12.86
20149,38.57,70.00,94.76,94.76,52.86,27.14,69.05,3.33,19.52,70.00,86.19,39.52,19.52,23.33,76.67,43.33,42.38
20151,62.38,57.62,37.62,75.71,19.52,32.86,9.05,36.67,88.10,84.29,78.57,66.19,34.76,63.33,23.33,44.29,27.14
20153,2.38,21.43,69.05,14.76,85.24,91.90,41.43,47.14,89.05,71.90,63.33,43.33,5.24,65.24,34.76,66.19,37.62
20155,70.95,64.29,35.71,44.29,45.24,24.29,38.57,59.52,63.33,72.86,51.90,74.76,52.86,84.29,27.14,38.57,80.48
20157,1.43,51.90,50.00,17.62,37.62,83.33,89.05,51.90,61.43,16.67,32.86,24.29,4.29,37.62,37.62,34.76,30.95
20159,71.90,66.19,40.48,23.33,26.19,29.05,45.24,39.52,68.10,53.81,89.05,75.71,50.00,17.62,14.76,9.05,93.81
20161,85.24,98.57,97.62,1.43,9.05,64.29,0.48,0.48,81.43,12.86,37.62,36.67,49.05,69.05,38.57,57.62,6.19
20163,25.24,49.05,44.29,30.00,12.86,78.57,86.19,30.00,69.05,55.71,69.05,62.38,69.05,90.95,54.76,22.38,41.43
20165,12.86,33.81,42.38,43.33,34.76,56.67,56.67,81.43,96.67,68.10,50.95,5.24,32.86,40.48,2.38,46.19,15.71
20167,26.19,61.43,19.52,16.67,55.71,45.24,71.90,58.57,97.62,46.19,65.24,57.62,12.86,68.10,9.05,12.86,19.52
20169,77.62,80.48,70.95,37.62,20.48,73.81,73.81,54.76,31.90,17.62,64.29,32.86,97.62,73.81,78.57,29.05,94.76
20171,43.33,9.05,95.71,97.62,50.95,65.24,97.62,86.19,94.76,5.24,14.76,99.52,98.57,55.71,36.67,74.76,4.29
20173,90.00,95.71,93.81,64.29,13.81,75.71,37.62,98.57,53.81,39.52,42.38,30.00,95.71,94.76,86.19,87.14,75.71
20175,99.52,20.48,53.81,39.52,69.05,84.29,79.52,52.86,95.71,6.19,1.43,21.43,30.00,1.43,88.10,0.48,0.48
20177,76.67,90.95,78.57,73.81,64.29,71.90,93.81,78.57,45.24,77.62,57.62,95.71,8.10,8.10,64.29,18.57,88.10
20179,9.05,10.95,80.48,40.48,89.05,74.76,33.81,69.05,22.38,24.29,97.62,69.05,53.81,72.86,15.71,47.14,10.00
20181,40.48,48.10,71.90,8.10,24.29,82.38,43.33,10.95,91.90,29.05,73.81,98.57,86.19,31.90,66.19,26.19,95.71
20183,3.33,42.38,29.05,10.95,41.43,79.52,90.95,35.71,70.95,32.86,20.48,64.29,6.19,91.90,62.38,35.71,50.95
20185,67.14,30.00,34.76,25.24,18.57,38.57,25.24,50.95,38.57,19.52,58.57,90.95,9.05,75.71,50.00,77.62,46.19
20187,89.05,3.33,59.52,77.62,3.33,97.62,61.43,85.24,14.76,98.57,27.14,35.71,46.19,0.48,13.81,4.29,70.95
20189,92.86,10.00,30.95,69.05,16.67,48.10,21.43,15.71,29.05,62.38,88.10,88.10,11.90,35.71,99.52,90.95,57.62
20191,66.19,62.38,28.10,90.00,36.67,12.86,30.95,64.29,77.62,76.67,47.14,67.14,85.24,70.95,85.24,76.67,74.76
20193,19.52,38.57,88.10,41.43,23.33,85.24,29.05,8.10,57.62,95.71,91.90,92.86,80.48,10.95,41.43,40.48,26.19
20195,0.48,14.76,81.43,83.33,63.33,89.05,52.86,93.81,42.38,54.76,67.14,49.05,63.33,49.05,45.24,42.38,29.05
20197,22.38,43.33,77.62,88.10,82.38,9.05,82.38,40.48,40.48,42.38,62.38,8.10,36.67,15.71,81.43,53.81,59.52
20199,51.90,25.24,63.33,65.24,60.48,21.43,66.19,10.00,98.57,89.05,81.43,31.90,40.48,97.62,96.67,20.48,13.81
20201,14.76,36.67,57.62,19.52,86.19,51.90,84.29,25.24,17.62,20.48,24.29,37.62,28.10,36.67,35.71,49.05,18.57
20203,80.48,2.38,72.86,72.86,50.00,88.10,68.10,27.14,74.76,90.00,3.33,59.52,15.71,19.52,0.48,98.57,60.48
20205,69.05,73.81,3.33,51.90,17.62,31.90,60.48,79.52,33.81,22.38,54.76,18.57,93.81,74.76,12.86,19.52,64.29
20207,64.29,83.33,1.43,9.05,21.43,30.00,50.00,80.48,30.95,2.38,75.71,85.24,35.71,33.81,84.29,10.95,82.38
20209,98.57,99.52,65.24,5.24,91.90,87.14,99.52,99.52,8.10,96.67,71.90,91.90,17.62,96.67,32.86,92.86,7.14
